t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
81.28,APPROACH,FLY_TO_FIX,118.59,81,-37.59,3220.25,-15.09,-3.06,2.81,264.56,0.036,0,0,-3.703,1,0.6,3.388,0.75,0.35,0.0168,0.4,264.51,-6,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.52,FLYING
84.08,APPROACH,FLY_TO_FIX,118.3,81,-37.3,3178.15,-14.99,-3.03,2.84,264.56,0.038,0,0,-3.684,1,0.6,3.402,0.75,0.35,0.0168,0.4,264.51,-6,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.32,FLYING
86.88,APPROACH,FLY_TO_FIX,118.01,81,-37.01,3136.29,-14.9,-2.99,2.87,264.55,0.037,0,0,-3.666,1,0.6,3.418,0.75,0.35,0.0168,0.4,264.5,-6,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.12,FLYING
89.68,APPROACH,FLY_TO_FIX,117.71,81,-36.71,3094.68,-14.82,-2.96,2.9,264.55,0.038,0,0,-3.647,1,0.6,3.433,0.75,0.35,0.0168,0.4,264.5,-6,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.92,FLYING
92.48,APPROACH,FLY_TO_FIX,117.41,81,-36.41,3053.3,-14.74,-2.92,2.93,264.55,0.038,0,0,-3.629,1,0.6,3.449,0.75,0.35,0.0168,0.4,264.5,-6,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.72,FLYING
95.28,APPROACH,FLY_TO_FIX,117.09,81,-36.09,3012.14,-14.66,-2.89,2.96,264.55,0.035,0,0,-3.611,1,0.6,3.465,0.75,0.35,0.0168,0.4,264.5,-6,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.52,FLYING
98.08,APPROACH,FLY_TO_FIX,116.77,81,-35.77,2971.21,-14.58,-2.85,3,264.54,0.033,0,0,-3.593,1,0.6,3.482,0.75,0.35,0.0168,0.4,264.5,-6,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.32,FLYING
100.88,APPROACH,FLY_TO_FIX,116.44,81,-35.44,2930.49,-14.5,-2.81,3.03,264.54,0.032,0,0,-3.575,1,0.6,3.499,0.75,0.35,0.0168,0.4,264.5,-6,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.12,FLYING
103.68,APPROACH,FLY_TO_FIX,116.1,81,-35.1,2889.99,-14.43,-2.78,3.07,264.54,0.031,0,0,-3.557,1,0.6,3.516,0.75,0.35,0.0168,0.4,264.5,-6,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.92,FLYING
106.48,APPROACH,FLY_TO_FIX,115.76,81,-34.76,2849.7,-14.35,-2.74,3.1,264.54,0.033,0,0,-3.539,1,0.6,3.533,0.75,0.35,0.0168,0.4,264.5,-6,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.72,FLYING
109.28,APPROACH,FLY_TO_FIX,115.41,81,-34.41,2809.62,-14.28,-2.7,3.14,264.54,0.03,0,0,-3.522,1,0.6,3.551,0.75,0.35,0.0168,0.4,264.49,-6,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.52,FLYING
112.08,APPROACH,FLY_TO_FIX,115.05,81,-34.05,2769.74,-14.2,-2.66,3.18,264.54,0.027,0,0,-3.504,1,0.6,3.569,0.75,0.35,0.0168,0.4,264.49,-6,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.32,FLYING
114.88,APPROACH,FLY_TO_FIX,114.69,81,-33.69,2730.07,-14.13,-2.62,3.22,264.53,0.027,0,0,-3.486,1,0.6,3.588,0.75,0.35,0.0168,0.4,264.49,-6,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.12,FLYING
117.68,APPROACH,FLY_TO_FIX,114.32,81,-33.32,2690.62,-14.06,-2.58,3.27,264.53,0.027,0,0,-3.469,1,0.6,3.606,0.75,0.35,0.0168,0.4,264.49,-6,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.92,FLYING
120.48,APPROACH,FLY_TO_FIX,113.94,81,-32.94,2651.37,-13.98,-2.54,3.31,264.53,0.028,0,0,-3.452,1,0.6,3.625,0.75,0.35,0.0168,0.4,264.49,-6,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.72,FLYING
123.28,APPROACH,FLY_TO_FIX,113.56,81,-32.56,2612.33,-13.91,-2.5,3.35,264.53,0.028,0,0,-3.434,1,0.6,3.644,0.75,0.35,0.0168,0.4,264.49,-6,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.52,FLYING
126.08,APPROACH,FLY_TO_FIX,113.16,81,-32.16,2573.5,-13.83,-2.46,3.4,264.53,0.027,0,0,-3.417,1,0.6,3.663,0.75,0.35,0.0168,0.4,264.49,-6,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.32,FLYING
128.88,APPROACH,FLY_TO_FIX,112.76,81,-31.76,2534.88,-13.76,-2.41,3.44,264.53,0.029,0,0,-3.4,1,0.6,3.682,0.75,0.35,0.0168,0.4,264.48,-5.997,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.12,FLYING
131.68,APPROACH,FLY_TO_FIX,112.36,81,-31.36,2496.48,-13.68,-2.35,3.51,264.53,0.028,0,0,-3.383,1,0.6,3.702,0.75,0.35,0.0168,0.4,264.48,-5.805,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.92,FLYING
134.48,APPROACH,FLY_TO_FIX,111.93,81,-30.93,2458.39,-13.54,-2.25,3.58,264.53,0.025,0,0,-3.366,1,0.6,3.721,0.75,0.35,0.0168,0.4,264.48,-5.614,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.72,FLYING
137.28,APPROACH,FLY_TO_FIX,111.46,81,-30.46,2420.83,-13.3,-2.09,3.67,264.52,0.045,0,0,-3.349,1,0.6,3.741,0.75,0.35,0.0168,0.4,264.48,-5.426,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.52,FLYING
140.08,APPROACH,FLY_TO_FIX,110.93,81,-29.93,2384.11,-12.96,-1.89,3.76,264.52,0.056,0,0,-3.333,1,0.6,3.761,0.75,0.35,0.0168,0.4,264.48,-5.242,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.32,FLYING
142.88,APPROACH,FLY_TO_FIX,110.32,81,-29.32,2347.48,-12.53,-1.66,3.85,264.51,0.058,0,0,-18.022,1,0.6,3.781,0.75,0.35,0.0168,0.4,264.48,-5.063,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.12,FLYING
145.68,APPROACH,FLY_TO_FIX,109.63,81,-28.63,2314.09,-12.09,-1.4,3.95,264.5,0.051,0,0,-17.932,1,0.6,3.802,0.75,0.35,0.0168,0.4,264.48,-4.889,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.92,FLYING
148.48,APPROACH,FLY_TO_FIX,108.84,81,-27.84,2280.99,-11.62,-1.14,4.04,264.5,0.047,0,0,-17.842,1,0.6,3.822,0.75,0.35,0.0168,0.4,264.47,-4.723,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.72,FLYING
151.28,APPROACH,FLY_TO_FIX,107.97,81,-26.97,2249.18,-11.16,-0.87,4.16,264.49,0.041,0,0,-17.753,1,0.6,3.843,0.75,0.35,0.0168,0.4,264.47,-4.563,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.52,FLYING
154.08,APPROACH,FLY_TO_FIX,107,81,-26,2218.67,-10.7,-0.58,4.29,264.49,0.033,0,0,-17.664,1,0.6,3.864,0.75,0.35,0.0168,0.4,264.47,-4.409,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.32,FLYING
156.88,APPROACH,FLY_TO_FIX,105.95,81,-24.95,2189.42,-10.26,-0.29,4.44,264.49,0.025,0,0,-17.576,1,0.6,3.885,0.75,0.35,0.0168,0.4,264.47,-4.262,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.12,FLYING
159.68,APPROACH,FLY_TO_FIX,104.8,81,-23.8,2161.39,-9.81,0.02,4.6,264.49,0.025,0,0,-20,1,0.6,3.906,0.75,0.35,0.0168,0.4,264.47,-4.121,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.92,FLYING
162.48,APPROACH,FLY_TO_FIX,103.56,81,-22.56,2133.82,-9.39,0.34,4.78,264.48,0.021,0.0372,0,-20,1,0.6,3.927,0.766,0.35,0.0168,0.4,264.47,-3.985,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.72,FLYING
165.28,APPROACH,FLY_TO_FIX,102.25,81,-21.25,2108.18,-8.99,0.67,4.98,264.48,0.017,0.0713,0,-20,1,0.6,3.948,0.823,0.35,0.0168,0.4,264.47,-3.856,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.52,FLYING
168.08,APPROACH,FLY_TO_FIX,100.96,81,-19.96,2083.65,-8.6,1,5.18,264.48,0.015,0.0929,0,-20,1,0.6,3.97,0.883,0.35,0.0168,0.4,264.47,-3.732,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.32,FLYING
170.88,APPROACH,FLY_TO_FIX,99.72,81,-18.72,2060.85,-8.23,1.31,5.37,264.48,0.015,0.1193,0,-20,1,0.6,3.992,0.883,0.35,0.0168,0.4,264.47,-3.614,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.12,FLYING
173.68,APPROACH,FLY_TO_FIX,98.58,81,-17.58,2038.38,-7.88,1.61,5.55,264.48,0.014,0.1283,0,-20,1,0.6,4.013,0.883,0.35,0.0168,0.4,264.47,-3.501,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.92,FLYING
176.48,APPROACH,FLY_TO_FIX,97.54,81,-16.54,2016.84,-7.56,1.91,5.72,264.48,0.014,0.12,0,-20,1,0.6,4.034,0.883,0.35,0.0168,0.4,264.47,-3.392,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.72,FLYING
179.28,APPROACH,FLY_TO_FIX,96.59,81,-15.59,1996.19,-7.26,2.18,5.88,264.48,0.013,0.1002,0,-20,1,0.6,4.056,0.883,0.35,0.0168,0.4,264.47,-3.288,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.52,FLYING
182.08,APPROACH,FLY_TO_FIX,95.69,81,-14.69,1976.34,-6.97,2.44,6.04,264.48,0.011,0.0778,0,-20,1,0.6,4.076,0.883,0.35,0.0168,0.4,264.47,-3.188,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.32,FLYING
184.88,APPROACH,FLY_TO_FIX,94.77,81,-13.77,1956.72,-6.7,2.73,6.21,264.48,0.007,0.0432,0,-20,1,0.6,4.097,0.936,0.35,0.0168,0.4,264.46,-3.092,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.12,FLYING
187.68,APPROACH,FLY_TO_FIX,93.69,81,-12.69,1938.39,-6.44,3.05,6.44,264.48,0.008,0.0313,0,-20,1,0.6,4.117,0.988,0.35,0.0168,0.4,264.46,-3,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.92,FLYING
190.48,APPROACH,FLY_TO_FIX,92.32,81,-11.32,1920.8,-6.19,3.43,6.74,264.47,0.007,0.057,0,-20,1,0.6,4.138,1.044,0.35,0.0168,0.4,264.46,-2.911,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.72,FLYING
193.28,APPROACH,FLY_TO_FIX,90.75,81,-9.75,1903.91,-5.94,3.86,7.09,264.47,0.006,0.1024,0,-20,1,0.6,4.158,1.106,0.35,0.0168,0.4,264.46,-2.826,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.52,FLYING
196.08,APPROACH,FLY_TO_FIX,89.13,81,-8.13,1888.18,-5.7,4.29,7.46,264.47,0.005,0.1647,0,-20,1,0.6,4.179,1.106,0.35,0.0168,0.4,264.46,-2.745,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.32,FLYING
198.88,APPROACH,FLY_TO_FIX,87.56,81,-6.56,1872.66,-5.46,4.72,7.82,264.47,0.004,0.2081,0,-20,1,0.6,4.2,1.106,0.35,0.0168,0.4,264.46,-2.666,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.12,FLYING
201.68,APPROACH,FLY_TO_FIX,86.14,81,-5.14,1857.78,-5.23,5.15,8.16,264.47,0.002,0.2417,0,-20,1,0.6,4.22,1.106,0.35,0.0168,0.4,264.46,-2.591,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.92,FLYING
204.48,APPROACH,FLY_TO_FIX,84.93,81,-3.93,1843.53,-5.01,5.51,8.44,264.47,0.001,0.3104,0,-20,1,0.6,4.24,1.106,0.35,0.0168,0.4,264.46,-2.52,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.72,FLYING
207.28,APPROACH,FLY_TO_FIX,84,81,-3,1829.84,-4.81,5.81,8.65,264.47,-0.004,0.3256,0,-20,1,0.6,4.26,1.106,0.35,0.0168,0.4,264.46,-2.451,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.52,FLYING
210.08,APPROACH,FLY_TO_FIX,83.42,81,-2.42,1816.68,-4.62,6.01,8.76,264.46,-0.006,0.2785,0,-20,1,0.6,4.28,1.106,0.35,0.0168,0.4,264.46,-2.385,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.32,FLYING
212.88,APPROACH,FLY_TO_FIX,83.13,81,-2.13,1804.02,-4.45,6.15,8.81,264.46,-0.006,0.1862,0,-20,1,0.6,4.298,1.106,0.35,0.0168,0.4,264.46,-2.321,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.12,FLYING
215.68,APPROACH,FLY_TO_FIX,82.94,81,-1.94,1791.8,-4.3,6.28,8.86,264.46,-0.006,0.091,0,-20,1,0.6,4.316,1.106,0.35,0.0168,0.4,264.46,-2.259,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.92,FLYING
218.48,APPROACH,FLY_TO_FIX,82.41,81,-1.41,1779.96,-4.19,6.56,9.09,264.46,-0.005,0.0786,0,-20,1,0.6,4.333,1.106,0.35,0.0168,0.4,264.46,-2.2,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.72,FLYING
221.28,APPROACH,FLY_TO_FIX,81.18,81,-0.18,1768.13,-4.08,7.04,9.54,264.46,-0.005,0.2217,0,-20,1,0.6,4.35,1.135,0.35,0.0168,0.4,264.46,-2.142,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.52,FLYING
224.08,APPROACH,FLY_TO_FIX,79.65,81,1.35,1757.27,-3.96,7.55,10.02,264.46,-0.007,0.4217,0,-19.389,1,0.6,4.368,1.135,0.35,0.0168,0.4,264.46,-2.086,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.32,FLYING
226.88,APPROACH,FLY_TO_FIX,78.39,81,2.61,1746.47,-3.8,7.95,10.36,264.46,-0.007,0.5967,0,-18.126,1,0.6,4.385,1.135,0.35,0.0168,0.4,264.46,-2.031,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.12,FLYING
229.76,APPROACH,FLY_TO_FIX,77.81,81,3.19,1735.69,-3.67,7.51,9.86,264.61,-0.868,0.6164,0,-16.536,1,0.6,4.402,1.135,0.35,0.0168,0.4,269.62,-4.408,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,FLYING
232.02,APPROACH,FLY_TO_FIX,78.32,81,2.68,1726.43,-4.37,6.83,9.66,266.36,-5.047,0.4164,0,-15.164,1,0.6,4.417,1.135,0.35,0.0168,0.4,269.68,-4.358,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.13,FLYING
232.82,APPROACH,FLY_TO_FIX,78.76,81,2.24,1722.79,-4.6,6.57,9.51,266.67,-4.894,0.2386,0,-14.027,1,0.6,4.431,1.135,0.35,0.0168,0.4,269.71,-4.337,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.88,FLYING
233.54,APPROACH,FLY_TO_FIX,79.12,81,1.88,1719.38,-4.79,6.38,9.43,266.97,-4.644,0.1158,0,-13.071,1,0.6,4.444,1.135,0.35,0.0168,0.4,269.72,-4.32,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.6,FLYING
234.26,APPROACH,FLY_TO_FIX,79.43,81,1.57,1715.84,-4.97,6.25,9.39,267.26,-4.36,0.0209,0,-12.276,1,0.6,4.456,1.135,0.35,0.0168,0.4,269.74,-4.302,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.32,FLYING
234.98,APPROACH,FLY_TO_FIX,79.64,81,1.36,1712.07,-5.12,6.08,9.31,267.52,-4.051,0,0,-11.588,1,0.6,4.467,1.097,0.35,0.0168,0.4,269.75,-4.284,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.04,FLYING
236.12,APPROACH,FLY_TO_FIX,79.69,81,1.31,1705.87,-5.33,5.95,9.3,267.9,-3.533,0,0,-10.936,1,0.6,4.478,1.058,0.35,0.0168,0.4,269.76,-4.261,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.33,FLYING
238.86,APPROACH,FLY_TO_FIX,78.74,81,2.26,1690.76,-5.59,5.91,9.47,268.58,-2.433,0.1278,0,-9.878,1,0.6,4.488,1.034,0.35,0.0168,0.4,269.8,-4.189,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.1,FLYING
241.66,APPROACH,FLY_TO_FIX,76.77,81,4.23,1675.3,-5.81,5.97,9.77,269.04,-1.55,0.3278,0,-7.851,1,0.6,4.5,1.034,0.35,0.0168,0.4,269.82,-4.11,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.9,FLYING
244.46,APPROACH,FLY_TO_FIX,74.98,81,6.02,1658.53,-6.16,6.42,10.52,269.34,-0.958,0.5278,0,-4.906,1,0.6,4.5,1.034,0.35,0.0168,0.4,269.84,-4.027,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.7,FLYING
247.26,APPROACH,FLY_TO_FIX,73.75,81,7.25,1641.4,-6.1,6.85,11,269.52,-0.555,0.7278,0,-4.881,1,0.6,4.5,1.034,0.35,0.0168,0.4,269.84,-3.942,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.42,FLYING
250.06,APPROACH,FLY_TO_FIX,73.49,81,7.51,1624.48,-5.98,6.83,10.91,269.61,-0.294,0.9278,0,-4.857,1,0.6,4.5,1.034,0.35,0.0168,0.4,269.85,-3.857,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.22,FLYING
252.86,APPROACH,FLY_TO_FIX,74.6,81,6.4,1607.8,-5.87,6.26,10.19,269.66,-0.169,0.7412,0,-1.579,1,0.6,4.5,1.034,0.35,0.0168,0.4,269.86,-3.773,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.1,FLYING
255.66,APPROACH,FLY_TO_FIX,77.13,81,3.87,1591.3,-5.81,5.37,9.15,269.69,-0.105,0.5412,0,0.486,1,0.6,4.5,1.034,0.35,0.0168,0.4,269.86,-3.691,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.9,FLYING
258.46,APPROACH,FLY_TO_FIX,80.46,81,0.54,1574.92,-5.79,4.49,8.09,269.72,-0.078,0.3412,0,0.906,1,0.6,4.5,1.034,0.35,0.0168,0.4,269.86,-3.609,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7,FLYING
261.26,APPROACH,FLY_TO_FIX,83.79,81,-2.79,1558.63,-5.77,3.79,7.26,269.74,-0.068,0.1412,0,0.901,1,0.6,4.5,1.034,0.35,0.0168,0.4,269.86,-3.527,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.42,FLYING
264.06,APPROACH,FLY_TO_FIX,85.94,81,-4.94,1542.39,-5.78,3.47,6.86,269.76,-0.057,0,0,0.897,1,0.6,4.5,1.034,0.35,0.0168,0.4,269.87,-3.446,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.22,FLYING
266.13,APPROACH,FLY_TO_FIX,86.24,81,-5.24,1530.43,-5.76,3.5,6.88,269.77,-0.07,0,0,0.892,1,0.6,4.5,0.993,0.35,0.0168,0.4,269.87,-3.377,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.19,FLYING
266.85,APPROACH,FLY_TO_FIX,86.02,81,-5.02,1526.3,-5.73,3.57,6.94,269.78,-0.064,0,0,0.888,1,0.6,4.5,0.953,0.35,0.0168,0.4,269.87,-3.355,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.91,FLYING
268.16,APPROACH,FLY_TO_FIX,85.54,81,-4.54,1518.84,-5.72,3.78,7.17,269.79,-0.03,0,0,0.883,1,0.6,4.5,0.915,0.35,0.0168,0.4,269.87,-3.326,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.38,FLYING
270.94,APPROACH,FLY_TO_FIX,83.62,81,-2.62,1503.07,-5.69,4.41,7.84,269.8,-0.019,0,0,0.879,1,0.6,4.5,0.879,0.35,0.0168,0.4,269.87,-3.249,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.18,FLYING
273.74,APPROACH,FLY_TO_FIX,80.93,81,0.07,1486.97,-5.58,5.24,8.73,269.81,-0.019,0.2,0,0.79,1,0.6,4.5,0.876,0.35,0.0168,0.4,269.87,-3.17,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.98,FLYING
276.62,APPROACH,FLY_TO_FIX,77.91,81,3.09,1471.69,-5.43,6.23,9.76,269.82,-0.026,0.4,0,2.213,1,0.6,4.5,0.876,0.35,0.0168,0.4,269.88,-3.091,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.86,FLYING
279.42,APPROACH,FLY_TO_FIX,75.35,81,5.65,1456.89,-5.25,7.09,10.64,269.83,-0.029,0.6,0,2.202,1,0.6,4.5,0.876,0.35,0.0168,0.4,269.88,-3.017,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.58,FLYING
282.22,APPROACH,FLY_TO_FIX,73.57,81,7.43,1442.61,-5.03,7.71,11.19,269.84,-0.028,0.8,0,2.191,1,0.6,4.5,0.876,0.35,0.0168,0.4,269.88,-2.945,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.38,FLYING
285.02,APPROACH,FLY_TO_FIX,72.97,81,8.03,1428.87,-4.8,7.84,11.19,269.85,-0.027,1,0,2.18,1,0.6,4.5,0.876,0.35,0.0168,0.4,269.88,-2.876,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.18,FLYING
287.82,APPROACH,FLY_TO_FIX,73.94,81,7.06,1415.67,-4.59,7.32,10.47,269.86,-0.023,1,0,2.169,1,0.6,4.5,0.876,0.35,0.0168,0.4,269.88,-2.81,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.98,FLYING
290.62,APPROACH,FLY_TO_FIX,76.68,81,4.32,1402.85,-4.46,6.21,9.19,269.86,-0.016,0.8,0,4.477,1,0.6,4.5,0.876,0.35,0.0168,0.4,269.88,-2.745,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.86,FLYING
293.42,APPROACH,FLY_TO_FIX,80.85,81,0.15,1390.24,-4.4,5.08,7.82,269.87,-0.008,0.6,0,4.75,1,0.6,4.5,0.876,0.35,0.0168,0.4,269.88,-2.682,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.66,FLYING
295.66,APPROACH,ILS_TRACK,84.71,81,-3.71,1380.32,-4.33,4.24,6.85,269.87,0,0.6,0,4.75,1,0.6,4.5,0.876,0.35,0.0168,0.4,269.88,-2.682,0,0,0,0,0,0,0,0,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.82,FLYING
