t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status
38.4,APPROACH,ILS_TRACK,172.49,149,-23.49,1565.01,20.04,20.52,14.12,281.02,7.553,0.8752,0,-20,1,0.6,4.5,0.784,0.35,0.0168,0.4,245.4,3.158,0,1,6.02,0,0,19.46,245.4,-0.9177,-0.3967,0.0217,17.57,245.4,1041.45,-179.24,31.872,-61.225,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643.62,1108.59,2,0,0.9,0.5,42,1.11,0.9,0.9,38.44,FLYING
39.3,APPROACH,ILS_TRACK,173.61,149,-24.61,1584.5,23.93,19.41,11.53,280.83,7.274,0.6752,0,-20,1,0.6,4.5,0.784,0.35,0.0168,0.4,245.4,3.064,0,1,7.42,0,0,17.59,245.4,-0.9133,-0.4019,0.0659,15.03,245.4,1081.49,-151.8,31.707,-63.28,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700.5,1112.72,2,0,0.9,0.5,43,1.11,0.9,0.9,39.34,FLYING
40.2,APPROACH,ILS_TRACK,175.91,149,-26.91,1606.43,26.08,17.38,8.55,280.5,7.021,0.4752,0,-19.9,1,0.6,4.5,0.784,0.35,0.0168,0.4,245.4,2.956,0,1,8.24,0,0,15.04,245.4,-0.9057,-0.4071,0.1181,12,245.4,1122.42,-121.54,31.54,-65.366,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715.62,1122.25,2,0,0.9,0.5,44,1.11,0.9,0.9,40.24,FLYING
41.1,APPROACH,ILS_TRACK,178.99,149,-29.99,1628.97,25.69,13.77,5.2,279.96,6.812,0.2752,0,-19.8,1,0.6,4.5,0.784,0.35,0.0168,0.4,245.4,2.843,0,1,8.35,0,0,12.01,245.4,-0.8928,-0.4119,0.1825,8.24,245.4,1164.18,-90.15,31.371,-67.444,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675.11,1135.56,2,0,0.9,0.5,45,1.11,0.9,0.9,41.14,FLYING
41.98,APPROACH,ILS_TRACK,182.22,149,-33.22,1649.84,22.63,9.64,1.64,279.39,6.673,0.0752,0,-19.701,1,0.6,4.5,0.784,0.35,0.0168,0.4,245.4,-7,0,1,7.64,0,0,8.25,245.4,-0.8154,-0.4146,0.404,-5.22,245.4,1206.5,-59.67,31.198,-69.423,-30.867,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585.22,1149.76,2,0,0.9,0.5,46,1.11,0.9,0.9,42.04,FLYING
42.9,APPROACH,ILS_TRACK,185.09,149,-36.09,1665.36,16.08,3.71,-5.92,278.62,6.598,0,0,-19.603,1,0.6,4.5,0.753,0.35,0.0168,0.4,245.4,-7,0,1,6.19,0,0,-5.21,245.4,-0.7669,-0.4086,0.4949,-11.13,245.4,1249.96,-32.95,31.019,-71.729,-32.874,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.67,1162.5,2,0,0.9,0.5,47,1.09,0.9,0.9,42.96,FLYING
43.86,APPROACH,ILS_TRACK,186.41,149,-37.41,1670.37,-0.03,-8.9,-12.15,277.2,6.703,0,0,-19.505,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,-7,0,1,1.82,0,0,-11.11,245.4,-0.6935,-0.3948,0.6027,-18.63,245.4,1293.83,-15.3,30.831,-73.684,-23.646,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.76,1168.23,2,0,0.96,0.5,48,1.06,0.96,0.9,43.9,FLYING
44.74,APPROACH,ILS_TRACK,186.19,149,-37.19,1660.27,-17.95,-17.21,-15.29,276.24,6.824,0,0,-19.407,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,-3.362,0,1,-3.43,0,0,-18.62,245.4,-0.6959,-0.3954,0.5995,-18.38,245.4,1333.48,-12.69,30.655,-73.168,-0.362,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.46,1167.34,2,0,0.88,0.5,49,1.14,0.96,0.88,44.78,FLYING
45.64,APPROACH,ILS_TRACK,185.38,149,-36.38,1634.15,-36.55,-23.1,-14.98,275.49,6.982,0,0,-19.31,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,0,0,1,-9.2,0,0,-18.37,245.4,-0.7277,-0.4019,0.5558,-15.25,245.4,1371.99,-25.88,30.476,-74.134,28.858,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.87,1164.57,2,0,0.9,0.5,50,1.11,0.9,0.88,45.68,FLYING
46.54,APPROACH,ILS_TRACK,185.36,149,-36.36,1593.38,-52.54,-25.23,-11.3,275.16,7.127,0,0,-19.214,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,0,0,1,-14.32,0,0,-15.24,245.4,-0.7581,-0.4074,0.5092,-12.03,245.4,1408.25,-54.37,30.301,-74.459,61.902,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.67,1166.55,2,0,0.9,0.5,51,1.11,0.9,0.9,46.58,FLYING
47.42,APPROACH,ILS_TRACK,186.78,149,-37.78,1541.93,-64.38,-24.36,-6.18,275.25,7.216,0,0,-19.118,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,3.199,0,1,-18.03,0,0,-12.02,245.4,-0.8242,-0.4154,0.385,-3.94,245.4,1441.87,-94.64,30.132,-74.484,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.5,1176.29,2,0,0.88,0.5,52,1.14,0.9,0.88,47.46,FLYING
48.34,APPROACH,ILS_TRACK,189.02,149,-40.02,1480.09,-71.81,-21.11,1.03,275.68,7.236,0,0,-19.022,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,3.502,0,1,-20.38,0,0,-3.93,245.4,-0.8672,-0.4157,0.2741,2.89,245.4,1475.64,-144.64,29.957,-75.913,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.25,1190.86,2,0,0.9,0.5,53,1.09,0.9,0.88,48.38,FLYING
49.3,APPROACH,ILS_TRACK,190.88,149,-41.88,1412.74,-71.8,-13.24,8.92,276.75,7.087,0,0,-18.927,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,3.839,0,1,-20.89,0,0,2.91,245.4,-0.9042,-0.4075,0.1276,11.59,245.4,1510.21,-202.24,29.774,-77.69,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.99,1204.08,2,0,0.96,0.5,54,1.04,0.96,0.9,49.34,FLYING
50.24,APPROACH,ILS_TRACK,190.54,149,-41.54,1348.51,-66.65,-8.1,10.69,277.45,6.784,0,0,-18.832,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,4.163,0,1,-19.73,0,0,11.6,245.4,-0.9129,-0.4019,0.071,14.9,245.4,1544.44,-259.11,29.594,-78.892,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1206.32,2,0,0.96,0.5,55,1.06,0.96,0.96,50.28,FLYING
51.12,APPROACH,ILS_TRACK,189.53,149,-40.53,1292.31,-61.97,-6.99,10.65,277.56,6.508,0,0,-18.738,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,4.448,0,1,-18.53,0,0,14.91,245.4,-0.9133,-0.4016,0.0682,15.07,245.4,1577.05,-307.45,29.426,-79.388,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4,1204.77,2,0,0.88,0.5,56,1.14,0.96,0.88,51.16,FLYING
52.02,APPROACH,ILS_TRACK,188.15,149,-39.15,1239.23,-57.16,-5.47,11.16,277.72,6.221,0,0,-18.645,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,4.718,0,1,-17.34,0,0,15.09,245.4,-0.9146,-0.4003,0.0571,15.73,245.4,1610.83,-352.53,29.255,-81.322,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.19,1201.39,2,0,0.9,0.5,57,1.11,0.9,0.88,52.06,FLYING
52.9,APPROACH,ILS_TRACK,186.37,149,-37.37,1191.66,-52.03,-3.58,11.37,277.91,5.913,0,0,-18.551,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,4.96,0,1,-16.07,0,0,15.74,245.4,-0.9159,-0.3988,0.045,16.45,245.4,1644.18,-392.28,29.087,-82.444,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.02,1195.73,2,0,0.88,0.5,58,1.14,0.9,0.88,52.94,FLYING
53.8,APPROACH,ILS_TRACK,184.41,149,-35.41,1147.24,-47.43,-2.79,11.09,277.96,5.608,0,0,-18.459,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,5,0,1,-14.84,0,0,16.46,245.4,-0.9153,-0.3995,0.0514,16.09,245.4,1678.54,-428.76,28.918,-84.322,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.17,1189.14,2,0,0.9,0.5,59,1.11,0.9,0.88,53.84,FLYING
54.7,APPROACH,ILS_TRACK,182.32,149,-33.32,1106.96,-43.06,-1.56,11.31,278.05,5.311,0.0188,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,5,0,1,-13.7,0,0,16.1,245.4,-0.9156,-0.3992,0.049,16.24,245.4,1713.03,-461.1,28.749,-85.766,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36,1181.75,2,0,0.9,0.5,60,1.11,0.9,0.9,54.74,FLYING
55.62,APPROACH,ILS_TRACK,179.99,149,-30.99,1069.76,-38.72,-0.27,11.36,278.13,5.007,0.2188,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,5,0,1,-12.53,0,0,16.26,245.4,-0.9157,-0.399,0.0474,16.35,245.4,1748.32,-490.2,28.578,-87.576,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75,1172.94,2,0,0.92,0.5,61,1.09,0.92,0.9,55.66,FLYING
56.52,APPROACH,ILS_TRACK,177.72,149,-28.72,1037.19,-34.77,1.02,11.87,278.2,4.705,0.3759,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,5,0,1,-11.46,0,0,16.36,245.4,-0.9164,-0.3982,0.0415,16.71,245.4,1782.79,-514.95,28.413,-88.546,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.32,1164.6,2,0,0.9,0.5,62,1.11,0.92,0.9,56.56,FLYING
57.42,APPROACH,ILS_TRACK,175.51,149,-26.51,1008.5,-30.51,3.09,13.03,278.32,4.394,0.4907,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,5,0,1,-10.32,0,0,16.72,245.4,-0.918,-0.3959,0.0238,17.75,245.4,1817.17,-535.95,28.249,-89.878,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.01,1156.26,2,0,0.9,0.5,63,1.11,0.9,0.9,57.46,FLYING
58.32,APPROACH,ILS_TRACK,173.26,149,-24.26,984.13,-25.55,5.86,14.61,278.48,4.06,0.5859,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,5,0,1,-8.95,0,0,17.76,245.4,-0.9198,-0.3923,-0.0024,19.28,245.4,1851.46,-552.84,28.087,-91.202,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.34,1147.59,2,0,0.9,0.5,64,1.11,0.9,0.9,58.36,FLYING
59.22,APPROACH,ILS_TRACK,170.93,149,-21.93,964.44,-19.7,8.79,15.16,278.61,3.702,0.6771,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,5,0,1,-7.22,0,0,19.29,245.4,-0.9207,-0.3898,-0.0196,20.29,245.4,1885.65,-565.14,27.927,-92.522,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.2,1138.27,2,0,0.9,0.5,65,1.11,0.9,0.9,59.26,FLYING
60.12,APPROACH,ILS_TRACK,169.23,149,-20.23,949.46,-14.55,9.87,14.75,278.55,3.362,0.6704,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,5,0,1,-5.49,0,0,20.3,245.4,-0.9203,-0.3911,-0.0103,19.76,245.4,1919.74,-572.86,27.768,-93.838,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.57,1131.56,2,0,0.9,0.5,66,1.11,0.9,0.9,60.16,FLYING
61.02,APPROACH,ILS_TRACK,168.04,149,-19.04,939.31,-9.48,11.69,15.42,278.52,3.024,0.5857,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,5,0,1,-3.85,0,0,19.77,245.4,-0.9207,-0.3899,-0.0178,20.21,245.4,1953.72,-575.82,27.61,-95.136,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.25,1126.95,2,0,0.9,0.5,67,1.11,0.9,0.9,61.06,FLYING
61.92,APPROACH,ILS_TRACK,166.7,149,-17.7,934.27,-3.73,14.62,16.8,278.53,2.684,0.5314,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,5,0,1,-2.01,0,0,20.22,245.4,-0.9214,-0.3865,-0.0399,21.5,245.4,1987.54,-573.8,27.452,-96.414,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.42,1121.35,2,0,0.9,0.5,68,1.11,0.9,0.9,61.96,FLYING
62.82,APPROACH,ILS_TRACK,164.73,149,-15.73,934.67,2.87,18,17.48,278.53,2.293,0.5739,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,5,0,1,0.17,0,0,21.52,245.4,-0.9217,-0.3834,-0.0589,22.61,245.4,2021.11,-566.42,27.297,-97.628,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.96,1112.59,2,0,0.9,0.5,69,1.11,0.9,0.9,62.86,FLYING
63.72,APPROACH,ILS_TRACK,162.79,149,-13.79,940.43,8.75,19.45,17.04,278.37,1.902,0.6147,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,5,0,1,2.36,0,0,22.63,245.4,-0.9216,-0.385,-0.049,22.06,245.4,2054.29,-553.81,27.143,-98.764,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494.44,1103.58,2,0,0.9,0.5,70,1.11,0.9,0.9,63.76,FLYING
64.62,APPROACH,ILS_TRACK,160.88,149,-11.88,951.6,14.39,21.68,17.82,278.22,1.533,0.6372,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,5,0,1,4.37,0,0,22.07,245.4,-0.9217,-0.3835,-0.0579,22.59,245.4,2087.01,-535.86,26.99,-99.836,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520.31,1094.42,2,0,0.9,0.5,71,1.11,0.9,0.9,64.66,FLYING
65.52,APPROACH,ILS_TRACK,158.5,149,-9.5,968.22,20.41,24.96,19.25,278.1,1.151,0.7155,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,5,0,1,6.52,0,0,22.6,245.4,-0.9216,-0.3795,-0.081,23.94,245.4,2119.13,-512.6,26.84,-100.827,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543.74,1082.93,2,0,0.9,0.5,72,1.11,0.9,0.9,65.56,FLYING
66.42,APPROACH,ILS_TRACK,155.63,149,-6.63,990.15,26.71,27.88,19.24,277.92,0.754,0.8534,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,5,0,1,8.93,0,0,23.95,245.4,-0.9215,-0.3784,-0.0873,24.32,245.4,2150.5,-484.1,26.693,-101.707,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.18,1069.03,2,0,0.9,0.5,73,1.11,0.9,0.9,66.46,FLYING
67.32,APPROACH,ILS_TRACK,153.07,149,-4.07,1017.37,32.29,29.86,19.48,277.63,0.331,0.9245,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,5,0,1,11.15,0,0,24.33,245.4,-0.9216,-0.3783,-0.0873,24.33,245.4,2181.03,-450.5,26.549,-102.502,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621.99,1056.24,2,0,0.9,0.5,74,1.11,0.9,0.9,67.36,FLYING
68.22,APPROACH,ILS_TRACK,150.51,149,-1.51,1049.74,38.07,32.74,19.92,277.33,-0.085,1,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,5,0,1,13.39,0,0,24.34,245.4,-0.9213,-0.3763,-0.098,24.96,245.4,2210.62,-411.83,26.407,-103.224,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671.92,1043.25,2,0,0.9,0.5,75,1.11,0.9,0.9,68.26,FLYING
69.12,APPROACH,ILS_TRACK,148.19,149,0.81,1087.07,43.58,34.93,19.99,276.93,-0.518,1,0,-19.9,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,5,0,1,15.61,0,0,24.97,245.4,-0.9213,-0.3762,-0.0981,24.98,245.4,2239.22,-368.37,26.269,-103.865,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.37,1031.01,2,0,0.9,0.5,76,1.11,0.9,0.9,69.16,FLYING
70.02,APPROACH,ILS_TRACK,146.09,149,2.91,1129.28,48.95,37.09,19.99,276.47,-0.967,1,0,-19.8,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,5,0,1,17.77,0,0,24.99,245.4,-0.9213,-0.3762,-0.0979,24.98,245.4,2266.74,-320.14,26.134,-104.432,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766.36,1019.5,2,0,0.9,0.5,77,1.11,0.9,0.9,70.06,FLYING
70.92,APPROACH,ILS_TRACK,144.14,149,4.86,1176.22,54.17,39.25,19.93,275.92,-1.454,1,0,-19.701,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,5,0,1,19.87,0,0,24.99,245.4,-0.9214,-0.3763,-0.0974,24.96,245.4,2293.13,-267.3,26.002,-104.918,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799.35,1008.37,2,0,0.9,0.5,78,1.11,0.9,0.9,70.96,FLYING
71.82,APPROACH,ILS_TRACK,142.32,149,6.68,1227.63,59.25,41.05,19.32,275.31,-1.942,1,0,-19.603,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,4.88,0,1,21.89,0,0,24.97,245.4,-0.9217,-0.3779,-0.088,24.43,245.4,2318.29,-210.08,25.872,-105.316,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824.98,997.6,2,0,0.9,0.5,79,1.11,0.9,0.9,71.86,FLYING
72.72,APPROACH,ILS_TRACK,140.92,149,8.08,1283.05,63.76,41.63,17.59,274.67,-2.44,1,0,-19.505,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,4.607,0,1,23.74,0,0,24.44,245.4,-0.9219,-0.3832,-0.0567,22.62,245.4,2342.18,-148.87,25.746,-105.628,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845.54,988.34,2,0,0.9,0.5,80,1.11,0.9,0.9,72.76,FLYING
73.62,APPROACH,ILS_TRACK,140.37,149,8.63,1341.71,67.25,40.25,14.46,274.14,-2.916,1,0,-19.407,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,4.317,0,1,25.19,0,0,22.63,245.4,-0.9199,-0.392,0.0012,19.27,245.4,2364.82,-84.37,25.622,-105.914,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863.76,982.31,2,0,0.9,0.5,81,1.11,0.9,0.9,73.66,FLYING
74.5,APPROACH,ILS_TRACK,140.89,149,8.11,1402.54,69.46,37.21,10.17,273.74,-3.397,1,0,-19.31,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,-7,0,1,26.09,0,0,19.28,245.4,-0.8706,-0.4152,0.2642,3.84,245.4,2386.36,-17.44,25.498,-106.223,-101.86,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881.6,980.49,2,0,0.9,0.5,82,1.11,0.9,0.9,74.56,FLYING
75.42,APPROACH,ILS_TRACK,142.56,149,6.44,1462.88,69.68,30.13,-0.56,273.73,-3.807,0.8,0,-15.969,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,-7,0,1,26.48,0,0,3.85,245.4,-0.8135,-0.4149,0.4075,-4.99,245.4,2406.97,49.96,25.374,-106.583,-122.828,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.37,983.32,2,0,0.9,0.5,83,1.11,0.9,0.9,75.46,FLYING
76.32,APPROACH,ILS_TRACK,145.32,149,3.68,1518.31,61.23,14.64,-11.36,274.41,-3.999,0.6,0,-14.019,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,3.426,0,1,24.24,0,0,-4.98,245.4,-0.8016,-0.4139,0.4314,-6.52,245.4,2427.05,113.56,25.245,-107.127,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877.08,990.92,2,0,0.9,0.5,84,1.11,0.9,0.9,76.36,FLYING
77.22,APPROACH,ILS_TRACK,147.28,149,1.72,1564.49,47.16,3.91,-15.02,274.77,-3.954,0.4,0,-13.081,1,0.6,4.5,0.75,0.35,0.0168,0.4,245.4,3.184,0,1,19.64,0,0,-6.5,245.4,-0.7586,-0.4085,0.5075,-11.52,245.4,2447.37,169.28,25.11,-108.051,0,0,0,0,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805.72,996.09,2,0,0.9,0.5,85,1.11,0.9,0.9,77.26,FLYING
