t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
39.14,APPROACH,ILS_TRACK,72.4,73,0.6,1002.57,-4.18,4.94,7.96,270.4,-0.003,0.2275,0,9.285,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.42,-3.156,0,1,-3.31,0,0,-3.15,270.41,0.8909,0.0074,0.4541,-3.16,270.42,-0.49,0.6,17.785,0.02,-0.156,1,3,1166.29,-0.029,-3.156,1002.05,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.12,422.99,2,0,0.08,0.08,454,11.54,0.1,0.08,39.14,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
39.4,APPROACH,ILS_TRACK,72.38,73,0.62,1001.48,-4.18,4.95,7.97,270.4,-0.003,0.2295,0,9.444,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.42,-3.153,0,1,-3.31,0,0,-3.15,270.42,0.8909,0.0074,0.4541,-3.15,270.42,-0.49,0.59,17.764,0.02,-0.153,1,3,1166.29,-0.029,-3.153,1000.97,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.49,423.06,2,0,0.1,0.1,457,11.54,0.1,0.06,39.4,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
39.66,APPROACH,ILS_TRACK,72.36,73,0.64,1000.39,-4.18,4.95,7.97,270.4,-0.003,0.2314,0,9.608,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.42,-3.15,0,1,-3.31,0,0,-3.15,270.42,0.8909,0.0074,0.4542,-3.15,270.42,-0.49,0.58,17.743,0.021,-0.15,1,3,1166.29,-0.03,-3.15,999.9,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.87,423.13,2,0,0.08,0.08,460,11.54,0.1,0.08,39.66,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
39.92,APPROACH,ILS_TRACK,72.35,73,0.65,999.31,-4.18,4.96,7.97,270.4,-0.003,0.2331,0,9.776,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.42,-3.145,0,1,-3.3,0,0,-3.15,270.43,0.8909,0.0074,0.4542,-3.15,270.42,-0.49,0.57,17.723,0.02,-0.145,1,3,1166.29,-0.033,-3.145,998.82,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.26,423.2,2,0,0.1,0.1,463,11.54,0.1,0.06,39.92,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
40.18,APPROACH,ILS_TRACK,72.34,73,0.66,998.22,-4.18,4.96,7.98,270.4,-0.003,0.2348,0,9.947,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.42,-3.141,0,1,-3.3,0,0,-3.14,270.42,0.8908,0.0074,0.4542,-3.14,270.42,-0.5,0.56,17.702,0.019,-0.141,1,3,1166.29,-0.035,-3.141,997.74,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.65,423.27,2,0,0.08,0.08,466,11.54,0.1,0.08,40.18,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
40.44,APPROACH,ILS_TRACK,72.32,73,0.68,997.14,-4.18,4.96,7.98,270.4,-0.003,0.2363,0,10.122,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.42,-3.142,0,1,-3.31,0,0,-3.14,270.42,0.8909,0.0073,0.4542,-3.14,270.42,-0.5,0.56,17.682,0.017,-0.142,1,3,1166.29,-0.031,-3.142,996.66,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.05,423.34,2,0,0.1,0.1,469,11.54,0.1,0.06,40.44,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
40.7,APPROACH,ILS_TRACK,72.31,73,0.69,996.05,-4.17,4.97,7.99,270.4,-0.003,0.2377,0,10.3,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.42,-3.139,0,1,-3.3,0,0,-3.14,270.43,0.8909,0.0074,0.4542,-3.14,270.42,-0.5,0.55,17.661,0.02,-0.139,1,3,1166.29,-0.031,-3.139,995.59,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.45,423.4,2,0,0.08,0.08,472,11.54,0.1,0.08,40.7,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
40.96,APPROACH,ILS_TRACK,72.3,73,0.7,994.97,-4.17,4.97,7.99,270.4,-0.003,0.2391,0,10.481,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.42,-3.137,0,1,-3.3,0,0,-3.14,270.41,0.8909,0.0074,0.4542,-3.14,270.42,-0.5,0.54,17.641,0.019,-0.137,1,3,1166.29,-0.031,-3.137,994.51,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.85,423.47,2,0,0.1,0.1,475,11.54,0.1,0.06,40.96,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
41.22,APPROACH,ILS_TRACK,72.3,73,0.7,993.88,-4.17,4.97,7.99,270.4,-0.003,0.2403,0,10.663,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.41,-3.135,0,1,-3.3,0,0,-3.14,270.43,0.8909,0.0073,0.4542,-3.14,270.41,-0.5,0.53,17.62,0.013,-0.135,1,3,1166.29,-0.03,-3.135,993.43,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.26,423.53,2,0,0.08,0.08,478,11.54,0.1,0.08,41.22,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
41.48,APPROACH,ILS_TRACK,72.29,73,0.71,992.8,-4.17,4.97,7.99,270.4,-0.003,0.2413,0,10.847,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.42,-3.135,0,1,-3.3,0,0,-3.13,270.41,0.8909,0.0075,0.4542,-3.13,270.42,-0.5,0.52,17.6,0.024,-0.135,1,3,1166.29,-0.028,-3.135,992.36,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.66,423.6,2,0,0.1,0.1,481,11.54,0.1,0.06,41.48,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
41.74,APPROACH,ILS_TRACK,72.29,73,0.71,991.71,-4.17,4.97,7.99,270.4,-0.003,0.2422,0,11.032,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.42,-3.131,0,1,-3.3,0,0,-3.13,270.43,0.8909,0.0074,0.4542,-3.13,270.42,-0.51,0.52,17.579,0.021,-0.131,1,3,1166.29,-0.03,-3.131,991.28,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.07,423.66,2,0,0.08,0.08,484,11.54,0.1,0.08,41.74,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
42,APPROACH,ILS_TRACK,72.29,73,0.71,990.63,-4.17,4.97,7.98,270.4,-0.003,0.243,0,11.217,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.43,-3.128,0,1,-3.3,0,0,-3.13,270.41,0.8909,0.0076,0.4542,-3.13,270.43,-0.51,0.51,17.559,0.034,-0.128,1,3,1166.29,-0.03,-3.128,990.2,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.48,423.72,2,0,0.1,0.1,487,11.54,0.1,0.06,42,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
42.26,APPROACH,ILS_TRACK,72.29,73,0.71,989.54,-4.17,4.97,7.98,270.4,-0.003,0.2437,0,11.403,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.42,-3.128,0,1,-3.3,0,0,-3.13,270.42,0.8909,0.0074,0.4542,-3.13,270.42,-0.51,0.5,17.538,0.022,-0.128,1,3,1166.29,-0.028,-3.128,989.13,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.89,423.78,2,0,0.08,0.08,490,11.54,0.1,0.08,42.26,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
42.52,APPROACH,ILS_TRACK,72.29,73,0.71,988.46,-4.16,4.97,7.98,270.4,-0.003,0.2442,0,11.588,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.43,-3.128,0,1,-3.3,0,0,-3.13,270.41,0.8909,0.0075,0.4542,-3.13,270.43,-0.51,0.49,17.517,0.029,-0.128,1,3,1166.29,-0.026,-3.128,988.05,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.29,423.84,2,0,0.1,0.1,493,11.54,0.1,0.06,42.52,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
42.78,APPROACH,ILS_TRACK,72.29,73,0.71,987.38,-4.16,4.97,7.98,270.39,-0.003,0.2445,0,11.773,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.43,-3.126,0,1,-3.3,0,0,-3.12,270.41,0.8909,0.0076,0.4542,-3.13,270.43,-0.52,0.49,17.497,0.034,-0.126,1,3,1166.29,-0.026,-3.126,986.97,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.69,423.89,2,0,0.08,0.08,496,11.54,0.1,0.08,42.78,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
43.04,APPROACH,ILS_TRACK,72.3,73,0.7,986.29,-4.16,4.96,7.97,270.39,-0.003,0.2447,0,11.956,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.43,-3.124,0,1,-3.29,0,0,-3.12,270.42,0.8909,0.0075,0.4542,-3.12,270.43,-0.52,0.48,17.476,0.027,-0.124,1,3,1166.29,-0.025,-3.124,985.9,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.09,423.95,2,0,0.1,0.1,499,11.54,0.1,0.06,43.04,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
43.3,APPROACH,ILS_TRACK,72.31,73,0.69,985.21,-4.16,4.96,7.97,270.39,-0.003,0.2448,0,12.137,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.42,-3.12,0,1,-3.29,0,0,-3.12,270.42,0.8909,0.0074,0.4542,-3.12,270.42,-0.52,0.47,17.456,0.023,-0.12,1,3,1166.29,-0.028,-3.12,984.82,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.48,424,2,0,0.08,0.08,502,11.54,0.1,0.08,43.3,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
43.56,APPROACH,ILS_TRACK,72.32,73,0.68,984.13,-4.16,4.95,7.96,270.39,-0.003,0.2446,0,12.316,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.42,-3.121,0,1,-3.29,0,0,-3.12,270.42,0.8909,0.0074,0.4542,-3.12,270.42,-0.52,0.47,17.435,0.023,-0.121,1,3,1166.29,-0.025,-3.121,983.74,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.87,424.05,2,0,0.1,0.1,505,11.54,0.1,0.06,43.56,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
43.82,APPROACH,ILS_TRACK,72.33,73,0.67,983.05,-4.16,4.95,7.96,270.39,-0.003,0.2444,0,12.492,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.42,-3.122,0,1,-3.29,0,0,-3.12,270.42,0.8909,0.0074,0.4541,-3.12,270.42,-0.52,0.46,17.415,0.019,-0.122,1,3,1166.29,-0.021,-3.122,982.67,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.25,424.11,2,0,0.08,0.08,508,11.54,0.1,0.08,43.82,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
44.08,APPROACH,ILS_TRACK,72.34,73,0.66,981.96,-4.16,4.94,7.95,270.39,-0.003,0.244,0,12.665,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.42,-3.12,0,1,-3.29,0,0,-3.12,270.42,0.8909,0.0074,0.4541,-3.12,270.42,-0.53,0.46,17.394,0.021,-0.12,1,3,1166.29,-0.021,-3.12,981.59,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.62,424.16,2,0,0.1,0.1,511,11.54,0.1,0.06,44.08,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
44.34,APPROACH,ILS_TRACK,72.35,73,0.65,980.88,-4.16,4.94,7.94,270.39,-0.002,0.2434,0,12.834,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.42,-3.118,0,1,-3.29,0,0,-3.12,270.43,0.8909,0.0074,0.4541,-3.12,270.42,-0.53,0.45,17.374,0.02,-0.118,1,3,1166.29,-0.021,-3.118,980.51,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.98,424.21,2,0,0.08,0.08,514,11.54,0.1,0.08,44.34,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
44.6,APPROACH,ILS_TRACK,72.37,73,0.63,979.8,-4.16,4.93,7.94,270.39,-0.002,0.2427,0,12.999,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.42,-3.118,0,1,-3.29,0,0,-3.12,270.43,0.8909,0.0074,0.4541,-3.12,270.42,-0.53,0.45,17.353,0.024,-0.118,1,3,1166.29,-0.02,-3.118,979.44,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.33,424.25,2,0,0.1,0.1,517,11.54,0.1,0.06,44.6,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
44.86,APPROACH,ILS_TRACK,72.39,73,0.61,978.72,-4.16,4.93,7.93,270.39,-0.002,0.2419,0,13.16,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.42,-3.118,0,1,-3.29,0,0,-3.12,270.42,0.8909,0.0073,0.454,-3.12,270.42,-0.54,0.44,17.333,0.018,-0.118,1,3,1166.29,-0.018,-3.118,978.36,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.68,424.3,2,0,0.08,0.08,520,11.54,0.1,0.08,44.86,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
45.12,APPROACH,ILS_TRACK,72.41,73,0.59,977.64,-4.16,4.92,7.92,270.39,-0.002,0.2409,0,13.315,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.43,-3.118,0,1,-3.28,0,0,-3.12,270.42,0.891,0.0075,0.454,-3.12,270.43,-0.54,0.44,17.312,0.027,-0.118,1,3,1166.29,-0.016,-3.118,977.28,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.01,424.35,2,0,0.1,0.1,523,11.54,0.1,0.06,45.12,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
45.38,APPROACH,ILS_TRACK,72.43,73,0.57,976.56,-4.16,4.91,7.91,270.39,-0.002,0.2397,0,13.466,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.42,-3.118,0,1,-3.28,0,0,-3.12,270.43,0.891,0.0074,0.454,-3.12,270.42,-0.54,0.43,17.291,0.021,-0.118,1,3,1166.29,-0.015,-3.118,976.21,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.33,424.39,2,0,0.08,0.08,526,11.54,0.1,0.08,45.38,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
45.64,APPROACH,ILS_TRACK,72.45,73,0.55,975.47,-4.15,4.9,7.9,270.39,-0.002,0.2384,0,13.61,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.43,-3.118,0,1,-3.28,0,0,-3.12,270.43,0.891,0.0075,0.454,-3.12,270.43,-0.55,0.43,17.271,0.029,-0.118,1,3,1166.29,-0.013,-3.118,975.13,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.64,424.44,2,0,0.1,0.1,529,11.54,0.1,0.06,45.64,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
45.9,APPROACH,ILS_TRACK,72.48,73,0.52,974.39,-4.15,4.89,7.89,270.39,-0.002,0.2369,0,13.748,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.43,-3.117,0,1,-3.28,0,0,-3.12,270.43,0.891,0.0075,0.4539,-3.12,270.43,-0.55,0.43,17.25,0.026,-0.117,1,3,1166.29,-0.013,-3.117,974.05,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.93,424.48,2,0,0.08,0.08,532,11.54,0.1,0.08,45.9,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
46.16,APPROACH,ILS_TRACK,72.5,73,0.5,973.31,-4.15,4.88,7.88,270.39,-0.002,0.2354,0,13.88,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.42,-3.118,0,1,-3.28,0,0,-3.12,270.43,0.891,0.0075,0.4539,-3.12,270.42,-0.55,0.42,17.23,0.025,-0.118,1,3,1166.29,-0.011,-3.118,972.97,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.21,424.52,2,0,0.1,0.1,535,11.54,0.1,0.06,46.16,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
46.42,APPROACH,ILS_TRACK,72.53,73,0.47,972.23,-4.15,4.87,7.87,270.39,-0.002,0.2335,0,14.005,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.42,-3.118,0,1,-3.28,0,0,-3.12,270.43,0.891,0.0074,0.4539,-3.12,270.42,-0.56,0.42,17.209,0.023,-0.118,1,3,1166.29,-0.01,-3.118,971.89,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.48,424.56,2,0,0.08,0.08,538,11.54,0.1,0.08,46.42,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
46.68,APPROACH,ILS_TRACK,72.56,73,0.44,971.15,-4.15,4.86,7.86,270.39,-0.001,0.2316,0,14.122,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.43,-3.117,0,1,-3.28,0,0,-3.12,270.42,0.891,0.0075,0.4539,-3.12,270.43,-0.56,0.42,17.189,0.025,-0.117,1,3,1166.29,-0.01,-3.117,970.81,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.72,424.6,2,0,0.1,0.1,541,11.54,0.1,0.06,46.68,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
46.94,APPROACH,ILS_TRACK,72.59,73,0.41,970.07,-4.15,4.85,7.85,270.39,-0.002,0.2296,0,14.232,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.43,-3.118,0,1,-3.27,0,0,-3.12,270.42,0.8911,0.0076,0.4538,-3.12,270.43,-0.56,0.42,17.168,0.035,-0.118,1,3,1166.29,-0.008,-3.118,969.73,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.96,424.64,2,0,0.08,0.08,544,11.54,0.1,0.08,46.94,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
47.2,APPROACH,ILS_TRACK,72.62,73,0.38,968.98,-4.15,4.84,7.84,270.39,-0.001,0.2275,0,14.333,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.42,-3.118,0,1,-3.27,0,0,-3.12,270.44,0.8911,0.0074,0.4538,-3.12,270.42,-0.57,0.41,17.147,0.019,-0.118,1,3,1166.29,-0.008,-3.118,968.65,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.17,424.68,2,0,0.1,0.1,547,11.54,0.1,0.06,47.2,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
47.46,APPROACH,ILS_TRACK,72.65,73,0.35,967.9,-4.15,4.83,7.83,270.39,-0.001,0.2252,0,14.427,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.42,-3.121,0,1,-3.27,0,0,-3.12,270.44,0.8911,0.0074,0.4537,-3.12,270.42,-0.57,0.41,17.127,0.02,-0.121,1,3,1166.29,-0.003,-3.121,967.57,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.37,424.72,2,0,0.08,0.08,550,11.54,0.1,0.08,47.46,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
47.72,APPROACH,ILS_TRACK,72.68,73,0.32,966.82,-4.16,4.82,7.81,270.39,-0.001,0.2228,0,14.512,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.43,-3.119,0,1,-3.27,0,0,-3.12,270.42,0.8911,0.0075,0.4537,-3.12,270.43,-0.57,0.41,17.106,0.029,-0.119,1,3,1166.29,-0.006,-3.119,966.49,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.55,424.75,2,0,0.1,0.1,553,11.54,0.1,0.06,47.72,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
47.98,APPROACH,ILS_TRACK,72.72,73,0.28,965.74,-4.16,4.8,7.79,270.39,-0.001,0.2202,0,14.588,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.44,-3.117,0,1,-3.27,0,0,-3.12,270.42,0.8911,0.0077,0.4537,-3.12,270.44,-0.58,0.41,17.085,0.037,-0.117,1,3,1166.29,-0.007,-3.117,965.41,0,0,0,270.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.71,424.79,2,0,0.08,0.08,556,11.54,0.1,0.08,47.98,FLYING,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
