t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_aoa_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
70.4,APPROACH,ILS_TRACK,152.11,152,-0.11,638.21,558.63,-7.91,6.5,9.34,270,0,0.2053,0,12.861,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.859,0,0.112,0,270,-3.196,0,1,-2.99,0,0,-3.2,270,0.6872,0,-0.7264,-3.2,270,-0.13,-1.33,10.792,0.005,-0.196,1,3,741.88,0.744,-3.196,639.86,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,558.63,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.88,1079.78,2,0,0.08,0.08,700,10,0.12,0.08,70.4,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
70.7,APPROACH,ILS_TRACK,152.08,152,-0.08,635.77,556.28,-7.89,6.23,9.02,270,0.002,0.2231,0,12.834,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.868,0,0.082,0,270,-2.765,0,1,-2.96,0,0,-2.78,270.01,0.6926,0,-0.7213,-2.77,270,-0.12,-1.24,10.744,0,0.235,1,3,741.88,0.172,-2.765,637.34,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,556.28,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.58,1079.84,2,0,0.08,0.08,703,10,0.12,0.08,70.7,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
71,APPROACH,ILS_TRACK,152.1,152,-0.1,633.4,553.86,-8.16,6.3,9.25,270,0.003,0.205,0,12.804,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.862,0,0.102,0,270,-3.201,0,1,-3.07,0,0,-3.03,270,0.687,0,-0.7266,-3.2,270,-0.12,-1.11,10.696,0.001,-0.201,1,3,741.88,0.667,-3.201,634.82,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,553.86,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.98,1080.11,2,0,0.08,0.08,706,10,0.12,0.08,71,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
71.3,APPROACH,ILS_TRACK,152.07,152,-0.07,630.99,551.45,-7.98,6.39,9.22,270,0.002,0.227,0,12.777,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.87,0,0.075,0,270,-2.824,0,1,-3,0,0,-3,270,0.6918,0,-0.7221,-2.82,270,-0.12,-0.98,10.647,-0.001,0.176,1,3,741.88,0.147,-2.824,632.3,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,551.45,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.42,1080.17,2,0,0.08,0.08,709,10,0.12,0.08,71.3,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
71.6,APPROACH,ILS_TRACK,152.07,152,-0.07,628.55,549.02,-8.23,6.28,9.24,270,0.004,0.2163,0,12.756,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.87,0,0.074,0,270,-3.029,0,1,-3.09,0,0,-2.89,270,0.6891,0,-0.7246,-3.03,270,-0.12,-0.92,10.599,0.002,-0.029,1,3,741.88,0.379,-3.029,629.78,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,549.02,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.74,1080.37,2,0,0.08,0.08,712,10,0.12,0.08,71.6,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
71.9,APPROACH,ILS_TRACK,152.06,152,-0.06,626.14,546.56,-8.1,6.48,9.37,270,0.002,0.226,0,12.736,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.875,0,0.058,0,270,-2.918,0,1,-3.05,0,0,-3.09,270,0.6905,0,-0.7234,-2.92,270,-0.11,-0.79,10.551,0.003,0.082,1,3,741.88,0.196,-2.918,627.26,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,546.56,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.3,1080.48,2,0,0.08,0.08,715,10,0.12,0.08,71.9,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
72.2,APPROACH,ILS_TRACK,152.05,152,-0.05,623.7,544.11,-8.23,6.5,9.46,270,0.003,0.2237,0,12.722,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.878,0,0.046,0,270.01,-3.095,0,1,-3.1,0,0,-2.97,270,0.6882,0.0001,-0.7255,-3.09,270.01,-0.11,-0.72,10.503,0.007,-0.095,1,3,741.88,0.389,-3.095,624.74,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,544.11,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.72,1080.63,2,0,0.08,0.08,718,10,0.12,0.08,72.2,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
72.5,APPROACH,ILS_TRACK,152.02,152,-0.02,621.24,541.66,-8.19,6.5,9.42,270,0.003,0.2315,0,12.712,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.884,0,0.024,0,270,-2.922,0,1,-3.07,0,0,-2.92,270.01,0.6903,-0.0001,-0.7235,-2.92,270,-0.11,-0.66,10.455,-0.003,0.078,1,3,741.88,0.149,-2.922,622.23,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,541.66,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.04,1080.72,2,0,0.08,0.08,721,10,0.12,0.08,72.5,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
72.8,APPROACH,ILS_TRACK,152.01,152,-0.01,618.83,539.19,-8.11,6.68,9.59,270,0.003,0.2334,0,12.707,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,270,-3.092,0,1,-3.07,0,0,-3.17,270.01,0.6881,0,-0.7256,-3.09,270,-0.11,-0.55,10.407,0.004,-0.092,1,3,741.88,0.323,-3.092,619.71,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,539.19,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.63,1080.85,2,0,0.08,0.08,724,10,0.12,0.08,72.8,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
73.1,APPROACH,ILS_TRACK,151.97,152,0.03,616.33,536.76,-8.19,6.43,9.35,270,0.005,0.243,0,12.714,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.899,0,-0.029,0,270,-2.894,0,1,-3.07,0,0,-2.83,270,0.6905,0,-0.7233,-2.89,270,-0.11,-0.54,10.359,0.004,0.106,1,3,741.88,0.07,-2.894,617.19,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,536.76,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.79,1080.89,2,0,0.08,0.08,727,10,0.12,0.08,73.1,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
73.4,APPROACH,ILS_TRACK,151.96,152,0.04,613.9,534.29,-8.14,6.59,9.49,270,0.003,0.2362,0,12.723,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.901,0,-0.036,0,270.01,-3.076,0,1,-3.08,0,0,-3.17,270,0.6882,0.0001,-0.7255,-3.08,270.01,-0.11,-0.45,10.311,0.006,-0.076,1,3,741.88,0.264,-3.076,614.68,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,534.29,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.9,1081.04,2,0,0.08,0.08,730,10,0.12,0.08,73.4,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
73.7,APPROACH,ILS_TRACK,151.95,152,0.05,611.42,531.84,-8.26,6.46,9.42,270,0.005,0.2323,0,12.739,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.905,0,-0.05,0,270,-3.026,0,1,-3.1,0,0,-2.93,270,0.6888,-0.0001,-0.725,-3.03,270,-0.1,-0.42,10.263,-0.001,-0.026,1,3,741.88,0.189,-3.026,612.16,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,531.84,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.85,1081.18,2,0,0.08,0.08,733,10,0.12,0.08,73.7,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
74,APPROACH,ILS_TRACK,151.94,152,0.06,608.97,529.38,-8.14,6.52,9.42,270,0.004,0.2341,0,12.754,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.908,0,-0.06,0,270,-2.938,0,1,-3.07,0,0,-3.08,270,0.6898,0,-0.724,-2.94,270,-0.1,-0.35,10.215,0.005,0.062,1,3,741.88,0.054,-2.938,609.65,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,529.38,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.28,1081.32,2,0,0.08,0.08,736,10,0.12,0.08,74,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
74.3,APPROACH,ILS_TRACK,151.94,152,0.06,606.51,526.91,-8.25,6.52,9.49,270,0.005,0.2235,0,12.773,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.907,0,-0.057,0,270.01,-3.162,0,1,-3.12,0,0,-3.04,270,0.6869,0.0001,-0.7267,-3.16,270.01,-0.1,-0.3,10.167,0.008,-0.162,1,3,741.88,0.316,-3.162,607.14,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,526.91,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.78,1081.54,2,0,0.08,0.08,739,10,0.12,0.08,74.3,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
74.6,APPROACH,ILS_TRACK,151.93,152,0.07,604.02,524.46,-8.23,6.44,9.37,270,0.005,0.2268,0,12.792,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.91,0,-0.066,0,270,-2.956,0,1,-3.09,0,0,-2.94,270.01,0.6895,0,-0.7243,-2.96,270,-0.1,-0.27,10.119,0,0.044,1,3,741.88,0.046,-2.956,604.62,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,524.46,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.74,1081.69,2,0,0.08,0.08,742,10,0.12,0.08,74.6,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
74.9,APPROACH,ILS_TRACK,151.94,152,0.06,601.58,521.98,-8.17,6.56,9.48,270,0.004,0.2219,0,12.809,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.908,0,-0.06,0,270,-3.086,0,1,-3.09,0,0,-3.19,270.01,0.6878,0,-0.7259,-3.09,270,-0.1,-0.2,10.071,0.001,-0.086,1,3,741.88,0.183,-3.086,602.11,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,521.98,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.57,1081.9,2,0,0.08,0.08,745,10,0.12,0.08,74.9,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
75.2,APPROACH,ILS_TRACK,151.94,152,0.06,599.08,519.52,-8.31,6.41,9.39,270,0.006,0.2213,0,12.83,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.909,0,-0.066,0,270,-3.044,0,1,-3.12,0,0,-2.94,270,0.6882,0,-0.7255,-3.04,270,-0.1,-0.19,10.023,0.004,-0.044,1,3,741.88,0.127,-3.044,599.6,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,519.52,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.5,1082.08,2,0,0.08,0.08,748,10,0.12,0.08,75.2,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
75.5,APPROACH,ILS_TRACK,151.93,152,0.07,596.62,517.04,-8.2,6.5,9.42,270,0.005,0.2267,0,12.85,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.911,0,-0.071,0,270,-2.971,0,1,-3.09,0,0,-3.11,270,0.6891,0,-0.7247,-2.97,270,-0.1,-0.14,9.976,0.001,0.029,1,3,741.88,0.015,-2.971,597.09,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,517.04,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.07,1082.24,2,0,0.08,0.08,751,10,0.12,0.08,75.5,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
75.8,APPROACH,ILS_TRACK,151.93,152,0.07,594.15,514.55,-8.3,6.51,9.5,270,0.006,0.2207,0,12.871,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.91,0,-0.067,0,270,-3.18,0,1,-3.14,0,0,-3.06,270,0.6864,0,-0.7272,-3.18,270,-0.1,-0.1,9.928,0.001,-0.18,1,3,741.88,0.263,-3.18,594.58,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,514.55,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.18,1082.46,2,0,0.08,0.08,754,10,0.12,0.08,75.8,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
76.1,APPROACH,ILS_TRACK,151.92,152,0.08,591.62,512.09,-8.24,6.36,9.29,270,0.005,0.2314,0,12.894,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.914,0,-0.083,0,270,-2.878,0,1,-3.1,0,0,-2.9,270,0.6902,0,-0.7237,-2.88,270,-0.1,-0.1,9.88,0.003,0.122,1,3,741.88,-0.113,-2.878,592.06,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,512.09,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.04,1082.59,2,0,0.08,0.08,757,10,0.12,0.08,76.1,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
76.4,APPROACH,ILS_TRACK,151.93,152,0.07,589.17,509.58,-8.35,6.47,9.49,270,0.005,0.2188,0,12.915,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.91,0,-0.068,0,270,-3.221,0,1,-3.16,0,0,-3.14,270.01,0.6858,0,-0.7278,-3.22,270,-0.1,-0.06,9.832,0,-0.221,1,3,741.88,0.299,-3.221,589.55,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,509.58,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.21,1082.84,2,0,0.08,0.08,760,10,0.12,0.08,76.4,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
76.7,APPROACH,ILS_TRACK,151.91,152,0.09,586.63,507.11,-8.29,6.33,9.28,270,0.005,0.2337,0,12.94,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.916,0,-0.089,0,270,-2.85,0,1,-3.11,0,0,-2.87,270,0.6904,0,-0.7234,-2.85,270,-0.1,-0.07,9.784,0.002,0.15,1,3,741.88,-0.16,-2.85,587.04,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,507.11,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.01,1082.95,2,0,0.08,0.08,763,10,0.12,0.08,76.7,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
77,APPROACH,ILS_TRACK,151.93,152,0.07,584.17,504.58,-8.44,6.46,9.52,270,0.004,0.22,0,12.963,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.911,0,-0.073,0,270.01,-3.231,0,1,-3.19,0,0,-3.1,270,0.6855,0.0001,-0.7281,-3.23,270.01,-0.1,-0.04,9.736,0.006,-0.231,1,3,741.88,0.304,-3.231,584.53,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,504.58,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.31,1083.22,2,0,0.08,0.08,766,10,0.12,0.08,77,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
77.3,APPROACH,ILS_TRACK,151.9,152,0.1,581.65,502.09,-8.32,6.45,9.41,270,0.005,0.2382,0,12.989,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.918,0,-0.097,0,270,-2.882,0,1,-3.13,0,0,-2.93,270,0.6899,0,-0.7239,-2.88,270,-0.09,-0.04,9.688,0.001,0.118,1,3,741.88,-0.134,-2.882,582.02,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,502.09,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.19,1083.31,2,0,0.08,0.08,769,10,0.12,0.08,77.3,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
77.6,APPROACH,ILS_TRACK,151.91,152,0.09,579.16,499.57,-8.34,6.53,9.53,270,0.005,0.2276,0,13.016,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.916,0,-0.089,0,270.01,-3.102,0,1,-3.16,0,0,-3.1,270,0.687,0.0002,-0.7266,-3.1,270.01,-0.1,-0.02,9.64,0.011,-0.102,1,3,741.88,0.134,-3.102,579.51,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,499.57,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.86,1083.54,2,0,0.08,0.08,772,10,0.12,0.08,77.6,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
77.9,APPROACH,ILS_TRACK,151.91,152,0.09,576.66,497.06,-8.37,6.54,9.54,270,0.005,0.2257,0,13.044,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.916,0,-0.09,0,270.01,-3.067,0,1,-3.16,0,0,-2.99,270,0.6874,0,-0.7263,-3.07,270.01,-0.09,-0.01,9.592,0.005,-0.067,1,3,741.88,0.088,-3.067,577.01,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,497.06,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.13,1083.74,2,0,0.08,0.08,775,10,0.12,0.08,77.9,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
78.2,APPROACH,ILS_TRACK,151.92,152,0.08,574.16,494.56,-8.35,6.54,9.54,270,0.005,0.2226,0,13.07,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.915,0,-0.085,0,270,-3.039,0,1,-3.15,0,0,-2.99,270.01,0.6877,0,-0.726,-3.04,270,-0.09,0,9.545,0.003,-0.039,1,3,741.88,0.051,-3.039,574.5,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,494.56,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.16,1083.96,2,0,0.08,0.08,778,10,0.12,0.08,78.2,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
78.5,APPROACH,ILS_TRACK,151.92,152,0.08,571.66,492.06,-8.33,6.54,9.52,270,0.005,0.2204,0,13.094,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.913,0,-0.078,0,270,-3.008,0,1,-3.13,0,0,-3.03,270,0.688,0,-0.7257,-3.01,270,-0.09,0,9.497,0.002,-0.008,1,3,741.88,0.009,-3.008,571.99,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,492.06,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.86,1084.18,2,0,0.08,0.08,781,10,0.12,0.08,78.5,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
78.8,APPROACH,ILS_TRACK,151.93,152,0.07,569.16,489.56,-8.34,6.54,9.54,270,0.006,0.2208,0,13.116,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.912,0,-0.074,0,270,-3.034,0,1,-3.14,0,0,-3.02,270.01,0.6877,0,-0.726,-3.03,270,-0.09,0.01,9.449,0.002,-0.034,1,3,741.88,0.037,-3.034,569.48,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,489.56,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.39,1084.4,2,0,0.08,0.08,784,10,0.12,0.08,78.8,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
