t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
96.84,APPROACH,ILS_TRACK,152.01,152,-0.01,782.66,702.88,-8.4,7.12,10.09,270,-0.005,0.2436,0,14.504,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.01,0,270.01,-3.185,0,1,-3.17,0,0,-3.2,270.01,0.0005,0.0001,1,-3.19,270.01,-0.1,0.52,13.513,0.006,-0.185,1,3,1344.72,0.035,-3.185,782.48,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.71,1070.32,2,0,0.12,0.12,807,8.33,0.12,0.12,96.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
97.2,APPROACH,ILS_TRACK,152.01,152,-0.01,779.62,699.84,-8.48,7.09,10.1,270,-0.004,0.2436,0,14.502,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.007,0,270,-3.216,0,1,-3.2,0,0,-3.12,270.01,0.0011,0,1,-3.22,270,-0.1,0.52,13.455,0.004,-0.216,1,3,1344.72,0.076,-3.216,779.43,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.96,1070.55,2,0,0.12,0.12,810,8.33,0.12,0.12,97.2,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
97.56,APPROACH,ILS_TRACK,152.01,152,-0.01,776.57,696.8,-8.49,7.07,10.09,270,-0.004,0.2426,0,14.499,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.008,0,270,-3.174,0,1,-3.2,0,0,-3.11,270,0.0004,0,1,-3.17,270,-0.1,0.51,13.397,0.004,-0.174,1,3,1344.72,0.024,-3.174,776.39,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.14,1070.78,2,0,0.12,0.12,813,8.33,0.12,0.12,97.56,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
97.92,APPROACH,ILS_TRACK,152.01,152,-0.01,773.53,693.76,-8.46,7.08,10.08,270,-0.005,0.2404,0,14.496,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.012,0,270.01,-3.156,0,1,-3.18,0,0,-3.14,270,0.0002,0.0001,1,-3.16,270.01,-0.1,0.52,13.339,0.009,-0.156,1,3,1344.72,0.002,-3.156,773.35,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.12,1071.02,2,0,0.12,0.12,816,8.33,0.12,0.12,97.92,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
98.28,APPROACH,ILS_TRACK,152.02,152,-0.02,770.49,690.72,-8.44,7.09,10.08,270,-0.006,0.2377,0,14.49,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.019,0,270,-3.164,0,1,-3.18,0,0,-3.16,270.01,0.0005,0,1,-3.16,270,-0.1,0.52,13.281,0.004,-0.164,1,3,1344.72,0.01,-3.164,770.31,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.77,1071.28,2,0,0.12,0.12,819,8.33,0.12,0.12,98.28,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
98.64,APPROACH,ILS_TRACK,152.02,152,-0.02,767.45,687.68,-8.41,7.09,10.07,270,-0.006,0.2373,0,14.482,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.884,0,0.023,0,270,-3.177,0,1,-3.17,0,0,-3.17,270.01,0.0008,0,1,-3.18,270,-0.1,0.53,13.223,0.004,-0.177,1,3,1344.72,0.024,-3.177,767.26,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.16,1071.52,2,0,0.12,0.12,822,8.33,0.12,0.12,98.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
98.9,APPROACH,ILS_TRACK,152.02,152,-0.02,765.26,685.48,-8.45,7.09,10.09,270,-0.006,0.2381,0,14.476,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.884,0,0.024,0,270,-3.203,0,1,-3.19,0,0,-3.13,270.01,0.0013,0,1,-3.2,270,-0.11,0.53,13.181,0.004,-0.203,1,3,1344.72,0.056,-3.203,765.07,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.82,1071.69,2,0,0.12,0.12,824,7.69,0.14,0.12,98.9,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
99.26,APPROACH,ILS_TRACK,152.02,152,-0.02,762.22,682.45,-8.45,7.09,10.09,270,-0.007,0.24,0,14.468,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.884,0,0.023,0,270,-3.207,0,1,-3.19,0,0,-3.13,270,0.0015,0,1,-3.21,270,-0.11,0.53,13.123,0.004,-0.207,1,3,1344.72,0.059,-3.207,762.03,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.6,1071.91,2,0,0.12,0.12,827,8.33,0.12,0.12,99.26,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
99.62,APPROACH,ILS_TRACK,152.02,152,-0.02,759.18,679.41,-8.46,7.08,10.09,270,-0.008,0.2417,0,14.46,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.02,0,270,-3.198,0,1,-3.19,0,0,-3.12,270.01,0.0014,0,1,-3.2,270,-0.11,0.53,13.065,0.004,-0.198,1,3,1344.72,0.048,-3.198,758.99,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.64,1072.13,2,0,0.12,0.12,830,8.33,0.12,0.12,99.62,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
99.98,APPROACH,ILS_TRACK,152.02,152,-0.02,756.14,676.38,-8.49,7.05,10.07,270,-0.007,0.2425,0,14.454,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.018,0,270,-3.174,0,1,-3.19,0,0,-3.11,270.01,0.0011,0,1,-3.17,270,-0.11,0.53,13.007,0.004,-0.174,1,3,1344.72,0.019,-3.174,755.95,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.81,1072.35,2,0,0.12,0.12,833,8.33,0.12,0.12,99.98,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
100.34,APPROACH,ILS_TRACK,152.01,152,-0.01,753.1,673.35,-8.45,7.02,10.01,270,-0.006,0.2447,0,14.449,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.013,0,270,-3.114,0,1,-3.17,0,0,-3.13,270.01,0.0001,0,1,-3.11,270,-0.11,0.53,12.949,0.003,-0.114,1,3,1344.72,-0.057,-3.114,752.91,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,1072.55,2,0,0.12,0.12,836,8.33,0.12,0.12,100.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
100.7,APPROACH,ILS_TRACK,152.01,152,-0.01,750.07,670.31,-8.44,7.05,10.04,270,-0.007,0.244,0,14.444,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.012,0,270.01,-3.134,0,1,-3.17,0,0,-3.2,270,0.0006,0.0001,1,-3.13,270.01,-0.11,0.54,12.891,0.007,-0.134,1,3,1344.72,-0.034,-3.134,749.87,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.19,1072.78,2,0,0.12,0.12,839,8.33,0.12,0.12,100.7,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
101.06,APPROACH,ILS_TRACK,152,152,0,747.04,667.27,-8.34,7.12,10.07,270,-0.008,0.2492,0,14.44,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.003,0,270.01,-3.134,0,1,-3.14,0,0,-3.27,270.01,0.0007,0.0001,1,-3.13,270.01,-0.11,0.55,12.833,0.007,-0.134,1,3,1344.72,-0.041,-3.134,746.83,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.34,1072.96,2,0,0.12,0.12,842,8.33,0.12,0.12,101.06,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
101.32,APPROACH,ILS_TRACK,152,152,0,744.83,665.09,-8.47,6.97,9.97,270,-0.007,0.2482,0,14.441,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,-0.002,0,270.01,-3.11,0,1,-3.18,0,0,-3.04,270,0.0003,0.0001,1,-3.11,270.01,-0.11,0.53,12.791,0.007,-0.11,1,3,1344.72,-0.061,-3.11,744.64,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.83,1073.11,2,0,0.12,0.12,844,7.69,0.14,0.12,101.32,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
101.68,APPROACH,ILS_TRACK,151.99,152,0.01,741.8,662.05,-8.41,7.04,10.02,270,-0.008,0.2489,0,14.442,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.893,0,-0.006,0,270,-3.11,0,1,-3.16,0,0,-3.23,270.01,0.0004,0,1,-3.11,270,-0.11,0.54,12.733,0.004,-0.11,1,3,1344.72,-0.065,-3.11,741.6,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.24,1073.32,2,0,0.12,0.12,847,8.33,0.12,0.12,101.68,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
102.04,APPROACH,ILS_TRACK,152,152,0,738.77,659.01,-8.4,7.07,10.05,270,-0.007,0.2428,0,14.442,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,0,0,270.01,-3.162,0,1,-3.16,0,0,-3.22,270,0.0015,0.0001,1,-3.16,270.01,-0.11,0.54,12.675,0.006,-0.162,1,3,1344.72,-0.001,-3.162,738.56,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.58,1073.58,2,0,0.12,0.12,850,8.33,0.12,0.12,102.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
102.4,APPROACH,ILS_TRACK,152.01,152,-0.01,735.74,655.96,-8.42,7.1,10.09,270,-0.007,0.2388,0,14.441,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.007,0,270.01,-3.228,0,1,-3.18,0,0,-3.17,270,0.0027,0.0001,1,-3.23,270.01,-0.11,0.55,12.617,0.007,-0.228,1,3,1344.72,0.08,-3.228,735.53,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.62,1073.84,2,0,0.12,0.12,853,8.33,0.12,0.12,102.4,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
102.76,APPROACH,ILS_TRACK,152.01,152,-0.01,732.69,652.93,-8.49,7.05,10.08,270,-0.007,0.2385,0,14.439,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,270.01,-3.191,0,1,-3.2,0,0,-3.1,270,0.0022,0.0001,1,-3.19,270.01,-0.12,0.54,12.559,0.007,-0.191,1,3,1344.72,0.038,-3.191,732.49,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.41,1074.08,2,0,0.12,0.12,856,8.33,0.12,0.12,102.76,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
103.12,APPROACH,ILS_TRACK,152.01,152,-0.01,729.66,649.89,-8.46,7.07,10.09,270,-0.009,0.2388,0,14.436,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.011,0,270.01,-3.18,0,1,-3.19,0,0,-3.12,270,0.0021,0.0001,1,-3.18,270.01,-0.12,0.54,12.501,0.006,-0.18,1,3,1344.72,0.024,-3.18,729.46,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.08,1074.32,2,0,0.12,0.12,859,8.33,0.12,0.12,103.12,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
103.48,APPROACH,ILS_TRACK,152.02,152,-0.02,726.62,646.85,-8.45,7.08,10.09,270,-0.008,0.2377,0,14.431,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.015,0,270,-3.193,0,1,-3.19,0,0,-3.12,270,0.0024,0,1,-3.19,270,-0.12,0.54,12.443,0.004,-0.193,1,3,1344.72,0.04,-3.193,726.42,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.74,1074.56,2,0,0.12,0.12,862,8.33,0.12,0.12,103.48,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
103.74,APPROACH,ILS_TRACK,152.01,152,-0.01,724.42,644.67,-8.44,7.03,10.03,270,-0.009,0.24,0,14.427,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.013,0,270.01,-3.109,0,1,-3.17,0,0,-3.15,270,0.001,0,1,-3.11,270.01,-0.12,0.53,12.402,0.005,-0.109,1,3,1344.72,-0.061,-3.109,724.23,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.46,1074.72,2,0,0.12,0.12,864,7.69,0.14,0.12,103.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
104.1,APPROACH,ILS_TRACK,152.01,152,-0.01,721.39,641.63,-8.4,7.05,10.03,270,-0.009,0.2431,0,14.423,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.01,0,270,-3.099,0,1,-3.16,0,0,-3.2,270.01,0.0009,0,1,-3.1,270,-0.12,0.53,12.344,0.003,-0.099,1,3,1344.72,-0.075,-3.099,721.2,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.23,1074.93,2,0,0.12,0.12,867,8.33,0.12,0.12,104.1,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
104.46,APPROACH,ILS_TRACK,152.01,152,-0.01,718.35,638.59,-8.38,7.07,10.05,270,-0.01,0.2425,0,14.418,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.01,0,270.01,-3.149,0,1,-3.16,0,0,-3.22,270.01,0.0019,0,1,-3.15,270.01,-0.12,0.53,12.286,0.005,-0.149,1,3,1344.72,-0.013,-3.149,718.16,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.33,1075.17,2,0,0.12,0.12,870,8.33,0.12,0.12,104.46,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
104.82,APPROACH,ILS_TRACK,152.01,152,-0.01,715.32,635.56,-8.4,7.08,10.06,270,-0.011,0.2412,0,14.415,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.012,0,270.01,-3.187,0,1,-3.17,0,0,-3.18,270.01,0.0026,0.0001,1,-3.19,270.01,-0.12,0.53,12.228,0.007,-0.187,1,3,1344.72,0.035,-3.187,715.13,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.46,1075.4,2,0,0.12,0.12,873,8.33,0.12,0.12,104.82,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
105.18,APPROACH,ILS_TRACK,152.01,152,-0.01,712.29,632.53,-8.39,7.07,10.05,270,-0.01,0.2409,0,14.411,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.012,0,270.01,-3.145,0,1,-3.16,0,0,-3.19,270,0.002,0.0001,1,-3.15,270.01,-0.12,0.53,12.17,0.007,-0.145,1,3,1344.72,-0.018,-3.145,712.1,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.48,1075.63,2,0,0.12,0.12,876,8.33,0.12,0.12,105.18,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
105.54,APPROACH,ILS_TRACK,152.01,152,-0.01,709.26,629.5,-8.38,7.07,10.04,270,-0.01,0.2403,0,14.406,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.013,0,270.01,-3.151,0,1,-3.16,0,0,-3.2,270,0.0022,0,1,-3.15,270.01,-0.12,0.53,12.112,0.005,-0.151,1,3,1344.72,-0.01,-3.151,709.07,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.43,1075.87,2,0,0.12,0.12,879,8.33,0.12,0.12,105.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
105.9,APPROACH,ILS_TRACK,152.02,152,-0.02,706.23,626.47,-8.38,7.06,10.04,270,-0.01,0.2395,0,14.4,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.015,0,270.01,-3.158,0,1,-3.16,0,0,-3.2,270,0.0024,0,1,-3.16,270.01,-0.12,0.53,12.054,0.005,-0.158,1,3,1344.72,-0.001,-3.158,706.03,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.34,1076.11,2,0,0.12,0.12,882,8.33,0.12,0.12,105.9,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
106.16,APPROACH,ILS_TRACK,152.02,152,-0.02,704.04,624.28,-8.43,7.07,10.08,270,-0.01,0.238,0,14.396,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.018,0,270.01,-3.207,0,1,-3.18,0,0,-3.13,270.01,0.0033,0,1,-3.21,270.01,-0.12,0.53,12.013,0.005,-0.207,1,3,1344.72,0.059,-3.207,703.85,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.24,1076.29,2,0,0.12,0.12,884,7.69,0.14,0.12,106.16,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
106.52,APPROACH,ILS_TRACK,152.02,152,-0.02,701.01,621.25,-8.47,7.03,10.05,270,-0.01,0.2384,0,14.39,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.019,0,270.01,-3.167,0,1,-3.18,0,0,-3.1,270.01,0.0027,0.0001,1,-3.17,270.01,-0.12,0.53,11.955,0.007,-0.167,1,3,1344.72,0.011,-3.167,700.81,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.07,1076.53,2,0,0.12,0.12,887,8.33,0.12,0.12,106.52,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
106.88,APPROACH,ILS_TRACK,152.02,152,-0.02,697.98,618.22,-8.44,7.02,10.03,270,-0.011,0.2392,0,14.383,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.019,0,270.01,-3.128,0,1,-3.17,0,0,-3.13,270,0.0021,0.0001,1,-3.13,270.01,-0.12,0.53,11.897,0.007,-0.128,1,3,1344.72,-0.038,-3.128,697.78,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.9,1076.76,2,0,0.12,0.12,890,8.33,0.12,0.12,106.88,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
107.24,APPROACH,ILS_TRACK,152.02,152,-0.02,694.95,615.19,-8.42,7.03,10.02,270,-0.012,0.2405,0,14.376,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.018,0,270.01,-3.114,0,1,-3.16,0,0,-3.16,270,0.002,0,1,-3.11,270.01,-0.12,0.53,11.839,0.005,-0.114,1,3,1344.72,-0.055,-3.114,694.76,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.74,1076.98,2,0,0.12,0.12,893,8.33,0.12,0.12,107.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
107.6,APPROACH,ILS_TRACK,152.02,152,-0.02,691.92,612.16,-8.42,7.04,10.04,270,-0.012,0.2416,0,14.369,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.017,0,270,-3.124,0,1,-3.16,0,0,-3.18,270.01,0.0023,0,1,-3.12,270,-0.12,0.53,11.781,0.002,-0.124,1,3,1344.72,-0.044,-3.124,691.73,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.74,1077.21,2,0,0.12,0.12,896,8.33,0.12,0.12,107.6,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
107.96,APPROACH,ILS_TRACK,152.02,152,-0.02,688.89,609.13,-8.42,7.04,10.04,270,-0.012,0.2408,0,14.363,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.017,0,270.01,-3.126,0,1,-3.16,0,0,-3.16,270.01,0.0024,0.0001,1,-3.13,270.01,-0.12,0.53,11.724,0.005,-0.126,1,3,1344.72,-0.041,-3.126,688.7,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.89,1077.44,2,0,0.12,0.12,899,8.33,0.12,0.12,107.96,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
108.32,APPROACH,ILS_TRACK,152.01,152,-0.01,685.86,606.11,-8.37,7.03,10,270,-0.012,0.2449,0,14.357,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.01,0,270.01,-3.088,0,1,-3.15,0,0,-3.19,270,0.0018,0.0001,1,-3.09,270.01,-0.12,0.53,11.666,0.007,-0.088,1,3,1344.72,-0.088,-3.088,685.67,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.94,1077.64,2,0,0.12,0.12,902,8.33,0.12,0.12,108.32,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
