t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
33.96,APPROACH,ILS_TRACK,152.04,152,-0.04,680.26,602.65,0.33,9.69,9.57,270,0.027,0.2778,0,15.756,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.879,0,0.043,0,269.99,0,0,1,0.12,0,0,0,270,0.6289,-0.0001,0.7775,0,269.99,0.31,-263.14,16.583,-0.006,0,0,3,737.99,8.758,0,943.39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.61,1076.4,2,0,0.12,0.12,261,7.69,0.14,0.12,33.98,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
34.22,APPROACH,ILS_TRACK,152.03,152,-0.03,680.34,602.73,0.35,9.69,9.56,270,0.027,0.2775,0,15.747,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.882,0,0.033,0,269.99,0,0,1,0.13,0,0,0,269.99,0.6289,-0.0001,0.7775,0,269.99,0.31,-260.86,16.542,-0.008,0,0,3,737.99,8.749,0,941.2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.77,1076.35,2,0,0.12,0.12,263,7.69,0.14,0.12,34.24,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
34.48,APPROACH,ILS_TRACK,152.02,152,-0.02,680.43,602.82,0.31,9.69,9.59,270,0.026,0.2773,0,15.74,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.884,0,0.023,0,269.99,0,0,1,0.11,0,0,0,270,0.629,-0.0001,0.7774,0,269.99,0.3,-258.58,16.5,-0.009,0,0,3,737.99,8.807,0,939.01,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.91,1076.3,2,0,0.12,0.12,265,7.69,0.14,0.12,34.5,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
34.74,APPROACH,ILS_TRACK,152.01,152,-0.01,680.51,602.9,0.34,9.69,9.56,270,0.025,0.279,0,15.736,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.011,0,269.99,0,0,1,0.13,0,0,0,269.99,0.629,-0.0001,0.7774,0,269.99,0.29,-256.31,16.458,-0.006,0,0,3,737.99,8.73,0,936.82,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.05,1076.24,2,0,0.12,0.12,267,7.69,0.14,0.12,34.76,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
35,APPROACH,ILS_TRACK,152,152,0,680.6,602.99,0.33,9.68,9.56,270,0.025,0.2794,0,15.735,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,0,0,270,0,0,1,0.13,0,0,0,269.99,0.6291,-0.0001,0.7773,0,270,0.29,-254.03,16.416,-0.005,0,0,3,737.99,8.734,0,934.63,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.23,1076.19,2,0,0.12,0.12,269,7.69,0.14,0.12,35.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
35.26,APPROACH,ILS_TRACK,151.99,152,0.01,680.69,603.08,0.34,9.7,9.58,270,0.025,0.2798,0,15.737,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.894,0,-0.01,0,270,0,0,1,0.13,0,0,0,269.99,0.6291,-0.0001,0.7773,0,270,0.29,-251.75,16.374,-0.004,0,0,3,737.99,8.759,0,932.44,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.45,1076.14,2,0,0.12,0.12,271,7.69,0.14,0.12,35.28,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
35.52,APPROACH,ILS_TRACK,151.98,152,0.02,680.78,603.16,0.35,9.71,9.59,270,0.024,0.2789,0,15.741,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.896,0,-0.019,0,269.99,0,0,1,0.12,0,0,0,269.99,0.6292,-0.0002,0.7772,0,269.99,0.28,-249.47,16.333,-0.01,0,0,3,737.99,8.799,0,930.25,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.67,1076.1,2,0,0.12,0.12,273,7.69,0.14,0.12,35.54,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
35.78,APPROACH,ILS_TRACK,151.97,152,0.03,680.87,603.25,0.33,9.7,9.6,270,0.022,0.2804,0,15.748,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.899,0,-0.03,0,269.99,0,0,1,0.12,0,0,0,269.99,0.6292,-0.0001,0.7772,0,269.99,0.28,-247.19,16.291,-0.007,0,0,3,737.99,8.804,0,928.06,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.86,1076.05,2,0,0.12,0.12,275,7.69,0.14,0.12,35.8,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
36.04,APPROACH,ILS_TRACK,151.96,152,0.04,680.96,603.34,0.34,9.69,9.57,270,0.022,0.2818,0,15.758,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.902,0,-0.041,0,269.99,0,0,1,0.13,0,0,0,269.99,0.6293,-0.0001,0.7772,0,269.99,0.28,-244.92,16.249,-0.008,0,0,3,737.99,8.741,0,925.87,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.11,1075.99,2,0,0.12,0.12,277,7.69,0.14,0.12,36.06,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
36.3,APPROACH,ILS_TRACK,151.95,152,0.05,681.04,603.43,0.36,9.7,9.57,270,0.022,0.281,0,15.769,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.904,0,-0.048,0,269.99,0,0,1,0.13,0,0,0,269.99,0.6294,-0.0002,0.7771,0,269.99,0.28,-242.64,16.207,-0.011,0,0,3,737.99,8.743,0,923.68,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.38,1075.96,2,0,0.12,0.12,279,7.69,0.14,0.12,36.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
36.56,APPROACH,ILS_TRACK,151.95,152,0.05,681.14,603.52,0.34,9.71,9.59,270,0.02,0.2796,0,15.783,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.906,0,-0.053,0,269.99,0,0,1,0.13,0,0,0,269.99,0.6294,-0.0002,0.7771,0,269.99,0.27,-240.35,16.165,-0.013,0,0,3,737.99,8.802,0,921.49,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.62,1075.93,2,0,0.12,0.12,281,7.69,0.14,0.12,36.58,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
36.82,APPROACH,ILS_TRACK,151.94,152,0.06,681.23,603.61,0.34,9.69,9.57,270,0.02,0.2793,0,15.798,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.908,0,-0.059,0,269.99,0,0,1,0.13,0,0,0,270,0.6295,-0.0002,0.777,0,269.99,0.27,-238.08,16.124,-0.013,0,0,3,737.99,8.757,0,919.3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.78,1075.89,2,0,0.12,0.12,283,7.69,0.14,0.12,36.84,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
37.08,APPROACH,ILS_TRACK,151.94,152,0.06,681.32,603.7,0.36,9.7,9.58,270,0.02,0.2784,0,15.814,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.909,0,-0.063,0,269.99,0,0,1,0.13,0,0,0,269.99,0.6295,-0.0002,0.777,0,269.99,0.27,-235.8,16.082,-0.013,0,0,3,737.99,8.765,0,917.11,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.89,1075.87,2,0,0.12,0.12,285,7.69,0.14,0.12,37.1,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
37.34,APPROACH,ILS_TRACK,151.93,152,0.07,681.41,603.79,0.35,9.7,9.58,270,0.019,0.2774,0,15.831,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.91,0,-0.066,0,269.99,0,0,1,0.13,0,0,0,270,0.6296,-0.0002,0.7769,0,269.99,0.27,-233.51,16.04,-0.013,0,0,3,737.99,8.776,0,914.92,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.96,1075.85,2,0,0.12,0.12,287,7.69,0.14,0.12,37.36,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
37.6,APPROACH,ILS_TRACK,151.93,152,0.07,681.5,603.88,0.35,9.7,9.58,270,0.017,0.277,0,15.849,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.911,0,-0.07,0,269.99,0,0,1,0.13,0,0,0,270,0.6296,-0.0002,0.7769,0,269.99,0.26,-231.23,15.998,-0.012,0,0,3,737.99,8.775,0,912.73,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.98,1075.83,2,0,0.12,0.12,289,7.69,0.14,0.12,37.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
37.86,APPROACH,ILS_TRACK,151.93,152,0.07,681.59,603.98,0.36,9.71,9.58,270,0.018,0.2768,0,15.867,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.911,0,-0.073,0,270,0,0,1,0.13,0,0,0,269.99,0.6297,-0.0001,0.7769,0,270,0.26,-228.95,15.957,-0.004,0,0,3,737.99,8.778,0,910.54,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.01,1075.81,2,0,0.12,0.12,291,7.69,0.14,0.12,37.88,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
38.12,APPROACH,ILS_TRACK,151.92,152,0.08,681.69,604.07,0.37,9.71,9.59,270,0.019,0.2771,0,15.887,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.912,0,-0.076,0,269.99,0,0,1,0.13,0,0,0,269.99,0.6297,-0.0001,0.7768,0,269.99,0.26,-226.67,15.915,-0.007,0,0,3,737.99,8.798,0,908.35,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.96,1075.79,2,0,0.12,0.12,293,7.69,0.14,0.12,38.14,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
38.38,APPROACH,ILS_TRACK,151.92,152,0.08,681.78,604.16,0.33,9.7,9.6,270,0.018,0.2789,0,15.908,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.914,0,-0.082,0,269.99,0,0,1,0.12,0,0,0,269.99,0.6298,-0.0001,0.7768,0,269.99,0.26,-224.38,15.873,-0.007,0,0,3,737.99,8.816,0,906.16,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.09,1075.76,2,0,0.12,0.12,295,7.69,0.14,0.12,38.4,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
38.64,APPROACH,ILS_TRACK,151.91,152,0.09,681.87,604.26,0.35,9.7,9.57,270,0.015,0.2811,0,15.93,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.916,0,-0.089,0,269.99,0,0,1,0.14,0,0,0,269.99,0.6298,-0.0001,0.7767,0,269.99,0.25,-222.11,15.831,-0.007,0,0,3,737.99,8.751,0,903.97,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.19,1075.72,2,0,0.12,0.12,297,7.69,0.14,0.12,38.66,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
38.9,APPROACH,ILS_TRACK,151.91,152,0.09,681.97,604.35,0.37,9.71,9.58,270,0.016,0.2811,0,15.954,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.917,0,-0.093,0,269.99,0,0,1,0.14,0,0,0,269.99,0.6299,-0.0001,0.7767,0,269.99,0.25,-219.82,15.789,-0.007,0,0,3,737.99,8.785,0,901.78,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.39,1075.7,2,0,0.12,0.12,299,7.69,0.14,0.12,38.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
39.16,APPROACH,ILS_TRACK,151.9,152,0.1,682.06,604.44,0.36,9.7,9.57,270,0.016,0.2805,0,15.979,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.918,0,-0.095,0,269.99,0,0,1,0.14,0,0,0,269.99,0.63,-0.0001,0.7766,0,269.99,0.25,-217.54,15.748,-0.007,0,0,3,737.99,8.778,0,899.59,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.58,1075.68,2,0,0.12,0.12,301,7.69,0.14,0.12,39.18,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
39.42,APPROACH,ILS_TRACK,151.9,152,0.1,682.15,604.54,0.39,9.71,9.56,270,0.016,0.2824,0,16.004,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.92,0,-0.102,0,269.99,0,0,1,0.15,0,0,0,269.99,0.63,-0.0002,0.7766,0,269.99,0.25,-215.25,15.706,-0.012,0,0,3,737.99,8.74,0,897.4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.73,1075.64,2,0,0.12,0.12,303,7.69,0.14,0.12,39.44,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
39.68,APPROACH,ILS_TRACK,151.89,152,0.11,682.25,604.63,0.38,9.72,9.59,270,0.014,0.2832,0,16.032,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.921,0,-0.107,0,269.99,0,0,1,0.13,0,0,0,270,0.6301,-0.0002,0.7765,0,269.99,0.25,-212.97,15.664,-0.014,0,0,3,737.99,8.816,0,895.21,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.01,1075.62,2,0,0.12,0.12,305,7.69,0.14,0.12,39.7,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
39.94,APPROACH,ILS_TRACK,151.89,152,0.11,682.35,604.72,0.39,9.75,9.61,270,0.015,0.2837,0,16.06,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.922,0,-0.111,0,269.99,0,0,1,0.13,0,0,0,269.99,0.6301,-0.0002,0.7765,0,269.99,0.25,-210.68,15.622,-0.011,0,0,3,737.99,8.842,0,893.02,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.3,1075.59,2,0,0.12,0.12,307,7.69,0.14,0.12,39.96,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
40.2,APPROACH,ILS_TRACK,151.88,152,0.12,682.44,604.82,0.34,9.69,9.58,270,0.014,0.2864,0,16.091,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.924,0,-0.119,0,269.99,0,0,1,0.13,0,0,0,269.99,0.6302,-0.0002,0.7765,0,269.99,0.25,-208.4,15.581,-0.013,0,0,3,737.99,8.784,0,890.83,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.65,1075.55,2,0,0.12,0.12,309,7.69,0.14,0.12,40.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
40.46,APPROACH,ILS_TRACK,151.88,152,0.12,682.54,604.92,0.38,9.72,9.59,270,0.012,0.2858,0,16.122,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.925,0,-0.122,0,269.99,0,0,1,0.14,0,0,0,270,0.6302,-0.0002,0.7764,0,269.99,0.25,-206.11,15.539,-0.011,0,0,3,737.99,8.807,0,888.64,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.05,1075.53,2,0,0.12,0.12,311,7.69,0.14,0.12,40.48,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
40.72,APPROACH,ILS_TRACK,151.88,152,0.12,682.62,605.02,0.33,9.66,9.54,270,0.011,0.285,0,16.154,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.926,0,-0.123,0,269.99,0,0,1,0.13,0,0,0,269.99,0.6303,-0.0002,0.7764,0,269.99,0.25,-203.84,15.497,-0.014,0,0,3,737.99,8.774,0,886.45,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.42,1075.51,2,0,0.12,0.12,313,7.69,0.14,0.12,40.74,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
40.98,APPROACH,ILS_TRACK,151.88,152,0.12,682.73,605.11,0.37,9.72,9.58,270,0.012,0.2838,0,16.186,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.926,0,-0.124,0,269.99,0,0,1,0.14,0,0,0,269.99,0.6303,-0.0001,0.7763,0,269.99,0.25,-201.54,15.455,-0.008,0,0,3,737.99,8.776,0,884.26,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.69,1075.51,2,0,0.12,0.12,315,7.69,0.14,0.12,41,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
41.24,APPROACH,ILS_TRACK,151.88,152,0.12,682.82,605.2,0.36,9.71,9.59,270,0.013,0.2822,0,16.218,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.925,0,-0.122,0,269.99,0,0,1,0.13,0,0,0,269.99,0.6304,-0.0001,0.7763,0,269.99,0.25,-199.26,15.413,-0.008,0,0,3,737.99,8.812,0,882.07,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.92,1075.51,2,0,0.12,0.12,317,7.69,0.14,0.12,41.26,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
41.5,APPROACH,ILS_TRACK,151.88,152,0.12,682.91,605.3,0.37,9.7,9.56,270,0.012,0.2812,0,16.25,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.925,0,-0.12,0,269.99,0,0,1,0.15,0,0,0,269.99,0.6304,-0.0001,0.7762,0,269.99,0.25,-196.98,15.372,-0.006,0,0,3,737.99,8.765,0,879.88,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.05,1075.51,2,0,0.12,0.12,319,7.69,0.14,0.12,41.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
41.76,APPROACH,ILS_TRACK,151.88,152,0.12,683.01,605.4,0.38,9.7,9.56,270,0.013,0.2808,0,16.28,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.924,0,-0.118,0,269.99,0,0,1,0.15,0,0,0,269.99,0.6305,-0.0001,0.7762,0,269.99,0.25,-194.69,15.33,-0.007,0,0,3,737.99,8.76,0,877.7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.01,1075.51,2,0,0.12,0.12,321,7.69,0.14,0.12,41.78,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
42.02,APPROACH,ILS_TRACK,151.89,152,0.11,683.11,605.49,0.38,9.71,9.57,270,0.012,0.2801,0,16.31,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.923,0,-0.115,0,269.99,0,0,1,0.14,0,0,0,269.99,0.6305,-0.0002,0.7762,0,269.99,0.25,-192.4,15.288,-0.009,0,0,3,737.99,8.797,0,875.51,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.06,1075.51,2,0,0.12,0.12,323,7.69,0.14,0.12,42.04,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
