t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status
38.06,APPROACH,FLY_TO_FIX,22.94,149,126.06,4058.14,17.76,50.36,19.57,348.31,39.643,1,0,-16.614,1,0.6,4.259,0.802,0.35,0.0168,0.4,254.44,0,0,0,52.559,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1737.05,1739.01,6,0,0.72,0.5,52,1.39,0.72,0.72,38.1,FLYING
38.78,APPROACH,FLY_TO_FIX,22.43,149,126.57,4065.68,13.48,43.58,19.57,347.86,46.419,1,0,-16.531,1,0.6,4.248,0.802,0.35,0.0168,0.4,254.4,0,0,0,52.548,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1737.93,1739.59,6,0,0.72,0.5,53,1.39,0.72,0.72,38.82,FLYING
39.5,APPROACH,FLY_TO_FIX,22.62,149,126.38,4069.07,8.98,35.97,19.55,347.97,54.033,1,0,-16.449,1,0.6,4.238,0.802,0.35,0.0168,0.4,254.35,0,0,0,52.538,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1737.04,1738.42,6,0,0.72,0.5,54,1.39,0.72,0.72,39.54,FLYING
40.22,APPROACH,FLY_TO_FIX,23.6,149,125.4,4067.88,4.11,27.22,19.5,348.73,62.776,1,0,-16.366,1,0.6,4.228,0.802,0.35,0.0168,0.4,254.3,0,0,0,52.527,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734.12,1735.24,6,0,0.72,0.5,55,1.39,0.72,0.72,40.26,FLYING
40.94,APPROACH,FLY_TO_FIX,25.44,149,123.56,4061.73,-1.25,17.29,19.34,350.19,72.695,1,0,-16.285,1,0.6,4.218,0.802,0.35,0.0168,0.4,254.25,0,0,0,52.515,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1729.03,1729.92,6,0,0.72,0.5,56,1.39,0.72,0.72,40.98,FLYING
41.66,APPROACH,FLY_TO_FIX,28.12,149,120.88,4050.35,-7.23,6.16,19.13,352.25,83.749,1,0,-16.203,1,0.6,4.207,0.802,0.35,0.0168,0.4,254.19,0,0,0,52.503,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721.83,1722.52,6,0,0.72,0.5,57,1.39,0.72,0.72,41.7,FLYING
42.38,APPROACH,FLY_TO_FIX,31.6,149,117.4,4033.53,-13.93,-6.17,19.13,354.98,83.74,1,0,20,1,0.6,4.196,0.802,0.35,0.0168,0.4,254.12,0,0,0,52.491,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1712.78,1713.29,6,0,0.72,0.5,58,1.39,0.72,0.72,42.42,FLYING
43.12,APPROACH,FLY_TO_FIX,35.97,149,113.03,4010.81,-22.22,-19.91,19.38,358.56,70.09,0.8,0,20,1,0.6,4.183,0.802,0.35,0.0168,0.4,254.05,0,0,0,52.479,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701.84,1702.21,6,0,0.74,0.5,59,1.39,0.74,0.72,43.16,FLYING
43.86,APPROACH,FLY_TO_FIX,40.93,149,108.07,3983.18,-31.37,-33.03,19.57,3.01,56.926,0.6,0,20,1,0.6,4.17,0.802,0.35,0.0168,0.4,253.97,0,0,0,52.468,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611.71,1690.35,6,0,0.74,0.5,60,1.39,0.74,0.74,43.9,FLYING
44.6,APPROACH,FLY_TO_FIX,46.24,149,102.76,3950.42,-40.86,-44.98,19.65,8.23,44.796,0.4,0,20,1,0.6,4.155,0.802,0.35,0.0168,0.4,253.89,0,0,0,52.457,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461.76,1678.72,6,0,0.74,0.5,61,1.39,0.74,0.74,44.64,FLYING
45.34,APPROACH,FLY_TO_FIX,51.69,149,97.31,3912.4,-50.32,-55.6,19.75,14.91,33.79,0.2,0,20,1,0.6,4.139,0.802,0.35,0.0168,0.4,253.8,0,0,0,52.447,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268.7,1668.68,6,0,0.74,0.5,62,1.39,0.74,0.74,45.38,FLYING
46.08,APPROACH,FLY_TO_FIX,57.1,149,91.9,3868.99,-59.53,-64.66,19.84,24.53,23.946,0,0,20,1,0.6,4.125,0.802,0.35,0.0168,0.4,253.72,0,0,0,52.438,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050.7,1671.31,6,0,0.74,0.5,63,1.39,0.74,0.74,46.12,FLYING
46.82,APPROACH,FLY_TO_FIX,62.34,149,86.66,3820.19,-68.24,-71.63,19.89,39.62,15.415,0,0,20,1,0.6,4.115,0.77,0.35,0.0168,0.4,253.63,0,0,0,52.432,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,1687.93,6,0,0.74,0.5,64,1.35,0.74,0.74,46.86,FLYING
47.56,APPROACH,FLY_TO_FIX,67.35,149,81.65,3766.07,-76.37,-75.75,20,62.7,8.193,0,0,20,1,0.6,4.111,0.75,0.35,0.0168,0.4,253.55,0,0,0,52.427,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630.1,1714.73,6,0,0.74,0.5,65,1.35,0.74,0.74,47.6,FLYING
48.3,APPROACH,FLY_TO_FIX,72.12,149,76.88,3706.73,-83.89,-76.44,19.88,89.38,2.222,0,0,20,1,0.6,4.113,0.75,0.35,0.0168,0.4,253.47,0,0,0,52.423,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.03,1748.51,6,0,0.74,0.5,66,1.35,0.74,0.74,48.34,FLYING
49.04,APPROACH,FLY_TO_FIX,76.71,149,72.29,3642.3,-90.86,-75.02,19.32,109.58,-2.553,0,0,20,1,0.6,4.123,0.75,0.35,0.0168,0.4,253.4,0,0,0,52.422,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383.67,1787.03,6,0,0.74,0.5,67,1.35,0.74,0.74,49.08,FLYING
49.78,APPROACH,FLY_TO_FIX,81.18,149,67.82,3572.94,-97.39,-73.16,18.58,122.23,-6.082,0,0,20,1,0.6,4.139,0.75,0.35,0.0168,0.4,253.33,0,0,0,52.424,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.31,1829.09,6,0,0.74,0.5,68,1.35,0.74,0.74,49.82,FLYING
50.52,APPROACH,FLY_TO_FIX,85.57,149,63.43,3499.02,-103.48,-71.15,18.74,129.2,-8.316,0,0,20,1,0.6,4.163,0.75,0.35,0.0168,0.4,253.27,0,0,0,52.427,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.32,1873.66,6,0,0.74,0.5,69,1.35,0.74,0.74,50.56,FLYING
51.26,APPROACH,FLY_TO_FIX,89.87,149,59.13,3420.8,-109.11,-69.03,19.35,131.95,-9.289,0,0,20,1,0.6,4.194,0.75,0.35,0.0168,0.4,253.22,0,0,0,52.433,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.47,1919.6,6,0,0.74,0.5,70,1.35,0.74,0.74,51.3,FLYING
52,APPROACH,FLY_TO_FIX,94.13,149,54.87,3338.34,-114.4,-67.58,18.87,132.58,-9.321,0,0,20,1,0.6,4.231,0.75,0.35,0.0168,0.4,253.17,0,0,0,52.442,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.64,1966.67,6,0,0.74,0.5,71,1.35,0.74,0.74,52.04,FLYING
52.74,APPROACH,FLY_TO_FIX,98.43,149,50.57,3251.94,-119.4,-66.68,17.8,131.76,-8.821,0,0,20,1,0.6,4.274,0.75,0.35,0.0168,0.4,253.13,0,0,0,52.453,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.43,2014.9,6,0,0.74,0.5,72,1.35,0.74,0.74,52.78,FLYING
53.48,APPROACH,FLY_TO_FIX,103.01,149,45.99,3161.6,-124.46,-66.79,15.29,130.07,-8.456,0,0,20,1,0.6,4.323,0.75,0.35,0.0168,0.4,253.1,0,0,0,52.467,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.06,2066.58,6,0,0.74,0.5,73,1.35,0.74,0.74,53.52,FLYING
54.22,APPROACH,FLY_TO_FIX,107.86,149,41.14,3067.88,-129.51,-66.52,14.97,125.92,-7.522,0,0,20,1,0.6,4.38,0.75,0.35,0.0168,0.4,253.07,0,0,0,52.484,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.03,2122.67,6,0,0.74,0.5,74,1.35,0.74,0.74,54.26,FLYING
54.96,APPROACH,FLY_TO_FIX,112.74,149,36.26,2971.36,-134.12,-64.04,17.12,118.83,-5.756,0,0,20,1,0.6,4.442,0.75,0.35,0.0168,0.4,253.05,0,0,0,52.503,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.11,2181.01,6,0,0.74,0.5,75,1.35,0.74,0.74,55,FLYING
55.7,APPROACH,FLY_TO_FIX,117.36,149,31.64,2872.01,-137.77,-59.99,18.97,110.91,-3.231,0,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.04,0,0,0,52.525,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.32,2237.78,6,0,0.74,0.5,76,1.35,0.74,0.74,55.74,FLYING
56.44,APPROACH,FLY_TO_FIX,121.79,149,27.21,2770.05,-140.74,-56.82,19.51,102.92,0.155,0,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.03,0,0,0,52.552,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.02,2293.43,6,0,0.74,0.5,77,1.35,0.74,0.74,56.48,FLYING
57.18,APPROACH,FLY_TO_FIX,126.23,149,22.77,2666.2,-143.18,-53.93,19.6,94.75,4.148,0,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.04,0,0,0,52.583,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.73,2350.24,6,0,0.74,0.5,78,1.35,0.74,0.74,57.22,FLYING
57.92,APPROACH,FLY_TO_FIX,130.53,149,18.47,2560.97,-144.97,-50.82,19.61,87.8,8.013,0,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.04,0,0,0,52.619,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.99,2406.24,6,0,0.74,0.5,79,1.35,0.74,0.74,57.96,FLYING
58.66,APPROACH,FLY_TO_FIX,134.6,149,14.4,2454.77,-146.03,-47.62,19.6,82.74,11.247,0,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.06,0,0,0,52.66,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.46,2460,6,0,0.74,0.5,80,1.35,0.74,0.74,58.7,FLYING
59.4,APPROACH,FLY_TO_FIX,138.34,149,10.66,2348,-146.37,-44.6,19.59,79.77,13.534,0,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.08,0,0,0,52.706,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.89,2510.34,6,0,0.74,0.5,81,1.35,0.74,0.74,59.44,FLYING
60.14,APPROACH,FLY_TO_FIX,141.69,149,7.31,2240.7,-146.05,-42.17,19.01,78.83,14.707,0,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.1,0,0,0,52.758,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.08,2556.18,6,0,0.74,0.5,82,1.35,0.74,0.74,60.18,FLYING
60.88,APPROACH,FLY_TO_FIX,145.25,149,3.75,2132.33,-146.06,-42.04,16.14,78.4,15.094,0,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.13,0,0,0,52.814,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89,2605.02,6,0,0.74,0.5,83,1.35,0.74,0.74,60.92,FLYING
61.62,APPROACH,FLY_TO_FIX,149.18,149,-0.18,2024.3,-147.01,-42.39,15.61,78.34,15.126,0,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.17,0,0,0,52.874,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18,2659.23,6,0,0.74,0.5,84,1.35,0.74,0.74,61.66,FLYING
62.36,APPROACH,FLY_TO_FIX,152.74,149,-3.74,1917.5,-146.74,-39.68,17.85,79.84,15.121,0,0,19.9,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.2,0,0,0,52.939,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84,2709.48,6,0,0.74,0.5,85,1.39,0.74,0.74,62.4,FLYING
63.08,APPROACH,FLY_TO_FIX,155.46,149,-6.46,1814.19,-144.49,-36.02,18.74,81.92,15.091,0,0,19.8,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.25,0,0,0,53.005,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,2749.23,6,0,0.72,0.5,86,1.43,0.74,0.72,63.12,FLYING
63.8,APPROACH,FLY_TO_FIX,158.06,149,-9.06,1710.92,-142.28,-35.17,16.48,83.4,14.775,0,0,19.701,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.29,0,0,0,53.077,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,2787.42,6,0,0.72,0.5,87,1.43,0.72,0.72,63.84,FLYING
64.52,APPROACH,FLY_TO_FIX,161.09,149,-12.09,1609.36,-141.32,-35.31,16.15,84.92,14.176,0,0,19.603,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.35,0,0,0,53.152,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,2831.75,6,0,0.72,0.5,88,1.43,0.72,0.72,64.56,FLYING
65.24,APPROACH,FLY_TO_FIX,163.63,149,-14.63,1510.51,-138.67,-32.45,18.09,87.44,13.603,0,0,19.505,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.41,0,0,0,53.231,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,2870.49,6,0,0.72,0.5,89,1.43,0.72,0.72,65.28,FLYING
65.96,APPROACH,FLY_TO_FIX,165.55,149,-16.55,1412.86,-134.3,-29.79,16.97,89.87,13.14,0,0,19.407,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.47,0,0,0,53.315,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,2901.24,6,0,0.72,0.5,90,1.43,0.72,0.72,66,FLYING
66.68,APPROACH,FLY_TO_FIX,168.29,149,-19.29,1316.32,-131.79,-30.77,13.94,91.63,12.489,0,0,19.31,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.54,0.009,0,0,53.402,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,2942.64,6,0,0.72,0.5,91,1.43,0.72,0.72,66.72,FLYING
67.4,APPROACH,FLY_TO_FIX,171.85,149,-22.85,1221.94,-130.66,-31.69,12.78,93.33,11.798,0,0,19.214,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.62,0.484,0,0,53.494,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,2995.25,6,0,0.72,0.5,92,1.43,0.72,0.72,67.44,FLYING
68.12,APPROACH,FLY_TO_FIX,174.8,149,-25.8,1131.65,-128.21,-28.8,16.38,95.57,11.295,0,0,19.118,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.7,0.941,0,0,53.589,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,3040.84,6,0,0.72,0.5,93,1.43,0.72,0.72,68.16,FLYING
68.84,APPROACH,FLY_TO_FIX,176.2,149,-27.2,1044.87,-122.02,-23.08,19.16,97.87,11.191,0,0,19.022,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.79,1.379,0,0,53.687,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3066.51,6,0,0.72,0.5,94,1.43,0.72,0.72,68.88,FLYING
69.56,APPROACH,FLY_TO_FIX,176.37,149,-27.37,962.08,-114.31,-19.07,19.59,99.32,11.344,0,0,18.927,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.89,1.798,0,0,53.79,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,3075.93,6,0,0.72,0.5,95,1.43,0.72,0.72,69.6,FLYING
70.28,APPROACH,FLY_TO_FIX,176.17,149,-27.17,884.67,-106.41,-16.16,19.6,100.22,11.59,0,0,18.832,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.99,2.193,0,0,53.895,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,3080.5,6,0,0.72,0.5,96,1.43,0.72,0.72,70.32,FLYING
71,APPROACH,FLY_TO_FIX,175.64,149,-26.64,813,-98.36,-13.32,19.6,100.91,11.891,0,0,18.738,1,0.6,4.5,0.75,0.35,0.0168,0.4,254.11,2.558,0,0,54.003,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,3080.47,6,0,0.72,0.5,97,1.43,0.72,0.72,71.04,FLYING
71.72,APPROACH,FLY_TO_FIX,174.81,149,-25.81,747.13,-90.26,-10.54,19.6,101.51,12.215,0,0,18.645,1,0.6,4.5,0.75,0.35,0.0168,0.4,254.22,2.895,0,0,54.114,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3076.22,6,0,0.72,0.5,98,1.43,0.72,0.72,71.76,FLYING
72.44,APPROACH,FLY_TO_FIX,173.67,149,-24.67,686.99,-82.2,-7.87,19.6,102.37,12.47,0,0,18.551,1,0.6,4.5,0.75,0.35,0.0168,0.4,254.35,3.203,0,0,54.226,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3067.74,6,0,0.72,0.5,99,1.43,0.72,0.72,72.48,FLYING
73.16,APPROACH,FLY_TO_FIX,172.22,149,-23.22,632.54,-74.26,-5.34,19.6,103.49,12.668,0,0,18.459,1,0.6,4.5,0.75,0.35,0.0168,0.4,254.48,3.482,0,0,54.339,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3054.86,6,0,0.72,0.5,100,1.43,0.72,0.72,73.2,FLYING
73.88,APPROACH,FLY_TO_FIX,170.51,149,-21.51,583.67,-66.56,-2.9,19.6,104.62,12.929,0.0399,0,7.603,1,0.6,4.5,0.75,0.35,0.0168,0.4,254.61,3.733,0,0,54.452,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3038.35,6,0,0.72,0.5,101,1.39,0.72,0.72,73.92,FLYING
74.6,APPROACH,FLY_TO_FIX,168.57,149,-19.57,540.17,-59.13,-0.56,19.6,105.79,13.217,0.1065,0,-2.297,1,0.6,4.5,0.75,0.35,0.0168,0.4,254.75,3.957,0,0,54.566,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.77,3018.52,6,0,0.72,0.5,102,1.39,0.72,0.72,74.64,FLYING
75.32,APPROACH,FLY_TO_FIX,166.48,149,-17.48,501.82,-52.05,1.67,19.6,106.98,13.528,0.1678,0,-11.155,1,0.6,4.5,0.75,0.35,0.0168,0.4,254.89,4.155,0,0,54.679,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.74,2996.27,6,0,0.72,0.5,103,1.43,0.72,0.72,75.36,FLYING
76.04,APPROACH,FLY_TO_FIX,164.28,149,-15.28,468.36,-45.34,3.81,19.6,108.18,13.824,0.2205,0,-18.918,1,0.6,4.5,0.75,0.35,0.0168,0.4,255.03,4.329,0,0,54.791,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.28,2972.44,6,0,0.72,0.5,104,1.43,0.72,0.72,76.08,FLYING
76.76,APPROACH,FLY_TO_FIX,162.03,149,-13.03,439.5,-39.02,5.85,19.6,109.4,14.167,0.3562,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,255.17,4.479,0,0,54.902,0,0,0,0,0,268.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.9,2947.72,6,0,0.72,0.5,105,1.43,0.72,0.72,76.8,FLYING
