t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
77.32,APPROACH,ILS_TRACK,152.04,152,-0.04,553.7,474.08,-8.35,6.62,9.62,270,0.035,0.2217,0,13.418,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.879,0,0.041,0,270,-3.117,0,1,-3.14,0,0,-3.12,270,0.8536,-0.0001,-0.521,-3.12,270,0.07,0.38,9.152,-0.002,-0.117,1,3,721.69,0.005,-3.117,553.91,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,474.08,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.96,1086.09,2,0,0.175,0.175,625,5.71,0.175,0.14,77.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
77.63,APPROACH,ILS_TRACK,152.04,152,-0.04,551.07,471.45,-8.35,6.62,9.61,270,0.038,0.2223,0,13.405,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.88,0,0.04,0,270,-3.117,0,1,-3.14,0,0,-3.13,270,0.8535,-0.0001,-0.5211,-3.12,270,0.07,0.38,9.101,-0.003,-0.117,1,3,721.69,0.005,-3.117,551.28,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,471.45,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.68,1086.3,2,0,0.14,0.14,627,6.35,0.175,0.14,77.63,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
77.98,APPROACH,ILS_TRACK,152.04,152,-0.04,548.15,468.53,-8.35,6.62,9.61,270,0.036,0.2231,0,13.392,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.88,0,0.038,0,270,-3.118,0,1,-3.14,0,0,-3.13,270,0.8535,-0.0001,-0.5212,-3.12,270,0.07,0.38,9.046,-0.004,-0.118,1,3,721.69,0.004,-3.118,548.35,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,468.53,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.5,1086.52,2,0,0.175,0.175,629,5.71,0.175,0.14,77.98,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
78.3,APPROACH,ILS_TRACK,152.03,152,-0.03,545.52,465.9,-8.35,6.62,9.61,270,0.037,0.2239,0,13.381,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.881,0,0.035,0,269.99,-3.118,0,1,-3.14,0,0,-3.13,270,0.8534,-0.0002,-0.5212,-3.12,269.99,0.07,0.39,8.995,-0.007,-0.118,1,3,721.69,0.002,-3.118,545.72,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,465.9,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.44,1086.72,2,0,0.14,0.14,631,6.35,0.175,0.14,78.3,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
78.65,APPROACH,ILS_TRACK,152.03,152,-0.03,542.6,462.98,-8.35,6.62,9.61,270,0.037,0.2246,0,13.369,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.882,0,0.032,0,270,-3.118,0,1,-3.14,0,0,-3.13,270,0.8534,-0.0001,-0.5213,-3.12,270,0.07,0.39,8.94,-0.003,-0.118,1,3,721.69,0.002,-3.118,542.8,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,462.98,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.48,1086.93,2,0,0.175,0.175,633,5.71,0.175,0.14,78.65,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
78.96,APPROACH,ILS_TRACK,152.03,152,-0.03,539.98,460.35,-8.35,6.62,9.61,270,0.038,0.225,0,13.36,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.883,0,0.029,0,270,-3.119,0,1,-3.14,0,0,-3.13,270,0.8533,-0.0001,-0.5214,-3.12,270,0.07,0.39,8.889,-0.002,-0.119,1,3,721.69,0.001,-3.119,540.17,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,460.35,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.56,1087.13,2,0,0.14,0.14,635,6.35,0.175,0.14,78.96,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
79.31,APPROACH,ILS_TRACK,152.03,152,-0.03,537.06,457.43,-8.35,6.62,9.61,270,0.037,0.2252,0,13.35,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.884,0,0.026,0,270,-3.119,0,1,-3.14,0,0,-3.13,270,0.8533,-0.0001,-0.5215,-3.12,270,0.07,0.4,8.834,-0.004,-0.119,1,3,721.69,0,-3.119,537.24,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,457.43,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.68,1087.35,2,0,0.175,0.175,637,5.71,0.175,0.14,79.31,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
79.63,APPROACH,ILS_TRACK,152.02,152,-0.02,534.43,454.81,-8.35,6.62,9.61,270,0.035,0.2251,0,13.343,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.884,0,0.024,0,270,-3.119,0,1,-3.14,0,0,-3.13,270,0.8532,-0.0001,-0.5215,-3.12,270,0.07,0.4,8.783,-0.004,-0.119,1,3,721.69,-0.001,-3.119,534.61,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,454.81,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.8,1087.55,2,0,0.14,0.14,639,6.35,0.175,0.14,79.63,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
79.98,APPROACH,ILS_TRACK,152.02,152,-0.02,531.51,451.89,-8.34,6.62,9.61,270,0.034,0.225,0,13.335,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.022,0,270,-3.12,0,1,-3.14,0,0,-3.13,270,0.8532,-0.0001,-0.5216,-3.12,270,0.07,0.4,8.728,-0.001,-0.12,1,3,721.69,-0.002,-3.12,531.69,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,451.89,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.92,1087.77,2,0,0.175,0.175,641,5.71,0.175,0.14,79.98,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
80.29,APPROACH,ILS_TRACK,152.02,152,-0.02,528.89,449.26,-8.34,6.62,9.61,270,0.033,0.2246,0,13.329,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.02,0,270,-3.119,0,1,-3.14,0,0,-3.13,270,0.8531,-0.0001,-0.5217,-3.12,270,0.07,0.41,8.678,-0.004,-0.119,1,3,721.69,-0.003,-3.119,529.06,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,449.26,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.01,1087.98,2,0,0.14,0.14,643,6.35,0.175,0.14,80.29,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
80.64,APPROACH,ILS_TRACK,152.02,152,-0.02,525.97,446.35,-8.34,6.61,9.61,270,0.033,0.2243,0,13.322,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.019,0,270,-3.121,0,1,-3.14,0,0,-3.13,270,0.8531,-0.0001,-0.5218,-3.12,270,0.07,0.41,8.622,-0.001,-0.121,1,3,721.69,-0.003,-3.121,526.14,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,446.35,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.08,1088.21,2,0,0.175,0.175,645,5.71,0.175,0.14,80.64,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
80.96,APPROACH,ILS_TRACK,152.02,152,-0.02,523.34,443.72,-8.34,6.61,9.61,270,0.031,0.2239,0,13.316,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.018,0,270,-3.12,0,1,-3.14,0,0,-3.14,270,0.853,-0.0001,-0.5218,-3.12,270,0.07,0.41,8.572,-0.003,-0.12,1,3,721.69,-0.005,-3.12,523.51,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,443.72,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.1,1088.41,2,0,0.14,0.14,647,6.35,0.175,0.14,80.96,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
81.31,APPROACH,ILS_TRACK,152.02,152,-0.02,520.42,440.8,-8.34,6.61,9.61,270,0.037,0.2236,0,13.31,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.017,0,270,-3.118,0,1,-3.14,0,0,-3.13,270,0.853,-0.0001,-0.5219,-3.12,270,0.07,0.41,8.516,-0.004,-0.118,1,3,721.69,-0.007,-3.118,520.59,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,440.8,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.1,1088.64,2,0,0.175,0.175,649,5.71,0.175,0.14,81.31,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
81.62,APPROACH,ILS_TRACK,152.02,152,-0.02,517.8,438.18,-8.34,6.61,9.61,270,0.035,0.2234,0,13.305,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.017,0,269.99,-3.117,0,1,-3.14,0,0,-3.14,270,0.853,-0.0001,-0.522,-3.12,269.99,0.08,0.41,8.466,-0.006,-0.117,1,3,721.69,-0.009,-3.117,517.97,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,438.18,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.07,1088.85,2,0,0.14,0.14,651,6.35,0.175,0.14,81.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
81.97,APPROACH,ILS_TRACK,152.01,152,-0.01,514.88,435.26,-8.35,6.6,9.6,270,0.037,0.2238,0,13.299,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.015,0,270,-3.104,0,1,-3.14,0,0,-3.14,270,0.853,-0.0001,-0.5218,-3.1,270,0.07,0.41,8.41,-0.002,-0.104,1,3,721.69,-0.026,-3.104,515.05,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,435.26,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.03,1089.07,2,0,0.175,0.175,653,5.71,0.175,0.14,81.97,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
82.29,APPROACH,ILS_TRACK,152.01,152,-0.01,512.25,432.64,-8.32,6.6,9.58,270,0.038,0.2252,0,13.295,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.011,0,270,-3.088,0,1,-3.12,0,0,-3.16,270,0.8531,-0.0001,-0.5217,-3.09,270,0.07,0.42,8.36,-0.003,-0.088,1,3,721.69,-0.046,-3.088,512.42,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,432.64,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.05,1089.27,2,0,0.14,0.14,655,6.35,0.175,0.14,82.29,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
82.64,APPROACH,ILS_TRACK,152,152,0,509.34,429.72,-8.32,6.63,9.62,270,0.035,0.2269,0,13.293,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.004,0,270,-3.148,0,1,-3.14,0,0,-3.13,269.99,0.8525,-0.0001,-0.5226,-3.15,270,0.07,0.42,8.304,-0.002,-0.148,1,3,721.69,0.027,-3.148,509.5,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,429.72,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.21,1089.47,2,0,0.175,0.175,657,5.71,0.175,0.14,82.64,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
82.95,APPROACH,ILS_TRACK,152,152,0,506.72,427.09,-8.31,6.63,9.64,270,0.035,0.2272,0,13.293,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,0,0,270,-3.161,0,1,-3.15,0,0,-3.1,270,0.8524,-0.0001,-0.5229,-3.16,270,0.07,0.42,8.254,-0.004,-0.161,1,3,721.69,0.043,-3.161,506.88,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,427.09,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.44,1089.67,2,0,0.14,0.14,659,6.35,0.175,0.14,82.95,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
83.3,APPROACH,ILS_TRACK,151.99,152,0.01,503.8,424.17,-8.33,6.63,9.65,270,0.033,0.2282,0,13.294,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.005,0,270,-3.16,0,1,-3.15,0,0,-3.08,270,0.8523,-0.0001,-0.523,-3.16,270,0.07,0.42,8.199,-0.001,-0.16,1,3,721.69,0.042,-3.16,503.96,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,424.17,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.72,1089.88,2,0,0.175,0.175,661,5.71,0.175,0.14,83.3,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
83.62,APPROACH,ILS_TRACK,151.99,152,0.01,501.17,421.55,-8.37,6.59,9.62,270,0.037,0.23,0,13.298,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.894,0,-0.012,0,269.99,-3.108,0,1,-3.15,0,0,-3.09,270,0.8528,-0.0001,-0.5223,-3.11,269.99,0.07,0.41,8.149,-0.005,-0.108,1,3,721.69,-0.02,-3.108,501.34,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,421.55,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.02,1090.06,2,0,0.14,0.14,663,6.35,0.175,0.14,83.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
83.97,APPROACH,ILS_TRACK,151.99,152,0.01,498.25,418.63,-8.34,6.59,9.58,270,0.037,0.2291,0,13.302,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.895,0,-0.015,0,270,-3.079,0,1,-3.13,0,0,-3.16,270,0.853,-0.0001,-0.5219,-3.08,270,0.07,0.41,8.093,-0.002,-0.079,1,3,721.69,-0.056,-3.079,498.42,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,418.63,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.44,1090.29,2,0,0.175,0.175,665,5.71,0.175,0.14,83.97,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
84.28,APPROACH,ILS_TRACK,151.98,152,0.02,495.62,416.01,-8.32,6.62,9.6,270,0.033,0.2279,0,13.307,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.895,0,-0.015,0,270,-3.107,0,1,-3.13,0,0,-3.15,270,0.8527,-0.0001,-0.5224,-3.11,270,0.07,0.41,8.043,-0.002,-0.107,1,3,721.69,-0.02,-3.107,495.8,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,416.01,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.74,1090.5,2,0,0.14,0.14,667,6.35,0.175,0.14,84.28,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
84.63,APPROACH,ILS_TRACK,151.98,152,0.02,492.71,413.09,-8.33,6.63,9.63,270,0.034,0.227,0,13.313,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.895,0,-0.016,0,270,-3.122,0,1,-3.14,0,0,-3.12,270,0.8525,-0.0001,-0.5227,-3.12,270,0.07,0.41,7.987,-0.001,-0.122,1,3,721.69,-0.002,-3.122,492.88,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,413.09,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.98,1090.73,2,0,0.175,0.175,669,5.71,0.175,0.14,84.63,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
84.95,APPROACH,ILS_TRACK,151.99,152,0.01,490.09,410.46,-8.33,6.62,9.62,270,0.038,0.2243,0,13.317,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.894,0,-0.012,0,270,-3.118,0,1,-3.14,0,0,-3.11,270,0.8525,-0.0001,-0.5227,-3.12,270,0.07,0.41,7.937,-0.002,-0.118,1,3,721.69,-0.006,-3.118,490.26,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,410.46,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.11,1090.96,2,0,0.14,0.14,671,6.35,0.175,0.14,84.95,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
85.3,APPROACH,ILS_TRACK,152,152,0,487.17,407.55,-8.32,6.62,9.62,270,0.036,0.2215,0,13.32,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.005,0,270,-3.12,0,1,-3.14,0,0,-3.11,270,0.8524,-0.0001,-0.5228,-3.12,270,0.07,0.41,7.882,-0.001,-0.12,1,3,721.69,-0.003,-3.12,487.35,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,407.55,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.94,1091.22,2,0,0.175,0.175,673,5.71,0.175,0.14,85.3,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
85.61,APPROACH,ILS_TRACK,152,152,0,484.55,404.93,-8.32,6.62,9.62,270,0.036,0.2198,0,13.32,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,0,0,270,-3.12,0,1,-3.13,0,0,-3.12,270,0.8524,-0.0001,-0.5229,-3.12,270,0.07,0.41,7.832,-0.003,-0.12,1,3,721.69,-0.002,-3.12,484.72,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,404.93,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.53,1091.46,2,0,0.14,0.14,675,6.35,0.175,0.14,85.61,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
85.96,APPROACH,ILS_TRACK,152.01,152,-0.01,481.63,402.01,-8.32,6.62,9.61,270,0.035,0.2191,0,13.318,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.005,0,270,-3.121,0,1,-3.13,0,0,-3.12,270,0.8523,-0.0001,-0.523,-3.12,270,0.07,0.41,7.776,-0.003,-0.121,1,3,721.69,-0.001,-3.121,481.81,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,402.01,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.92,1091.72,2,0,0.175,0.175,677,5.71,0.175,0.14,85.96,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
86.28,APPROACH,ILS_TRACK,152.01,152,-0.01,479.01,399.39,-8.32,6.62,9.61,270,0.035,0.2193,0,13.316,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.008,0,270,-3.122,0,1,-3.13,0,0,-3.12,270,0.8523,-0.0001,-0.5231,-3.12,270,0.07,0.41,7.726,-0.002,-0.122,1,3,721.69,0,-3.122,479.19,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,399.39,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.37,1091.94,2,0,0.14,0.14,679,6.35,0.175,0.14,86.28,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
86.63,APPROACH,ILS_TRACK,152.01,152,-0.01,476.1,396.48,-8.32,6.62,9.61,270,0.037,0.2202,0,13.313,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,269.99,-3.122,0,1,-3.13,0,0,-3.12,270,0.8522,-0.0001,-0.5232,-3.12,269.99,0.07,0.41,7.67,-0.005,-0.122,1,3,721.69,0,-3.122,476.28,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,396.48,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.87,1092.18,2,0,0.175,0.175,681,5.71,0.175,0.14,86.63,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
