t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
22.72,APPROACH,ILS_TRACK,152.07,152,-0.07,450.93,375.19,-0.5,9.71,9.9,270,0.01,0.2839,0,19.979,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.872,0,0.068,0,270,0,0,1,-0.19,0,0,0,270,0.5904,0,0.8071,0,270,0.05,-52.22,8.184,0,9.408,1,3,667.87,7.824,0,503.18,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.99,1096.65,2,0,0.12,0.12,187,7.69,0.14,0.12,22.72,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
23.08,APPROACH,ILS_TRACK,152.12,152,-0.12,450.76,375.02,-0.51,9.69,9.89,270,0.009,0.2781,0,19.942,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.857,0,0.12,0,270,0,0,1,-0.2,0,0,0,270,0.5905,-0.0001,0.807,0,270,0.05,-49.41,8.126,-0.003,8.52,1,3,667.87,7.877,0,500.18,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.58,1096.88,2,0,0.12,0.12,190,8.33,0.12,0.12,23.08,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
23.44,APPROACH,ILS_TRACK,152.16,152,-0.16,450.6,374.85,-0.45,9.73,9.9,270,0.01,0.2784,0,19.889,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.846,0,0.161,0,270,0,0,1,-0.18,0,0,0,270,0.5906,0,0.807,0,270,0.05,-46.57,8.069,-0.002,7.629,1,3,667.87,7.927,0,497.19,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.86,1097.07,2,0,0.12,0.12,193,8.33,0.12,0.12,23.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
23.8,APPROACH,ILS_TRACK,152.2,152,-0.2,450.45,374.7,-0.41,9.75,9.91,270,0.011,0.2804,0,19.823,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.836,0,0.195,0,270,0,0,1,-0.17,0,0,0,270,0.5907,0,0.8069,0,270,0.05,-43.72,8.012,-0.002,6.74,1,3,667.87,7.972,0,494.19,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.52,1097.22,2,0,0.12,0.12,196,8.33,0.12,0.12,23.8,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
24.16,APPROACH,ILS_TRACK,152.22,152,-0.22,450.3,374.56,-0.36,9.73,9.86,270,0.011,0.2841,0,19.748,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.829,0,0.219,0,270,0,0,1,-0.15,0,0,0,270,0.5907,0,0.8069,0,270,0.04,-40.88,7.955,0,5.89,1,3,667.87,7.966,0,491.19,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.76,1097.33,2,0,0.12,0.12,199,8.33,0.12,0.12,24.16,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
24.52,APPROACH,ILS_TRACK,152.25,152,-0.25,450.16,374.42,-0.35,9.73,9.85,270,0.01,0.2832,0,19.663,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.821,0,0.246,0,270,0,0,1,-0.14,0,0,0,270,0.5908,0,0.8068,0,270,0.04,-38.02,7.898,-0.001,5.01,1,3,667.87,7.994,0,488.2,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.32,1097.46,2,0,0.12,0.12,202,8.33,0.12,0.12,24.52,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
24.88,APPROACH,ILS_TRACK,152.27,152,-0.27,450.03,374.29,-0.34,9.72,9.83,270,0.009,0.2831,0,19.569,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.815,0,0.271,0,270,0,0,1,-0.12,0,0,0,270,0.5909,0,0.8068,0,270,0.05,-35.15,7.841,-0.003,4.194,1,3,667.87,7.94,0,485.2,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.72,1097.57,2,0,0.12,0.12,205,8.33,0.12,0.12,24.88,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
25.14,APPROACH,ILS_TRACK,152.29,152,-0.29,449.94,374.2,-0.3,9.71,9.82,270,0.009,0.282,0,19.495,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.81,0,0.288,0,270,0,0,1,-0.11,0,0,0,270,0.5909,0,0.8067,0,270,0.04,-33.08,7.799,-0.001,3.547,1,3,667.87,7.971,0,483.03,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.27,1097.65,2,0,0.12,0.12,207,7.69,0.14,0.12,25.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
25.5,APPROACH,ILS_TRACK,152.31,152,-0.31,449.82,374.09,-0.26,9.7,9.78,270,0.008,0.2818,0,19.386,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.804,0,0.308,0,270,-0.313,0,1,-0.1,0,0,-0.09,270,0.5954,0,0.8034,-0.31,270,0.04,-30.2,7.742,0,2.687,1,3,667.87,7.968,-0.313,480.04,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.56,1097.74,2,0,0.12,0.12,210,8.33,0.12,0.12,25.5,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
25.86,APPROACH,ILS_TRACK,152.33,152,-0.33,449.63,374.01,-0.12,9.38,9.38,270,0.008,0.2801,0,19.271,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.799,0,0.328,0,270,-0.955,0,1,-0.05,0,0,-0.83,270,0.6045,-0.0001,0.7966,-0.96,270,0.05,-27.38,7.685,-0.003,2.045,1,3,667.87,7.712,-0.955,477.04,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.89,1097.82,2,0,0.12,0.12,213,8.33,0.12,0.12,25.86,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
26.22,APPROACH,ILS_TRACK,152.4,152,-0.4,449.34,373.94,-0.43,8.63,8.77,270,0.011,0.2484,0,19.14,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.78,0,0.394,0,270,-1.66,0,1,-0.15,0,0,-1.31,270,0.6143,0,0.7891,-1.66,270,0.04,-24.67,7.628,-0.002,1.34,1,3,667.87,7.577,-1.66,474.04,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.73,1098.13,2,0,0.12,0.12,216,8.33,0.12,0.12,26.22,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
26.58,APPROACH,ILS_TRACK,152.52,152,-0.52,448.95,373.8,-0.56,7.9,8.04,270,0.009,0.2061,0,18.972,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.748,0,0.507,0,270,-2.057,0,1,-0.19,0,0,-1.98,270,0.6198,0,0.7847,-2.06,270,0.04,-22.03,7.57,-0.001,0.943,1,3,667.87,7.084,-2.057,471.04,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.45,1098.62,2,0,0.12,0.12,219,8.33,0.12,0.12,26.58,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
26.94,APPROACH,ILS_TRACK,152.68,152,-0.68,448.51,373.47,-1.16,7.45,7.86,270,0.011,0.1486,0,18.748,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.7,0,0.676,0,270,-2.912,0,1,-0.43,0,0,-2.6,270,0.6315,0,0.7753,-2.91,270,0.04,-19.47,7.513,0,0.088,1,3,667.87,7.192,-2.912,468.03,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.57,1099.35,2,0,0.12,0.12,222,8.33,0.12,0.12,26.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
27.3,APPROACH,ILS_TRACK,152.83,152,-0.83,447.89,373.01,-1.59,6.96,7.49,270,0.011,0.1239,0,18.471,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.66,0,0.819,0,270,-3.083,0,1,-0.56,0,0,-2.95,270,0.6339,-0.0001,0.7734,-3.08,270,0.04,-17.06,7.456,-0.001,-0.083,1,3,667.87,6.503,-3.083,465.03,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.32,1099.99,2,0,0.12,0.12,225,8.33,0.12,0.12,27.3,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
27.56,APPROACH,ILS_TRACK,152.93,152,-0.93,447.37,372.55,-1.94,6.77,7.45,270,0.011,0.1103,0,18.238,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.631,0,0.921,0,270,-3.465,0,1,-0.72,0,0,-3.32,270,0.6391,-0.0001,0.7691,-3.47,270,0.04,-15.4,7.414,-0.002,-0.465,1,3,667.87,6.355,-3.465,462.85,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.76,1100.45,2,0,0.12,0.12,227,7.69,0.14,0.12,27.56,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
27.92,APPROACH,ILS_TRACK,153.03,152,-1.03,446.45,371.76,-2.58,6.33,7.23,270,0.012,0.1128,0,17.881,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.602,0,1.024,0,270,-3.608,0,1,-0.93,0,0,-3.45,270,0.6411,-0.0001,0.7675,-3.61,270,0.04,-13.28,7.357,-0.001,-0.608,1,3,667.87,5.742,-3.608,459.84,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.87,1100.93,2,0,0.12,0.12,230,8.33,0.12,0.12,27.92,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
28.28,APPROACH,ILS_TRACK,153.08,152,-1.08,445.4,370.74,-3.03,6.24,7.3,270,0.01,0.134,0,17.498,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.587,0,1.079,0,270,-3.785,0,1,-1.11,0,0,-3.88,270,0.6435,-0.0001,0.7654,-3.79,270,0.04,-11.3,7.299,-0.001,-0.785,1,3,667.87,5.219,-3.785,456.83,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.81,1101.24,2,0,0.12,0.12,233,8.33,0.12,0.12,28.28,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
28.64,APPROACH,ILS_TRACK,153.1,152,-1.1,444.16,369.52,-3.62,6.18,7.48,270,0.01,0.1579,0,17.103,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.581,0,1.101,0,270,-4.071,0,1,-1.35,0,0,-3.96,270,0.6474,-0.0001,0.7621,-4.07,270,0.04,-9.51,7.242,-0.001,-1.071,1,3,667.87,4.906,-4.071,453.82,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.26,1101.42,2,0,0.12,0.12,236,8.33,0.12,0.12,28.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
29,APPROACH,ILS_TRACK,153.09,152,-1.09,442.66,368.15,-4.16,5.76,7.21,270,0.01,0.1838,0,16.711,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.585,0,1.086,0,270,-3.839,0,1,-1.52,0,0,-3.8,270,0.6444,-0.0001,0.7647,-3.84,270,0.04,-7.98,7.184,-0.002,-0.839,1,3,667.87,4.041,-3.839,450.81,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.59,1101.47,2,0,0.12,0.12,239,8.33,0.12,0.12,29,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
29.36,APPROACH,ILS_TRACK,153.07,152,-1.07,441.09,366.5,-4.79,5.97,7.71,270,0.009,0.1981,0,16.323,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.59,0,1.069,0,270,-4.255,0,1,-1.79,0,0,-4.15,270,0.65,-0.0001,0.7599,-4.26,270,0.04,-6.53,7.127,-0.002,-1.255,1,3,667.87,4.017,-4.255,447.8,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.77,1101.52,2,0,0.12,0.12,242,8.33,0.12,0.12,29.36,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
29.72,APPROACH,ILS_TRACK,153.02,152,-1.02,439.24,364.74,-5.14,5.72,7.54,270,0.009,0.2166,0,15.95,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.603,0,1.023,0,270,-3.819,0,1,-1.9,0,0,-3.87,270,0.6443,-0.0001,0.7648,-3.82,270,0.04,-5.34,7.07,-0.002,-0.819,1,3,667.87,3.026,-3.819,444.79,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.29,1101.47,2,0,0.12,0.12,245,8.33,0.12,0.12,29.72,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
29.98,APPROACH,ILS_TRACK,153.02,152,-1.02,437.85,363.32,-5.71,5.74,7.8,270,0.01,0.208,0,15.684,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.604,0,1.019,0,270,-4.063,0,1,-2.11,0,0,-3.91,270,0.6476,-0.0001,0.762,-4.06,270,0.04,-4.56,7.028,0,-1.063,1,3,667.87,3.038,-4.063,442.62,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.14,1101.56,2,0,0.12,0.12,247,7.69,0.14,0.12,29.98,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
30.34,APPROACH,ILS_TRACK,152.97,152,-0.97,435.8,361.24,-5.87,5.94,8.02,270,0.008,0.2207,0,15.327,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.617,0,0.972,0,270,-3.833,0,1,-2.18,0,0,-4.06,270,0.6446,-0.0001,0.7645,-3.83,270,0.04,-3.57,6.971,-0.002,-0.833,1,3,667.87,2.381,-3.833,439.61,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.92,1101.53,2,0,0.12,0.12,250,8.33,0.12,0.12,30.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
30.7,APPROACH,ILS_TRACK,152.95,152,-0.95,433.59,359.01,-6.46,5.92,8.26,270,0.011,0.21,0,14.982,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.622,0,0.953,0,270,-3.971,0,1,-2.4,0,0,-3.83,270,0.6465,-0.0001,0.7629,-3.97,270,0.04,-2.77,6.913,0,-0.971,1,3,667.87,2.254,-3.971,436.61,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.24,1101.64,2,0,0.12,0.12,253,8.33,0.12,0.12,30.7,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
31.06,APPROACH,ILS_TRACK,152.9,152,-0.9,431.22,356.68,-6.55,5.88,8.2,270,0.009,0.2223,0,14.651,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.637,0,0.9,0,270,-3.582,0,1,-2.44,0,0,-3.79,270,0.6414,-0.0001,0.7672,-3.58,270,0.04,-2.11,6.856,-0.001,-0.582,1,3,667.87,1.518,-3.582,433.6,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.01,1101.6,2,0,0.12,0.12,256,8.33,0.12,0.12,31.06,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
31.42,APPROACH,ILS_TRACK,152.89,152,-0.89,428.75,354.21,-7.19,5.78,8.38,270,0.011,0.2025,0,14.329,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.64,0,0.891,0,270,-3.752,0,1,-2.66,0,0,-3.62,270,0.6437,0,0.7652,-3.75,270,0.04,-1.58,6.799,0,-0.752,1,3,667.87,1.533,-3.752,430.6,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.03,1101.77,2,0,0.12,0.12,259,8.33,0.12,0.12,31.42,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
31.78,APPROACH,ILS_TRACK,152.84,152,-0.84,426.23,351.6,-7.26,6.13,8.73,270,0.009,0.2127,0,14.018,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.653,0,0.843,0,270,-3.574,0,1,-2.71,0,0,-3.78,270,0.6414,-0.0001,0.7672,-3.57,270,0.04,-1.08,6.742,-0.002,-0.574,1,3,667.87,1.122,-3.574,427.6,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.1,1101.77,2,0,0.12,0.12,262,8.33,0.12,0.12,31.78,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
32.14,APPROACH,ILS_TRACK,152.8,152,-0.8,423.61,348.91,-7.57,6.31,9.05,270,0.009,0.2125,0,13.725,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.665,0,0.802,0,270,-3.68,0,1,-2.84,0,0,-3.58,270,0.6429,-0.0001,0.7659,-3.68,270,0.03,-0.7,6.684,-0.001,-0.68,1,3,667.87,1.112,-3.68,424.6,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.78,1101.83,2,0,0.12,0.12,265,8.33,0.12,0.12,32.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
32.4,APPROACH,ILS_TRACK,152.74,152,-0.74,421.63,346.95,-7.57,6.29,9,270,0.008,0.2277,0,13.527,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.681,0,0.745,0,270,-3.364,0,1,-2.83,0,0,-3.55,270,0.6388,0,0.7694,-3.36,270,0.03,-0.5,6.643,0,-0.364,1,3,667.87,0.642,-3.364,422.43,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.38,1101.74,2,0,0.12,0.12,267,7.69,0.14,0.12,32.4,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
32.76,APPROACH,ILS_TRACK,152.69,152,-0.69,418.89,344.15,-7.88,6.43,9.3,270,0.009,0.2271,0,13.271,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.696,0,0.692,0,270,-3.574,0,1,-2.96,0,0,-3.45,270,0.6416,-0.0001,0.767,-3.57,270,0.03,-0.24,6.586,-0.001,-0.574,1,3,667.87,0.809,-3.574,419.44,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.05,1101.75,2,0,0.12,0.12,270,8.33,0.12,0.12,32.76,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
33.12,APPROACH,ILS_TRACK,152.61,152,-0.61,416.05,341.33,-7.91,6.41,9.25,270,0.009,0.2428,0,13.042,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.72,0,0.608,0,270,-3.255,0,1,-2.95,0,0,-3.3,270,0.6374,0,0.7705,-3.26,270,0.03,-0.07,6.529,0.001,-0.255,1,3,667.87,0.346,-3.255,416.44,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.08,1101.63,2,0,0.12,0.12,273,8.33,0.12,0.12,33.12,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
33.48,APPROACH,ILS_TRACK,152.54,152,-0.54,413.24,338.43,-8,6.7,9.6,270,0.008,0.2424,0,12.838,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.737,0,0.545,0,270,-3.469,0,1,-3.02,0,0,-3.47,270,0.6404,-0.0001,0.7681,-3.47,270,0.03,0.11,6.472,-0.002,-0.469,1,3,667.87,0.544,-3.469,413.45,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.56,1101.6,2,0,0.12,0.12,276,8.33,0.12,0.12,33.48,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
