t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_aoa_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
90.62,APPROACH,ILS_TRACK,152.02,152,-0.02,470.42,390.86,-8.32,6.43,9.42,270,0.012,0.2209,0,13.391,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.019,0,270,-3.029,0,1,-3.12,0,0,-3.04,270,0.6513,0,-0.7588,-3.03,270,-0.1,0.22,7.561,0.003,-0.029,1,3,741.48,-0.046,-3.029,470.54,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,390.86,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.41,1092.69,2,0,0.08,0.08,904,10,0.12,0.08,90.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
90.92,APPROACH,ILS_TRACK,152.02,152,-0.02,467.93,388.37,-8.29,6.44,9.42,270,0.012,0.2227,0,13.384,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.02,0,270.01,-3.019,0,1,-3.11,0,0,-3.1,270,0.6514,0.0001,-0.7588,-3.02,270.01,-0.1,0.23,7.513,0.007,-0.019,1,3,741.48,-0.061,-3.019,468.04,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,388.37,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.27,1092.89,2,0,0.08,0.08,907,10,0.12,0.08,90.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
91.22,APPROACH,ILS_TRACK,152.02,152,-0.02,465.44,385.88,-8.25,6.46,9.43,270,0.011,0.2223,0,13.378,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.021,0,270.01,-3.066,0,1,-3.11,0,0,-3.14,270,0.6507,0.0001,-0.7593,-3.07,270.01,-0.1,0.23,7.466,0.005,-0.066,1,3,741.48,-0.005,-3.066,465.55,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,385.88,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.33,1093.1,2,0,0.08,0.08,910,10,0.12,0.08,91.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
91.52,APPROACH,ILS_TRACK,152.02,152,-0.02,462.96,383.38,-8.32,6.44,9.45,270,0.01,0.2197,0,13.371,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.884,0,0.024,0,270,-3.161,0,1,-3.14,0,0,-3.07,270.01,0.6494,0,-0.7605,-3.16,270,-0.1,0.23,7.418,0.005,-0.161,1,3,741.48,0.114,-3.161,463.05,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,383.38,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.44,1093.32,2,0,0.08,0.08,913,10,0.12,0.08,91.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
91.82,APPROACH,ILS_TRACK,152.02,152,-0.02,460.45,380.9,-8.35,6.38,9.39,270,0.011,0.2214,0,13.365,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.022,0,270.01,-3.053,0,1,-3.13,0,0,-2.99,270,0.6507,0.0001,-0.7593,-3.05,270.01,-0.11,0.22,7.37,0.007,-0.053,1,3,741.48,-0.017,-3.053,460.56,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,380.9,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.4,1093.52,2,0,0.08,0.08,916,10,0.12,0.08,91.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
92.12,APPROACH,ILS_TRACK,152.02,152,-0.02,457.96,378.41,-8.27,6.41,9.38,270,0.011,0.2233,0,13.357,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.884,0,0.023,0,270,-2.996,0,1,-3.11,0,0,-3.1,270,0.6514,0,-0.7587,-3,270,-0.11,0.23,7.323,0.004,0.004,1,3,741.48,-0.092,-2.996,458.06,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,378.41,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.3,1093.72,2,0,0.08,0.08,919,10,0.12,0.08,92.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
92.42,APPROACH,ILS_TRACK,152.03,152,-0.03,455.48,375.91,-8.28,6.46,9.45,270,0.01,0.2199,0,13.349,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.883,0,0.028,0,270.01,-3.142,0,1,-3.13,0,0,-3.15,270,0.6494,0.0001,-0.7604,-3.14,270.01,-0.11,0.24,7.275,0.005,-0.142,1,3,741.48,0.087,-3.142,455.57,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,375.91,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.38,1093.94,2,0,0.08,0.08,922,10,0.12,0.08,92.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
92.72,APPROACH,ILS_TRACK,152.03,152,-0.03,452.98,373.41,-8.35,6.43,9.46,270,0.011,0.2206,0,13.342,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.884,0,0.026,0,270,-3.134,0,1,-3.15,0,0,-3.03,270,0.6495,0,-0.7604,-3.13,270,-0.11,0.24,7.228,0.005,-0.134,1,3,741.48,0.078,-3.134,453.08,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,373.41,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.39,1094.14,2,0,0.08,0.08,925,10,0.12,0.08,92.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
93.02,APPROACH,ILS_TRACK,152.02,152,-0.02,450.48,370.92,-8.34,6.4,9.41,270,0.011,0.2241,0,13.335,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.021,0,270.01,-3.034,0,1,-3.13,0,0,-3,270,0.6508,0.0001,-0.7593,-3.03,270.01,-0.11,0.23,7.18,0.006,-0.034,1,3,741.48,-0.044,-3.034,450.58,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,370.92,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.4,1094.32,2,0,0.08,0.08,928,10,0.12,0.08,93.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
93.32,APPROACH,ILS_TRACK,152.02,152,-0.02,447.99,368.43,-8.29,6.42,9.41,270,0.011,0.2233,0,13.328,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.884,0,0.023,0,270,-3.009,0,1,-3.12,0,0,-3.08,270,0.651,0,-0.759,-3.01,270,-0.11,0.24,7.133,0.002,-0.009,1,3,741.48,-0.078,-3.009,448.09,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,368.43,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.55,1094.53,2,0,0.08,0.08,931,10,0.12,0.08,93.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
93.62,APPROACH,ILS_TRACK,152.02,152,-0.02,445.51,365.94,-8.25,6.46,9.43,270,0.01,0.222,0,13.32,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.884,0,0.026,0,270,-3.07,0,1,-3.11,0,0,-3.16,270.01,0.6502,0,-0.7598,-3.07,270,-0.11,0.25,7.085,0.004,-0.07,1,3,741.48,-0.004,-3.07,445.6,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,365.94,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.61,1094.74,2,0,0.08,0.08,934,10,0.12,0.08,93.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
93.92,APPROACH,ILS_TRACK,152.03,152,-0.03,443.01,363.44,-8.35,6.42,9.44,270,0.01,0.2195,0,13.313,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.883,0,0.026,0,270,-3.146,0,1,-3.15,0,0,-3.04,270.01,0.6491,0,-0.7607,-3.15,270,-0.11,0.24,7.037,0.005,-0.146,1,3,741.48,0.094,-3.146,443.11,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,363.44,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.74,1094.96,2,0,0.08,0.08,937,10,0.12,0.08,93.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
94.22,APPROACH,ILS_TRACK,152.03,152,-0.03,440.51,360.96,-8.34,6.39,9.4,270,0.011,0.2218,0,13.306,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.884,0,0.024,0,270.01,-3.038,0,1,-3.13,0,0,-3,270,0.6505,0.0001,-0.7595,-3.04,270.01,-0.11,0.23,6.99,0.007,-0.038,1,3,741.48,-0.039,-3.038,440.61,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,360.96,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.62,1095.15,2,0,0.08,0.08,940,10,0.12,0.08,94.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
94.52,APPROACH,ILS_TRACK,152.03,152,-0.03,438.02,358.47,-8.28,6.42,9.4,270,0.01,0.222,0,13.297,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.883,0,0.026,0,270,-2.998,0,1,-3.11,0,0,-3.09,270.01,0.6509,0,-0.7591,-3,270,-0.11,0.24,6.942,0.004,0.002,1,3,741.48,-0.091,-2.998,438.12,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,358.47,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.53,1095.36,2,0,0.08,0.08,943,10,0.12,0.08,94.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
94.82,APPROACH,ILS_TRACK,152.03,152,-0.03,435.54,355.97,-8.27,6.46,9.44,270,0.01,0.2188,0,13.288,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.882,0,0.031,0,270,-3.107,0,1,-3.12,0,0,-3.14,270,0.6494,0,-0.7604,-3.11,270.01,-0.11,0.24,6.895,0.005,-0.107,1,3,741.48,0.042,-3.107,435.63,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,355.97,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.51,1095.58,2,0,0.08,0.08,946,10,0.12,0.08,94.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
95.12,APPROACH,ILS_TRACK,152.03,152,-0.03,433.05,353.48,-8.34,6.43,9.46,270,0.011,0.2181,0,13.28,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.882,0,0.031,0,270,-3.141,0,1,-3.15,0,0,-3.04,270.01,0.6489,0,-0.7609,-3.14,270,-0.11,0.24,6.847,0.003,-0.141,1,3,741.48,0.088,-3.141,433.14,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,353.48,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.42,1095.79,2,0,0.08,0.08,949,10,0.12,0.08,95.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
95.42,APPROACH,ILS_TRACK,152.03,152,-0.03,430.55,350.99,-8.34,6.4,9.42,270,0.012,0.2208,0,13.271,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.883,0,0.028,0,270.01,-3.047,0,1,-3.13,0,0,-3,270.01,0.6501,0.0001,-0.7598,-3.05,270.01,-0.11,0.23,6.8,0.006,-0.047,1,3,741.48,-0.027,-3.047,430.65,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,350.99,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.23,1095.98,2,0,0.08,0.08,952,10,0.12,0.08,95.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
95.72,APPROACH,ILS_TRACK,152.03,152,-0.03,428.06,348.5,-8.28,6.42,9.4,270,0.012,0.2213,0,13.262,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.883,0,0.029,0,270,-2.998,0,1,-3.11,0,0,-3.07,270.01,0.6507,0,-0.7593,-3,270,-0.12,0.23,6.752,0.003,0.002,1,3,741.48,-0.089,-2.998,428.16,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,348.5,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.14,1096.19,2,0,0.08,0.08,955,10,0.12,0.08,95.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
96.02,APPROACH,ILS_TRACK,152.03,152,-0.03,425.57,346.01,-8.27,6.45,9.43,270,0.011,0.2176,0,13.252,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.881,0,0.035,0,270.01,-3.091,0,1,-3.12,0,0,-3.13,270,0.6494,0.0001,-0.7604,-3.09,270.01,-0.12,0.24,6.705,0.007,-0.091,1,3,741.48,0.024,-3.091,425.67,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,346.01,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.09,1096.42,2,0,0.08,0.08,958,10,0.12,0.08,96.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
96.32,APPROACH,ILS_TRACK,152.04,152,-0.04,423.09,343.51,-8.29,6.46,9.47,270,0.011,0.2165,0,13.241,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.88,0,0.037,0,270,-3.159,0,1,-3.14,0,0,-3.09,270.01,0.6484,0,-0.7613,-3.16,270,-0.12,0.24,6.657,0.004,-0.159,1,3,741.48,0.108,-3.159,423.18,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,343.51,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.83,1096.63,2,0,0.08,0.08,961,10,0.12,0.08,96.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
96.62,APPROACH,ILS_TRACK,152.03,152,-0.03,420.57,341.04,-8.32,6.32,9.32,270,0.012,0.2228,0,13.233,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.883,0,0.027,0,270.01,-2.983,0,1,-3.12,0,0,-2.94,270,0.6507,0.0001,-0.7593,-2.98,270.01,-0.12,0.21,6.61,0.008,0.017,1,3,741.48,-0.1,-2.983,420.69,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,341.04,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.75,1096.8,2,0,0.08,0.08,964,10,0.12,0.08,96.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
96.92,APPROACH,ILS_TRACK,152.03,152,-0.03,418.11,338.54,-8.24,6.46,9.43,270,0.01,0.2235,0,13.223,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.883,0,0.028,0,270.01,-3.085,0,1,-3.11,0,0,-3.21,270.01,0.6493,0.0001,-0.7605,-3.09,270.01,-0.12,0.24,6.562,0.005,-0.085,1,3,741.48,0.017,-3.085,418.2,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,338.54,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.8,1097,2,0,0.08,0.08,967,10,0.12,0.08,96.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
97.22,APPROACH,ILS_TRACK,152.02,152,-0.02,415.59,336.05,-8.38,6.32,9.36,270,0.012,0.2232,0,13.218,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.02,0,270.01,-3.058,0,1,-3.14,0,0,-2.95,270.01,0.6496,0.0001,-0.7603,-3.06,270.01,-0.12,0.21,6.515,0.005,-0.058,1,3,741.48,-0.006,-3.058,415.71,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,336.05,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.21,1097.18,2,0,0.08,0.08,970,10,0.12,0.08,97.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
97.52,APPROACH,ILS_TRACK,152.02,152,-0.02,413.11,333.56,-8.28,6.41,9.39,270,0.011,0.2235,0,13.211,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.02,0,270.01,-2.985,0,1,-3.11,0,0,-3.1,270,0.6505,0.0001,-0.7595,-2.99,270.01,-0.12,0.22,6.467,0.006,0.015,1,3,741.48,-0.1,-2.985,413.23,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,333.56,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.33,1097.38,2,0,0.08,0.08,973,10,0.12,0.08,97.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
97.82,APPROACH,ILS_TRACK,152.02,152,-0.02,410.63,331.06,-8.29,6.45,9.46,270,0.01,0.2185,0,13.204,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.884,0,0.025,0,270,-3.124,0,1,-3.14,0,0,-3.11,270.01,0.6486,0,-0.7611,-3.12,270,-0.12,0.22,6.42,0.003,-0.124,1,3,741.48,0.073,-3.124,410.74,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,331.06,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.46,1097.61,2,0,0.08,0.08,976,10,0.12,0.08,97.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
98.12,APPROACH,ILS_TRACK,152.02,152,-0.02,408.12,328.56,-8.38,6.39,9.43,270,0.012,0.2194,0,13.198,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.022,0,270,-3.07,0,1,-3.15,0,0,-2.97,270.01,0.6493,0,-0.7606,-3.07,270,-0.12,0.2,6.372,0.004,-0.07,1,3,741.48,0.013,-3.07,408.25,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,328.56,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.44,1097.8,2,0,0.08,0.08,979,10,0.12,0.08,98.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
98.42,APPROACH,ILS_TRACK,152.02,152,-0.02,405.62,326.07,-8.3,6.4,9.39,270,0.012,0.2247,0,13.192,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.016,0,270,-2.954,0,1,-3.12,0,0,-3.01,270.01,0.6507,0,-0.7593,-2.95,270,-0.12,0.19,6.325,0.004,0.046,1,3,741.48,-0.13,-2.954,405.77,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,326.07,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.33,1097.98,2,0,0.08,0.08,982,10,0.12,0.08,98.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
98.72,APPROACH,ILS_TRACK,152.02,152,-0.02,403.14,323.57,-8.28,6.45,9.45,270,0.011,0.2201,0,13.186,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.021,0,270,-3.064,0,1,-3.12,0,0,-3.12,270.01,0.6492,0,-0.7606,-3.06,270,-0.12,0.2,6.277,0.004,-0.064,1,3,741.48,0.006,-3.064,403.28,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,323.57,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.5,1098.21,2,0,0.08,0.08,985,10,0.12,0.08,98.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
99.02,APPROACH,ILS_TRACK,152.02,152,-0.02,400.65,321.08,-8.31,6.45,9.47,270,0.011,0.2176,0,13.18,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.023,0,270.01,-3.111,0,1,-3.14,0,0,-3.04,270.01,0.6485,0.0001,-0.7612,-3.11,270.01,-0.12,0.19,6.23,0.006,-0.111,1,3,741.48,0.067,-3.111,400.79,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,321.08,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.51,1098.42,2,0,0.08,0.08,988,10,0.12,0.08,99.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
