t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status
33.38,APPROACH,FLY_TO_FIX,231.13,149,-82.13,822.42,-10.25,2.38,4.84,252.77,-0.038,0,0,-19.31,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.97,2.589,0,1,-2.52,1.2,0,2.56,254.01,0.6647,-0.2754,0.6945,2.58,253.97,0,0,48.694,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3792.25,6,0,0.76,0.5,43,1.32,0.76,0.76,33.44,FLYING
34.14,APPROACH,FLY_TO_FIX,230.73,149,-81.73,814.63,-10.34,2.42,4.97,252.52,-0.027,0,0,-19.214,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.94,2.627,0,1,-2.57,1.42,0,2.6,253.97,0.6643,-0.276,0.6946,2.62,253.94,0,0,48.519,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3788.36,6,0,0.76,0.5,44,1.32,0.76,0.76,34.2,FLYING
34.9,APPROACH,FLY_TO_FIX,230.26,149,-81.26,807.27,-10.35,2.56,5.67,252.35,-0.007,0,0,-19.118,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.91,2.666,0,1,-2.57,1.56,0,2.64,253.94,0.6639,-0.2765,0.6948,2.66,253.91,0,0,48.344,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3783.78,6,0,0.76,0.5,45,1.32,0.76,0.76,34.96,FLYING
35.66,APPROACH,FLY_TO_FIX,229.32,149,-80.32,801.73,-7.85,4.8,7.2,252.11,0.163,0,0,-19.022,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.88,2.694,0,1,-2.31,1.77,0,2.68,253.91,0.6637,-0.277,0.6948,2.69,253.88,0,0,48.17,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3773.72,6,0,0.76,0.5,46,1.32,0.76,0.76,35.72,FLYING
36.42,APPROACH,FLY_TO_FIX,228.24,149,-79.24,795.52,-6.17,4.62,5.3,252.13,0.585,0,0,-18.927,1,0.6,4.5,0.75,0.35,0.0168,0.4,253.85,2.725,0,1,-1.63,1.72,0,2.71,253.88,0.6634,-0.2775,0.6949,2.72,253.85,0,0,47.997,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3761.02,6,0,0.76,0.5,47,1.32,0.76,0.76,36.48,FLYING
37.18,APPROACH,FLY_TO_FIX,227.73,149,-78.73,790.28,-6.58,3.25,4.82,252.27,0.017,0,0,-18.832,1,0.6,4.5,0.755,0.35,0.0168,0.4,253.82,2.753,0,1,-1.6,1.55,0,2.74,253.85,0.6632,-0.2779,0.6949,2.75,253.82,0,0,47.825,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3755.26,6,0,0.76,0.5,48,1.32,0.76,0.76,37.24,FLYING
37.94,APPROACH,FLY_TO_FIX,227.3,149,-78.3,784.93,-7.09,3.14,4.74,252.38,-0.3,0,0,-18.738,1,0.6,4.5,0.776,0.35,0.0168,0.4,253.79,2.779,0,1,-1.72,1.41,0,2.77,253.82,0.663,-0.2784,0.695,2.78,253.79,0,0,47.653,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750.6,6,0,0.76,0.5,49,1.32,0.76,0.76,38,FLYING
38.7,APPROACH,FLY_TO_FIX,226.96,149,-77.96,779.01,-7.91,2.75,4.62,252.6,-0.222,0,0,-18.645,1,0.6,4.5,0.792,0.35,0.0168,0.4,253.77,2.808,0,1,-1.9,1.17,0,2.79,253.79,0.6627,-0.2788,0.695,2.8,253.77,0,0,47.481,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3747.13,6,0,0.76,0.5,50,1.32,0.76,0.76,38.76,FLYING
39.46,APPROACH,FLY_TO_FIX,226.68,149,-77.68,772.66,-8.69,2.64,4.78,252.75,-0.198,0,0,-18.551,1,0.6,4.5,0.802,0.35,0.0168,0.4,253.75,2.839,0,1,-2.11,1,0,2.82,253.77,0.6625,-0.2792,0.6951,2.84,253.75,0,0,47.31,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3744.42,6,0,0.76,0.5,51,1.32,0.76,0.76,39.52,FLYING
40.22,APPROACH,FLY_TO_FIX,226.41,149,-77.41,765.79,-9.3,2.62,4.9,252.9,-0.127,0,0,-18.459,1,0.6,4.5,0.809,0.35,0.0168,0.4,253.72,2.873,0,1,-2.29,0.83,0,2.85,253.75,0.6622,-0.2795,0.6953,2.87,253.72,0,0,47.139,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741.86,6,0,0.76,0.5,52,1.32,0.76,0.76,40.28,FLYING
40.98,APPROACH,FLY_TO_FIX,226.14,149,-77.14,758.55,-9.77,2.62,5.05,253.03,-0.049,0,0,-18.366,1,0.6,4.5,0.813,0.35,0.0168,0.4,253.7,2.909,0,1,-2.42,0.67,0,2.89,253.72,0.6619,-0.2799,0.6954,2.9,253.7,0,0,46.969,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3739.42,6,0,0.76,0.5,53,1.32,0.76,0.76,41.04,FLYING
41.74,APPROACH,FLY_TO_FIX,225.86,149,-76.86,751.04,-10.07,2.67,5.18,253.12,-0.025,0,0,-18.274,1,0.6,4.5,0.814,0.35,0.0168,0.4,253.68,2.946,0,1,-2.52,0.56,0,2.92,253.7,0.6615,-0.2802,0.6956,2.94,253.68,0,0,46.799,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3736.89,6,0,0.76,0.5,54,1.32,0.76,0.76,41.8,FLYING
42.5,APPROACH,FLY_TO_FIX,225.57,149,-76.57,743.36,-10.24,2.73,5.28,253.21,-0.016,0,0,-18.183,1,0.6,4.5,0.813,0.35,0.0168,0.4,253.66,2.984,0,1,-2.58,0.45,0,2.96,253.68,0.6612,-0.2806,0.6958,2.98,253.66,0,0,46.629,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3734.21,6,0,0.76,0.5,55,1.32,0.76,0.76,42.56,FLYING
43.26,APPROACH,FLY_TO_FIX,225.27,149,-76.27,735.59,-10.31,2.79,5.38,253.28,0.006,0,0,-18.092,1,0.6,4.5,0.811,0.35,0.0168,0.4,253.64,3.023,0,1,-2.61,0.36,0,3,253.66,0.6608,-0.2809,0.696,3.02,253.64,0,0,46.459,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3731.39,6,0,0.76,0.5,56,1.32,0.76,0.76,43.32,FLYING
44.02,APPROACH,FLY_TO_FIX,224.95,149,-75.95,727.81,-10.3,2.86,5.45,253.32,0.001,0,0,-18.002,1,0.6,4.5,0.809,0.35,0.0168,0.4,253.62,3.062,0,1,-2.62,0.3,0,3.04,253.64,0.6605,-0.2812,0.6962,3.06,253.62,0,0,46.29,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3728.36,6,0,0.76,0.5,57,1.32,0.76,0.76,44.08,FLYING
44.78,APPROACH,FLY_TO_FIX,224.61,149,-75.61,720.05,-10.23,2.93,5.5,253.36,-0.009,0,0,-17.912,1,0.6,4.5,0.807,0.35,0.0168,0.4,253.6,3.101,0,1,-2.62,0.24,0,3.07,253.62,0.6601,-0.2815,0.6964,3.1,253.6,0,0,46.122,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3725.16,6,0,0.76,0.5,58,1.32,0.76,0.76,44.84,FLYING
45.54,APPROACH,FLY_TO_FIX,224.27,149,-75.27,712.29,-10.04,2.99,5.44,253.39,-0.004,0,0,-17.822,1,0.6,4.5,0.805,0.35,0.0168,0.4,253.58,3.139,0,1,-2.6,0.19,0,3.11,253.6,0.6598,-0.2818,0.6966,3.14,253.58,0,0,45.953,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3721.78,6,0,0.76,0.5,59,1.32,0.76,0.76,45.6,FLYING
46.3,APPROACH,FLY_TO_FIX,223.88,149,-74.88,703.56,-11.03,1.96,4.53,253.45,-0.056,0,0,-17.733,1,0.6,4.5,0.804,0.35,0.0168,0.4,253.56,3.182,0,1,-2.68,0.11,0,3.15,253.58,0.6594,-0.2821,0.6969,3.18,253.56,0,0,45.785,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3717.72,6,0,0.76,0.5,60,1.32,0.76,0.76,46.36,FLYING
47.06,APPROACH,FLY_TO_FIX,223.75,149,-74.75,694.85,-12.07,1.83,4.95,253.45,-0.105,0,0,-17.644,1,0.6,4.5,0.799,0.35,0.0168,0.4,253.54,3.225,0,1,-2.98,0.09,0,3.2,253.56,0.659,-0.2824,0.6971,3.22,253.54,0,0,45.618,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3717.11,6,0,0.76,0.5,61,1.32,0.76,0.76,47.12,FLYING
47.82,APPROACH,FLY_TO_FIX,223.57,149,-74.57,685.73,-12.48,2.15,5.41,253.45,-0.065,0,0,-17.556,1,0.6,4.5,0.792,0.35,0.0168,0.4,253.53,3.271,0,1,-3.15,0.08,0,3.24,253.54,0.6585,-0.2827,0.6974,3.27,253.53,0,0,45.45,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3716,6,0,0.76,0.5,62,1.32,0.76,0.76,47.88,FLYING
48.58,APPROACH,FLY_TO_FIX,223.31,149,-74.31,676.58,-12.34,2.52,5.83,253.43,-0.045,0,0,-17.468,1,0.6,4.5,0.785,0.35,0.0168,0.4,253.51,3.316,0,1,-3.19,0.08,0,3.28,253.53,0.6581,-0.283,0.6977,3.31,253.51,0,0,45.283,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3714,6,0,0.76,0.5,63,1.32,0.76,0.76,48.64,FLYING
49.34,APPROACH,FLY_TO_FIX,222.94,149,-73.94,667.62,-11.8,2.94,6.03,253.43,0.003,0,0,-17.381,1,0.6,4.5,0.779,0.35,0.0168,0.4,253.49,3.361,0,1,-3.1,0.06,0,3.33,253.51,0.6577,-0.2833,0.698,3.36,253.49,0,0,45.116,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3710.53,6,0,0.76,0.5,64,1.32,0.76,0.76,49.4,FLYING
50.1,APPROACH,FLY_TO_FIX,222.51,149,-73.51,659.11,-11.09,3.22,6.14,253.41,0.05,0,0,-17.294,1,0.6,4.5,0.776,0.35,0.0168,0.4,253.47,3.405,0,1,-2.94,0.06,0,3.37,253.49,0.6573,-0.2836,0.6982,3.4,253.47,0,0,44.95,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3706.2,6,0,0.76,0.5,65,1.32,0.76,0.76,50.16,FLYING
50.88,APPROACH,FLY_TO_FIX,221.98,149,-72.98,651.14,-10.26,3.46,6.13,253.4,0.044,0,0,-17.208,1,0.6,4.5,0.777,0.35,0.0168,0.4,253.45,3.445,0,1,-2.73,0.05,0,3.42,253.47,0.6569,-0.2839,0.6985,3.44,253.45,0,0,44.779,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700.62,6,0,0.76,0.5,66,1.28,0.76,0.76,50.94,FLYING
51.68,APPROACH,FLY_TO_FIX,221.39,149,-72.39,643.19,-9.25,3.6,5.97,253.39,-0.041,0,0,-17.122,1,0.6,4.5,0.781,0.35,0.0168,0.4,253.43,3.486,0,1,-2.5,0.04,0,3.46,253.45,0.6566,-0.2842,0.6987,3.48,253.43,0,0,44.605,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3694.2,6,0,0.82,0.5,67,1.25,0.82,0.76,51.74,FLYING
52.42,APPROACH,FLY_TO_FIX,220.8,149,-71.8,636.75,-8.26,3.63,5.75,253.39,0.005,0,0,-17.036,1,0.6,4.5,0.789,0.35,0.0168,0.4,253.42,3.519,0,1,-2.25,0.03,0,3.5,253.43,0.6563,-0.2845,0.6988,3.52,253.42,0,0,44.444,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3687.48,6,0,0.74,0.5,68,1.35,0.82,0.74,52.48,FLYING
53.16,APPROACH,FLY_TO_FIX,220.13,149,-71.13,631.24,-7.09,3.83,5.74,253.38,0.017,0,0,-16.951,1,0.6,4.5,0.8,0.35,0.0168,0.4,253.4,3.547,0,1,-2,0.02,0,3.53,253.42,0.6561,-0.2847,0.6989,3.54,253.4,0,0,44.284,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3679.84,6,0,0.74,0.5,69,1.35,0.74,0.74,53.22,FLYING
53.9,APPROACH,FLY_TO_FIX,219.33,149,-70.33,626.59,-5.72,3.99,5.49,253.37,0.006,0,0,-16.866,1,0.6,4.5,0.816,0.35,0.0168,0.4,253.38,3.572,0,1,-1.65,0.02,0,3.56,253.4,0.6559,-0.285,0.699,3.57,253.38,0,0,44.124,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3670.24,6,0,0.74,0.5,70,1.35,0.74,0.74,53.96,FLYING
54.64,APPROACH,FLY_TO_FIX,218.48,149,-69.48,622.82,-4.54,4.06,5.2,253.36,-0.035,0,0,-16.782,1,0.6,4.5,0.836,0.35,0.0168,0.4,253.37,3.592,0,1,-1.32,0.01,0,3.58,253.38,0.6558,-0.2853,0.699,3.59,253.37,0,0,43.964,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3659.94,6,0,0.74,0.5,71,1.35,0.74,0.74,54.7,FLYING
55.38,APPROACH,FLY_TO_FIX,217.67,149,-68.67,619.68,-3.83,4.03,4.92,253.34,-0.075,0,0,-16.698,1,0.6,4.5,0.86,0.35,0.0168,0.4,253.35,3.608,0,1,-1.08,0.01,0,3.6,253.37,0.6557,-0.2856,0.6989,3.6,253.35,0,0,43.806,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650.09,6,0,0.74,0.5,72,1.35,0.74,0.74,55.44,FLYING
56.12,APPROACH,FLY_TO_FIX,216.92,149,-67.92,616.97,-3.43,3.95,4.79,253.32,-0.085,0,0,-16.614,1,0.6,4.5,0.884,0.35,0.0168,0.4,253.33,3.622,0,1,-0.96,0.01,0,3.62,253.35,0.6557,-0.2858,0.6989,3.62,253.33,0,0,43.648,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640.86,6,0,0.74,0.5,73,1.35,0.74,0.74,56.18,FLYING
56.9,APPROACH,FLY_TO_FIX,216.15,149,-67.15,614.3,-3.25,3.8,4.62,253.32,-0.047,0,0,-16.531,1,0.6,4.5,0.91,0.35,0.0168,0.4,253.32,3.636,0,1,-0.86,0,0,3.63,253.33,0.6556,-0.2861,0.6988,3.63,253.32,0,0,43.482,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3631.34,6,0,0.78,0.5,74,1.28,0.78,0.74,56.96,FLYING
57.66,APPROACH,FLY_TO_FIX,215.44,149,-66.44,611.89,-3.19,3.79,4.65,253.3,-0.023,0,0,-16.449,1,0.6,4.5,0.935,0.35,0.0168,0.4,253.3,3.648,0,1,-0.86,0,0,3.65,253.32,0.6556,-0.2864,0.6987,3.64,253.3,0,0,43.32,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3622.52,6,0,0.76,0.5,75,1.32,0.78,0.76,57.72,FLYING
58.44,APPROACH,FLY_TO_FIX,214.71,149,-65.71,609.46,-3.17,3.81,4.63,253.29,-0.017,0,0,-16.366,1,0.6,4.5,0.959,0.35,0.0168,0.4,253.28,3.66,0,1,-0.84,0,0,3.66,253.3,0.6556,-0.2867,0.6986,3.66,253.28,0,0,43.16,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3613.53,6,0,0.76,0.5,76,1.32,0.76,0.76,58.48,FLYING
59.2,APPROACH,FLY_TO_FIX,214,149,-65,607.02,-3.22,3.8,4.63,253.27,-0.017,0,0,-16.285,1,0.6,4.5,0.982,0.35,0.0168,0.4,253.27,3.672,0,1,-0.86,0.01,0,3.67,253.28,0.6556,-0.287,0.6985,3.67,253.27,0,0,42.999,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3604.77,6,0,0.76,0.5,77,1.32,0.76,0.76,59.24,FLYING
59.94,APPROACH,FLY_TO_FIX,213.31,149,-64.31,604.5,-3.35,3.75,4.63,253.25,-0.021,0,0,-16.203,1,0.6,4.5,1.005,0.35,0.0168,0.4,253.25,3.684,0,1,-0.88,0,0,3.68,253.27,0.6556,-0.2872,0.6984,3.68,253.25,0,0,42.84,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3596.12,6,0,0.76,0.5,78,1.32,0.76,0.76,60,FLYING
60.72,APPROACH,FLY_TO_FIX,212.63,149,-63.63,601.91,-3.5,3.74,4.69,253.24,-0.017,0,0,-16.122,1,0.6,4.5,1.026,0.35,0.0168,0.4,253.23,3.697,0,1,-0.93,0.01,0,3.7,253.25,0.6556,-0.2875,0.6983,3.69,253.23,0,0,42.681,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3587.66,6,0,0.76,0.5,79,1.32,0.76,0.76,60.76,FLYING
61.48,APPROACH,FLY_TO_FIX,211.93,149,-62.93,599.18,-3.62,3.75,4.68,253.22,-0.036,0,0,-16.042,1,0.6,4.5,1.046,0.35,0.0168,0.4,253.22,3.711,0,1,-0.96,0.01,0,3.71,253.23,0.6555,-0.2878,0.6982,3.71,253.22,0,0,42.522,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3579.06,6,0,0.76,0.5,80,1.32,0.76,0.76,61.52,FLYING
62.24,APPROACH,FLY_TO_FIX,211.28,149,-62.28,596.37,-3.8,3.74,4.78,253.21,-0.017,0,0,-15.961,1,0.6,4.5,1.065,0.35,0.0168,0.4,253.2,3.725,0,1,-1.02,0,0,3.72,253.22,0.6555,-0.288,0.6981,3.72,253.2,0,0,42.364,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3570.94,6,0,0.76,0.5,81,1.32,0.76,0.76,62.28,FLYING
63,APPROACH,FLY_TO_FIX,210.57,149,-61.57,593.34,-3.9,3.69,4.63,253.2,-0.042,0,0,-15.882,1,0.6,4.5,1.083,0.35,0.0168,0.4,253.19,3.74,0,1,-1.03,0.01,0,3.74,253.2,0.6554,-0.2883,0.6981,3.74,253.19,0,0,42.206,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3562.17,6,0,0.76,0.5,82,1.32,0.76,0.76,63.04,FLYING
63.76,APPROACH,FLY_TO_FIX,209.96,149,-60.96,590.28,-4.26,3.59,4.79,253.18,-0.007,0,0,-15.802,1,0.6,4.5,1.1,0.35,0.0168,0.4,253.17,3.755,0,1,-1.12,0.01,0,3.75,253.19,0.6554,-0.2886,0.698,3.75,253.17,0,0,42.049,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3554.59,6,0,0.76,0.5,83,1.32,0.76,0.76,63.8,FLYING
64.52,APPROACH,FLY_TO_FIX,209.29,149,-60.29,587.14,-4.29,3.77,4.96,253.17,-0.001,0,0,-15.723,1,0.6,4.5,1.115,0.35,0.0168,0.4,253.15,3.771,0,1,-1.18,0.01,0,3.77,253.17,0.6553,-0.2888,0.6979,3.77,253.15,0,0,41.892,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3546.38,6,0,0.76,0.5,84,1.32,0.76,0.76,64.56,FLYING
65.28,APPROACH,FLY_TO_FIX,208.59,149,-59.59,583.88,-4.26,3.83,4.92,253.15,-0.007,0,0,-15.644,1,0.6,4.5,1.13,0.35,0.0168,0.4,253.14,3.787,0,1,-1.16,0.01,0,3.78,253.15,0.6553,-0.2891,0.6979,3.78,253.14,0,0,41.736,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3537.58,6,0,0.76,0.5,85,1.32,0.76,0.76,65.32,FLYING
66.04,APPROACH,FLY_TO_FIX,207.92,149,-58.92,580.56,-4.38,3.71,4.88,253.14,0.005,0,0,-15.566,1,0.6,4.5,1.145,0.35,0.0168,0.4,253.12,3.803,0,1,-1.18,0.01,0,3.8,253.14,0.6552,-0.2894,0.6979,3.8,253.12,0,0,41.581,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3529.24,6,0,0.76,0.5,86,1.32,0.76,0.76,66.08,FLYING
66.8,APPROACH,FLY_TO_FIX,207.26,149,-58.26,577.18,-4.59,3.74,4.96,253.11,-0.013,0,0,-15.488,1,0.6,4.5,1.158,0.35,0.0168,0.4,253.1,3.82,0,1,-1.24,0.01,0,3.82,253.12,0.6551,-0.2896,0.6978,3.82,253.1,0,0,41.426,0,0,0,0,0,268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3521.06,6,0,0.76,0.5,87,1.32,0.76,0.76,66.84,FLYING
