t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
10.73,APPROACH,ILS_TRACK,148.27,152,3.73,502.73,422.27,-3.83,9.47,10.77,270.02,0.089,0.4048,0,14.49,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.962,0,-3.802,0,270.02,0,0,1,-1.45,0,0,0,270.02,0.4143,0.0003,0.9101,0,270.02,-0.42,-101.15,10.111,0.017,27.69,1,3,672.14,3.318,0,604.19,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528.14,1076.5,2,0,0.175,0.175,73,5.71,0.175,0.175,10.73,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
11.08,APPROACH,ILS_TRACK,149.06,152,2.94,501.31,420.84,-4.26,9.2,10.8,270.02,0.088,0.2648,0,15.616,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.741,0,-3.016,0,270.02,0,0,1,-1.61,0,0,0,270.02,0.4144,0.0003,0.9101,0,270.02,-0.42,-99.76,10.057,0.017,26.588,1,3,672.14,4.176,0,601.33,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516.23,1079.9,2,0,0.175,0.175,75,5.71,0.175,0.175,11.08,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
11.43,APPROACH,ILS_TRACK,149.79,152,2.21,500.12,419.33,-4.08,10.19,11.8,270.02,0.083,0.1248,0,16.474,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.532,0,-2.276,0,270.02,0,0,1,-1.6,0,0,0,270.01,0.4145,0.0003,0.9101,0,270.02,-0.41,-98.11,10.002,0.017,25.538,1,3,672.14,4.867,0,598.46,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488.17,1083.06,2,0,0.175,0.175,77,5.71,0.175,0.175,11.43,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
11.78,APPROACH,ILS_TRACK,150.32,152,1.68,498.97,418.01,-3.43,10.87,12.15,270.02,0.08,0,0,17.121,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.377,0,-1.724,0,270.02,0,0,1,-1.35,0,0,0,270.01,0.4146,0.0003,0.91,0,270.02,-0.41,-96.38,9.947,0.016,24.949,1,3,672.14,4.955,0,595.57,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.41,1085.4,2,0,0.175,0.175,79,5.71,0.175,0.175,11.78,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
12.13,APPROACH,ILS_TRACK,150.64,152,1.36,497.88,416.91,-2.87,11.01,12.05,270.02,0.075,0,0,17.631,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.282,0,-1.386,0,270.01,0,0,1,-1.13,0,0,0,270.01,0.4146,0.0002,0.91,0,270.01,-0.41,-94.58,9.892,0.014,24.227,1,3,672.14,5.185,0,592.68,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.96,1086.82,2,0,0.175,0.175,81,5.71,0.175,0.175,12.13,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
12.48,APPROACH,ILS_TRACK,150.78,152,1.22,496.89,415.99,-2.51,10.78,11.68,270.02,0.072,0.0369,0,18.072,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.237,0,-1.229,0,270.01,0,0,1,-0.98,0,0,0,270.01,0.4147,0.0002,0.9099,0,270.01,-0.41,-92.71,9.836,0.012,23.474,1,3,672.14,5.425,0,589.79,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.4,1087.5,2,0,0.175,0.175,83,5.71,0.175,0.175,12.48,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
12.83,APPROACH,ILS_TRACK,150.8,152,1.2,496.01,415.16,-2.27,10.6,11.42,270.02,0.071,0.1569,0,18.49,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.227,0,-1.193,0,270.01,0,0,1,-0.88,0,0,0,270.01,0.4148,0.0002,0.9099,0,270.01,-0.4,-90.72,9.781,0.013,22.57,1,3,672.14,5.807,0,586.89,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.23,1087.66,2,0,0.175,0.175,85,5.71,0.175,0.175,12.83,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
13.18,APPROACH,ILS_TRACK,150.73,152,1.27,495.26,414.4,-2.09,10.59,11.36,270.02,0.065,0.2794,0,18.924,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.246,0,-1.261,0,270.01,0,0,1,-0.8,0,0,0,270.01,0.4149,0.0002,0.9099,0,270.01,-0.4,-88.6,9.726,0.012,21.681,1,3,672.14,6.124,0,584,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.79,1087.41,2,0,0.175,0.175,87,5.71,0.175,0.175,13.18,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
13.53,APPROACH,ILS_TRACK,150.6,152,1.4,494.58,413.71,-1.86,10.63,11.31,270.02,0.06,0.3871,0,19.397,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.281,0,-1.386,0,270.01,0,0,1,-0.71,0,0,0,270.01,0.415,0.0002,0.9098,0,270.01,-0.39,-86.4,9.671,0.011,20.881,1,3,672.14,6.298,0,581.11,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.76,1086.93,2,0,0.175,0.175,89,5.71,0.175,0.175,13.53,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
13.88,APPROACH,ILS_TRACK,150.47,152,1.53,493.97,413.11,-1.6,10.63,11.19,270.02,0.052,0.4641,0,19.916,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.318,0,-1.515,0,270.01,0,0,1,-0.62,0,0,0,270.01,0.4151,0.0002,0.9098,0,270.01,-0.39,-84.13,9.616,0.011,20.058,1,3,672.14,6.477,0,578.22,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.54,1086.44,2,0,0.175,0.175,91,5.71,0.175,0.175,13.88,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
14.23,APPROACH,ILS_TRACK,150.39,152,1.61,493.41,412.57,-1.43,10.56,11.06,270.01,0.049,0.4958,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.344,0,-1.607,0,270.01,0,0,1,-0.56,0,0,0,270.01,0.4151,0.0002,0.9098,0,270.01,-0.38,-81.82,9.561,0.011,19.197,1,3,672.14,6.685,0,575.34,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.94,1086.13,2,0,0.175,0.175,93,5.71,0.175,0.175,14.23,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
14.58,APPROACH,ILS_TRACK,150.36,152,1.64,492.9,412.1,-1.27,10.45,10.89,270.01,0.045,0.4908,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.352,0,-1.636,0,270.01,0,0,1,-0.49,0,0,0,270.01,0.4152,0.0002,0.9097,0,270.01,-0.38,-79.45,9.505,0.012,18.391,1,3,672.14,6.805,0,572.45,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.37,1086.07,2,0,0.175,0.175,95,5.71,0.175,0.175,14.58,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
14.93,APPROACH,ILS_TRACK,150.41,152,1.59,492.44,411.67,-1.16,10.33,10.75,270.01,0.044,0.4583,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.341,0,-1.596,0,270.01,0,0,1,-0.46,0,0,0,270.01,0.4153,0.0002,0.9097,0,270.01,-0.37,-77.04,9.45,0.011,17.543,1,3,672.14,6.959,0,569.56,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.23,1086.3,2,0,0.175,0.175,97,5.71,0.175,0.175,14.93,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
15.28,APPROACH,ILS_TRACK,150.52,152,1.48,492.02,411.28,-1.09,10.24,10.63,270.01,0.043,0.4099,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.312,0,-1.494,0,270.01,0,0,1,-0.41,0,0,0,270.01,0.4154,0.0002,0.9096,0,270.01,-0.37,-74.57,9.395,0.011,16.711,1,3,672.14,7.076,0,566.67,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.7,1086.78,2,0,0.175,0.175,99,5.71,0.175,0.175,15.28,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
15.63,APPROACH,ILS_TRACK,150.67,152,1.33,491.65,410.92,-0.96,10.2,10.55,270.01,0.04,0.3577,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.271,0,-1.347,0,270.01,0,0,1,-0.39,0,0,0,270.01,0.4155,0.0002,0.9096,0,270.01,-0.36,-72.06,9.34,0.012,15.842,1,3,672.14,7.22,0,563.78,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.99,1087.44,2,0,0.175,0.175,101,5.71,0.175,0.175,15.63,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
15.98,APPROACH,ILS_TRACK,150.84,152,1.16,491.3,410.59,-0.88,10.13,10.43,270.01,0.037,0.3115,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.223,0,-1.179,0,270.01,0,0,1,-0.34,0,0,0,270.01,0.4156,0.0002,0.9096,0,270.01,-0.36,-69.52,9.285,0.01,15.016,1,3,672.14,7.3,0,560.89,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.08,1088.18,2,0,0.175,0.175,103,5.71,0.175,0.175,15.98,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
16.33,APPROACH,ILS_TRACK,151.02,152,0.98,490.99,410.29,-0.84,10.07,10.39,270.01,0.032,0.2723,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.172,0,-0.999,0,270.01,0,0,1,-0.33,0,0,0,270.01,0.4156,0.0002,0.9095,0,270.01,-0.35,-66.94,9.23,0.01,14.18,1,3,672.14,7.379,0,557.99,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.13,1088.96,2,0,0.175,0.175,105,5.71,0.175,0.175,16.33,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
16.68,APPROACH,ILS_TRACK,151.19,152,0.81,490.7,410.01,-0.76,10.05,10.32,270.01,0.033,0.2459,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.123,0,-0.825,0,270.01,0,0,1,-0.3,0,0,0,270.01,0.4157,0.0002,0.9095,0,270.01,-0.35,-64.34,9.174,0.011,13.308,1,3,672.14,7.49,0,555.09,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.97,1089.71,2,0,0.175,0.175,107,5.71,0.175,0.175,16.68,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
17.03,APPROACH,ILS_TRACK,151.33,152,0.67,490.44,409.75,-0.75,10.04,10.3,270.01,0.031,0.2366,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.082,0,-0.679,0,270.01,0,0,1,-0.27,0,0,0,270.01,0.4158,0.0002,0.9094,0,270.01,-0.35,-61.7,9.119,0.012,12.471,1,3,672.14,7.549,0,552.19,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.73,1090.33,2,0,0.175,0.175,109,5.71,0.175,0.175,17.03,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
17.38,APPROACH,ILS_TRACK,151.44,152,0.56,490.2,409.51,-0.67,10.05,10.3,270.01,0.031,0.243,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.051,0,-0.57,0,270.01,0,0,1,-0.27,0,0,0,270.01,0.4159,0.0002,0.9094,0,270.01,-0.34,-59.04,9.063,0.011,11.63,1,3,672.14,7.602,0,549.28,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.81,1090.79,2,0,0.175,0.175,111,5.71,0.175,0.175,17.38,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
17.73,APPROACH,ILS_TRACK,151.51,152,0.49,489.97,409.28,-0.62,10.05,10.27,270.01,0.03,0.2601,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.031,0,-0.498,0,270.01,0,0,1,-0.23,0,0,0,270.01,0.416,0.0002,0.9094,0,270.01,-0.34,-56.36,9.008,0.012,10.778,1,3,672.14,7.662,0,546.37,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.04,1091.1,2,0,0.175,0.175,113,5.71,0.175,0.175,17.73,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
18.08,APPROACH,ILS_TRACK,151.55,152,0.45,489.76,409.07,-0.6,10.05,10.27,270.01,0.029,0.2816,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.019,0,-0.454,0,270.01,0,0,1,-0.22,0,0,0,270.01,0.4161,0.0002,0.9093,0,270.01,-0.34,-53.67,8.952,0.011,9.943,1,3,672.14,7.696,0,543.47,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.4,1091.29,2,0,0.175,0.175,115,5.71,0.175,0.175,18.08,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
18.43,APPROACH,ILS_TRACK,151.57,152,0.43,489.57,408.88,-0.51,10.07,10.24,270.01,0.03,0.3022,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.012,0,-0.43,0,270.01,0,0,1,-0.2,0,0,0,270.01,0.4162,0.0002,0.9093,0,270.01,-0.33,-50.95,8.897,0.013,9.077,1,3,672.14,7.761,0,540.56,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.01,1091.4,2,0,0.175,0.175,117,5.71,0.175,0.175,18.43,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
18.78,APPROACH,ILS_TRACK,151.59,152,0.41,489.38,408.7,-0.52,10.04,10.22,270.01,0.028,0.3172,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.007,0,-0.411,0,270.01,0,0,1,-0.19,0,0,0,270.01,0.4162,0.0002,0.9093,0,270.01,-0.33,-48.23,8.841,0.012,8.242,1,3,672.14,7.786,0,537.65,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.74,1091.5,2,0,0.175,0.175,119,5.71,0.175,0.175,18.78,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
19.13,APPROACH,ILS_TRACK,151.61,152,0.39,489.21,408.53,-0.46,10.04,10.21,270.01,0.029,0.3245,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22,0,-0.388,0,270.01,0,0,1,-0.18,0,0,0,270.01,0.4163,0.0002,0.9092,0,270.01,-0.33,-45.5,8.786,0.012,7.382,1,3,672.14,7.834,0,534.74,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.46,1091.61,2,0,0.175,0.175,121,5.71,0.175,0.175,19.13,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
19.48,APPROACH,ILS_TRACK,151.65,152,0.35,489.06,408.37,-0.43,10.04,10.2,270.01,0.028,0.3248,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.991,0,-0.357,0,270.01,0,0,1,-0.17,0,0,0,270.01,0.4164,0.0002,0.9092,0,270.01,-0.33,-42.75,8.73,0.014,6.536,1,3,672.14,7.86,0,531.83,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.52,1091.76,2,0,0.175,0.175,123,5.71,0.175,0.175,19.48,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
19.83,APPROACH,ILS_TRACK,151.69,152,0.31,488.91,408.23,-0.41,10.03,10.17,270,0.028,0.3206,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.98,0,-0.317,0,270.01,0,0,1,-0.15,0,0,0,270.01,0.4165,0.0002,0.9091,0,270.01,-0.33,-39.99,8.675,0.012,5.684,1,3,672.14,7.891,0,528.92,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.44,1091.94,2,0,0.175,0.175,125,5.71,0.175,0.175,19.83,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
20.18,APPROACH,ILS_TRACK,151.74,152,0.26,488.77,408.09,-0.37,10.02,10.15,270,0.028,0.3134,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.967,0,-0.269,0,270.01,0,0,1,-0.14,0,0,0,270.01,0.4166,0.0002,0.9091,0,270.01,-0.33,-37.22,8.619,0.014,4.826,1,3,672.14,7.924,0,526.01,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.89,1092.16,2,0,0.175,0.175,127,5.71,0.175,0.175,20.18,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
20.53,APPROACH,ILS_TRACK,151.79,152,0.21,488.64,407.97,-0.34,10,10.13,270,0.028,0.3047,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.951,0,-0.214,0,270.01,0,0,1,-0.13,0,0,0,270.01,0.4167,0.0002,0.9091,0,270.01,-0.33,-34.44,8.564,0.012,3.967,1,3,672.14,7.955,0,523.1,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.7,1092.4,2,0,0.175,0.175,129,5.71,0.175,0.175,20.53,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
20.88,APPROACH,ILS_TRACK,151.85,152,0.15,488.52,407.85,-0.32,9.99,10.11,270,0.028,0.296,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.935,0,-0.155,0,270.01,0,0,1,-0.12,0,0,0,270.01,0.4167,0.0002,0.909,0,270.01,-0.33,-31.64,8.508,0.013,3.104,1,3,672.14,7.987,0,520.19,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.77,1092.66,2,0,0.175,0.175,131,5.71,0.175,0.175,20.88,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
21.23,APPROACH,ILS_TRACK,151.91,152,0.09,488.39,407.76,-0.21,9.93,9.97,270,0.026,0.2894,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.918,0,-0.097,0,270.01,-0.71,0,1,-0.08,0,0,-0.33,270.01,0.4281,0.0002,0.9038,-0.71,270.01,-0.33,-28.85,8.453,0.013,2.29,1,3,672.14,7.956,-0.71,517.28,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.84,1092.91,2,0,0.175,0.175,133,5.71,0.175,0.175,21.23,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
21.58,APPROACH,ILS_TRACK,151.96,152,0.04,488.12,407.74,-0.13,9.25,9.19,270,0.038,0.2857,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.903,0,-0.044,0,270.02,-1.151,0,1,-0.03,0,0,-0.98,270.01,0.4351,0.0002,0.9004,-1.15,270.02,-0.33,-26.18,8.397,0.015,1.849,1,3,672.14,7.504,-1.151,514.36,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.3,1093.14,2,0,0.175,0.175,135,5.71,0.175,0.175,21.58,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
21.93,APPROACH,ILS_TRACK,152.09,152,-0.09,487.77,407.66,-0.27,8.4,8.37,270.01,0.059,0.2523,0,19.986,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.87,0,0.076,0,270.01,-1.814,0,1,-0.1,0,0,-1.5,270.01,0.4456,0.0002,0.8953,-1.81,270.01,-0.33,-23.58,8.341,0.015,1.186,1,3,672.14,7.361,-1.814,511.44,0,0,0,,0,0,0,0,0,0,269.98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.98,1093.67,2,0,0.175,0.175,137,5.71,0.175,0.175,21.93,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
