t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,phase_el_s,status
328.78,ASCENT,RKT_SUSTAIN,137.46,80,-57.46,5272.35,-62.55,0.81,20.01,90.68,-0.018,1,0,0,0,0,0,0,0,0,0,90.68,15.038,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,10.5,0.59,5631,0,1,0,-865.67,25,1,0,275.3,FLYING
331.24,ASCENT,RKT_SUSTAIN,138.39,80,-58.39,5118.04,-62.81,0.67,20.01,90.68,-0.018,1,0,0,0,0,0,0,0,0,0,90.68,14.975,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,10.7,0.587,5482,0,1,0,-864.92,25,1,0,277.76,FLYING
333.7,ASCENT,RKT_SUSTAIN,139.26,80,-59.26,4963.49,-62.77,0.61,20.01,90.68,-0.019,1,0,0,0,0,0,0,0,0,0,90.68,14.961,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,10.8,0.583,5330,0,1,0,-867.25,25,1,0,280.22,FLYING
336.16,ASCENT,RKT_SUSTAIN,140.05,80,-60.05,4809.41,-62.46,0.62,20,90.69,-0.02,1,0,0,0,0,0,0,0,0,0,90.69,14.989,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11,0.579,5176,0,1,0,-872.71,25,1,0,282.68,FLYING
338.62,ASCENT,RKT_SUSTAIN,140.73,80,-60.73,4656.44,-61.88,0.7,20,90.69,-0.02,1,0,0,0,0,0,0,0,0,0,90.69,15.057,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.1,0.575,5020,0,1,0,-878.42,25,1,0,285.14,FLYING
341.08,ASCENT,RKT_SUSTAIN,141.28,80,-61.28,4505.15,-61.12,0.84,19.99,90.69,-0.017,1,0,0,0,0,0,0,0,0,0,90.69,15.156,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.2,0.57,4864,0,1,0,-887.32,25,1,0,287.6,FLYING
343.54,ASCENT,RKT_SUSTAIN,141.71,80,-61.71,4356,-60.17,1.02,19.98,90.7,-0.017,1,0,0,0,0,0,0,0,0,0,90.7,15.281,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.3,0.565,4708,0,1,0,-894.76,25,1,0,290.06,FLYING
346,ASCENT,RKT_SUSTAIN,142,80,-62,4209.35,-59.1,1.24,19.98,90.7,-0.017,1,0,0,0,0,0,0,0,0,0,90.7,15.423,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.4,0.56,4553,0,1,0,-903.09,25,1,0,292.52,FLYING
348.46,ASCENT,RKT_SUSTAIN,142.16,80,-62.16,4065.47,-57.94,1.48,19.99,90.7,-0.017,1,0,0,0,0,0,0,0,0,0,90.7,15.578,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.4,0.554,4400,0,1,0,-909.4,25,1,0,294.98,FLYING
350.92,ASCENT,RKT_SUSTAIN,142.18,80,-62.18,3924.49,-56.74,1.73,19.99,90.71,-0.018,1,0,0,0,0,0,0,0,0,0,90.71,15.738,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.5,0.548,4249,0,1,0,-915.48,25,1,0,297.44,FLYING
353.38,ASCENT,RKT_SUSTAIN,142.07,80,-62.07,3786.46,-55.54,1.97,19.99,90.71,-0.018,1,0,0,0,0,0,0,0,0,0,90.71,15.897,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.5,0.542,4100,0,1,0,-920.33,25,1,0,299.9,FLYING
355.84,ASCENT,RKT_SUSTAIN,141.86,80,-61.86,3651.34,-54.39,2.19,20,90.71,-0.017,1,0,0,0,0,0,0,0,0,0,90.71,16.047,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.5,0.535,3955,0,1,0,-923.41,25,1,0,302.36,FLYING
358.3,ASCENT,RKT_SUSTAIN,141.56,80,-61.56,3518.97,-53.31,2.38,20,90.71,-0.018,1,0,0,0,0,0,0,0,0,0,90.71,16.185,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.5,0.529,3813,0,1,0,-924.29,25,1,0,304.82,FLYING
360.76,ASCENT,RKT_SUSTAIN,141.17,80,-61.17,3389.13,-52.32,2.54,20,90.72,-0.019,1,0,0,0,0,0,0,0,0,0,90.72,16.306,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.4,0.522,3674,0,1,0,-923.55,25,1,0,307.28,FLYING
363.22,ASCENT,RKT_SUSTAIN,140.74,80,-60.74,3261.55,-51.45,2.66,20.01,90.72,-0.019,1,0,0,0,0,0,0,0,0,0,90.72,16.407,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.4,0.516,3539,0,1,0,-920.8,25,1,0,309.74,FLYING
365.68,ASCENT,RKT_SUSTAIN,140.27,80,-60.27,3135.93,-50.72,2.73,20.01,90.72,-0.019,1,0,0,0,0,0,0,0,0,0,90.72,16.486,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.3,0.509,3406,0,1,0,-915.58,25,1,0,312.2,FLYING
368.14,ASCENT,RKT_SUSTAIN,139.8,80,-59.8,3011.91,-50.14,2.75,20.01,90.73,-0.018,1,0,0,0,0,0,0,0,0,0,90.73,16.542,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.3,0.503,3276,0,1,0,-908.09,25,1,0,314.66,FLYING
370.6,ASCENT,RKT_SUSTAIN,139.34,80,-59.34,2889.15,-49.69,2.73,20.01,90.73,-0.019,1,0,0,0,0,0,0,0,0,0,90.73,16.574,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.2,0.497,3149,0,1,0,-898.8,25,1,0,317.12,FLYING
373.06,ASCENT,RKT_SUSTAIN,138.92,80,-58.92,2767.28,-49.39,2.66,20.01,90.74,-0.021,1,0,0,0,0,0,0,0,0,0,90.74,16.584,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.2,0.491,3023,0,1,0,-888.01,25,1,0,319.58,FLYING
375.52,ASCENT,RKT_SUSTAIN,138.53,80,-58.53,2646.01,-49.2,2.56,20.01,90.74,-0.02,1,0,0,0,0,0,0,0,0,0,90.74,16.574,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.1,0.485,2899,0,1,0,-876.14,25,1,0,322.04,FLYING
377.98,ASCENT,RKT_SUSTAIN,138.21,80,-58.21,2525.05,-49.12,2.42,20.01,90.74,-0.02,1,0,0,0,0,0,0,0,0,0,90.74,16.548,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.1,0.479,2777,0,1,0,-863.52,25,1,0,324.5,FLYING
380.44,ASCENT,RKT_SUSTAIN,137.95,80,-57.95,2404.18,-49.12,2.26,20.01,90.75,-0.019,1,0,0,0,0,0,0,0,0,0,90.75,16.509,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11,0.474,2655,0,1,0,-850.57,25,1,0,326.96,FLYING
382.9,ASCENT,RKT_SUSTAIN,137.84,80,-57.84,2282.85,-49.42,1.44,19.46,90.75,-0.019,1,0,0,0,0,0,0,0,0,0,90.75,16.425,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11,0.47,2535,0,1,0,-832.51,25,1,0,329.42,FLYING
385.36,ASCENT,RKT_SUSTAIN,137.87,80,-57.87,2160.82,-49.68,1.77,20.01,90.75,-0.018,1,0,0,0,0,0,0,0,0,0,90.75,16.344,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11,0.465,2414,0,1,0,-815.55,25,1,0,331.88,FLYING
387.82,ASCENT,RKT_SUSTAIN,137.83,80,-57.83,2038.51,-49.72,1.62,20.01,90.76,-0.018,1,0,0,0,0,0,0,0,0,0,90.76,16.304,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11,0.461,2293,0,1,0,-807.85,25,1,0,334.34,FLYING
390.28,ASCENT,RKT_SUSTAIN,137.81,80,-57.81,1916.07,-49.75,1.31,19.86,90.76,-0.018,1,0,0,0,0,0,0,0,0,0,90.76,16.267,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11,0.457,2171,0,1,0,-800.81,25,1,0,336.8,FLYING
392.74,ASCENT,RKT_SUSTAIN,138.23,80,-58.23,1792.95,-50.4,0.87,19.71,90.76,-0.017,1,0,0,0,0,0,0,0,0,0,90.76,16.127,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.1,0.454,2050,0,1,0,-766.6,25,1,0,339.26,FLYING
395.2,ASCENT,RKT_SUSTAIN,138.28,80,-58.28,1669.34,-50.21,1.07,20.01,90.77,-0.017,1,0,0,0,0,0,0,0,0,0,90.77,16.131,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.1,0.45,1928,0,1,0,-772.61,25,1,0,341.72,FLYING
397.66,ASCENT,RKT_SUSTAIN,138.38,80,-58.38,1546,-50.05,1.01,20.01,90.77,-0.018,1,0,0,0,0,0,0,0,0,0,90.77,16.13,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.1,0.446,1804,0,1,0,-770.71,25,1,0,344.18,FLYING
400.12,ASCENT,RKT_SUSTAIN,138.47,80,-58.47,1423.1,-49.85,0.96,20.01,90.77,-0.018,1,0,0,0,0,0,0,0,0,0,90.77,16.136,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.2,0.442,1680,0,1,0,-767.64,25,1,0,346.64,FLYING
402.58,ASCENT,RKT_SUSTAIN,138.55,80,-58.55,1300.72,-49.62,0.92,20.01,90.78,-0.018,1,0,0,0,0,0,0,0,0,0,90.78,16.148,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.2,0.439,1557,0,1,0,-764.14,25,1,0,349.1,FLYING
405.04,ASCENT,RKT_SUSTAIN,138.71,80,-58.71,1178.64,-49.56,0.29,19.49,90.78,-0.017,1,0,0,0,0,0,0,0,0,0,90.78,16.134,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.2,0.435,1433,0,1,0,-755.38,25,1,0,351.56,FLYING
407.5,ASCENT,RKT_SUSTAIN,138.96,80,-58.96,1056.57,-49.52,0.55,19.83,90.78,-0.015,1,0,0,0,0,0,0,0,0,0,90.78,16.117,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.3,0.432,1311,0,1,0,-746.5,25,1,0,354.02,FLYING
409.96,ASCENT,RKT_SUSTAIN,139.11,80,-59.11,935.13,-49.3,0.58,19.87,90.79,-0.014,1,0,0,0,0,0,0,0,0,0,90.79,16.131,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.3,0.429,1188,0,1,0,-742.6,25,1,0,356.48,FLYING
412.42,ASCENT,RKT_SUSTAIN,139.21,80,-59.21,814.3,-48.98,0.46,19.77,90.79,-0.016,1,0,0,0,0,0,0,0,0,0,90.79,16.162,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.3,0.425,1065,0,1,0,-740.55,25,1,0,358.94,FLYING
414.88,ASCENT,RKT_SUSTAIN,139.28,80,-59.28,694.27,-48.61,0.5,19.78,90.79,-0.017,1,0,0,0,0,0,0,0,0,0,90.79,16.203,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.4,0.422,943,0,1,0,-739.15,25,1,0,361.4,FLYING
417.34,ASCENT,RKT_SUSTAIN,139.34,80,-59.34,575.14,-48.24,0.69,19.96,90.8,-0.015,1,0,0,0,0,0,0,0,0,0,90.8,16.241,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.4,0.418,821,0,1,0,-737.15,25,1,0,363.86,FLYING
419.8,ASCENT,RKT_SUSTAIN,139.31,80,-59.31,456.9,-47.81,0.65,19.88,90.8,-0.016,1,0,0,0,0,0,0,0,0,0,90.8,16.291,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.4,0.415,700,0,1,0,-737.75,25,1,0,366.32,FLYING
422.26,ASCENT,RKT_SUSTAIN,139.38,80,-59.38,339.48,-47.58,0.35,19.61,90.8,-0.015,1,0,0,0,0,0,0,0,0,0,90.8,16.309,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.4,0.411,580,0,1,0,-729.52,25,1,0,368.78,FLYING
424.72,ASCENT,RKT_SUSTAIN,139.45,80,-59.45,222.92,-47.27,0.71,19.97,90.81,-0.015,1,0,0,0,0,0,0,0,0,0,90.81,16.335,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.4,0.408,461,0,1,0,-720.59,25,1,0,371.24,FLYING
427.18,ASCENT,RKT_SUSTAIN,139.36,80,-59.36,107.02,-46.89,0.51,19.75,90.81,-0.016,1,0,0,0,0,0,0,0,0,0,90.81,16.38,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.4,0.405,343,0,1,0,-724.39,25,1,0,373.7,FLYING
429.64,ASCENT,RKT_SUSTAIN,54.53,80,25.47,-0.3,-0.01,1.47,0,90.53,-1.019,1,0,0,0,0,0,0,0,0,0,90.53,24.993,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,11.4,0.36,204,0,1,0,-10502.65,25,1,0,376.16,SPLASHED
432.1,ASCENT,RKT_SUSTAIN,1.71,80,78.29,0.19,2.06,0.44,0,90.51,4.758,1,0,0,0,0,0,0,0,0,0,90.51,25,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,2,0.003,84,0,1,0,-5615.89,24.5,1,0,378.62,SPLASHED
434.58,ASCENT,RKT_SUSTAIN,0.26,80,79.74,0.74,0.26,1.11,0,90.75,-2.2,1,0,0,0,0,0,0,0,0,0,90.76,24.541,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,0.4,0.002,35,0,1,0,-2930.31,24.5,1,0,381.1,SPLASHED
437.08,ASCENT,RKT_SUSTAIN,0.09,80,79.91,-0.58,0.25,-1.51,0,90.77,2.293,1,0,0,0,0,0,0,0,0,0,90.77,24.559,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,0.1,0,14,0,1,0,-1532.58,24.5,1,0,383.6,SPLASHED
439.58,ASCENT,RKT_SUSTAIN,0.41,80,79.59,1.02,-0.55,2.44,0,90.86,-3.662,1,0,0,0,0,0,0,0,0,0,90.87,24.336,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,0,0.001,6,0,1,0,-796.55,24.5,1,0,386.1,SPLASHED
442.08,ASCENT,RKT_SUSTAIN,0.01,80,79.99,-0.07,-0.07,-1.36,0,90.81,-0.001,1,0,0,0,0,0,0,0,0,0,90.81,24.485,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,0,0,3,0,1,0,-417.96,24.5,1,0,388.6,SPLASHED
444.56,ASCENT,RKT_SUSTAIN,0.58,80,79.42,0.82,0.58,1.99,0,90.71,3.098,1,0,0,0,0,0,0,0,0,0,90.72,24.199,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,0,0.002,1,0,1,0,-215.93,24,1,0,391.08,SPLASHED
447.04,ASCENT,RKT_SUSTAIN,0.51,80,79.49,0.38,-0.59,0.35,0,90.73,-1.318,1,0,0,0,0,0,0,0,0,0,90.73,23.811,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,0,0.001,1,0,1,0,-113.71,24,1,0,393.56,SPLASHED
449.54,ASCENT,RKT_SUSTAIN,0.02,80,79.98,0.25,-0.04,0.75,0,90.77,-2.53,1,0,0,0,0,0,0,0,0,0,90.77,24.988,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,0,0,0,0,1,0,-59.73,25,1,0,396.06,SPLASHED
452.02,ASCENT,RKT_SUSTAIN,0.29,80,79.71,0.83,0.18,0.64,0,90.73,3.508,1,0,0,0,0,0,0,0,0,0,90.72,23.574,0,0,0,0,0,0,0,0,90.4,1,0,0.003,0,0,3,0,0,0,11.5,-9.975,0,0,1,1,0,0,VALID,0,0.001,0,0,1,0,-29.41,23.5,1,0,398.54,SPLASHED
