t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,yaw_cmd,roll_cmd,flaps_cur,flaps_tgt,phase_el_s,status
148.6,ROLLOUT,ILS_TRACK,53.91,76,22.09,1.65,0.19,-3.01,-3.21,277.52,8.904,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.45,0.821,0.081,7.011,-0.2878,-0.2878,-1,1,1,28.58,LANDED
148.78,ROLLOUT,ILS_TRACK,53.83,76,22.17,1.62,0.07,-3.45,-3.55,277.27,9.075,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.43,0.823,0.058,6.986,-0.2874,-0.2874,-1,1,1,28.76,LANDED
148.96,ROLLOUT,ILS_TRACK,53.74,76,22.26,1.62,-0.12,-2.98,-2.92,276.03,7.23,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.41,0.824,0.035,5.972,-0.2462,-0.2462,-0.9312,1,1,28.94,LANDED
149.14,ROLLOUT,ILS_TRACK,53.64,76,22.36,1.64,-0.47,-1.47,-1.19,274.08,2.691,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.39,0.826,0.014,4.157,-0.1718,-0.1718,-0.3475,1,1,29.12,LANDED
149.34,ROLLOUT,ILS_TRACK,53.52,76,22.48,1.68,0.16,0.14,-0.17,271.56,-3.192,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.38,0.829,-0.006,1.696,-0.0703,-0.0703,0.4135,1,1,29.32,LANDED
149.52,ROLLOUT,ILS_TRACK,53.37,76,22.63,1.74,1.37,-0.22,-1.42,269.53,-4.757,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.37,0.831,-0.017,-0.431,0.0179,0.0179,0.6182,1,1,29.5,LANDED
149.71,ROLLOUT,ILS_TRACK,53.25,76,22.75,1.78,-0.15,-1.41,-1.22,268.17,-5.86,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.37,0.834,-0.017,-1.942,0.081,0.081,0.7648,1,1,29.69,LANDED
149.91,ROLLOUT,ILS_TRACK,53.17,76,22.83,1.63,0.05,-3.28,-3.32,267.21,-7.233,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.37,0.836,-0.01,-2.973,0.1243,0.1243,0.9464,1,1,29.9,LANDED
150.12,ROLLOUT,ILS_TRACK,53.09,76,22.91,1.62,0.13,-3.13,-3.39,266.4,-8.065,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.38,0.837,0,-3.767,0.1577,0.1577,1,1,1,30.11,LANDED
150.33,ROLLOUT,ILS_TRACK,52.99,76,23.01,1.65,0.09,-2.78,-2.92,265.77,-8.167,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.39,0.839,0.014,-4.523,0.1898,0.1898,1,1,1,30.33,LANDED
150.58,ROLLOUT,ILS_TRACK,52.88,76,23.12,1.64,-0.03,-2.71,-2.72,266.17,-6.795,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.41,0.841,0.034,-4.462,0.1877,0.1877,0.8958,1,1,30.58,LANDED
150.82,ROLLOUT,ILS_TRACK,52.77,76,23.23,1.64,-0.35,-1.38,-1.28,267.87,-2.599,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.43,0.844,0.053,-3.087,0.1302,0.1302,0.3435,1,1,30.82,LANDED
151.07,ROLLOUT,ILS_TRACK,52.65,76,23.35,1.68,0.17,0.16,-0.14,270.36,3.379,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.44,0.846,0.07,-0.744,0.0315,0.0315,-0.4481,1,1,31.07,LANDED
151.33,ROLLOUT,ILS_TRACK,52.49,76,23.51,1.69,0.41,-0.52,-0.84,272.6,3.655,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.45,0.849,0.079,1.663,-0.0706,-0.0706,-0.4864,1,1,31.33,LANDED
151.63,ROLLOUT,ILS_TRACK,52.34,76,23.66,1.66,0.01,-1.04,-1.17,274.52,2.144,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.44,0.852,0.07,3.636,-0.1549,-0.1549,-0.2866,1,1,31.64,LANDED
151.91,ROLLOUT,ILS_TRACK,52.23,76,23.77,1.66,0.05,-0.47,-0.52,276.25,1.298,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.43,0.854,0.05,5.446,-0.2326,-0.2326,-0.1741,1,1,31.92,LANDED
152.19,ROLLOUT,ILS_TRACK,52.12,76,23.88,1.66,0.11,-0.56,-0.64,276.79,1.433,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.4,0.857,0.022,6.414,-0.2747,-0.2747,-0.1927,1,1,32.2,LANDED
152.47,ROLLOUT,ILS_TRACK,52.02,76,23.98,1.64,0.1,-0.68,-0.79,275.7,-0.324,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.37,0.859,-0.012,5.742,-0.2465,-0.2465,0.0436,1,1,32.48,LANDED
152.79,ROLLOUT,ILS_TRACK,51.89,76,24.11,1.66,0.11,-0.33,-0.56,272.61,-2.852,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.35,0.861,-0.046,3.159,-0.136,-0.136,0.3859,1,1,32.8,LANDED
153.07,ROLLOUT,ILS_TRACK,51.72,76,24.28,1.68,0.18,-0.47,-0.69,268.4,-2.98,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.33,0.864,-0.065,-0.863,0.0373,0.0373,0.4045,1,1,33.08,LANDED
153.35,ROLLOUT,ILS_TRACK,51.52,76,24.48,1.68,0.17,-1.11,-1.32,264.3,-2.858,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.33,0.868,-0.062,-5.059,0.2194,0.2194,0.39,1,1,33.36,LANDED
153.63,ROLLOUT,ILS_TRACK,51.34,76,24.66,1.67,0.11,-1.15,-1.38,260.75,-3.045,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.35,0.871,-0.037,-8.754,0.3814,0.3814,0.4176,1,1,33.64,LANDED
153.94,ROLLOUT,ILS_TRACK,51.15,76,24.85,2.04,-0.85,-1.19,-1.19,257.82,-2.492,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.4,0.875,0.012,-12.093,0.5293,0.5293,0.3435,1,1,33.95,LANDED
154.22,ROLLOUT,ILS_TRACK,51.02,76,24.98,2.63,-3.56,-1.33,2.03,256.96,-4.833,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.45,0.879,0.072,-13.437,0.5903,0.5903,0.6689,1,1,34.23,FLYING
154.5,ROLLOUT,ILS_TRACK,51.03,76,24.97,2.55,-5.65,-1.35,4.35,257.93,-8.234,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.5,0.88,0.134,-13,0.5719,0.5719,1,1,1,34.51,FLYING
154.78,ROLLOUT,ILS_TRACK,51.12,76,24.88,2.08,-4.2,-2.06,3.2,260.33,-11.117,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.56,0.879,0.196,-10.769,0.4731,0.4731,1,1,1,34.79,LANDED
155.1,ROLLOUT,ILS_TRACK,51.05,76,24.95,1.43,-0.11,-2.72,-2.24,264.65,-0.659,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.62,0.877,0.262,-7.838,0.3438,0.3438,0.0911,1,1,35.11,LANDED
155.38,ROLLOUT,ILS_TRACK,50.04,76,25.96,2.57,1.67,9.96,5.57,270.89,10.464,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.66,0.889,0.306,-1.034,0.046,0.046,-1,1,1,35.39,LANDED
155.66,ROLLOUT,ILS_TRACK,49.45,76,26.55,3.4,1.06,16.66,11.88,275.07,22.246,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.68,0.906,0.322,3.284,-0.1487,-0.1487,-1,1,1,35.67,FLYING
155.94,ROLLOUT,ILS_TRACK,48.84,76,27.16,3.6,0.06,16.11,8.51,278.76,28.4,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.7,0.917,0.334,7.306,-0.3351,-0.3351,-1,1,1,35.95,FLYING
156.25,ROLLOUT,ILS_TRACK,48.35,76,27.65,3.37,-1.2,14.69,6.92,279.65,31.51,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.72,0.929,0.35,8.575,-0.3984,-0.3984,-1,1,1,36.26,FLYING
156.51,ROLLOUT,ILS_TRACK,47.82,76,28.18,2.94,0.28,11.92,6.73,276.57,30.616,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.72,0.938,0.352,6.822,-0.3198,-0.3198,-1,1,1,36.5,LANDED
156.73,ROLLOUT,ILS_TRACK,46.63,76,29.37,2.77,0.29,7.24,9.53,268.67,44.784,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.73,0.956,0.348,0.009,-0.0004,-0.0004,-1,1,1,36.71,LANDED
156.94,ROLLOUT,ILS_TRACK,46.13,76,29.87,2.25,0.51,0.44,13.96,260.38,72.292,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.72,0.975,0.327,-8.725,0.4254,0.4254,-1,1,1,36.92,FLYING
157.14,ROLLOUT,ILS_TRACK,45.57,76,30.43,1.87,-1.49,-6.43,19.73,254.15,84.336,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.7,0.983,0.31,-15.363,0.7554,0.7554,-1,1,1,37.12,FLYING
157.35,ROLLOUT,ILS_TRACK,45.22,76,30.78,1.11,-4.09,-14,22.59,251.41,59.932,0,14.227,270.4,-0.487,0.5,0.16,0.28,-0.02,-0.037,-0.487,-0.612,0.875,270.69,0.993,0.297,-19.219,0.9542,0.9542,-1,1,1,37.33,FLYING
