t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
37.26,APPROACH,ILS_TRACK,152.35,152,-0.35,1252.51,1172.72,-7.46,7.18,9.72,270.16,-0.116,0.277,0,14.824,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.791,0,0.353,0,270.14,-2.72,0,1,-2.81,0,0,-2.93,270.15,0.2602,0.0023,0.9655,-2.72,270.14,-6.73,-3.87,22.562,0.136,0.28,1,3,1304.24,1.102,-2.72,1256.69,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.43,1039.14,2,0,0.12,0.12,311,8.33,0.12,0.12,37.26,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
37.62,APPROACH,ILS_TRACK,152.33,152,-0.33,1249.73,1170,-7.73,6.91,9.57,270.16,-0.103,0.2609,0,14.706,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.799,0,0.327,0,270.13,-2.751,0,1,-2.89,0,0,-2.63,270.13,0.2608,0.0022,0.9654,-2.75,270.13,-6.54,-3.53,22.502,0.13,0.249,1,3,1304.24,1.013,-2.751,1253.56,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.94,1039.22,2,0,0.12,0.12,314,8.33,0.12,0.12,37.62,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
37.98,APPROACH,ILS_TRACK,152.3,152,-0.3,1247.02,1167.19,-7.62,7.28,9.9,270.16,-0.121,0.2568,0,14.592,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.806,0,0.301,0,270.13,-2.952,0,1,-2.89,0,0,-3.07,270.13,0.2643,0.0022,0.9644,-2.95,270.13,-6.35,-3.1,22.442,0.126,0.048,1,3,1304.24,1.103,-2.952,1250.43,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.86,1039.27,2,0,0.12,0.12,317,8.33,0.12,0.12,37.98,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
38.34,APPROACH,ILS_TRACK,152.26,152,-0.26,1244.12,1164.46,-7.73,6.74,9.37,270.15,-0.136,0.2612,0,14.5,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.819,0,0.253,0,270.12,-2.629,0,1,-2.89,0,0,-2.59,270.12,0.259,0.0021,0.9659,-2.63,270.12,-6.17,-2.87,22.382,0.122,0.371,1,3,1304.24,0.611,-2.629,1247.3,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.39,1039.27,2,0,0.12,0.12,320,8.33,0.12,0.12,38.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
38.7,APPROACH,ILS_TRACK,152.27,152,-0.27,1241.33,1161.59,-8.11,6.9,9.73,270.15,-0.118,0.232,0,14.403,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.814,0,0.274,0,270.11,-3.103,0,1,-3.05,0,0,-2.91,270.11,0.267,0.002,0.9637,-3.1,270.11,-5.99,-2.54,22.323,0.115,-0.103,1,3,1304.24,1.082,-3.103,1244.18,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.55,1039.53,2,0,0.12,0.12,323,8.33,0.12,0.12,38.7,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
39.06,APPROACH,ILS_TRACK,152.21,152,-0.21,1238.44,1158.75,-7.71,6.94,9.54,270.14,-0.174,0.263,0,14.314,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.831,0,0.214,0,270.11,-2.625,0,1,-2.9,0,0,-2.96,270.11,0.2591,0.0019,0.9659,-2.63,270.11,-5.81,-2.27,22.263,0.114,0.375,1,3,1304.24,0.381,-2.625,1241.05,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.92,1039.43,2,0,0.12,0.12,326,8.33,0.12,0.12,39.06,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
39.32,APPROACH,ILS_TRACK,152.2,152,-0.2,1236.2,1156.74,-7.9,6.16,8.82,270.14,-0.17,0.2529,0,14.264,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.835,0,0.199,0,270.11,-2.345,0,1,-2.95,0,0,-2.39,270.1,0.2544,0.0019,0.9671,-2.35,270.11,-5.69,-2.25,22.22,0.112,0.655,1,3,1304.24,0.025,-2.345,1238.79,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.94,1039.53,2,0,0.12,0.12,328,7.69,0.14,0.12,39.32,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
39.68,APPROACH,ILS_TRACK,152.29,152,-0.29,1233.16,1153.78,-8.54,5.76,8.71,270.13,-0.219,0.1901,0,14.171,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.81,0,0.287,0,270.11,-2.623,0,1,-3.18,0,0,-2.49,270.1,0.2592,0.0018,0.9658,-2.62,270.11,-5.51,-2.18,22.16,0.105,0.377,1,3,1304.24,0.346,-2.623,1235.67,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.19,1040.1,2,0,0.12,0.12,331,8.33,0.12,0.12,39.68,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
40.04,APPROACH,ILS_TRACK,152.33,152,-0.33,1230.29,1150.59,-8.85,6.71,9.83,270.12,-0.224,0.1819,0,14.056,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.799,0,0.327,0,270.1,-3.071,0,1,-3.34,0,0,-2.96,270.09,0.2669,0.0017,0.9637,-3.07,270.1,-5.34,-1.93,22.101,0.101,-0.071,1,3,1304.24,0.813,-3.071,1232.54,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.82,1040.47,2,0,0.12,0.12,334,8.33,0.12,0.12,40.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
40.4,APPROACH,ILS_TRACK,152.25,152,-0.25,1227.27,1147.47,-8.6,7.16,10.13,270.12,-0.188,0.2376,0,13.954,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.819,0,0.254,0,270.1,-2.572,0,1,-3.23,0,0,-2.7,270.1,0.2586,0.0016,0.966,-2.57,270.1,-5.18,-1.81,22.041,0.096,0.428,1,3,1304.24,0.142,-2.572,1229.42,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.79,1040.35,2,0,0.12,0.12,337,8.33,0.12,0.12,40.4,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
40.76,APPROACH,ILS_TRACK,152.17,152,-0.17,1224.27,1144.33,-8.75,7.52,10.59,270.11,-0.219,0.2688,0,13.88,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.841,0,0.177,0,270.09,-2.867,0,1,-3.29,0,0,-2.69,270.09,0.2636,0.0015,0.9646,-2.87,270.09,-5.02,-1.7,21.982,0.087,0.133,1,3,1304.24,0.47,-2.867,1226.3,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.66,1040.22,2,0,0.12,0.12,340,8.33,0.12,0.12,40.76,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
41.12,APPROACH,ILS_TRACK,151.99,152,0.01,1221.24,1141.29,-8.23,7.74,10.55,270.11,-0.19,0.3448,0,13.854,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,0.001,0,270.09,-2.551,0,1,-3.11,0,0,-2.81,270.09,0.2584,0.0016,0.966,-2.55,270.09,-4.86,-1.58,21.922,0.091,0.449,1,3,1304.24,0.033,-2.551,1223.18,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.29,1039.64,2,0,0.12,0.12,343,8.33,0.12,0.12,41.12,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
41.48,APPROACH,ILS_TRACK,151.9,152,0.1,1218.15,1138.32,-8.37,7.26,10.14,270.11,-0.202,0.342,0,13.882,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.919,0,-0.101,0,270.08,-2.639,0,1,-3.14,0,0,-2.51,270.09,0.26,0.0014,0.9656,-2.64,270.08,-4.71,-1.58,21.863,0.085,0.361,1,3,1304.24,0.14,-2.639,1220.06,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.42,1039.43,2,0,0.12,0.12,346,8.33,0.12,0.12,41.48,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
41.74,APPROACH,ILS_TRACK,151.86,152,0.14,1216.03,1136.12,-8.42,7.48,10.42,270.1,-0.199,0.3256,0,13.915,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.929,0,-0.136,0,270.07,-3.009,0,1,-3.19,0,0,-2.83,270.09,0.2663,0.0012,0.9639,-3.01,270.07,-4.6,-1.46,21.82,0.072,-0.009,1,3,1304.24,0.559,-3.009,1217.81,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.4,1039.43,2,0,0.12,0.12,348,7.69,0.14,0.12,41.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
42.1,APPROACH,ILS_TRACK,151.79,152,0.21,1212.98,1133.16,-8.2,7.28,10.1,270.1,-0.171,0.324,0,13.982,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.949,0,-0.206,0,270.08,-2.67,0,1,-3.09,0,0,-2.72,270.08,0.2607,0.0014,0.9654,-2.67,270.08,-4.46,-1.37,21.76,0.079,0.33,1,3,1304.24,0.102,-2.67,1214.7,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.93,1039.33,2,0,0.12,0.12,351,8.33,0.12,0.12,42.1,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
42.46,APPROACH,ILS_TRACK,151.81,152,0.19,1210.01,1130.17,-8.33,7.29,10.19,270.1,-0.157,0.2809,0,14.053,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.945,0,-0.192,0,270.08,-3.033,0,1,-3.15,0,0,-2.89,270.08,0.2669,0.0013,0.9637,-3.03,270.08,-4.33,-1.25,21.701,0.078,-0.033,1,3,1304.24,0.509,-3.033,1211.59,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.96,1039.59,2,0,0.12,0.12,354,8.33,0.12,0.12,42.46,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
42.82,APPROACH,ILS_TRACK,151.82,152,0.18,1206.99,1127.21,-8.27,7.11,9.96,270.1,-0.143,0.2624,0,14.122,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.943,0,-0.186,0,270.07,-2.822,0,1,-3.11,0,0,-2.81,270.07,0.2634,0.0012,0.9647,-2.82,270.07,-4.19,-1.15,21.641,0.072,0.178,1,3,1304.24,0.209,-2.822,1208.47,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.36,1039.82,2,0,0.12,0.12,357,8.33,0.12,0.12,42.82,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
43.18,APPROACH,ILS_TRACK,151.85,152,0.15,1204.02,1124.21,-8.23,7.22,10.07,270.1,-0.13,0.2388,0,14.179,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.933,0,-0.15,0,270.07,-3.016,0,1,-3.11,0,0,-3.07,270.07,0.2668,0.0012,0.9638,-3.02,270.07,-4.06,-1.01,21.582,0.071,-0.016,1,3,1304.24,0.397,-3.016,1205.36,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.47,1040.16,2,0,0.12,0.12,360,8.33,0.12,0.12,43.18,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
43.54,APPROACH,ILS_TRACK,151.88,152,0.12,1201,1121.24,-8.39,7.02,9.92,270.1,-0.123,0.2277,0,14.228,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.925,0,-0.122,0,270.07,-2.961,0,1,-3.15,0,0,-2.86,270.07,0.266,0.0011,0.964,-2.96,270.07,-3.93,-0.92,21.523,0.066,0.039,1,3,1304.24,0.298,-2.961,1202.25,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.01,1040.48,2,0,0.12,0.12,363,8.33,0.12,0.12,43.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
43.9,APPROACH,ILS_TRACK,151.89,152,0.11,1198.01,1118.23,-8.27,7.11,9.95,270.1,-0.136,0.232,0,14.267,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.921,0,-0.108,0,270.06,-2.933,0,1,-3.11,0,0,-3.09,270.06,0.2656,0.0011,0.9641,-2.93,270.06,-3.8,-0.79,21.463,0.064,0.067,1,3,1304.24,0.213,-2.933,1199.14,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.31,1040.73,2,0,0.12,0.12,366,8.33,0.12,0.12,43.9,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
44.16,APPROACH,ILS_TRACK,151.91,152,0.09,1195.84,1116.06,-8.45,7.05,9.99,270.1,-0.133,0.2291,0,14.292,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.917,0,-0.093,0,270.06,-3.041,0,1,-3.17,0,0,-2.93,270.06,0.2674,0.0011,0.9636,-3.04,270.06,-3.7,-0.72,21.42,0.064,-0.041,1,3,1304.24,0.322,-3.041,1196.89,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.4,1040.94,2,0,0.12,0.12,368,7.69,0.14,0.12,44.16,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
44.52,APPROACH,ILS_TRACK,151.89,152,0.11,1192.81,1113.06,-8.25,7.06,9.89,270.09,-0.148,0.25,0,14.327,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.922,0,-0.111,0,270.06,-2.879,0,1,-3.11,0,0,-3.07,270.06,0.2648,0.0009,0.9643,-2.88,270.06,-3.58,-0.62,21.361,0.055,0.121,1,3,1304.24,0.082,-2.879,1193.78,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.09,1041.05,2,0,0.12,0.12,371,8.33,0.12,0.12,44.52,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
44.88,APPROACH,ILS_TRACK,151.9,152,0.1,1189.77,1110.04,-8.56,6.9,9.88,270.09,-0.131,0.2412,0,14.365,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.918,0,-0.096,0,270.05,-3.069,0,1,-3.21,0,0,-2.92,270.06,0.2681,0.0009,0.9634,-3.07,270.05,-3.46,-0.56,21.302,0.053,-0.069,1,3,1304.24,0.298,-3.069,1190.67,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,1041.32,2,0,0.12,0.12,374,8.33,0.12,0.12,44.88,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
45.24,APPROACH,ILS_TRACK,151.88,152,0.12,1186.74,1107,-8.34,7.02,9.89,270.09,-0.148,0.2576,0,14.402,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.924,0,-0.116,0,270.05,-2.9,0,1,-3.14,0,0,-3.11,270.06,0.2654,0.0008,0.9641,-2.9,270.05,-3.34,-0.47,21.242,0.05,0.1,1,3,1304.24,0.05,-2.9,1187.56,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.34,1041.42,2,0,0.12,0.12,377,8.33,0.12,0.12,45.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
45.6,APPROACH,ILS_TRACK,151.9,152,0.1,1183.67,1103.95,-8.62,6.87,9.87,270.09,-0.137,0.2464,0,14.442,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.92,0,-0.103,0,270.05,-3.033,0,1,-3.23,0,0,-2.9,270.05,0.2677,0.0008,0.9635,-3.03,270.05,-3.22,-0.44,21.183,0.048,-0.033,1,3,1304.24,0.205,-3.033,1184.45,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.95,1041.69,2,0,0.12,0.12,380,8.33,0.12,0.12,45.6,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
45.96,APPROACH,ILS_TRACK,151.88,152,0.12,1180.63,1100.88,-8.45,7.03,9.94,270.08,-0.139,0.2563,0,14.48,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.923,0,-0.114,0,270.04,-2.912,0,1,-3.18,0,0,-3.1,270.05,0.2658,0.0007,0.964,-2.91,270.04,-3.11,-0.36,21.124,0.044,0.088,1,3,1304.24,0.025,-2.912,1181.34,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.75,1041.84,2,0,0.12,0.12,383,8.33,0.12,0.12,45.96,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
46.32,APPROACH,ILS_TRACK,151.9,152,0.1,1177.57,1097.8,-8.65,7.03,10.06,270.08,-0.13,0.2489,0,14.519,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.92,0,-0.105,0,270.05,-3.09,0,1,-3.26,0,0,-2.95,270.04,0.2688,0.0008,0.9632,-3.09,270.05,-3,-0.33,21.064,0.047,-0.09,1,3,1304.24,0.235,-3.09,1178.23,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.26,1042.09,2,0,0.12,0.12,386,8.33,0.12,0.12,46.32,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
46.58,APPROACH,ILS_TRACK,151.88,152,0.12,1175.35,1095.57,-8.52,7.09,10.03,270.08,-0.129,0.2572,0,14.548,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.924,0,-0.116,0,270.04,-2.934,0,1,-3.21,0,0,-3.08,270.04,0.2663,0.0007,0.9639,-2.93,270.04,-2.92,-0.29,21.022,0.043,0.066,1,3,1304.24,0.028,-2.934,1175.98,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.35,1042.18,2,0,0.12,0.12,388,7.69,0.14,0.12,46.58,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
46.94,APPROACH,ILS_TRACK,151.88,152,0.12,1172.29,1092.48,-8.52,7.2,10.16,270.08,-0.123,0.2554,0,14.59,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.923,0,-0.115,0,270.03,-3.09,0,1,-3.22,0,0,-3.06,270.05,0.269,0.0006,0.9631,-3.09,270.03,-2.82,-0.24,20.962,0.034,-0.09,1,3,1304.24,0.203,-3.09,1172.88,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.9,1042.39,2,0,0.12,0.12,391,8.33,0.12,0.12,46.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
47.3,APPROACH,ILS_TRACK,151.88,152,0.12,1169.19,1089.42,-8.6,7.07,10.05,270.08,-0.122,0.259,0,14.635,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.926,0,-0.125,0,270.03,-2.98,0,1,-3.23,0,0,-2.9,270.04,0.2673,0.0006,0.9636,-2.98,270.03,-2.71,-0.24,20.903,0.034,0.02,1,3,1304.24,0.063,-2.98,1169.77,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.69,1042.56,2,0,0.12,0.12,394,8.33,0.12,0.12,47.3,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
47.66,APPROACH,ILS_TRACK,151.87,152,0.13,1166.12,1086.35,-8.5,7.09,10.03,270.07,-0.122,0.2592,0,14.68,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.927,0,-0.127,0,270.04,-2.936,0,1,-3.2,0,0,-3.04,270.04,0.2666,0.0006,0.9638,-2.94,270.04,-2.61,-0.2,20.844,0.037,0.064,1,3,1304.24,-0.005,-2.936,1166.66,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.3,1042.75,2,0,0.12,0.12,397,8.33,0.12,0.12,47.66,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
48.02,APPROACH,ILS_TRACK,151.88,152,0.12,1163.07,1083.26,-8.51,7.22,10.18,270.07,-0.119,0.2541,0,14.723,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.924,0,-0.119,0,270.03,-3.142,0,1,-3.23,0,0,-3.09,270.03,0.2702,0.0006,0.9628,-3.14,270.03,-2.51,-0.14,20.784,0.034,-0.142,1,3,1304.24,0.232,-3.142,1163.56,0,0,0,0,0,0,0,0,267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.79,1042.99,2,0,0.12,0.12,400,8.33,0.12,0.12,48.02,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
