t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_round_blend_h,flare_round_blend_ttg,flare_round_blend,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_aoa_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
4.74,APPROACH,ILS_TRACK,149.57,152,2.43,695.47,615.79,-5.77,13.33,15.44,270.02,0.649,0.7485,0,0.242,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.569,0,-2.405,0,269.95,0,0,1,-2.23,0,0,0,269.96,-0.1059,-0.0009,-0.9944,0,269.95,3.97,-495.61,21.314,-0.053,0,0,3,741.25,2.516,0,1191.3,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,615.79,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.2,1064.97,2,0,0.08,0.08,46,10,0.12,0.08,4.74,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5.04,APPROACH,ILS_TRACK,149.27,152,2.73,693.97,614.17,-4.94,13.79,15.62,270.03,0.612,0.6759,0,1.025,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.655,0,-2.712,0,269.95,0,0,1,-1.95,0,0,0,269.94,-0.106,-0.0009,-0.9944,0,269.95,3.85,-494.65,21.266,-0.052,0,0,3,741.25,3.452,0,1188.82,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,614.17,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.93,1063.82,2,0,0.08,0.08,49,10,0.12,0.08,5.04,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5.34,APPROACH,ILS_TRACK,148.92,152,3.08,692.54,612.85,-4.1,13.5,14.97,270.02,0.557,0.6786,0,1.913,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.754,0,-3.063,0,269.94,0,0,1,-1.61,0,0,0,269.94,-0.1061,-0.0011,-0.9944,0,269.94,3.74,-493.62,21.219,-0.062,0,0,3,741.25,3.558,0,1186.34,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,612.85,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.14,1062.49,2,0,0.08,0.08,52,10,0.12,0.08,5.34,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5.64,APPROACH,ILS_TRACK,148.79,152,3.21,691.29,611.72,-3.47,13.08,14.33,270.01,0.484,0.5758,0,2.863,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.795,0,-3.207,0,269.93,0,0,1,-1.37,0,0,0,269.93,-0.1062,-0.0011,-0.9943,0,269.93,3.65,-492.41,21.172,-0.066,0,0,3,741.25,4.275,0,1183.86,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,611.72,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.26,1062.01,2,0,0.08,0.08,55,10,0.12,0.08,5.64,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5.94,APPROACH,ILS_TRACK,148.74,152,3.26,690.21,610.78,-2.85,12.59,13.61,270,0.4,0.4713,0,3.838,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.809,0,-3.259,0,269.93,0,0,1,-1.13,0,0,0,269.93,-0.1063,-0.0012,-0.9943,0,269.93,3.56,-491.04,21.125,-0.07,0,0,3,741.25,4.739,0,1181.38,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,610.78,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.78,1061.88,2,0,0.08,0.08,58,10,0.12,0.08,5.94,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
6.24,APPROACH,ILS_TRACK,148.78,152,3.22,689.25,610,-2.39,11.98,12.82,269.98,0.315,0.3724,0,4.81,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.799,0,-3.222,0,269.93,0,0,1,-0.94,0,0,0,269.92,-0.1063,-0.0012,-0.9943,0,269.93,3.48,-489.53,21.077,-0.071,0,0,3,741.25,5.148,0,1178.91,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.36,1062.11,2,0,0.08,0.08,61,10,0.12,0.08,6.24,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
6.54,APPROACH,ILS_TRACK,148.9,152,3.1,688.4,609.34,-2.11,11.32,12.06,269.97,0.243,0.2832,0,5.756,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.769,0,-3.114,0,269.92,0,0,1,-0.82,0,0,0,269.92,-0.1064,-0.0014,-0.9943,0,269.92,3.41,-487.92,21.03,-0.077,0,0,3,741.25,5.535,0,1176.43,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,609.34,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.19,1062.62,2,0,0.08,0.08,64,10,0.12,0.08,6.54,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
6.9,APPROACH,ILS_TRACK,149.08,152,2.92,687.56,608.63,-1.85,10.84,11.5,269.96,0.171,0.2136,0,6.833,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.715,0,-2.926,0,269.92,0,0,1,-0.74,0,0,0,269.92,-0.1065,-0.0014,-0.9943,0,269.92,3.33,-485.8,20.973,-0.079,0,0,3,741.25,6.097,0,1173.45,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,608.63,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.32,1063.46,2,0,0.12,0.12,67,8.33,0.12,0.08,6.9,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
7.24,APPROACH,ILS_TRACK,149.23,152,2.77,686.85,608.04,-1.72,10.4,11.01,269.95,0.115,0.1987,0,7.795,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.675,0,-2.782,0,269.93,0,0,1,-0.66,0,0,0,269.91,-0.1066,-0.0013,-0.9943,0,269.93,3.26,-483.71,20.92,-0.073,0,0,3,741.25,6.299,0,1170.64,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,608.04,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.12,1064.09,2,0,0.1,0.1,70,8.82,0.12,0.1,7.24,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
7.52,APPROACH,ILS_TRACK,149.31,152,2.69,686.43,607.57,-1.53,10.54,11.11,269.94,0.083,0.2153,0,8.555,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.649,0,-2.691,0,269.93,0,0,1,-0.62,0,0,0,269.92,-0.1067,-0.0012,-0.9943,0,269.93,3.2,-481.83,20.875,-0.072,0,0,3,741.25,6.847,0,1168.32,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,607.57,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.81,1064.48,2,0,0.08,0.08,73,10.71,0.1,0.08,7.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
7.82,APPROACH,ILS_TRACK,149.31,152,2.69,685.92,607.16,-1.31,10.23,10.68,269.94,0.058,0.2878,0,9.363,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.65,0,-2.695,0,269.92,0,0,1,-0.5,0,0,0,269.92,-0.1067,-0.0014,-0.9943,0,269.92,3.15,-479.85,20.828,-0.079,0,0,3,741.25,6.588,0,1165.83,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,607.16,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.65,1064.49,2,0,0.08,0.08,76,10,0.12,0.08,7.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
