t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
32.82,APPROACH,ILS_TRACK,152.2,152,-0.2,1269.32,1189.95,0.27,10.28,10.19,270.17,-0.394,0.3027,0,18.819,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.836,0,0.196,0,270.01,0,0,1,0.1,0,0,0,270.01,0.1503,0.0002,0.9886,0,270.01,-4.58,-59.84,23.944,0.011,10.786,1,3,1339.31,8.959,0,1329.15,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.02,1037.52,2,0,0.12,0.12,277,8.33,0.12,0.12,32.82,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
33.18,APPROACH,ILS_TRACK,152.2,152,-0.2,1269.42,1189.86,0.2,10.31,10.26,270.16,-0.383,0.2998,0,18.748,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.835,0,0.198,0,270.01,0,0,1,0.08,0,0,0,270.01,0.1504,0.0001,0.9886,0,270.01,-4.33,-56.61,23.884,0.006,9.785,1,3,1339.31,8.999,0,1326.02,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.44,1037.53,2,0,0.12,0.12,280,8.33,0.12,0.12,33.18,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
33.54,APPROACH,ILS_TRACK,152.18,152,-0.18,1269.5,1189.78,0.32,10.24,10.12,270.15,-0.375,0.3109,0,18.681,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.841,0,0.178,0,270,0,0,1,0.12,0,0,0,270,0.1505,0.0001,0.9886,0,270,-4.1,-53.39,23.825,0.003,8.925,1,3,1339.31,8.867,0,1322.89,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.97,1037.44,2,0,0.12,0.12,283,8.33,0.12,0.12,33.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
33.9,APPROACH,ILS_TRACK,152.17,152,-0.17,1269.6,1189.7,0.34,10.27,10.15,270.15,-0.362,0.3079,0,18.617,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.842,0,0.174,0,269.99,0,0,1,0.12,0,0,0,270,0.1506,-0.0001,0.9886,0,269.99,-3.87,-50.16,23.765,-0.005,7.835,1,3,1339.31,9.014,0,1319.75,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.18,1037.41,2,0,0.12,0.12,286,8.33,0.12,0.12,33.9,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
34.26,APPROACH,ILS_TRACK,152.17,152,-0.17,1269.71,1189.63,0.24,10.28,10.21,270.14,-0.349,0.306,0,18.557,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.844,0,0.168,0,269.99,0,0,1,0.08,0,0,0,270,0.1507,-0.0002,0.9886,0,269.99,-3.65,-46.92,23.705,-0.011,6.792,1,3,1339.31,9.105,0,1316.62,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.4,1037.38,2,0,0.12,0.12,289,8.33,0.12,0.12,34.26,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
34.62,APPROACH,ILS_TRACK,152.15,152,-0.15,1269.81,1189.6,0.27,10.25,10.16,270.14,-0.335,0.31,0,18.501,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.848,0,0.152,0,269.98,0,0,1,0.1,0,0,0,270,0.1508,-0.0003,0.9886,0,269.98,-3.43,-43.69,23.645,-0.016,5.912,1,3,1339.31,8.992,0,1313.48,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.64,1037.31,2,0,0.12,0.12,292,8.33,0.12,0.12,34.62,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
34.98,APPROACH,ILS_TRACK,152.15,152,-0.15,1269.93,1189.59,0.32,10.32,10.21,270.13,-0.326,0.3039,0,18.446,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.848,0,0.153,0,269.99,0,0,1,0.1,0,0,0,269.99,0.1509,-0.0002,0.9885,0,269.99,-3.23,-40.44,23.585,-0.013,4.877,1,3,1339.31,9.067,0,1310.35,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.75,1037.3,2,0,0.12,0.12,295,8.33,0.12,0.12,34.98,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
35.34,APPROACH,ILS_TRACK,152.14,152,-0.14,1270.02,1189.56,0.29,10.22,10.13,270.13,-0.321,0.3049,0,18.395,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.851,0,0.143,0,269.98,0,0,1,0.1,0,0,0,269.98,0.151,-0.0003,0.9885,0,269.98,-3.03,-37.21,23.526,-0.016,3.946,1,3,1339.31,9.023,0,1307.22,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.69,1037.25,2,0,0.12,0.12,298,8.33,0.12,0.12,35.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
35.7,APPROACH,ILS_TRACK,152.14,152,-0.14,1270.13,1189.54,0.33,10.22,10.1,270.12,-0.317,0.301,0,18.344,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.851,0,0.143,0,269.99,-0.025,0,1,0.12,0,0,0,269.98,0.1515,-0.0003,0.9885,-0.02,269.99,-2.84,-33.97,23.466,-0.015,2.975,1,3,1339.31,9.019,-0.025,1304.09,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.44,1037.25,2,0,0.12,0.12,301,8.33,0.12,0.12,35.7,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
36.06,APPROACH,ILS_TRACK,152.13,152,-0.13,1270.19,1189.58,0.53,10.05,9.82,270.11,-0.357,0.3064,0,18.293,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.854,0,0.131,0,269.98,-0.779,0,1,0.19,0,0,-0.66,269.98,0.1646,-0.0004,0.9864,-0.78,269.98,-2.65,-30.75,23.406,-0.023,2.221,1,3,1339.31,8.756,-0.779,1300.95,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.7,1037.17,2,0,0.12,0.12,304,8.33,0.12,0.12,36.06,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
36.42,APPROACH,ILS_TRACK,152.16,152,-0.16,1270.12,1189.68,0.25,9.23,9.11,270.1,-0.437,0.2824,0,18.244,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.846,0,0.16,0,269.97,-1.515,0,1,0.11,0,0,-1.17,269.97,0.1774,-0.0005,0.9841,-1.52,269.97,-2.47,-27.69,23.346,-0.026,1.485,1,3,1339.31,8.527,-1.515,1297.82,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.67,1037.3,2,0,0.12,0.12,307,8.33,0.12,0.12,36.42,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
36.78,APPROACH,ILS_TRACK,152.24,152,-0.24,1270.15,1189.64,-0.09,9.21,9.26,270.08,-0.506,0.244,0,18.166,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.823,0,0.24,0,269.98,-2.731,0,1,-0.04,0,0,-2.32,269.97,0.1983,-0.0004,0.9801,-2.73,269.98,-2.3,-24.54,23.287,-0.022,0.269,1,3,1339.31,8.866,-2.731,1294.68,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.31,1037.64,2,0,0.12,0.12,310,8.33,0.12,0.12,36.78,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
37.14,APPROACH,ILS_TRACK,152.25,152,-0.25,1269.93,1189.66,0.17,8.6,8.45,270.06,-0.568,0.2617,0,18.073,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.82,0,0.251,0,269.98,-2.761,0,1,0.07,0,0,-2.89,269.97,0.1989,-0.0004,0.98,-2.76,269.98,-2.14,-21.57,23.227,-0.023,0.239,1,3,1339.31,7.789,-2.761,1291.55,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.27,1037.66,2,0,0.12,0.12,313,8.33,0.12,0.12,37.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
37.4,APPROACH,ILS_TRACK,152.33,152,-0.33,1269.56,1189.67,-0.24,7.3,7.27,270.06,-0.601,0.2277,0,17.998,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.801,0,0.318,0,269.98,-2.881,0,1,-0.05,0,0,-2.76,269.98,0.2011,-0.0005,0.9796,-2.88,269.98,-2.03,-19.66,23.183,-0.024,0.119,1,3,1339.31,7.225,-2.881,1289.28,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.15,1037.98,2,0,0.12,0.12,315,7.69,0.14,0.12,37.4,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
37.76,APPROACH,ILS_TRACK,152.54,152,-0.54,1269.02,1189.39,-1.33,6.26,6.68,270.06,-0.612,0.1359,0,17.833,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.742,0,0.529,0,269.98,-3.679,0,1,-0.45,0,0,-3.38,269.98,0.2148,-0.0004,0.9767,-3.68,269.98,-1.89,-17.07,23.124,-0.02,-0.679,1,3,1339.31,7.249,-3.679,1286.14,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.92,1038.88,2,0,0.12,0.12,318,8.33,0.12,0.12,37.76,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
38.12,APPROACH,ILS_TRACK,152.71,152,-0.71,1268.44,1188.75,-1.92,6.45,7.1,270.04,-0.612,0.0976,0,17.599,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.692,0,0.706,0,269.98,-4.223,0,1,-0.72,0,0,-4.25,269.98,0.2241,-0.0005,0.9746,-4.22,269.98,-1.75,-14.48,23.064,-0.024,-1.223,1,3,1339.31,6.958,-4.223,1283,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.81,1039.68,2,0,0.12,0.12,321,8.33,0.12,0.12,38.12,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
38.48,APPROACH,ILS_TRACK,152.85,152,-0.85,1267.45,1187.98,-2.58,5.8,6.63,270.04,-0.598,0.0918,0,17.314,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.654,0,0.84,0,269.99,-3.975,0,1,-0.93,0,0,-3.92,269.99,0.22,-0.0003,0.9755,-3.98,269.99,-1.63,-12.28,23.004,-0.013,-0.975,1,3,1339.31,5.826,-3.975,1279.86,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.88,1040.29,2,0,0.12,0.12,324,8.33,0.12,0.12,38.48,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
38.84,APPROACH,ILS_TRACK,152.94,152,-0.94,1266.37,1186.95,-3.51,5.83,7.05,270.03,-0.563,0.1033,0,16.985,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.626,0,0.939,0,269.99,-4.538,0,1,-1.3,0,0,-4.33,269.98,0.2297,-0.0003,0.9733,-4.54,269.99,-1.52,-10.21,22.944,-0.014,-1.538,1,3,1339.31,5.753,-4.538,1276.71,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.32,1040.76,2,0,0.12,0.12,327,8.33,0.12,0.12,38.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
39.2,APPROACH,ILS_TRACK,152.97,152,-0.97,1265.02,1185.62,-3.99,5.84,7.18,270.02,-0.525,0.1393,0,16.638,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.618,0,0.968,0,269.99,-4.298,0,1,-1.46,0,0,-4.35,269.99,0.2257,-0.0003,0.9742,-4.3,269.99,-1.42,-8.38,22.883,-0.012,-1.298,1,3,1339.31,4.764,-4.298,1273.56,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.69,1040.97,2,0,0.12,0.12,330,8.33,0.12,0.12,39.2,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
39.56,APPROACH,ILS_TRACK,152.96,152,-0.96,1263.5,1184.05,-4.55,5.99,7.55,270.02,-0.482,0.1733,0,16.289,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.62,0,0.963,0,269.99,-4.509,0,1,-1.7,0,0,-4.52,269.99,0.2294,-0.0002,0.9733,-4.51,269.99,-1.33,-6.73,22.823,-0.007,-1.509,1,3,1339.31,4.411,-4.509,1270.41,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.87,1041.03,2,0,0.12,0.12,333,8.33,0.12,0.12,39.56,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
39.82,APPROACH,ILS_TRACK,152.94,152,-0.94,1262.23,1182.81,-5,5.9,7.6,270.02,-0.448,0.1948,0,16.044,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.627,0,0.938,0,269.99,-4.354,0,1,-1.84,0,0,-4.36,269.99,0.2268,-0.0002,0.9739,-4.35,269.99,-1.27,-5.71,22.78,-0.005,-1.354,1,3,1339.31,3.835,-4.354,1268.14,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.48,1041,2,0,0.12,0.12,335,7.69,0.14,0.12,39.82,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
40.18,APPROACH,ILS_TRACK,152.87,152,-0.87,1260.36,1180.93,-5.33,6.02,7.82,270.01,-0.404,0.227,0,15.719,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.643,0,0.879,0,269.99,-4.359,0,1,-1.99,0,0,-4.53,269.99,0.227,-0.0002,0.9739,-4.36,269.99,-1.19,-4.41,22.72,-0.007,-1.359,1,3,1339.31,3.351,-4.359,1265,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.44,1040.86,2,0,0.12,0.12,338,8.33,0.12,0.12,40.18,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
40.54,APPROACH,ILS_TRACK,152.83,152,-0.83,1258.27,1178.9,-5.99,5.73,7.77,270.01,-0.363,0.2352,0,15.416,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.657,0,0.83,0,270,-4.29,0,1,-2.21,0,0,-4.19,270,0.2259,-0.0001,0.9741,-4.29,270,-1.12,-3.35,22.66,-0.003,-1.29,1,3,1339.31,2.87,-4.29,1261.85,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.68,1040.78,2,0,0.12,0.12,341,8.33,0.12,0.12,40.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
40.9,APPROACH,ILS_TRACK,152.76,152,-0.76,1256.11,1176.65,-6.27,6.09,8.24,270.01,-0.324,0.2476,0,15.131,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.674,0,0.769,0,270,-4.374,0,1,-2.35,0,0,-4.54,269.99,0.2275,-0.0001,0.9738,-4.37,270,-1.05,-2.34,22.6,-0.003,-1.374,1,3,1339.31,2.596,-4.374,1258.71,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.17,1040.66,2,0,0.12,0.12,344,8.33,0.12,0.12,40.9,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
41.26,APPROACH,ILS_TRACK,152.71,152,-0.71,1253.7,1174.32,-6.76,5.77,8.08,270.01,-0.285,0.2475,0,14.871,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.69,0,0.714,0,270,-4.074,0,1,-2.51,0,0,-4.03,270,0.2225,-0.0001,0.9749,-4.07,270,-1,-1.61,22.54,-0.001,-1.074,1,3,1339.31,1.945,-4.074,1255.57,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.55,1040.58,2,0,0.12,0.12,347,8.33,0.12,0.12,41.26,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
41.62,APPROACH,ILS_TRACK,152.67,152,-0.67,1251.26,1171.78,-7.1,6.12,8.57,270.01,-0.252,0.2407,0,14.622,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.7,0,0.677,0,270,-4.276,0,1,-2.67,0,0,-4.32,270,0.226,0,0.9741,-4.28,270,-0.94,-0.89,22.48,0.001,-1.276,1,3,1339.31,1.928,-4.276,1252.43,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.11,1040.58,2,0,0.12,0.12,350,8.33,0.12,0.12,41.62,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
41.98,APPROACH,ILS_TRACK,152.63,152,-0.63,1248.6,1169.2,-7.42,5.9,8.43,270.01,-0.222,0.2396,0,14.391,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.713,0,0.631,0,270,-3.859,0,1,-2.76,0,0,-3.87,270,0.219,0,0.9757,-3.86,270,-0.89,-0.4,22.42,0.003,-0.859,1,3,1339.31,1.223,-3.859,1249.3,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.46,1040.56,2,0,0.12,0.12,353,8.33,0.12,0.12,41.98,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
42.24,APPROACH,ILS_TRACK,152.61,152,-0.61,1246.69,1167.2,-7.78,6.07,8.78,270.01,-0.203,0.2318,0,14.23,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.718,0,0.614,0,270.01,-4.089,0,1,-2.91,0,0,-3.95,270.01,0.223,0,0.9748,-4.09,270.01,-0.86,-0.05,22.377,0.006,-1.089,1,3,1339.31,1.381,-4.089,1247.03,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.73,1040.61,2,0,0.12,0.12,355,7.69,0.14,0.12,42.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
42.6,APPROACH,ILS_TRACK,152.56,152,-0.56,1243.88,1164.42,-7.81,6.11,8.77,270.01,-0.179,0.2406,0,14.022,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.733,0,0.56,0,270.01,-3.654,0,1,-2.92,0,0,-3.84,270.01,0.2157,0,0.9765,-3.65,270.01,-0.82,0.3,22.317,0.005,-0.654,1,3,1339.31,0.705,-3.654,1243.9,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.09,1040.56,2,0,0.12,0.12,358,8.33,0.12,0.12,42.6,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
42.96,APPROACH,ILS_TRACK,152.54,152,-0.54,1241.01,1161.51,-8.31,6.13,9.01,270.01,-0.157,0.2282,0,13.825,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.739,0,0.538,0,270,-3.803,0,1,-3.1,0,0,-3.68,270.01,0.2183,0,0.9759,-3.8,270,-0.78,0.55,22.258,0.003,-0.803,1,3,1339.31,0.797,-3.803,1240.77,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.51,1040.65,2,0,0.12,0.12,361,8.33,0.12,0.12,42.96,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
43.32,APPROACH,ILS_TRACK,152.47,152,-0.47,1238.07,1158.53,-8.25,6.37,9.2,270.01,-0.138,0.246,0,13.646,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.758,0,0.472,0,270,-3.506,0,1,-3.09,0,0,-3.73,270.01,0.2133,0,0.977,-3.51,270,-0.75,0.77,22.198,0,-0.506,1,3,1339.31,0.342,-3.506,1237.64,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.48,1040.56,2,0,0.12,0.12,364,8.33,0.12,0.12,43.32,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
43.68,APPROACH,ILS_TRACK,152.43,152,-0.43,1235.07,1155.48,-8.63,6.42,9.42,270.01,-0.123,0.2421,0,13.486,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.77,0,0.429,0,270.01,-3.606,0,1,-3.23,0,0,-3.49,270.01,0.2151,0.0001,0.9766,-3.61,270.01,-0.72,0.89,22.138,0.009,-0.606,1,3,1339.31,0.424,-3.606,1234.51,0,0,0,0,0,0,0,0,268.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.38,1040.57,2,0,0.12,0.12,367,8.33,0.12,0.12,43.68,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
