t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
32.38,APPROACH,ILS_TRACK,152.09,152,-0.09,696.03,617.44,0.33,9.62,9.5,269.99,0.01,0.2742,0,15.698,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.865,0,0.092,0,269.99,0,0,1,0.13,0,0,0,269.99,0.8486,-0.0001,-0.529,0,269.99,0.36,-250.85,16.65,-0.008,0,0,3,727.27,8.778,0,946.86,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,617.44,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.77,1075.4,2,0,0.08,0.08,322,10,0.12,0.08,32.38,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
32.68,APPROACH,ILS_TRACK,152.08,152,-0.08,696.14,617.54,0.35,9.62,9.5,269.99,0.008,0.2739,0,15.673,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.869,0,0.079,0,269.99,0,0,1,0.13,0,0,0,269.99,0.8486,-0.0001,-0.5291,0,269.99,0.36,-248.21,16.601,-0.007,0,0,3,727.27,8.784,0,944.33,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,617.54,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.82,1075.33,2,0,0.08,0.08,325,10,0.12,0.08,32.68,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
32.98,APPROACH,ILS_TRACK,152.07,152,-0.07,696.24,617.65,0.35,9.62,9.5,269.99,0.008,0.2738,0,15.652,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.872,0,0.066,0,269.99,0,0,1,0.13,0,0,0,269.99,0.8485,-0.0001,-0.5291,0,269.99,0.35,-245.58,16.553,-0.008,0,0,3,727.27,8.781,0,941.8,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,617.65,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.84,1075.27,2,0,0.08,0.08,328,10,0.12,0.08,32.98,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
33.28,APPROACH,ILS_TRACK,152.05,152,-0.05,696.34,617.75,0.35,9.62,9.5,269.99,0.006,0.2738,0,15.635,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.876,0,0.054,0,270,0,0,1,0.13,0,0,0,269.99,0.8485,-0.0001,-0.5292,0,270,0.35,-242.94,16.505,-0.003,0,0,3,727.27,8.788,0,939.27,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,617.75,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.85,1075.21,2,0,0.08,0.08,331,10,0.12,0.08,33.28,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
33.58,APPROACH,ILS_TRACK,152.04,152,-0.04,696.45,617.85,0.35,9.63,9.5,270,0.006,0.2743,0,15.621,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.879,0,0.041,0,269.99,0,0,1,0.13,0,0,0,269.99,0.8484,-0.0002,-0.5293,0,269.99,0.35,-240.31,16.457,-0.009,0,0,3,727.27,8.788,0,936.74,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,617.85,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.88,1075.15,2,0,0.08,0.08,334,10,0.12,0.08,33.58,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
33.88,APPROACH,ILS_TRACK,152.03,152,-0.03,696.56,617.96,0.35,9.63,9.51,270,0.006,0.2748,0,15.611,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.883,0,0.029,0,269.99,0,0,1,0.13,0,0,0,269.99,0.8484,-0.0002,-0.5293,0,269.99,0.34,-237.67,16.408,-0.011,0,0,3,727.27,8.785,0,934.21,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,617.96,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.93,1075.09,2,0,0.08,0.08,337,10,0.12,0.08,33.88,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
34.18,APPROACH,ILS_TRACK,152.02,152,-0.02,696.66,618.07,0.35,9.63,9.51,270,0.005,0.2755,0,15.605,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.017,0,269.99,0,0,1,0.13,0,0,0,269.99,0.8484,-0.0003,-0.5294,0,269.99,0.34,-235.03,16.36,-0.014,0,0,3,727.27,8.789,0,931.68,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,618.07,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.01,1075.03,2,0,0.08,0.08,340,10,0.12,0.08,34.18,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
34.48,APPROACH,ILS_TRACK,152,152,0,696.77,618.17,0.35,9.63,9.51,270,0.003,0.276,0,15.603,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.005,0,269.98,0,0,1,0.14,0,0,0,269.99,0.8483,-0.0003,-0.5295,0,269.98,0.34,-232.4,16.312,-0.016,0,0,3,727.27,8.787,0,929.15,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,618.17,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.12,1074.97,2,0,0.08,0.08,343,10,0.12,0.08,34.48,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
34.78,APPROACH,ILS_TRACK,151.99,152,0.01,696.88,618.28,0.35,9.63,9.51,270,0.001,0.2766,0,15.604,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.893,0,-0.007,0,269.99,0,0,1,0.14,0,0,0,269.99,0.8483,-0.0003,-0.5295,0,269.99,0.33,-229.76,16.263,-0.015,0,0,3,727.27,8.786,0,926.62,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,618.28,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.27,1074.91,2,0,0.08,0.08,346,10,0.12,0.08,34.78,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
35.08,APPROACH,ILS_TRACK,151.98,152,0.02,696.98,618.39,0.34,9.64,9.51,270,0,0.2775,0,15.608,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.896,0,-0.019,0,270,0,0,1,0.13,0,0,0,269.98,0.8482,0,-0.5296,0,270,0.33,-227.12,16.215,-0.002,0,0,3,727.27,8.784,0,924.09,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,618.39,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.44,1074.86,2,0,0.08,0.08,349,10,0.12,0.08,35.08,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
35.38,APPROACH,ILS_TRACK,151.97,152,0.03,697.09,618.49,0.37,9.64,9.51,270,-0.001,0.2799,0,15.617,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.9,0,-0.033,0,269.99,0,0,1,0.14,0,0,0,269.98,0.8482,-0.0003,-0.5297,0,269.99,0.33,-224.48,16.167,-0.014,0,0,3,727.27,8.816,0,921.56,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,618.49,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.69,1074.79,2,0,0.08,0.08,352,10,0.12,0.08,35.38,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
35.68,APPROACH,ILS_TRACK,151.95,152,0.05,697.2,618.6,0.36,9.64,9.51,270,-0.001,0.28,0,15.629,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.904,0,-0.045,0,269.99,0,0,1,0.14,0,0,0,269.99,0.8482,-0.0002,-0.5298,0,269.99,0.33,-221.85,16.119,-0.01,0,0,3,727.27,8.793,0,919.03,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,618.6,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.05,1074.73,2,0,0.08,0.08,355,10,0.12,0.08,35.68,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
35.98,APPROACH,ILS_TRACK,151.95,152,0.05,697.31,618.71,0.37,9.64,9.51,270,-0.001,0.279,0,15.644,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.906,0,-0.054,0,269.99,0,0,1,0.14,0,0,0,269.99,0.8481,-0.0002,-0.5298,0,269.99,0.33,-219.21,16.07,-0.011,0,0,3,727.27,8.798,0,916.5,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,618.71,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.37,1074.68,2,0,0.08,0.08,358,10,0.12,0.08,35.98,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
36.28,APPROACH,ILS_TRACK,151.94,152,0.06,697.42,618.82,0.36,9.64,9.51,270,-0.002,0.2781,0,15.662,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.908,0,-0.062,0,269.99,0,0,1,0.14,0,0,0,269.99,0.8481,-0.0001,-0.5299,0,269.99,0.32,-216.57,16.022,-0.007,0,0,3,727.27,8.794,0,913.97,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,618.82,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.61,1074.64,2,0,0.08,0.08,361,10,0.12,0.08,36.28,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
36.58,APPROACH,ILS_TRACK,151.93,152,0.07,697.53,618.93,0.37,9.64,9.51,270,-0.004,0.2778,0,15.682,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.91,0,-0.069,0,269.99,0,0,1,0.14,0,0,0,269.99,0.848,-0.0002,-0.53,0,269.99,0.32,-213.93,15.974,-0.012,0,0,3,727.27,8.795,0,911.45,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,618.93,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.79,1074.6,2,0,0.08,0.08,364,10,0.12,0.08,36.58,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
36.88,APPROACH,ILS_TRACK,151.92,152,0.08,697.64,619.04,0.35,9.63,9.5,270,-0.005,0.2782,0,15.704,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.912,0,-0.076,0,269.99,0,0,1,0.14,0,0,0,270,0.848,-0.0002,-0.53,0,269.99,0.32,-211.29,15.926,-0.012,0,0,3,727.27,8.771,0,908.92,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,619.04,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.93,1074.57,2,0,0.08,0.08,367,10,0.12,0.08,36.88,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
37.18,APPROACH,ILS_TRACK,151.91,152,0.09,697.75,619.15,0.37,9.64,9.51,270,-0.005,0.2802,0,15.729,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.915,0,-0.085,0,269.99,0,0,1,0.14,0,0,0,269.99,0.8479,-0.0001,-0.5301,0,269.99,0.32,-208.65,15.877,-0.006,0,0,3,727.27,8.794,0,906.39,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,619.15,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.12,1074.52,2,0,0.08,0.08,370,10,0.12,0.08,37.18,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
37.48,APPROACH,ILS_TRACK,151.91,152,0.09,697.86,619.26,0.37,9.64,9.51,270,-0.005,0.2793,0,15.755,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.916,0,-0.091,0,269.99,0,0,1,0.14,0,0,0,269.99,0.8479,-0.0002,-0.5302,0,269.99,0.32,-206.01,15.829,-0.014,0,0,3,727.27,8.793,0,903.86,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,619.26,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.38,1074.49,2,0,0.08,0.08,373,10,0.12,0.08,37.48,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
37.78,APPROACH,ILS_TRACK,151.9,152,0.1,697.97,619.37,0.37,9.64,9.51,270,-0.006,0.2788,0,15.784,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.918,0,-0.096,0,269.99,0,0,1,0.14,0,0,0,269.99,0.8479,-0.0002,-0.5302,0,269.99,0.32,-203.37,15.781,-0.013,0,0,3,727.27,8.801,0,901.33,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,619.37,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.59,1074.46,2,0,0.08,0.08,376,10,0.12,0.08,37.78,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
38.08,APPROACH,ILS_TRACK,151.9,152,0.1,698.08,619.49,0.38,9.65,9.51,270,-0.007,0.2786,0,15.813,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.919,0,-0.1,0,269.99,0,0,1,0.14,0,0,0,269.98,0.8478,-0.0001,-0.5303,0,269.99,0.32,-200.73,15.733,-0.009,0,0,3,727.27,8.807,0,898.8,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,619.49,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.75,1074.43,2,0,0.08,0.08,379,10,0.12,0.08,38.08,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
38.38,APPROACH,ILS_TRACK,151.89,152,0.11,698.19,619.6,0.37,9.64,9.51,270,-0.008,0.2795,0,15.844,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.92,0,-0.105,0,269.99,0,0,1,0.14,0,0,0,269.99,0.8478,-0.0002,-0.5304,0,269.99,0.32,-198.09,15.684,-0.012,0,0,3,727.27,8.8,0,896.27,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,619.6,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.9,1074.4,2,0,0.08,0.08,382,10,0.12,0.08,38.38,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
38.68,APPROACH,ILS_TRACK,151.89,152,0.11,698.31,619.71,0.39,9.64,9.5,270,-0.01,0.2796,0,15.876,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.921,0,-0.109,0,269.99,0,0,1,0.15,0,0,0,269.98,0.8477,-0.0001,-0.5304,0,269.99,0.32,-195.45,15.636,-0.009,0,0,3,727.27,8.8,0,893.74,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,619.71,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.09,1074.38,2,0,0.08,0.08,385,10,0.12,0.08,38.68,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
38.98,APPROACH,ILS_TRACK,151.89,152,0.11,698.42,619.82,0.37,9.64,9.51,270,-0.011,0.2798,0,15.91,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.923,0,-0.112,0,269.99,0,0,1,0.14,0,0,0,269.99,0.8477,-0.0002,-0.5305,0,269.99,0.32,-192.81,15.588,-0.013,0,0,3,727.27,8.802,0,891.22,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,619.82,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.28,1074.35,2,0,0.08,0.08,388,10,0.12,0.08,38.98,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
39.28,APPROACH,ILS_TRACK,151.89,152,0.11,698.53,619.93,0.37,9.64,9.51,270,-0.011,0.2791,0,15.944,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.923,0,-0.114,0,269.99,0,0,1,0.14,0,0,0,269.99,0.8476,-0.0002,-0.5306,0,269.99,0.32,-190.17,15.54,-0.011,0,0,3,727.27,8.8,0,888.69,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,619.93,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.47,1074.34,2,0,0.08,0.08,391,10,0.12,0.08,39.28,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
39.58,APPROACH,ILS_TRACK,151.89,152,0.11,698.64,620.05,0.38,9.64,9.51,270,-0.012,0.2786,0,15.978,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.923,0,-0.115,0,269.98,0,0,1,0.14,0,0,0,269.99,0.8476,-0.0003,-0.5306,0,269.98,0.32,-187.53,15.491,-0.018,0,0,3,727.27,8.807,0,886.16,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,620.05,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.6,1074.33,2,0,0.08,0.08,394,10,0.12,0.08,39.58,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
39.88,APPROACH,ILS_TRACK,151.88,152,0.12,698.76,620.16,0.39,9.65,9.51,270,-0.013,0.2788,0,16.013,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.924,0,-0.116,0,269.99,0,0,1,0.14,0,0,0,269.98,0.8476,-0.0002,-0.5307,0,269.99,0.32,-184.89,15.443,-0.009,0,0,3,727.27,8.832,0,883.63,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,620.16,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.7,1074.31,2,0,0.08,0.08,397,10,0.12,0.08,39.88,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
40.18,APPROACH,ILS_TRACK,151.88,152,0.12,698.87,620.27,0.38,9.64,9.51,270,-0.014,0.2807,0,16.048,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.925,0,-0.119,0,269.98,0,0,1,0.14,0,0,0,269.99,0.8475,-0.0003,-0.5308,0,269.98,0.32,-182.25,15.395,-0.019,0,0,3,727.27,8.796,0,881.1,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,620.27,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.85,1074.29,2,0,0.08,0.08,400,10,0.12,0.08,40.18,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
40.48,APPROACH,ILS_TRACK,151.88,152,0.12,698.98,620.38,0.38,9.64,9.51,270,-0.014,0.28,0,16.084,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.925,0,-0.12,0,269.99,0,0,1,0.14,0,0,0,269.99,0.8475,-0.0002,-0.5308,0,269.99,0.32,-179.61,15.347,-0.013,0,0,3,727.27,8.808,0,878.57,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,620.38,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.06,1074.28,2,0,0.08,0.08,403,10,0.12,0.08,40.48,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
40.78,APPROACH,ILS_TRACK,151.88,152,0.12,699.1,620.5,0.38,9.64,9.51,270,-0.014,0.2793,0,16.12,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.924,0,-0.119,0,269.99,0,0,1,0.14,0,0,0,269.99,0.8474,-0.0002,-0.5309,0,269.99,0.32,-176.97,15.298,-0.014,0,0,3,727.27,8.804,0,876.05,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,620.5,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.21,1074.28,2,0,0.08,0.08,406,10,0.12,0.08,40.78,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
41.08,APPROACH,ILS_TRACK,151.88,152,0.12,699.21,620.61,0.38,9.64,9.51,270,-0.014,0.2788,0,16.155,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.924,0,-0.117,0,269.99,0,0,1,0.14,0,0,0,269.98,0.8474,-0.0001,-0.531,0,269.99,0.32,-174.32,15.25,-0.006,0,0,3,727.27,8.804,0,873.52,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,620.61,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.31,1074.27,2,0,0.08,0.08,409,10,0.12,0.08,41.08,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
