t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
17.14,APPROACH,ILS_TRACK,155.98,152,-3.98,534.56,455.15,-6.38,5.93,8.17,269.99,0.023,0.1706,0,10.864,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.765,0,3.994,0,270,-3.145,0,1,-2.34,0,0,-3.19,270,0.7135,-0.0001,-0.7006,-3.15,270,0.19,-5.86,8.899,-0.002,-0.145,1,3,649.6,2.381,-3.145,540.68,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,455.15,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.02,1106.4,2,0,0.08,0.08,169,10,0.12,0.08,17.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
17.44,APPROACH,ILS_TRACK,155.74,152,-3.74,532.62,453.2,-6.67,5.93,8.27,270,0.024,0.1647,0,9.715,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.833,0,3.754,0,270,-3.065,0,1,-2.43,0,0,-3.01,270,0.7145,-0.0001,-0.6997,-3.06,270,0.18,-5.24,8.85,-0.004,-0.065,1,3,649.6,2.046,-3.065,538.12,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,453.2,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.53,1105.52,2,0,0.08,0.08,172,10,0.12,0.08,17.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
17.74,APPROACH,ILS_TRACK,155.49,152,-3.49,530.63,451.18,-6.74,6.08,8.44,270,0.024,0.1756,0,8.638,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.902,0,3.508,0,270,-3.015,0,1,-2.47,0,0,-3.13,270,0.715,-0.0001,-0.6991,-3.01,270,0.18,-4.65,8.802,-0.001,-0.015,1,3,649.6,1.763,-3.015,535.56,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,451.18,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.74,1104.62,2,0,0.08,0.08,175,10,0.12,0.08,17.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
18.04,APPROACH,ILS_TRACK,155.25,152,-3.25,528.59,449.11,-7.05,6.13,8.63,270,0.026,0.1778,0,7.634,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.97,0,3.267,0,270,-3.159,0,1,-2.59,0,0,-3.06,270,0.7132,-0.0001,-0.701,-3.16,270,0.17,-4.14,8.753,-0.002,-0.159,1,3,649.6,1.752,-3.159,533.01,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,449.11,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.48,1103.75,2,0,0.08,0.08,178,10,0.12,0.08,18.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
18.34,APPROACH,ILS_TRACK,154.99,152,-2.99,526.47,447.01,-7.02,6.14,8.59,270,0.026,0.1928,0,6.706,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.043,0,3.009,0,270,-2.903,0,1,-2.58,0,0,-3.01,270,0.7163,-0.0001,-0.6978,-2.9,270,0.16,-3.69,8.704,-0.004,0.097,1,3,649.6,1.264,-2.903,530.46,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,447.01,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.38,1102.81,2,0,0.08,0.08,181,10,0.12,0.08,18.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
18.64,APPROACH,ILS_TRACK,154.76,152,-2.76,524.31,444.85,-7.39,6.07,8.69,270,0.027,0.1836,0,5.85,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.108,0,2.778,0,270,-3.084,0,1,-2.71,0,0,-2.98,270,0.714,-0.0001,-0.7001,-3.08,270,0.16,-3.31,8.656,-0.003,-0.084,1,3,649.6,1.347,-3.084,527.91,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,444.85,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.8,1102,2,0,0.08,0.08,184,10,0.12,0.08,18.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
18.94,APPROACH,ILS_TRACK,154.51,152,-2.51,522.17,442.61,-7.34,6.4,9,270,0.025,0.1944,0,5.066,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.178,0,2.529,0,270,-3.071,0,1,-2.73,0,0,-3.23,270,0.7141,-0.0001,-0.7,-3.07,270,0.15,-2.9,8.607,-0.002,-0.071,1,3,649.6,1.177,-3.071,525.37,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,442.61,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.74,1101.1,2,0,0.08,0.08,187,10,0.12,0.08,18.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
19.24,APPROACH,ILS_TRACK,154.27,152,-2.27,519.9,440.4,-7.53,6.22,8.88,270,0.026,0.1974,0,4.359,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.248,0,2.28,0,270,-2.914,0,1,-2.78,0,0,-2.87,270,0.716,0,-0.6981,-2.91,270,0.15,-2.63,8.559,0,0.086,1,3,649.6,0.88,-2.914,522.83,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,440.4,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.42,1100.23,2,0,0.08,0.08,190,10,0.12,0.08,19.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
19.54,APPROACH,ILS_TRACK,154.03,152,-2.03,517.7,438.08,-7.75,6.53,9.32,270,0.025,0.1975,0,3.721,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.313,0,2.049,0,270,-3.259,0,1,-2.89,0,0,-3.17,270,0.7117,-0.0001,-0.7025,-3.26,270,0.14,-2.31,8.51,-0.003,-0.259,1,3,649.6,1.191,-3.259,520.3,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,438.08,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.76,1099.43,2,0,0.08,0.08,193,10,0.12,0.08,19.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
19.84,APPROACH,ILS_TRACK,153.77,152,-1.77,515.4,435.79,-7.62,6.58,9.27,270,0.023,0.2241,0,3.159,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.388,0,1.783,0,270,-2.876,0,1,-2.83,0,0,-2.96,270,0.7163,-0.0001,-0.6978,-2.88,270,0.14,-2.06,8.462,-0.001,0.124,1,3,649.6,0.618,-2.876,517.77,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,435.79,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.39,1098.47,2,0,0.08,0.08,196,10,0.12,0.08,19.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
20.14,APPROACH,ILS_TRACK,153.54,152,-1.54,513.09,433.46,-7.88,6.57,9.4,270,0.023,0.214,0,2.67,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.452,0,1.559,0,270,-3.089,0,1,-2.93,0,0,-2.98,270,0.7137,-0.0001,-0.7005,-3.09,270,0.13,-1.85,8.414,-0.001,-0.089,1,3,649.6,0.807,-3.089,515.25,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,433.46,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.04,1097.71,2,0,0.08,0.08,199,10,0.12,0.08,20.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
20.44,APPROACH,ILS_TRACK,153.31,152,-1.31,510.78,431.12,-7.75,6.76,9.52,270,0.02,0.2223,0,2.249,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.518,0,1.324,0,270,-2.97,0,1,-2.89,0,0,-3.1,270,0.7151,-0.0001,-0.6991,-2.97,270,0.13,-1.63,8.366,-0.002,0.03,1,3,649.6,0.573,-2.97,512.73,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,431.12,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.07,1096.9,2,0,0.08,0.08,202,10,0.12,0.08,20.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
20.74,APPROACH,ILS_TRACK,153.09,152,-1.09,508.45,428.76,-7.95,6.76,9.62,270,0.021,0.2189,0,1.896,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.579,0,1.106,0,270,-3.09,0,1,-2.96,0,0,-2.99,270,0.7135,0,-0.7006,-3.09,270,0.12,-1.46,8.318,0.003,-0.09,1,3,649.6,0.659,-3.09,510.21,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,428.76,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.42,1096.17,2,0,0.08,0.08,205,10,0.12,0.08,20.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
21.04,APPROACH,ILS_TRACK,152.87,152,-0.87,506.1,426.4,-7.81,6.86,9.64,270,0.019,0.2305,0,1.609,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.643,0,0.881,0,270,-2.947,0,1,-2.92,0,0,-3.06,270,0.7152,-0.0001,-0.6989,-2.95,270,0.12,-1.28,8.27,-0.001,0.053,1,3,649.6,0.414,-2.947,507.7,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,426.4,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.41,1095.4,2,0,0.08,0.08,208,10,0.12,0.08,21.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
21.34,APPROACH,ILS_TRACK,152.67,152,-0.67,503.73,424.03,-8.01,6.82,9.71,270,0.019,0.2245,0,1.386,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.699,0,0.679,0,270,-3.105,0,1,-2.99,0,0,-3,270,0.7132,0,-0.7009,-3.11,270,0.11,-1.14,8.222,0.001,-0.105,1,3,649.6,0.561,-3.105,505.19,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,424.03,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.83,1094.75,2,0,0.08,0.08,211,10,0.12,0.08,21.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
21.64,APPROACH,ILS_TRACK,152.46,152,-0.46,501.37,421.65,-7.86,6.92,9.73,270,0.017,0.2341,0,1.223,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.758,0,0.472,0,270,-2.967,0,1,-2.95,0,0,-3.09,270,0.7149,0,-0.6993,-2.97,270,0.11,-0.99,8.174,0,0.033,1,3,649.6,0.331,-2.967,502.68,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,421.65,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.77,1094.06,2,0,0.08,0.08,214,10,0.12,0.08,21.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
21.94,APPROACH,ILS_TRACK,152.28,152,-0.28,498.99,419.27,-8.06,6.88,9.79,270,0.016,0.2274,0,1.12,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.809,0,0.289,0,270,-3.118,0,1,-3.02,0,0,-3.02,270,0.713,0,-0.7012,-3.12,270,0.1,-0.88,8.126,0,-0.118,1,3,649.6,0.478,-3.118,500.18,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,419.27,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.04,1093.48,2,0,0.08,0.08,217,10,0.12,0.08,21.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
22.24,APPROACH,ILS_TRACK,152.09,152,-0.09,496.6,416.87,-7.92,6.97,9.81,270,0.014,0.2359,0,1.07,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.862,0,0.102,0,270,-2.98,0,1,-2.98,0,0,-3.09,270,0.7146,0,-0.6995,-2.98,270,0.1,-0.76,8.079,0.003,0.02,1,3,649.6,0.258,-2.98,497.68,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,416.87,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.79,1092.88,2,0,0.08,0.08,220,10,0.12,0.08,22.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
22.54,APPROACH,ILS_TRACK,151.93,152,0.07,494.21,414.47,-8.11,6.94,9.89,270,0.015,0.2301,0,1.074,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.909,0,-0.063,0,270,-3.142,0,1,-3.05,0,0,-3.04,270,0.7126,0,-0.7016,-3.14,270,0.1,-0.66,8.031,0.001,-0.142,1,3,649.6,0.426,-3.142,495.18,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,414.47,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.83,1092.39,2,0,0.08,0.08,223,10,0.12,0.08,22.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
22.84,APPROACH,ILS_TRACK,151.75,152,0.25,491.8,412.06,-7.96,7.01,9.87,270,0.012,0.2432,0,1.127,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.958,0,-0.238,0,270.01,-2.974,0,1,-3,0,0,-3.07,270,0.7146,0.0001,-0.6996,-2.97,270.01,0.09,-0.56,7.984,0.005,0.026,1,3,649.6,0.178,-2.974,492.69,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,412.06,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.46,1091.84,2,0,0.08,0.08,226,10,0.12,0.08,22.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
23.14,APPROACH,ILS_TRACK,151.6,152,0.4,489.4,409.64,-8.16,7,9.97,270,0.013,0.2367,0,1.229,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22,0,-0.386,0,270,-3.16,0,1,-3.07,0,0,-3.05,270,0.7122,-0.0001,-0.7019,-3.16,270,0.09,-0.48,7.936,-0.003,-0.16,1,3,649.6,0.381,-3.16,490.2,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,409.64,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.59,1091.42,2,0,0.08,0.08,229,10,0.12,0.08,23.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
23.44,APPROACH,ILS_TRACK,151.44,152,0.56,486.99,407.23,-7.98,7.06,9.93,270,0.011,0.2534,0,1.376,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.046,0,-0.549,0,270,-2.961,0,1,-3.01,0,0,-3.08,270,0.7146,0,-0.6995,-2.96,270,0.08,-0.4,7.889,0.002,0.039,1,3,649.6,0.101,-2.961,487.71,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,407.23,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.33,1090.92,2,0,0.08,0.08,232,10,0.12,0.08,23.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
23.74,APPROACH,ILS_TRACK,151.31,152,0.69,484.56,404.81,-8.19,7,9.98,270,0.012,0.2446,0,1.569,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.083,0,-0.68,0,270,-3.124,0,1,-3.09,0,0,-3.02,270,0.7126,-0.0001,-0.7016,-3.12,270,0.08,-0.35,7.841,-0.001,-0.124,1,3,649.6,0.286,-3.124,485.23,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,404.81,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.77,1090.58,2,0,0.08,0.08,235,10,0.12,0.08,23.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
24.04,APPROACH,ILS_TRACK,151.17,152,0.83,482.14,402.38,-8.05,7.09,10,270,0.01,0.2545,0,1.799,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.121,0,-0.817,0,270,-2.994,0,1,-3.04,0,0,-3.1,270,0.7141,0,-0.7,-2.99,270,0.07,-0.27,7.794,0.004,0.006,1,3,649.6,0.095,-2.994,482.75,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,402.38,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.58,1090.2,2,0,0.08,0.08,238,10,0.12,0.08,24.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
24.34,APPROACH,ILS_TRACK,151.06,152,0.94,479.72,399.93,-8.18,7.11,10.1,270,0.01,0.2479,0,2.068,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.153,0,-0.929,0,270,-3.164,0,1,-3.1,0,0,-3.07,270,0.712,0,-0.7022,-3.16,270,0.07,-0.22,7.746,0.002,-0.164,1,3,649.6,0.288,-3.164,480.26,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,399.93,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.74,1089.93,2,0,0.08,0.08,241,10,0.12,0.08,24.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
24.64,APPROACH,ILS_TRACK,150.95,152,1.05,477.29,397.5,-8.15,7.15,10.1,270,0.01,0.2532,0,2.37,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.185,0,-1.044,0,270,-3.055,0,1,-3.08,0,0,-3.04,270,0.7132,-0.0001,-0.7009,-3.06,270,0.07,-0.17,7.699,-0.004,-0.055,1,3,649.6,0.133,-3.055,477.79,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,397.5,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.46,1089.65,2,0,0.08,0.08,244,10,0.12,0.08,24.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
24.94,APPROACH,ILS_TRACK,150.85,152,1.15,474.86,395.06,-8.09,7.19,10.12,270,0.008,0.2562,0,2.703,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.214,0,-1.145,0,270,-3.03,0,1,-3.07,0,0,-3.1,270,0.7135,0,-0.7007,-3.03,270,0.06,-0.12,7.652,0.001,-0.03,1,3,649.6,0.083,-3.03,475.31,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,395.06,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.23,1089.42,2,0,0.08,0.08,247,10,0.12,0.08,24.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
25.24,APPROACH,ILS_TRACK,150.76,152,1.24,472.44,392.62,-8.08,7.23,10.17,270,0.008,0.2567,0,3.065,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.239,0,-1.236,0,270,-3.11,0,1,-3.08,0,0,-3.14,270,0.7125,0,-0.7017,-3.11,270,0.06,-0.07,7.605,0.002,-0.11,1,3,649.6,0.165,-3.11,472.84,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,392.62,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.05,1089.24,2,0,0.08,0.08,250,10,0.12,0.08,25.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
25.54,APPROACH,ILS_TRACK,150.67,152,1.33,470,390.19,-8.15,7.22,10.2,270,0.01,0.2583,0,3.454,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.264,0,-1.322,0,270,-3.151,0,1,-3.1,0,0,-3.07,270,0.7119,0,-0.7023,-3.15,270,0.05,-0.04,7.558,0.001,-0.151,1,3,649.6,0.203,-3.151,470.36,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,390.19,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.87,1089.09,2,0,0.08,0.08,253,10,0.12,0.08,25.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
25.84,APPROACH,ILS_TRACK,150.59,152,1.41,467.56,387.76,-8.14,7.18,10.14,270,0.009,0.2635,0,3.867,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.286,0,-1.403,0,270,-3.067,0,1,-3.09,0,0,-3.04,270,0.7129,0,-0.7013,-3.07,270,0.05,-0.01,7.51,0,-0.067,1,3,649.6,0.087,-3.067,467.89,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,387.76,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.64,1088.95,2,0,0.08,0.08,256,10,0.12,0.08,25.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
