t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
3.77,APPROACH,ILS_TRACK,149.22,152,2.78,610.41,532.91,-13.19,15.57,20.43,269.99,-0.027,0.63,0,-1.184,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.64,0,-2.659,0,270,0,0,1,-5.12,0,0,0,270,0.8326,0,0.5539,0,270,0.05,-51.62,11.232,0,19.8,1,3,674.12,-5.394,0,662.95,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.49,1072.02,2,0,0.175,0.175,21,5.71,0.175,0.175,3.77,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
4.12,APPROACH,ILS_TRACK,148.04,152,3.96,605.98,528.48,-12.24,15.59,20.13,269.98,-0.029,0.77,0,-1.172,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.974,0,-3.844,0,270,0,0,1,-4.79,0,0,0,270,0.8326,0.0001,0.5538,0,270,0.05,-53.25,11.178,0.003,19.531,1,3,674.12,-4.444,0,660.09,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.4,1067.5,2,0,0.175,0.175,23,5.71,0.175,0.175,4.12,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
4.47,APPROACH,ILS_TRACK,147.02,152,4.98,601.9,524.37,-11.3,15.66,19.9,269.98,-0.031,0.91,0,-1.16,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.267,0,-4.883,0,270,0,0,1,-4.46,0,0,0,270,0.8327,0.0001,0.5537,0,270,0.04,-54.57,11.124,0.003,19.192,1,3,674.12,-3.527,0,657.26,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.83,1063.59,2,0,0.175,0.175,25,5.71,0.175,0.175,4.47,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
4.82,APPROACH,ILS_TRACK,146.16,152,5.84,598.13,520.59,-10.41,15.69,19.6,269.98,-0.041,1,0,-1.149,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.514,0,-5.761,0,270,0,0,1,-4.14,0,0,0,270.01,0.8327,0.0001,0.5537,0,270,0.03,-55.58,11.07,0.004,18.827,1,3,674.12,-2.69,0,654.44,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.27,1060.35,2,0,0.175,0.175,27,5.71,0.175,0.175,4.82,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
5.17,APPROACH,ILS_TRACK,145.49,152,6.51,594.69,517.11,-9.56,15.82,19.45,269.97,-0.044,1,0,-1.137,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.709,0,-6.452,0,270.01,0,0,1,-3.82,0,0,0,270.01,0.8328,0.0002,0.5536,0,270.01,0.02,-56.28,11.016,0.011,18.289,1,3,674.12,-1.757,0,651.63,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.01,1057.87,2,0,0.175,0.175,29,5.71,0.175,0.175,5.17,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
5.52,APPROACH,ILS_TRACK,144.98,152,7.02,591.58,513.93,-8.65,16.03,19.33,269.97,-0.049,1,0,-1.126,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.856,0,-6.973,0,270.01,0,0,1,-3.48,0,0,0,270.01,0.8328,0.0002,0.5535,0,270.01,0,-56.66,10.963,0.01,17.682,1,3,674.12,-0.856,0,648.83,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.4,1056.06,2,0,0.175,0.175,31,5.71,0.175,0.175,5.52,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
5.87,APPROACH,ILS_TRACK,144.62,152,7.38,588.8,511.08,-7.73,16.29,19.26,269.96,-0.054,1,0,-1.115,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.961,0,-7.347,0,270.01,0,0,1,-3.13,0,0,0,270.01,0.8329,0.0002,0.5534,0,270.01,-0.02,-56.71,10.91,0.014,16.935,1,3,674.12,0.096,0,646.04,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.62,1054.83,2,0,0.175,0.175,33,5.71,0.175,0.175,5.87,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
6.22,APPROACH,ILS_TRACK,144.38,152,7.62,586.38,508.56,-6.76,16.61,19.23,269.96,-0.056,1,0,-1.104,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,24.032,0,-7.597,0,270.02,0,0,1,-2.76,0,0,0,270.02,0.8329,0.0003,0.5534,0,270.02,-0.04,-56.42,10.856,0.017,16.065,1,3,674.12,1.075,0,643.25,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.93,1054.06,2,0,0.175,0.175,35,5.71,0.175,0.175,6.22,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
6.57,APPROACH,ILS_TRACK,144.22,152,7.78,584.26,506.45,-5.28,16.78,18.79,269.96,-0.025,0.9434,0,1.6,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,24.08,0,-7.766,0,270.02,0,0,1,-2.22,0,0,0,270.02,0.833,0.0004,0.5533,0,270.02,-0.06,-55.79,10.803,0.022,15.188,1,3,674.12,1.938,0,640.46,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519.49,1053.55,2,0,0.175,0.175,37,5.71,0.175,0.175,6.57,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
6.92,APPROACH,ILS_TRACK,144.03,152,7.97,582.24,505.01,-3.31,15.29,16.3,269.99,0.08,0.934,0,4.366,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,24.131,0,-7.948,0,270.03,0,0,1,-1.46,0,0,0,270.02,0.833,0.0005,0.5532,0,270.03,-0.09,-55.03,10.75,0.026,14.769,1,3,674.12,2.175,0,637.68,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551.25,1052.91,2,0,0.175,0.175,39,5.71,0.175,0.175,6.92,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
7.27,APPROACH,ILS_TRACK,144.22,152,7.78,580.24,504.03,-2.85,11.88,12.63,270,0.145,0.8489,0,7.137,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,24.101,0,-7.843,0,270.02,0,0,1,-1.13,0,0,0,270.02,0.8331,0.0004,0.5531,0,270.02,-0.12,-54.28,10.697,0.024,14.449,1,3,674.12,2.293,0,634.9,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580.4,1053.7,2,0,0.175,0.175,41,5.71,0.175,0.175,7.27,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
7.62,APPROACH,ILS_TRACK,145.15,152,6.85,578.57,502.99,-3.33,9.45,10.52,270.01,0.194,0.7089,0,9.662,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.853,0,-6.963,0,270.02,0,0,1,-1.27,0,0,0,270.02,0.8331,0.0004,0.5531,0,270.02,-0.14,-53.22,10.644,0.022,13.339,1,3,674.12,3.283,0,632.1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.2,1057.54,2,0,0.175,0.175,43,5.71,0.175,0.175,7.62,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
7.97,APPROACH,ILS_TRACK,146.31,152,5.69,577.21,501.69,-4.01,8.85,10.36,270.01,0.197,0.5689,0,11.799,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.528,0,-5.809,0,270.02,0,0,1,-1.52,0,0,0,270.02,0.8332,0.0004,0.553,0,270.02,-0.16,-51.82,10.59,0.023,12.158,1,3,674.12,4.234,0,629.27,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.4,1062.41,2,0,0.175,0.175,45,5.71,0.175,0.175,7.97,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
8.32,APPROACH,ILS_TRACK,147.48,152,4.52,576.13,500.19,-4.2,10.04,11.76,270.02,0.193,0.4289,0,13.521,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.195,0,-4.629,0,270.02,0,0,1,-1.68,0,0,0,270.02,0.8332,0.0004,0.5529,0,270.02,-0.18,-50.1,10.535,0.021,10.92,1,3,674.12,5.136,0,626.43,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612.12,1067.38,2,0,0.175,0.175,47,5.71,0.175,0.175,8.32,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
8.67,APPROACH,ILS_TRACK,148.48,152,3.52,575.1,498.86,-3.27,11.26,12.54,270.03,0.192,0.2889,0,14.868,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.908,0,-3.61,0,270.02,0,0,1,-1.36,0,0,0,270.02,0.8333,0.0003,0.5528,0,270.02,-0.2,-48.26,10.481,0.018,10.285,1,3,674.12,5.24,0,623.57,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.83,1071.62,2,0,0.175,0.175,49,5.71,0.175,0.175,8.67,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
9.02,APPROACH,ILS_TRACK,149.26,152,2.74,574.03,497.85,-2.66,11.17,12.15,270.03,0.187,0.1489,0,15.92,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.684,0,-2.814,0,270.02,0,0,1,-1.07,0,0,0,270.02,0.8333,0.0003,0.5528,0,270.02,-0.21,-46.46,10.426,0.016,9.789,1,3,674.12,5.187,0,620.69,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559.84,1074.97,2,0,0.175,0.175,51,5.71,0.175,0.175,9.02,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
9.37,APPROACH,ILS_TRACK,150.01,152,1.99,573.07,497.02,-2.27,10.76,11.55,270.03,0.17,0.0089,0,16.706,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.472,0,-2.062,0,270.02,0,0,1,-0.87,0,0,0,270.01,0.8334,0.0003,0.5527,0,270.02,-0.22,-44.55,10.371,0.016,8.953,1,3,674.12,5.516,0,617.8,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.2,1078.15,2,0,0.175,0.175,53,5.71,0.175,0.175,9.37,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
9.72,APPROACH,ILS_TRACK,150.63,152,1.37,572.27,496.29,-1.99,10.53,11.23,270.03,0.152,0,0,17.256,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.292,0,-1.422,0,270.01,0,0,1,-0.78,0,0,0,270.01,0.8334,0.0002,0.5526,0,270.01,-0.22,-42.48,10.315,0.013,7.92,1,3,674.12,6.03,0,614.9,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.44,1080.83,2,0,0.175,0.175,55,5.71,0.175,0.175,9.72,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
10.07,APPROACH,ILS_TRACK,151.08,152,0.92,571.62,495.61,-1.78,10.58,11.24,270.02,0.128,0,0,17.628,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.161,0,-0.958,0,270.01,0,0,1,-0.72,0,0,0,270.01,0.8335,0.0002,0.5525,0,270.01,-0.22,-40.24,10.26,0.01,6.84,1,3,674.12,6.541,0,611.99,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.37,1082.75,2,0,0.175,0.175,57,5.71,0.175,0.175,10.07,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
