t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
45.59,APPROACH,ILS_TRACK,151.89,152,0.11,1223.72,1143.89,-8.58,7.27,10.23,270.04,-0.03,0.2791,0,13.096,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.921,0,-0.107,0,270.03,-3.078,0,1,-3.22,0,0,-3.13,270.03,0.3393,0.0005,0.9407,-3.08,270.03,-1.63,0.09,21.942,0.032,-0.078,1,3,1350.04,0.065,-3.078,1224.23,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.03,1039.03,2,0,0.175,0.175,323,5.71,0.175,0.175,45.59,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
45.94,APPROACH,ILS_TRACK,151.86,152,0.14,1220.73,1140.91,-8.5,7.3,10.22,270.04,-0.03,0.2727,0,13.14,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.929,0,-0.134,0,270.03,-3.108,0,1,-3.2,0,0,-3.18,270.03,0.3399,0.0005,0.9405,-3.11,270.03,-1.58,0.13,21.884,0.029,-0.108,1,3,1350.04,0.085,-3.108,1221.2,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.2,1039.11,2,0,0.175,0.175,325,5.71,0.175,0.175,45.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
46.29,APPROACH,ILS_TRACK,151.85,152,0.15,1217.76,1137.91,-8.54,7.32,10.28,270.04,-0.026,0.2656,0,13.192,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.933,0,-0.151,0,270.03,-3.194,0,1,-3.22,0,0,-3.1,270.03,0.3414,0.0004,0.9399,-3.19,270.03,-1.54,0.18,21.827,0.027,-0.194,1,3,1350.04,0.176,-3.194,1218.18,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.79,1039.24,2,0,0.175,0.175,327,5.71,0.175,0.175,46.29,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
46.64,APPROACH,ILS_TRACK,151.84,152,0.16,1214.75,1134.93,-8.6,7.24,10.22,270.04,-0.025,0.2594,0,13.248,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.937,0,-0.163,0,270.03,-3.108,0,1,-3.23,0,0,-3.11,270.03,0.34,0.0004,0.9404,-3.11,270.03,-1.49,0.2,21.769,0.028,-0.108,1,3,1350.04,0.06,-3.108,1215.15,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.81,1039.39,2,0,0.175,0.175,329,5.71,0.175,0.175,46.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
46.99,APPROACH,ILS_TRACK,151.83,152,0.17,1211.76,1131.94,-8.5,7.27,10.19,270.04,-0.026,0.254,0,13.306,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.938,0,-0.169,0,270.03,-3.122,0,1,-3.2,0,0,-3.21,270.03,0.3404,0.0005,0.9403,-3.12,270.03,-1.45,0.24,21.711,0.03,-0.122,1,3,1350.04,0.062,-3.122,1212.12,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.3,1039.55,2,0,0.175,0.175,331,5.71,0.175,0.175,46.99,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
47.34,APPROACH,ILS_TRACK,151.83,152,0.17,1208.78,1128.94,-8.56,7.29,10.27,270.04,-0.022,0.2492,0,13.366,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.939,0,-0.171,0,270.03,-3.222,0,1,-3.24,0,0,-3.1,270.02,0.3421,0.0005,0.9397,-3.22,270.03,-1.41,0.28,21.653,0.033,-0.222,1,3,1350.04,0.173,-3.222,1209.1,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.39,1039.74,2,0,0.175,0.175,333,5.71,0.175,0.175,47.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
47.69,APPROACH,ILS_TRACK,151.82,152,0.18,1205.76,1125.95,-8.61,7.2,10.17,270.03,-0.021,0.2481,0,13.428,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.941,0,-0.177,0,270.02,-3.093,0,1,-3.23,0,0,-3.13,270.02,0.3401,0.0004,0.9404,-3.09,270.02,-1.37,0.29,21.596,0.024,-0.093,1,3,1350.04,0.008,-3.093,1206.07,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.06,1039.91,2,0,0.175,0.175,335,5.71,0.175,0.175,47.69,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
48.04,APPROACH,ILS_TRACK,151.82,152,0.18,1202.77,1122.95,-8.51,7.28,10.2,270.03,-0.023,0.2474,0,13.49,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.942,0,-0.181,0,270.03,-3.154,0,1,-3.21,0,0,-3.22,270.02,0.3412,0.0004,0.94,-3.15,270.03,-1.33,0.33,21.538,0.028,-0.154,1,3,1350.04,0.069,-3.154,1203.04,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.57,1040.09,2,0,0.175,0.175,337,5.71,0.175,0.175,48.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
48.39,APPROACH,ILS_TRACK,151.81,152,0.19,1199.78,1119.94,-8.62,7.27,10.28,270.03,-0.018,0.2483,0,13.556,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.944,0,-0.188,0,270.02,-3.212,0,1,-3.26,0,0,-3.08,270.02,0.3422,0.0004,0.9396,-3.21,270.02,-1.29,0.35,21.48,0.025,-0.212,1,3,1350.04,0.134,-3.212,1200.02,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.17,1040.26,2,0,0.175,0.175,339,5.71,0.175,0.175,48.39,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
48.74,APPROACH,ILS_TRACK,151.8,152,0.2,1196.76,1116.94,-8.63,7.21,10.2,270.03,-0.02,0.2517,0,13.624,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.947,0,-0.199,0,270.02,-3.092,0,1,-3.23,0,0,-3.16,270.02,0.3403,0.0003,0.9403,-3.09,270.02,-1.25,0.36,21.423,0.021,-0.092,1,3,1350.04,-0.02,-3.092,1197,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.95,1040.41,2,0,0.175,0.175,341,5.71,0.175,0.175,48.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
49.09,APPROACH,ILS_TRACK,151.79,152,0.21,1193.75,1113.94,-8.54,7.28,10.21,270.03,-0.021,0.2541,0,13.696,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.95,0,-0.209,0,270.02,-3.139,0,1,-3.22,0,0,-3.21,270.02,0.3412,0.0003,0.94,-3.14,270.02,-1.21,0.39,21.365,0.022,-0.139,1,3,1350.04,0.029,-3.139,1193.97,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.04,1040.56,2,0,0.175,0.175,343,5.71,0.175,0.175,49.09,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
49.44,APPROACH,ILS_TRACK,151.78,152,0.22,1190.76,1110.92,-8.62,7.29,10.29,270.03,-0.017,0.2561,0,13.772,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.953,0,-0.219,0,270.02,-3.214,0,1,-3.26,0,0,-3.09,270.02,0.3425,0.0003,0.9395,-3.21,270.02,-1.17,0.4,21.307,0.021,-0.214,1,3,1350.04,0.117,-3.214,1190.95,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.35,1040.72,2,0,0.175,0.175,345,5.71,0.175,0.175,49.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
49.79,APPROACH,ILS_TRACK,151.77,152,0.23,1187.73,1107.92,-8.64,7.21,10.2,270.03,-0.018,0.2584,0,13.851,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.955,0,-0.229,0,270.02,-3.086,0,1,-3.24,0,0,-3.14,270.02,0.3405,0.0003,0.9403,-3.09,270.02,-1.14,0.4,21.25,0.021,-0.086,1,3,1350.04,-0.043,-3.086,1187.93,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.78,1040.87,2,0,0.175,0.175,347,5.71,0.175,0.175,49.79,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
50.14,APPROACH,ILS_TRACK,151.76,152,0.24,1184.72,1104.9,-8.55,7.28,10.23,270.03,-0.019,0.259,0,13.933,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.957,0,-0.235,0,270.02,-3.144,0,1,-3.22,0,0,-3.21,270.02,0.3415,0.0003,0.9399,-3.14,270.02,-1.1,0.42,21.192,0.019,-0.144,1,3,1350.04,0.022,-3.144,1184.91,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.29,1041.04,2,0,0.175,0.175,349,5.71,0.175,0.175,50.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
50.49,APPROACH,ILS_TRACK,151.76,152,0.24,1181.72,1101.88,-8.63,7.29,10.3,270.03,-0.017,0.2593,0,14.016,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.958,0,-0.24,0,270.02,-3.206,0,1,-3.26,0,0,-3.08,270.01,0.3426,0.0003,0.9395,-3.21,270.02,-1.06,0.43,21.134,0.022,-0.206,1,3,1350.04,0.096,-3.206,1181.89,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.85,1041.23,2,0,0.175,0.175,351,5.71,0.175,0.175,50.49,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
50.84,APPROACH,ILS_TRACK,151.76,152,0.24,1178.69,1098.88,-8.66,7.22,10.22,270.03,-0.016,0.2602,0,14.102,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.96,0,-0.245,0,270.02,-3.088,0,1,-3.25,0,0,-3.13,270.02,0.3408,0.0003,0.9401,-3.09,270.02,-1.03,0.42,21.077,0.017,-0.088,1,3,1350.04,-0.049,-3.088,1178.87,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.4,1041.41,2,0,0.175,0.175,353,5.71,0.175,0.175,50.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
51.19,APPROACH,ILS_TRACK,151.75,152,0.25,1175.68,1095.86,-8.57,7.28,10.23,270.03,-0.018,0.2596,0,14.187,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.96,0,-0.245,0,270.02,-3.134,0,1,-3.23,0,0,-3.2,270.01,0.3416,0.0003,0.9398,-3.13,270.02,-1,0.44,21.019,0.017,-0.134,1,3,1350.04,0.002,-3.134,1175.85,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.93,1041.6,2,0,0.175,0.175,355,5.71,0.175,0.175,51.19,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
51.54,APPROACH,ILS_TRACK,151.76,152,0.24,1172.68,1092.84,-8.62,7.29,10.3,270.03,-0.015,0.2586,0,14.272,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.959,0,-0.243,0,270.01,-3.196,0,1,-3.26,0,0,-3.1,270.02,0.3427,0.0002,0.9394,-3.2,270.01,-0.96,0.45,20.961,0.014,-0.196,1,3,1350.04,0.078,-3.196,1172.83,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.42,1041.81,2,0,0.175,0.175,357,5.71,0.175,0.175,51.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
51.89,APPROACH,ILS_TRACK,151.76,152,0.24,1169.66,1089.83,-8.65,7.25,10.27,270.03,-0.014,0.2581,0,14.357,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.959,0,-0.24,0,270.01,-3.125,0,1,-3.26,0,0,-3.12,270.01,0.3417,0.0002,0.9398,-3.13,270.01,-0.93,0.44,20.904,0.014,-0.125,1,3,1350.04,-0.009,-3.125,1169.81,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.82,1042.03,2,0,0.175,0.175,359,5.71,0.175,0.175,51.89,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
52.24,APPROACH,ILS_TRACK,151.77,152,0.23,1166.64,1086.82,-8.6,7.26,10.23,270.03,-0.016,0.257,0,14.439,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.957,0,-0.234,0,270.01,-3.121,0,1,-3.23,0,0,-3.18,270.01,0.3417,0.0002,0.9398,-3.12,270.01,-0.9,0.45,20.846,0.013,-0.121,1,3,1350.04,-0.016,-3.121,1166.8,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.14,1042.25,2,0,0.175,0.175,361,5.71,0.175,0.175,52.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
52.59,APPROACH,ILS_TRACK,151.77,152,0.23,1163.63,1083.8,-8.6,7.27,10.26,270.03,-0.016,0.2555,0,14.519,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.955,0,-0.226,0,270.01,-3.15,0,1,-3.24,0,0,-3.15,270.01,0.3423,0.0001,0.9396,-3.15,270.01,-0.86,0.45,20.789,0.01,-0.15,1,3,1350.04,0.017,-3.15,1163.78,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.36,1042.49,2,0,0.175,0.175,363,5.71,0.175,0.175,52.59,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
52.94,APPROACH,ILS_TRACK,151.79,152,0.21,1160.62,1080.79,-8.6,7.27,10.26,270.03,-0.016,0.2536,0,14.595,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.952,0,-0.215,0,270.01,-3.152,0,1,-3.24,0,0,-3.14,270.01,0.3424,0.0002,0.9396,-3.15,270.01,-0.84,0.46,20.731,0.013,-0.152,1,3,1350.04,0.018,-3.152,1160.76,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.48,1042.73,2,0,0.175,0.175,365,5.71,0.175,0.175,52.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
53.29,APPROACH,ILS_TRACK,151.8,152,0.2,1157.61,1077.78,-8.6,7.27,10.25,270.03,-0.016,0.2516,0,14.667,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.948,0,-0.202,0,270.01,-3.153,0,1,-3.24,0,0,-3.15,270.01,0.3425,0.0001,0.9395,-3.15,270.01,-0.8,0.46,20.674,0.007,-0.153,1,3,1350.04,0.017,-3.153,1157.74,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.38,1042.99,2,0,0.175,0.175,367,5.71,0.175,0.175,53.29,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
53.64,APPROACH,ILS_TRACK,151.81,152,0.19,1154.6,1074.77,-8.6,7.26,10.25,270.02,-0.015,0.2503,0,14.735,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.944,0,-0.189,0,270.01,-3.155,0,1,-3.24,0,0,-3.15,270.01,0.3426,0.0002,0.9395,-3.16,270.01,-0.78,0.47,20.616,0.013,-0.155,1,3,1350.04,0.018,-3.155,1154.73,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.07,1043.25,2,0,0.175,0.175,369,5.71,0.175,0.175,53.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
53.99,APPROACH,ILS_TRACK,151.82,152,0.18,1151.59,1071.76,-8.6,7.26,10.24,270.02,-0.015,0.2498,0,14.797,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.941,0,-0.176,0,270.01,-3.157,0,1,-3.24,0,0,-3.15,270.01,0.3427,0.0001,0.9394,-3.16,270.01,-0.75,0.48,20.558,0.008,-0.157,1,3,1350.04,0.018,-3.157,1151.71,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.67,1043.5,2,0,0.175,0.175,371,5.71,0.175,0.175,53.99,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
54.34,APPROACH,ILS_TRACK,151.84,152,0.16,1148.58,1068.75,-8.6,7.25,10.24,270.02,-0.017,0.2499,0,14.856,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.937,0,-0.165,0,270.01,-3.159,0,1,-3.24,0,0,-3.16,270.01,0.3429,0.0001,0.9394,-3.16,270.01,-0.72,0.48,20.501,0.006,-0.159,1,3,1350.04,0.018,-3.159,1148.69,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.26,1043.75,2,0,0.175,0.175,373,5.71,0.175,0.175,54.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
54.69,APPROACH,ILS_TRACK,151.85,152,0.15,1145.57,1065.75,-8.6,7.25,10.24,270.02,-0.017,0.2505,0,14.911,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.935,0,-0.155,0,270.01,-3.162,0,1,-3.24,0,0,-3.16,270.01,0.343,0.0001,0.9393,-3.16,270.01,-0.69,0.49,20.443,0.011,-0.162,1,3,1350.04,0.018,-3.162,1145.68,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.94,1043.99,2,0,0.175,0.175,375,5.71,0.175,0.175,54.69,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
55.04,APPROACH,ILS_TRACK,151.86,152,0.14,1142.56,1062.74,-8.6,7.25,10.23,270.02,-0.017,0.2514,0,14.963,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.932,0,-0.146,0,270,-3.163,0,1,-3.24,0,0,-3.16,270.01,0.3431,0,0.9393,-3.16,270,-0.66,0.5,20.386,0.005,-0.163,1,3,1350.04,0.019,-3.163,1142.66,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.74,1044.23,2,0,0.175,0.175,377,5.71,0.175,0.175,55.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
55.39,APPROACH,ILS_TRACK,151.86,152,0.14,1139.55,1059.73,-8.59,7.24,10.23,270.02,-0.016,0.2522,0,15.012,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.93,0,-0.137,0,270.01,-3.165,0,1,-3.24,0,0,-3.16,270.01,0.3432,0.0001,0.9393,-3.17,270.01,-0.64,0.5,20.328,0.008,-0.165,1,3,1350.04,0.018,-3.165,1139.65,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.67,1044.47,2,0,0.175,0.175,379,5.71,0.175,0.175,55.39,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
55.74,APPROACH,ILS_TRACK,151.87,152,0.13,1136.54,1056.72,-8.59,7.24,10.23,270.02,-0.016,0.2528,0,15.058,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.927,0,-0.129,0,270.01,-3.166,0,1,-3.24,0,0,-3.16,270.01,0.3433,0.0001,0.9392,-3.17,270.01,-0.61,0.51,20.271,0.007,-0.166,1,3,1350.04,0.017,-3.166,1136.63,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.71,1044.71,2,0,0.175,0.175,381,5.71,0.175,0.175,55.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
56.09,APPROACH,ILS_TRACK,151.88,152,0.12,1133.53,1053.71,-8.59,7.24,10.22,270.02,-0.016,0.2531,0,15.101,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.925,0,-0.12,0,270.01,-3.167,0,1,-3.24,0,0,-3.16,270.01,0.3434,0.0001,0.9392,-3.17,270.01,-0.59,0.51,20.213,0.007,-0.167,1,3,1350.04,0.016,-3.167,1133.62,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.8,1044.94,2,0,0.175,0.175,383,5.71,0.175,0.175,56.09,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
56.44,APPROACH,ILS_TRACK,151.89,152,0.11,1130.52,1050.7,-8.59,7.23,10.22,270.02,-0.019,0.2531,0,15.14,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.922,0,-0.111,0,270.01,-3.167,0,1,-3.24,0,0,-3.16,270,0.3435,0.0001,0.9391,-3.17,270.01,-0.56,0.52,20.156,0.007,-0.167,1,3,1350.04,0.015,-3.167,1130.6,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.91,1045.19,2,0,0.175,0.175,385,5.71,0.175,0.175,56.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
