t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
45.62,APPROACH,ILS_TRACK,151.91,152,0.09,658.78,580.16,0.39,9.71,9.57,270.01,0.023,0.2791,0,16.538,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.915,0,-0.087,0,270.01,0,0,1,0.15,0,0,0,270.01,1,0.0002,-0.0081,0,270.01,-0.4,-190,14.778,0.01,0,0,3,741.67,8.794,0,848.76,0,0,0,,0,0,0,0,0,0,0,0,580.16,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.08,1077.5,2,0,0.08,0.08,454,10,0.12,0.08,45.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
45.92,APPROACH,ILS_TRACK,151.92,152,0.08,658.89,580.27,0.38,9.7,9.56,270.01,0.022,0.2802,0,16.564,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.915,0,-0.084,0,270.01,0,0,1,0.15,0,0,0,270.02,1,0.0002,-0.0081,0,270.01,-0.4,-187.37,14.73,0.012,0,0,3,741.67,8.762,0,846.24,0,0,0,,0,0,0,0,0,0,0,0,580.27,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.07,1077.5,2,0,0.08,0.08,457,10,0.12,0.08,45.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
46.22,APPROACH,ILS_TRACK,151.92,152,0.08,659,580.39,0.37,9.7,9.57,270.01,0.022,0.28,0,16.588,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.914,0,-0.08,0,270.02,0,0,1,0.14,0,0,0,270.01,1,0.0003,-0.0082,0,270.02,-0.39,-184.73,14.682,0.017,0,0,3,741.67,8.779,0,843.72,0,0,0,,0,0,0,0,0,0,0,0,580.39,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.12,1077.51,2,0,0.08,0.08,460,10,0.12,0.08,46.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
46.52,APPROACH,ILS_TRACK,151.92,152,0.08,659.11,580.5,0.39,9.7,9.56,270.01,0.021,0.2793,0,16.611,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.912,0,-0.076,0,270.01,0,0,1,0.14,0,0,0,270.01,1,0.0002,-0.0083,0,270.01,-0.39,-182.1,14.633,0.012,0,0,3,741.67,8.805,0,841.19,0,0,0,,0,0,0,0,0,0,0,0,580.5,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.15,1077.52,2,0,0.08,0.08,463,10,0.12,0.08,46.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
46.82,APPROACH,ILS_TRACK,151.93,152,0.07,659.23,580.61,0.37,9.71,9.58,270.01,0.02,0.2793,0,16.633,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.911,0,-0.071,0,270,0,0,1,0.14,0,0,0,270.01,1,0,-0.0084,0,270,-0.38,-179.46,14.585,0.002,0,0,3,741.67,8.791,0,838.67,0,0,0,,0,0,0,0,0,0,0,0,580.61,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.13,1077.53,2,0,0.08,0.08,466,10,0.12,0.08,46.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
47.12,APPROACH,ILS_TRACK,151.93,152,0.07,659.34,580.73,0.38,9.7,9.57,270.01,0.017,0.2786,0,16.653,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.909,0,-0.066,0,270.01,0,0,1,0.14,0,0,0,270.01,1,0.0002,-0.0085,0,270.01,-0.38,-176.82,14.537,0.013,0,0,3,741.67,8.811,0,836.15,0,0,0,,0,0,0,0,0,0,0,0,580.73,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.11,1077.55,2,0,0.08,0.08,469,10,0.12,0.08,47.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
47.42,APPROACH,ILS_TRACK,151.94,152,0.06,659.46,580.84,0.39,9.71,9.56,270.01,0.016,0.2792,0,16.672,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.908,0,-0.062,0,270.01,0,0,1,0.15,0,0,0,270.01,1,0.0002,-0.0085,0,270.01,-0.38,-174.18,14.489,0.012,0,0,3,741.67,8.777,0,833.62,0,0,0,,0,0,0,0,0,0,0,0,580.84,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.02,1077.55,2,0,0.08,0.08,472,10,0.12,0.08,47.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
47.72,APPROACH,ILS_TRACK,151.94,152,0.06,659.57,580.95,0.37,9.7,9.58,270.01,0.016,0.2805,0,16.69,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.908,0,-0.059,0,270.02,0,0,1,0.14,0,0,0,270.01,1,0.0003,-0.0086,0,270.02,-0.37,-171.54,14.441,0.016,0,0,3,741.67,8.788,0,831.1,0,0,0,,0,0,0,0,0,0,0,0,580.95,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.02,1077.56,2,0,0.08,0.08,475,10,0.12,0.08,47.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
48.02,APPROACH,ILS_TRACK,151.94,152,0.06,659.68,581.07,0.41,9.71,9.56,270.01,0.015,0.2807,0,16.707,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.907,0,-0.056,0,270.01,0,0,1,0.15,0,0,0,270.01,1,0.0002,-0.0087,0,270.01,-0.37,-168.9,14.393,0.012,0,0,3,741.67,8.799,0,828.58,0,0,0,,0,0,0,0,0,0,0,0,581.07,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.1,1077.56,2,0,0.08,0.08,478,10,0.12,0.08,48.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
48.32,APPROACH,ILS_TRACK,151.95,152,0.05,659.8,581.18,0.4,9.71,9.57,270.01,0.014,0.2807,0,16.723,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.906,0,-0.052,0,270.01,0,0,1,0.15,0,0,0,270.01,1,0.0002,-0.0088,0,270.01,-0.36,-166.27,14.344,0.012,0,0,3,741.67,8.817,0,826.05,0,0,0,,0,0,0,0,0,0,0,0,581.18,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.18,1077.56,2,0,0.08,0.08,481,10,0.12,0.08,48.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
48.62,APPROACH,ILS_TRACK,151.95,152,0.05,659.91,581.3,0.4,9.69,9.54,270.01,0.013,0.2804,0,16.739,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.905,0,-0.049,0,270.01,0,0,1,0.15,0,0,0,270.01,1,0.0002,-0.0089,0,270.01,-0.36,-163.63,14.296,0.009,0,0,3,741.67,8.767,0,823.53,0,0,0,,0,0,0,0,0,0,0,0,581.3,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.29,1077.57,2,0,0.08,0.08,484,10,0.12,0.08,48.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
48.92,APPROACH,ILS_TRACK,151.96,152,0.04,660.03,581.41,0.39,9.69,9.55,270.01,0.013,0.2803,0,16.752,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.904,0,-0.045,0,270.01,0,0,1,0.15,0,0,0,270.01,1,0.0002,-0.0089,0,270.01,-0.35,-160.99,14.248,0.011,0,0,3,741.67,8.768,0,821,0,0,0,,0,0,0,0,0,0,0,0,581.41,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.31,1077.58,2,0,0.08,0.08,487,10,0.12,0.08,48.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
49.22,APPROACH,ILS_TRACK,151.96,152,0.04,660.14,581.53,0.36,9.69,9.57,270.01,0.012,0.2805,0,16.765,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.903,0,-0.042,0,270.01,0,0,1,0.14,0,0,0,270.01,1,0.0002,-0.009,0,270.01,-0.35,-158.35,14.2,0.014,0,0,3,741.67,8.785,0,818.48,0,0,0,,0,0,0,0,0,0,0,0,581.53,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.36,1077.58,2,0,0.08,0.08,490,10,0.12,0.08,49.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
49.52,APPROACH,ILS_TRACK,151.96,152,0.04,660.26,581.64,0.37,9.69,9.57,270.01,0.012,0.281,0,16.777,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.902,0,-0.039,0,270.01,0,0,1,0.14,0,0,0,270.01,1,0.0002,-0.0091,0,270.01,-0.34,-155.71,14.152,0.012,0,0,3,741.67,8.809,0,815.95,0,0,0,,0,0,0,0,0,0,0,0,581.64,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.41,1077.59,2,0,0.08,0.08,493,10,0.12,0.08,49.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
49.82,APPROACH,ILS_TRACK,151.97,152,0.03,660.37,581.76,0.4,9.7,9.56,270.01,0.01,0.2797,0,16.788,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.9,0,-0.034,0,270.01,0,0,1,0.15,0,0,0,270.01,1,0.0001,-0.0092,0,270.01,-0.34,-153.07,14.104,0.008,0,0,3,741.67,8.821,0,813.43,0,0,0,,0,0,0,0,0,0,0,0,581.76,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.47,1077.6,2,0,0.08,0.08,496,10,0.12,0.08,49.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
50.12,APPROACH,ILS_TRACK,151.97,152,0.03,660.49,581.87,0.39,9.69,9.55,270.01,0.009,0.279,0,16.797,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.899,0,-0.029,0,270.01,0,0,1,0.15,0,0,0,270.01,1,0.0002,-0.0093,0,270.01,-0.34,-150.43,14.055,0.01,0,0,3,741.67,8.775,0,810.91,0,0,0,,0,0,0,0,0,0,0,0,581.87,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.35,1077.61,2,0,0.08,0.08,499,10,0.12,0.08,50.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
50.42,APPROACH,ILS_TRACK,151.98,152,0.02,660.6,581.99,0.39,9.69,9.54,270.01,0.009,0.2784,0,16.804,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.898,0,-0.024,0,270.01,0,0,1,0.15,0,0,0,270.01,1,0.0002,-0.0093,0,270.01,-0.33,-147.8,14.007,0.011,0,0,3,741.67,8.768,0,808.38,0,0,0,,0,0,0,0,0,0,0,0,581.99,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.27,1077.63,2,0,0.08,0.08,502,10,0.12,0.08,50.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
50.72,APPROACH,ILS_TRACK,151.98,152,0.02,660.72,582.1,0.38,9.7,9.57,270.01,0.009,0.2783,0,16.81,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.896,0,-0.019,0,270.01,0,0,1,0.14,0,0,0,270.01,1,0.0002,-0.0094,0,270.01,-0.33,-145.15,13.959,0.013,0,0,3,741.67,8.817,0,805.86,0,0,0,,0,0,0,0,0,0,0,0,582.1,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.12,1077.64,2,0,0.08,0.08,505,10,0.12,0.08,50.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
51.02,APPROACH,ILS_TRACK,151.98,152,0.02,660.84,582.22,0.42,9.71,9.56,270.01,0.008,0.279,0,16.815,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.895,0,-0.015,0,270.01,0,0,1,0.15,0,0,0,270.01,1,0.0003,-0.0095,0,270.01,-0.32,-142.51,13.911,0.015,0,0,3,741.67,8.828,0,803.33,0,0,0,,0,0,0,0,0,0,0,0,582.22,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.01,1077.64,2,0,0.08,0.08,508,10,0.12,0.08,51.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
51.32,APPROACH,ILS_TRACK,151.99,152,0.01,660.95,582.34,0.4,9.7,9.55,270.01,0.008,0.2798,0,16.82,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.895,0,-0.014,0,270.01,0,0,1,0.15,0,0,0,270.01,1,0.0002,-0.0096,0,270.01,-0.32,-139.87,13.863,0.009,0,0,3,741.67,8.823,0,800.81,0,0,0,,0,0,0,0,0,0,0,0,582.34,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.04,1077.64,2,0,0.08,0.08,511,10,0.12,0.08,51.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
51.62,APPROACH,ILS_TRACK,151.99,152,0.01,661.07,582.45,0.39,9.7,9.57,270,0.008,0.2793,0,16.824,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.894,0,-0.011,0,270.01,0,0,1,0.14,0,0,0,270.01,1,0.0002,-0.0097,0,270.01,-0.32,-137.23,13.815,0.012,0,0,3,741.67,8.825,0,798.28,0,0,0,,0,0,0,0,0,0,0,0,582.45,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.08,1077.64,2,0,0.08,0.08,514,10,0.12,0.08,51.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
51.92,APPROACH,ILS_TRACK,151.99,152,0.01,661.18,582.57,0.4,9.69,9.55,270,0.007,0.2792,0,16.826,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.893,0,-0.008,0,270.01,0,0,1,0.15,0,0,0,270.01,1,0.0001,-0.0097,0,270.01,-0.31,-134.59,13.766,0.008,0,0,3,741.67,8.809,0,795.76,0,0,0,,0,0,0,0,0,0,0,0,582.57,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,1077.65,2,0,0.08,0.08,517,10,0.12,0.08,51.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
52.22,APPROACH,ILS_TRACK,152,152,0,661.3,582.69,0.39,9.68,9.54,270,0.007,0.2781,0,16.828,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.003,0,270.01,0,0,1,0.15,0,0,0,270.01,1,0.0002,-0.0098,0,270.01,-0.31,-131.95,13.718,0.01,0,0,3,741.67,8.784,0,793.23,0,0,0,,0,0,0,0,0,0,0,0,582.69,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.88,1077.66,2,0,0.08,0.08,520,10,0.12,0.08,52.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
52.52,APPROACH,ILS_TRACK,152,152,0,661.41,582.8,0.38,9.68,9.54,270,0.007,0.2807,0,16.828,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.002,0,270,0,0,1,0.15,0,0,0,270.01,1,0,-0.0099,0,270,-0.3,-129.31,13.67,0.002,0,0,3,741.67,8.76,0,790.71,0,0,0,,0,0,0,0,0,0,0,0,582.8,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.77,1077.65,2,0,0.08,0.08,523,10,0.12,0.08,52.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
52.82,APPROACH,ILS_TRACK,152,152,0,661.53,582.92,0.37,9.69,9.56,270,0.007,0.2812,0,16.829,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,-0.001,0,270.01,0,0,1,0.14,0,0,0,270.01,1,0.0001,-0.01,0,270.01,-0.3,-126.66,13.622,0.008,0,0,3,741.67,8.807,0,788.18,0,0,0,,0,0,0,0,0,0,0,0,582.92,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.87,1077.65,2,0,0.08,0.08,526,10,0.12,0.08,52.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
53.12,APPROACH,ILS_TRACK,152,152,0,661.65,583.04,0.37,9.68,9.55,270,0.007,0.2804,0,16.829,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,0.001,0,270.01,0,0,1,0.14,0,0,0,270.01,0.9999,0.0002,-0.0101,0,270.01,-0.3,-124.02,13.574,0.009,0,0,3,741.67,8.817,0,785.66,0,0,0,,0,0,0,0,0,0,0,0,583.04,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.99,1077.65,2,0,0.08,0.08,529,10,0.12,0.08,53.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
53.42,APPROACH,ILS_TRACK,152.01,152,-0.01,661.77,583.15,0.4,9.7,9.56,270,0.006,0.279,0,16.827,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.005,0,270.01,0,0,1,0.14,0,0,0,270.01,0.9999,0.0002,-0.0101,0,270.01,-0.29,-121.38,13.525,0.009,0,0,3,741.67,8.854,0,783.13,0,0,0,,0,0,0,0,0,0,0,0,583.15,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.03,1077.66,2,0,0.08,0.08,532,10,0.12,0.08,53.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
53.72,APPROACH,ILS_TRACK,152.01,152,-0.01,661.88,583.27,0.39,9.69,9.55,270,0.005,0.2784,0,16.826,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.008,0,270,0,0,1,0.15,0,0,0,270.01,0.9999,0.0001,-0.0102,0,270,-0.29,-118.74,13.477,0.005,0,0,3,741.67,8.797,0,780.6,0,0,0,,0,0,0,0,0,0,0,0,583.27,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.95,1077.66,2,0,0.08,0.08,535,10,0.12,0.08,53.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
54.02,APPROACH,ILS_TRACK,152.01,152,-0.01,662,583.39,0.38,9.68,9.54,270,0.006,0.2769,0,16.822,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.013,0,270.01,0,0,1,0.15,0,0,0,270.01,0.9999,0.0002,-0.0103,0,270.01,-0.29,-116.1,13.429,0.01,0,0,3,741.67,8.776,0,778.08,0,0,0,,0,0,0,0,0,0,0,0,583.39,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.82,1077.67,2,0,0.08,0.08,538,10,0.12,0.08,54.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
54.32,APPROACH,ILS_TRACK,152.02,152,-0.02,662.12,583.51,0.38,9.69,9.56,270,0.006,0.2767,0,16.817,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.017,0,270.01,0,0,1,0.14,0,0,0,270.01,0.9999,0.0001,-0.0104,0,270.01,-0.28,-113.45,13.381,0.007,0,0,3,741.67,8.836,0,775.55,0,0,0,,0,0,0,0,0,0,0,0,583.51,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.56,1077.68,2,0,0.08,0.08,541,10,0.12,0.08,54.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
54.62,APPROACH,ILS_TRACK,152.02,152,-0.02,662.24,583.62,0.42,9.7,9.55,270,0.005,0.2781,0,16.812,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.018,0,270.01,0,0,1,0.15,0,0,0,270.01,0.9999,0.0001,-0.0105,0,270.01,-0.28,-110.81,13.333,0.007,0,0,3,741.67,8.833,0,773.03,0,0,0,,0,0,0,0,0,0,0,0,583.62,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.37,1077.67,2,0,0.08,0.08,544,10,0.12,0.08,54.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
