t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
76.3,APPROACH,ILS_TRACK,151.97,152,0.03,889.37,809.54,-8.5,7.28,10.27,270,-0.015,0.2481,0,14.697,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.9,0,-0.033,0,270,-3.119,0,1,-3.2,0,0,-3.12,270,0.1637,0,0.9865,-3.12,270,-0.01,0.4,15.556,0.001,-0.119,1,3,1311.13,-0.001,-3.119,889.57,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.59,1062.31,2,0,0.175,0.175,510,5.71,0.175,0.175,76.3,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
76.65,APPROACH,ILS_TRACK,151.97,152,0.03,886.4,806.57,-8.5,7.28,10.27,270,-0.014,0.2482,0,14.708,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.9,0,-0.032,0,270,-3.119,0,1,-3.2,0,0,-3.12,270,0.1638,-0.0001,0.9865,-3.12,270,0,0.4,15.5,-0.001,-0.119,1,3,1311.13,-0.001,-3.119,886.59,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.69,1062.53,2,0,0.175,0.175,512,5.71,0.175,0.175,76.65,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
77,APPROACH,ILS_TRACK,151.97,152,0.03,883.42,803.59,-8.5,7.28,10.27,270,-0.014,0.2482,0,14.719,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.9,0,-0.031,0,270,-3.118,0,1,-3.2,0,0,-3.12,270,0.1638,0,0.9865,-3.12,270,0,0.4,15.443,0,-0.118,1,3,1311.13,-0.001,-3.118,883.62,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.78,1062.75,2,0,0.175,0.175,514,5.71,0.175,0.175,77,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
77.35,APPROACH,ILS_TRACK,151.97,152,0.03,880.45,800.62,-8.5,7.27,10.27,270,-0.013,0.248,0,14.729,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.899,0,-0.029,0,270,-3.119,0,1,-3.2,0,0,-3.12,270,0.1639,0,0.9865,-3.12,270,0,0.4,15.386,0,-0.119,1,3,1311.13,0,-3.119,880.64,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.69,1062.97,2,0,0.175,0.175,516,5.71,0.175,0.175,77.35,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
77.7,APPROACH,ILS_TRACK,151.97,152,0.03,877.47,797.64,-8.5,7.27,10.27,270,-0.014,0.248,0,14.739,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.899,0,-0.027,0,270,-3.118,0,1,-3.2,0,0,-3.12,270,0.164,0,0.9865,-3.12,270,0,0.4,15.329,0,-0.118,1,3,1311.13,-0.001,-3.118,877.67,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.66,1063.2,2,0,0.175,0.175,518,5.71,0.175,0.175,77.7,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
78.05,APPROACH,ILS_TRACK,151.97,152,0.03,874.5,794.67,-8.5,7.27,10.27,270,-0.013,0.248,0,14.748,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.898,0,-0.026,0,270,-3.119,0,1,-3.2,0,0,-3.12,270,0.1641,0,0.9864,-3.12,270,0,0.4,15.273,-0.001,-0.119,1,3,1311.13,-0.001,-3.119,874.7,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.77,1063.42,2,0,0.175,0.175,520,5.71,0.175,0.175,78.05,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
78.4,APPROACH,ILS_TRACK,151.98,152,0.02,871.53,791.7,-8.49,7.27,10.27,270,-0.014,0.2479,0,14.756,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.898,0,-0.024,0,270,-3.119,0,1,-3.2,0,0,-3.12,270,0.1642,-0.0001,0.9864,-3.12,270,0,0.4,15.216,-0.001,-0.119,1,3,1311.13,0,-3.119,871.72,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.74,1063.64,2,0,0.175,0.175,522,5.71,0.175,0.175,78.4,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
78.75,APPROACH,ILS_TRACK,151.98,152,0.02,868.55,788.73,-8.49,7.27,10.27,270,-0.013,0.2478,0,14.764,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.897,0,-0.022,0,270,-3.119,0,1,-3.2,0,0,-3.12,270,0.1643,-0.0001,0.9864,-3.12,270,0.01,0.4,15.159,-0.001,-0.119,1,3,1311.13,0,-3.119,868.75,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.68,1063.87,2,0,0.175,0.175,524,5.71,0.175,0.175,78.75,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
79.1,APPROACH,ILS_TRACK,151.98,152,0.02,865.58,785.75,-8.49,7.27,10.27,270,-0.013,0.2478,0,14.771,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.897,0,-0.02,0,270,-3.119,0,1,-3.2,0,0,-3.12,270,0.1644,0,0.9864,-3.12,270,0.01,0.4,15.102,0,-0.119,1,3,1311.13,0,-3.119,865.78,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.72,1064.09,2,0,0.175,0.175,526,5.71,0.175,0.175,79.1,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
79.45,APPROACH,ILS_TRACK,151.98,152,0.02,862.61,782.78,-8.49,7.27,10.26,270,-0.012,0.2478,0,14.778,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.896,0,-0.018,0,270,-3.119,0,1,-3.2,0,0,-3.12,270,0.1645,-0.0001,0.9864,-3.12,270,0.01,0.4,15.046,-0.001,-0.119,1,3,1311.13,0,-3.119,862.81,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.76,1064.31,2,0,0.175,0.175,528,5.71,0.175,0.175,79.45,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
79.8,APPROACH,ILS_TRACK,151.98,152,0.02,859.64,779.81,-8.49,7.27,10.26,270,-0.014,0.2477,0,14.784,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.896,0,-0.016,0,270,-3.12,0,1,-3.2,0,0,-3.12,270,0.1646,0,0.9864,-3.12,270,0.01,0.4,14.989,0.001,-0.12,1,3,1311.13,0.001,-3.12,859.83,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.71,1064.54,2,0,0.175,0.175,530,5.71,0.175,0.175,79.8,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
80.15,APPROACH,ILS_TRACK,151.99,152,0.01,856.67,776.84,-8.49,7.27,10.26,270,-0.013,0.2476,0,14.789,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.895,0,-0.014,0,270,-3.12,0,1,-3.2,0,0,-3.12,270,0.1647,-0.0001,0.9863,-3.12,270,0.01,0.4,14.932,-0.001,-0.12,1,3,1311.13,0.001,-3.12,856.86,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.67,1064.76,2,0,0.175,0.175,532,5.71,0.175,0.175,80.15,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
80.5,APPROACH,ILS_TRACK,151.99,152,0.01,853.7,773.87,-8.49,7.27,10.26,270,-0.012,0.2476,0,14.794,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.894,0,-0.013,0,270,-3.12,0,1,-3.2,0,0,-3.12,270,0.1648,0,0.9863,-3.12,270,0.01,0.4,14.876,0,-0.12,1,3,1311.13,0.001,-3.12,853.89,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.7,1064.99,2,0,0.175,0.175,534,5.71,0.175,0.175,80.5,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
80.85,APPROACH,ILS_TRACK,151.99,152,0.01,850.73,770.9,-8.49,7.27,10.26,270,-0.014,0.2475,0,14.798,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.894,0,-0.011,0,270,-3.12,0,1,-3.2,0,0,-3.12,270,0.1649,-0.0001,0.9863,-3.12,270,0.01,0.4,14.819,-0.002,-0.12,1,3,1311.13,0.001,-3.12,850.92,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.69,1065.21,2,0,0.175,0.175,536,5.71,0.175,0.175,80.85,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
81.2,APPROACH,ILS_TRACK,151.99,152,0.01,847.76,767.93,-8.48,7.27,10.26,270,-0.013,0.2474,0,14.801,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.893,0,-0.009,0,270,-3.12,0,1,-3.19,0,0,-3.12,270,0.165,-0.0001,0.9863,-3.12,270,0.01,0.4,14.762,-0.002,-0.12,1,3,1311.13,0,-3.12,847.95,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.64,1065.44,2,0,0.175,0.175,538,5.71,0.175,0.175,81.2,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
81.55,APPROACH,ILS_TRACK,151.99,152,0.01,844.79,764.96,-8.48,7.26,10.26,270,-0.012,0.2474,0,14.803,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.893,0,-0.007,0,270,-3.119,0,1,-3.19,0,0,-3.12,270,0.1651,0,0.9863,-3.12,270,0.01,0.4,14.706,0,-0.119,1,3,1311.13,0,-3.119,844.98,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.63,1065.66,2,0,0.175,0.175,540,5.71,0.175,0.175,81.55,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
81.9,APPROACH,ILS_TRACK,151.99,152,0.01,841.82,761.99,-8.48,7.26,10.26,270,-0.011,0.2473,0,14.806,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.005,0,270,-3.119,0,1,-3.19,0,0,-3.12,270,0.1652,-0.0001,0.9863,-3.12,270,0.01,0.4,14.649,-0.001,-0.119,1,3,1311.13,0,-3.119,842.01,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.65,1065.89,2,0,0.175,0.175,542,5.71,0.175,0.175,81.9,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
82.25,APPROACH,ILS_TRACK,152,152,0,838.85,759.03,-8.48,7.26,10.26,270,-0.01,0.2472,0,14.807,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.004,0,270,-3.119,0,1,-3.19,0,0,-3.12,270,0.1653,0,0.9862,-3.12,270,0.01,0.4,14.592,0,-0.119,1,3,1311.13,0,-3.119,839.05,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.62,1066.11,2,0,0.175,0.175,544,5.71,0.175,0.175,82.25,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
82.6,APPROACH,ILS_TRACK,152,152,0,835.88,756.06,-8.48,7.26,10.26,270,-0.011,0.2472,0,14.808,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,-0.002,0,270,-3.119,0,1,-3.19,0,0,-3.12,270,0.1654,-0.0001,0.9862,-3.12,270,0.01,0.4,14.536,-0.002,-0.119,1,3,1311.13,0,-3.119,836.08,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.56,1066.33,2,0,0.175,0.175,546,5.71,0.175,0.175,82.6,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
82.95,APPROACH,ILS_TRACK,152,152,0,832.92,753.09,-8.48,7.26,10.26,270,-0.011,0.2471,0,14.808,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,0,0,270,-3.119,0,1,-3.19,0,0,-3.12,270,0.1654,-0.0001,0.9862,-3.12,270,0.01,0.4,14.479,-0.002,-0.119,1,3,1311.13,0,-3.119,833.11,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.58,1066.56,2,0,0.175,0.175,548,5.71,0.175,0.175,82.95,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
83.3,APPROACH,ILS_TRACK,152,152,0,829.95,750.12,-8.48,7.26,10.26,270,-0.008,0.247,0,14.808,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,0.001,0,270,-3.119,0,1,-3.19,0,0,-3.12,270,0.1655,0,0.9862,-3.12,270,0.02,0.4,14.423,0,-0.119,1,3,1311.13,0,-3.119,830.14,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.56,1066.78,2,0,0.175,0.175,550,5.71,0.175,0.175,83.3,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
83.65,APPROACH,ILS_TRACK,152,152,0,826.98,747.16,-8.48,7.26,10.26,270,-0.007,0.2469,0,14.807,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.003,0,270,-3.12,0,1,-3.19,0,0,-3.12,270,0.1656,0,0.9862,-3.12,270,0.02,0.4,14.366,-0.001,-0.12,1,3,1311.13,0,-3.12,827.18,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.51,1067.01,2,0,0.175,0.175,552,5.71,0.175,0.175,83.65,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
84,APPROACH,ILS_TRACK,152,152,0,824.02,744.19,-8.47,7.26,10.25,270,-0.007,0.2469,0,14.806,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.004,0,270,-3.12,0,1,-3.19,0,0,-3.12,270,0.1657,0,0.9862,-3.12,270,0.01,0.4,14.309,0.002,-0.12,1,3,1311.13,0,-3.12,824.21,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.51,1067.23,2,0,0.175,0.175,554,5.71,0.175,0.175,84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
84.35,APPROACH,ILS_TRACK,152.01,152,-0.01,821.05,741.23,-8.47,7.26,10.25,270,-0.006,0.2468,0,14.804,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.006,0,270,-3.12,0,1,-3.19,0,0,-3.12,270,0.1658,0,0.9862,-3.12,270,0.02,0.4,14.253,0.001,-0.12,1,3,1311.13,0.001,-3.12,821.25,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.51,1067.46,2,0,0.175,0.175,556,5.71,0.175,0.175,84.35,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
84.7,APPROACH,ILS_TRACK,152.01,152,-0.01,818.09,738.26,-8.47,7.26,10.25,270,-0.005,0.2467,0,14.801,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.007,0,270,-3.12,0,1,-3.19,0,0,-3.12,270,0.1659,0,0.9861,-3.12,270,0.02,0.4,14.196,0.001,-0.12,1,3,1311.13,0.001,-3.12,818.28,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.43,1067.68,2,0,0.175,0.175,558,5.71,0.175,0.175,84.7,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
85.05,APPROACH,ILS_TRACK,152.01,152,-0.01,815.12,735.3,-8.47,7.26,10.25,270,-0.005,0.2466,0,14.799,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.008,0,270,-3.12,0,1,-3.19,0,0,-3.12,270,0.166,0,0.9861,-3.12,270,0.02,0.4,14.14,0,-0.12,1,3,1311.13,0.001,-3.12,815.32,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.4,1067.91,2,0,0.175,0.175,560,5.71,0.175,0.175,85.05,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
85.4,APPROACH,ILS_TRACK,152.01,152,-0.01,812.16,732.33,-8.47,7.26,10.25,270,-0.004,0.2466,0,14.795,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,270,-3.12,0,1,-3.19,0,0,-3.12,270,0.1661,0,0.9861,-3.12,270,0.02,0.4,14.083,0,-0.12,1,3,1311.13,0.001,-3.12,812.35,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.43,1068.13,2,0,0.175,0.175,562,5.71,0.175,0.175,85.4,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
85.75,APPROACH,ILS_TRACK,152.01,152,-0.01,809.19,729.37,-8.47,7.26,10.25,270,-0.005,0.2465,0,14.792,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.011,0,270,-3.12,0,1,-3.19,0,0,-3.12,270,0.1662,-0.0001,0.9861,-3.12,270,0.02,0.4,14.027,-0.003,-0.12,1,3,1311.13,0,-3.12,809.39,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.41,1068.35,2,0,0.175,0.175,564,5.71,0.175,0.175,85.75,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
86.1,APPROACH,ILS_TRACK,152.01,152,-0.01,806.23,726.41,-8.47,7.25,10.25,270,-0.004,0.2464,0,14.788,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.012,0,270,-3.12,0,1,-3.19,0,0,-3.12,270,0.1663,0,0.9861,-3.12,270,0.02,0.4,13.97,0,-0.12,1,3,1311.13,0,-3.12,806.42,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.33,1068.58,2,0,0.175,0.175,566,5.71,0.175,0.175,86.1,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
86.45,APPROACH,ILS_TRACK,152.01,152,-0.01,803.27,723.45,-8.46,7.25,10.25,270,-0.006,0.2463,0,14.783,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.013,0,270,-3.119,0,1,-3.19,0,0,-3.12,270,0.1664,-0.0001,0.9861,-3.12,270,0.02,0.4,13.913,-0.002,-0.119,1,3,1311.13,0,-3.119,803.46,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.29,1068.8,2,0,0.175,0.175,568,5.71,0.175,0.175,86.45,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
86.8,APPROACH,ILS_TRACK,152.01,152,-0.01,800.3,720.48,-8.46,7.25,10.25,270,-0.005,0.2463,0,14.779,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.014,0,270,-3.119,0,1,-3.19,0,0,-3.12,270,0.1665,0,0.986,-3.12,270,0.02,0.4,13.857,0.001,-0.119,1,3,1311.13,0,-3.119,800.5,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.32,1069.02,2,0,0.175,0.175,570,5.71,0.175,0.175,86.8,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
87.15,APPROACH,ILS_TRACK,152.01,152,-0.01,797.34,717.52,-8.46,7.25,10.25,270,-0.007,0.2462,0,14.774,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.015,0,270,-3.119,0,1,-3.19,0,0,-3.12,269.99,0.1666,0,0.986,-3.12,270,0.03,0.4,13.8,0,-0.119,1,3,1311.13,0,-3.119,797.54,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.29,1069.25,2,0,0.175,0.175,572,5.71,0.175,0.175,87.15,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
87.5,APPROACH,ILS_TRACK,152.02,152,-0.02,794.38,714.56,-8.46,7.25,10.25,270,-0.007,0.2461,0,14.768,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.015,0,270,-3.119,0,1,-3.19,0,0,-3.12,270,0.1667,-0.0001,0.986,-3.12,270,0.03,0.4,13.744,-0.001,-0.119,1,3,1311.13,0,-3.119,794.58,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.23,1069.47,2,0,0.175,0.175,574,5.71,0.175,0.175,87.5,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
