t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
49.12,APPROACH,ILS_TRACK,151.8,152,0.2,1186.58,1106.76,-8.52,7.27,10.21,270.04,-0.038,0.2534,0,13.995,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.948,0,-0.204,0,270.01,-3.138,0,1,-3.22,0,0,-3.2,270.01,0.0989,0.0001,0.9951,-3.14,270.01,-1.09,0.34,21.224,0.01,-0.138,1,3,1338.71,0.045,-3.138,1186.58,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.76,1041.07,2,0,0.12,0.12,411,8.33,0.12,0.12,49.12,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
49.48,APPROACH,ILS_TRACK,151.8,152,0.2,1183.49,1103.66,-8.62,7.25,10.25,270.04,-0.039,0.2517,0,14.068,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.948,0,-0.203,0,270.01,-3.218,0,1,-3.26,0,0,-3.12,270.01,0.1004,0.0001,0.995,-3.22,270.01,-1.04,0.35,21.165,0.008,-0.218,1,3,1338.71,0.139,-3.218,1183.48,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.04,1041.28,2,0,0.12,0.12,414,8.33,0.12,0.12,49.48,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
49.74,APPROACH,ILS_TRACK,151.79,152,0.21,1181.24,1101.44,-8.55,7.19,10.14,270.04,-0.041,0.2565,0,14.122,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.95,0,-0.21,0,270.01,-3.056,0,1,-3.22,0,0,-3.16,270.01,0.0976,0.0001,0.9952,-3.06,270.01,-1.01,0.36,21.122,0.009,-0.056,1,3,1338.71,-0.064,-3.056,1181.23,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.17,1041.4,2,0,0.12,0.12,416,7.69,0.14,0.12,49.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
50.1,APPROACH,ILS_TRACK,151.79,152,0.21,1178.16,1098.34,-8.55,7.26,10.23,270.04,-0.042,0.2541,0,14.196,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.949,0,-0.207,0,270.01,-3.194,0,1,-3.23,0,0,-3.21,270,0.1001,0.0001,0.995,-3.19,270.01,-0.96,0.38,21.062,0.007,-0.194,1,3,1338.71,0.099,-3.194,1178.13,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.48,1041.61,2,0,0.12,0.12,419,8.33,0.12,0.12,50.1,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
50.46,APPROACH,ILS_TRACK,151.79,152,0.21,1175.07,1095.24,-8.65,7.26,10.28,270.03,-0.044,0.2544,0,14.272,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.949,0,-0.207,0,270,-3.218,0,1,-3.27,0,0,-3.11,270.01,0.1006,0,0.9949,-3.22,270,-0.92,0.39,21.003,0.001,-0.218,1,3,1338.71,0.125,-3.218,1175.02,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.88,1041.82,2,0,0.12,0.12,422,8.33,0.12,0.12,50.46,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
50.82,APPROACH,ILS_TRACK,151.78,152,0.22,1171.96,1092.16,-8.62,7.18,10.17,270.03,-0.046,0.2603,0,14.349,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.952,0,-0.217,0,270.01,-3.082,0,1,-3.24,0,0,-3.06,270,0.0984,0.0001,0.9952,-3.08,270.01,-0.87,0.39,20.944,0.005,-0.082,1,3,1338.71,-0.044,-3.082,1171.91,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.36,1041.99,2,0,0.12,0.12,425,8.33,0.12,0.12,50.82,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
51.18,APPROACH,ILS_TRACK,151.78,152,0.22,1168.87,1089.06,-8.56,7.22,10.18,270.03,-0.047,0.2607,0,14.426,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.952,0,-0.217,0,270,-3.082,0,1,-3.22,0,0,-3.2,270,0.0985,0,0.9951,-3.08,270,-0.83,0.4,20.885,0.003,-0.082,1,3,1338.71,-0.049,-3.082,1168.81,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.91,1042.19,2,0,0.12,0.12,428,8.33,0.12,0.12,51.18,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
51.54,APPROACH,ILS_TRACK,151.79,152,0.21,1165.78,1085.96,-8.56,7.26,10.22,270.03,-0.047,0.2564,0,14.502,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.95,0,-0.209,0,270,-3.171,0,1,-3.23,0,0,-3.2,270,0.1001,0,0.995,-3.17,270,-0.79,0.42,20.825,0.002,-0.171,1,3,1338.71,0.056,-3.171,1165.7,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.42,1042.43,2,0,0.12,0.12,431,8.33,0.12,0.12,51.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
51.9,APPROACH,ILS_TRACK,151.8,152,0.2,1162.68,1082.86,-8.62,7.26,10.26,270.03,-0.048,0.2535,0,14.576,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.948,0,-0.201,0,270,-3.216,0,1,-3.26,0,0,-3.12,270,0.101,-0.0001,0.9949,-3.22,270,-0.74,0.43,20.766,-0.001,-0.216,1,3,1338.71,0.111,-3.216,1162.6,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.76,1042.67,2,0,0.12,0.12,434,8.33,0.12,0.12,51.9,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
52.16,APPROACH,ILS_TRACK,151.8,152,0.2,1160.43,1080.64,-8.57,7.17,10.14,270.03,-0.048,0.2563,0,14.629,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.948,0,-0.201,0,270,-3.052,0,1,-3.22,0,0,-3.13,270,0.0982,0,0.9952,-3.05,270,-0.71,0.42,20.723,0.001,-0.052,1,3,1338.71,-0.091,-3.052,1160.36,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.87,1042.82,2,0,0.12,0.12,436,7.69,0.14,0.12,52.16,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
52.52,APPROACH,ILS_TRACK,151.81,152,0.19,1157.34,1077.53,-8.56,7.24,10.21,270.03,-0.046,0.2518,0,14.697,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.943,0,-0.186,0,270,-3.176,0,1,-3.23,0,0,-3.21,270,0.1005,0,0.9949,-3.18,270,-0.67,0.43,20.664,0,-0.176,1,3,1338.71,0.058,-3.176,1157.26,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.93,1043.08,2,0,0.12,0.12,439,8.33,0.12,0.12,52.52,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
52.88,APPROACH,ILS_TRACK,151.83,152,0.17,1154.24,1074.43,-8.66,7.21,10.23,270.03,-0.046,0.2501,0,14.762,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.94,0,-0.176,0,270,-3.202,0,1,-3.27,0,0,-3.1,270,0.101,-0.0001,0.9949,-3.2,270,-0.63,0.43,20.605,-0.001,-0.202,1,3,1338.71,0.09,-3.202,1154.15,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.95,1043.34,2,0,0.12,0.12,442,8.33,0.12,0.12,52.88,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
53.24,APPROACH,ILS_TRACK,151.83,152,0.17,1151.14,1071.33,-8.66,7.19,10.2,270.03,-0.046,0.2517,0,14.824,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.938,0,-0.168,0,270,-3.122,0,1,-3.26,0,0,-3.08,270,0.0997,-0.0001,0.995,-3.12,270,-0.59,0.43,20.546,-0.003,-0.122,1,3,1338.71,-0.008,-3.122,1151.05,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.81,1043.58,2,0,0.12,0.12,445,8.33,0.12,0.12,53.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
53.6,APPROACH,ILS_TRACK,151.84,152,0.16,1148.03,1068.24,-8.59,7.18,10.16,270.03,-0.046,0.2526,0,14.882,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.936,0,-0.159,0,269.99,-3.071,0,1,-3.23,0,0,-3.14,270,0.0989,-0.0001,0.9951,-3.07,269.99,-0.55,0.43,20.487,-0.005,-0.071,1,3,1338.71,-0.073,-3.071,1147.95,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.7,1043.82,2,0,0.12,0.12,448,8.33,0.12,0.12,53.6,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
53.96,APPROACH,ILS_TRACK,151.85,152,0.15,1144.94,1065.13,-8.55,7.24,10.2,270.03,-0.045,0.2528,0,14.936,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.933,0,-0.149,0,269.99,-3.134,0,1,-3.23,0,0,-3.22,270,0.1001,-0.0001,0.995,-3.13,269.99,-0.52,0.44,20.427,-0.006,-0.134,1,3,1338.71,0.001,-3.134,1144.84,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.57,1044.07,2,0,0.12,0.12,451,8.33,0.12,0.12,53.96,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
54.32,APPROACH,ILS_TRACK,151.86,152,0.14,1141.84,1062.03,-8.64,7.22,10.23,270.03,-0.046,0.2517,0,14.988,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.93,0,-0.139,0,270,-3.21,0,1,-3.26,0,0,-3.11,270,0.1015,-0.0001,0.9948,-3.21,270,-0.48,0.44,20.368,-0.003,-0.21,1,3,1338.71,0.096,-3.21,1141.74,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.71,1044.32,2,0,0.12,0.12,454,8.33,0.12,0.12,54.32,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
54.58,APPROACH,ILS_TRACK,151.86,152,0.14,1139.59,1059.8,-8.59,7.16,10.13,270.02,-0.048,0.2552,0,15.024,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.93,0,-0.138,0,270,-3.053,0,1,-3.23,0,0,-3.14,269.99,0.0989,-0.0001,0.9951,-3.05,270,-0.45,0.43,20.325,-0.005,-0.053,1,3,1338.71,-0.096,-3.053,1139.5,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.73,1044.48,2,0,0.12,0.12,456,7.69,0.14,0.12,54.58,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
54.94,APPROACH,ILS_TRACK,151.88,152,0.12,1136.5,1056.69,-8.57,7.22,10.19,270.02,-0.048,0.2523,0,15.069,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.926,0,-0.124,0,270,-3.144,0,1,-3.23,0,0,-3.2,269.99,0.1006,-0.0001,0.9949,-3.14,270,-0.42,0.44,20.266,-0.003,-0.144,1,3,1338.71,0.014,-3.144,1136.4,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.8,1044.74,2,0,0.12,0.12,459,8.33,0.12,0.12,54.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
55.3,APPROACH,ILS_TRACK,151.89,152,0.11,1133.4,1053.58,-8.65,7.21,10.22,270.02,-0.048,0.2501,0,15.111,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.922,0,-0.111,0,269.99,-3.197,0,1,-3.26,0,0,-3.11,269.99,0.1016,-0.0002,0.9948,-3.2,269.99,-0.38,0.44,20.207,-0.01,-0.197,1,3,1338.71,0.081,-3.197,1133.3,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.85,1045.01,2,0,0.12,0.12,462,8.33,0.12,0.12,55.3,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
55.63,APPROACH,ILS_TRACK,151.9,152,0.1,1130.56,1050.76,-8.66,7.16,10.17,270.02,-0.048,0.2513,0,15.146,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.92,0,-0.103,0,269.99,-3.099,0,1,-3.25,0,0,-3.06,270,0.1,-0.0002,0.995,-3.1,269.99,-0.36,0.43,20.154,-0.008,-0.099,1,3,1338.71,-0.036,-3.099,1130.52,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.77,1045.23,2,0,0.102,0.102,465,9.14,0.12,0.1,55.63,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
55.89,APPROACH,ILS_TRACK,151.91,152,0.09,1128.34,1048.54,-8.58,7.23,10.2,270.02,-0.052,0.2498,0,15.17,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.917,0,-0.093,0,270,-3.142,0,1,-3.24,0,0,-3.18,269.99,0.1008,-0.0001,0.9949,-3.14,270,-0.33,0.44,20.113,-0.005,-0.142,1,3,1338.71,0.014,-3.142,1128.36,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.65,1045.41,2,0,0.129,0.129,467,7.76,0.129,0.102,55.89,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
56.16,APPROACH,ILS_TRACK,151.91,152,0.09,1126.01,1046.2,-8.64,7.21,10.23,270.02,-0.052,0.2507,0,15.193,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.915,0,-0.086,0,269.99,-3.156,0,1,-3.26,0,0,-3.07,269.99,0.1011,-0.0002,0.9949,-3.16,269.99,-0.31,0.43,20.069,-0.01,-0.156,1,3,1338.71,0.033,-3.156,1126.05,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.52,1045.6,2,0,0.136,0.136,469,7.39,0.136,0.129,56.16,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
56.44,APPROACH,ILS_TRACK,151.92,152,0.08,1123.56,1043.75,-8.62,7.2,10.21,270.02,-0.053,0.2519,0,15.216,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.914,0,-0.081,0,269.99,-3.108,0,1,-3.25,0,0,-3.13,269.99,0.1004,-0.0002,0.995,-3.11,269.99,-0.28,0.43,20.023,-0.009,-0.108,1,3,1338.71,-0.026,-3.108,1123.63,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.45,1045.79,2,0,0.143,0.143,471,7.03,0.143,0.136,56.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
56.74,APPROACH,ILS_TRACK,151.93,152,0.07,1121,1041.19,-8.61,7.22,10.21,270.02,-0.053,0.2502,0,15.238,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.911,0,-0.07,0,269.99,-3.13,0,1,-3.24,0,0,-3.14,269.99,0.1008,-0.0003,0.9949,-3.13,269.99,-0.26,0.43,19.974,-0.013,-0.13,1,3,1338.71,0,-3.13,1121.08,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.48,1046.01,2,0,0.15,0.15,473,6.72,0.15,0.143,56.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
57.04,APPROACH,ILS_TRACK,151.94,152,0.06,1118.42,1038.61,-8.6,7.23,10.22,270.02,-0.053,0.2485,0,15.256,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.907,0,-0.058,0,269.99,-3.135,0,1,-3.24,0,0,-3.14,269.99,0.101,-0.0003,0.9949,-3.14,269.98,-0.23,0.44,19.925,-0.015,-0.135,1,3,1338.71,0.005,-3.135,1118.5,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.33,1046.23,2,0,0.15,0.15,475,6.67,0.15,0.15,57.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
57.34,APPROACH,ILS_TRACK,151.95,152,0.05,1115.84,1036.03,-8.6,7.23,10.22,270.02,-0.054,0.2476,0,15.271,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.904,0,-0.047,0,269.99,-3.136,0,1,-3.24,0,0,-3.13,269.99,0.1011,-0.0002,0.9949,-3.14,269.99,-0.21,0.44,19.875,-0.009,-0.136,1,3,1338.71,0.006,-3.136,1115.92,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.04,1046.45,2,0,0.15,0.15,477,6.67,0.15,0.15,57.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
57.64,APPROACH,ILS_TRACK,151.96,152,0.04,1113.26,1033.45,-8.59,7.23,10.21,270.02,-0.054,0.2471,0,15.282,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.901,0,-0.036,0,269.98,-3.139,0,1,-3.24,0,0,-3.14,269.98,0.1012,-0.0003,0.9949,-3.14,269.98,-0.18,0.44,19.826,-0.016,-0.139,1,3,1338.71,0.009,-3.139,1113.33,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.69,1046.67,2,0,0.15,0.15,479,6.67,0.15,0.15,57.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
57.94,APPROACH,ILS_TRACK,151.97,152,0.03,1110.68,1030.87,-8.59,7.22,10.21,270.02,-0.054,0.247,0,15.291,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.898,0,-0.027,0,269.99,-3.143,0,1,-3.24,0,0,-3.14,269.99,0.1014,-0.0002,0.9948,-3.14,269.99,-0.16,0.44,19.777,-0.011,-0.143,1,3,1338.71,0.013,-3.143,1110.75,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.33,1046.88,2,0,0.15,0.15,481,6.67,0.15,0.15,57.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
58.24,APPROACH,ILS_TRACK,151.98,152,0.02,1108.1,1028.29,-8.59,7.22,10.21,270.02,-0.054,0.2473,0,15.297,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.896,0,-0.018,0,269.99,-3.146,0,1,-3.23,0,0,-3.14,269.98,0.1015,-0.0003,0.9948,-3.15,269.99,-0.14,0.45,19.728,-0.013,-0.146,1,3,1338.71,0.015,-3.146,1108.17,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.02,1047.09,2,0,0.15,0.15,483,6.67,0.15,0.15,58.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
58.54,APPROACH,ILS_TRACK,151.99,152,0.01,1105.53,1025.72,-8.58,7.22,10.2,270.01,-0.053,0.2476,0,15.301,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.894,0,-0.011,0,269.99,-3.15,0,1,-3.23,0,0,-3.15,269.99,0.1017,-0.0003,0.9948,-3.15,269.99,-0.12,0.45,19.678,-0.012,-0.15,1,3,1338.71,0.017,-3.15,1105.59,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.76,1047.3,2,0,0.15,0.15,485,6.67,0.15,0.15,58.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
58.84,APPROACH,ILS_TRACK,152,152,0,1102.95,1023.14,-8.58,7.21,10.2,270.01,-0.053,0.2479,0,15.303,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.004,0,269.99,-3.152,0,1,-3.23,0,0,-3.15,269.98,0.1018,-0.0002,0.9948,-3.15,269.99,-0.09,0.46,19.629,-0.011,-0.152,1,3,1338.71,0.018,-3.152,1103.01,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.57,1047.5,2,0,0.15,0.15,487,6.67,0.15,0.15,58.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
59.14,APPROACH,ILS_TRACK,152,152,0,1100.38,1020.57,-8.58,7.21,10.2,270.01,-0.052,0.248,0,15.302,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.003,0,269.99,-3.156,0,1,-3.23,0,0,-3.15,269.99,0.1019,-0.0003,0.9948,-3.16,269.99,-0.07,0.46,19.58,-0.014,-0.156,1,3,1338.71,0.02,-3.156,1100.43,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.43,1047.71,2,0,0.15,0.15,489,6.67,0.15,0.15,59.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
