t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
9.34,APPROACH,ILS_TRACK,146.62,152,5.38,505.32,423.49,-4.47,14.05,15.64,269.99,0.04,0.6684,0,10.8,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.412,0,-5.396,0,270,0,0,1,-1.78,0,0,0,270,0.3783,0,0.9257,0,270,0.31,-103.99,10.215,-0.002,29.231,1,3,658.02,2.46,0,609.64,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.48,1069.65,2,0,0.15,0.15,68,6.67,0.15,0.15,9.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
9.64,APPROACH,ILS_TRACK,146.93,152,5.07,503.87,422.21,-4.13,13.34,14.84,270,0.048,0.5484,0,12.357,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.33,0,-5.107,0,270,0,0,1,-1.63,0,0,0,270,0.3783,0,0.9257,0,270,0.3,-103.08,10.169,-0.002,28.315,1,3,658.02,3.261,0,607.22,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567.14,1071,2,0,0.15,0.15,70,6.67,0.15,0.15,9.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
9.94,APPROACH,ILS_TRACK,147.33,152,4.67,502.63,421.03,-3.7,13.12,14.49,270,0.056,0.4284,0,13.802,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.22,0,-4.715,0,270,0,0,1,-1.49,0,0,0,270,0.3784,0,0.9256,0,270,0.29,-101.92,10.123,-0.002,27.348,1,3,658.02,4.036,0,604.79,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567.26,1072.73,2,0,0.15,0.15,72,6.67,0.15,0.15,9.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
10.24,APPROACH,ILS_TRACK,147.74,152,4.26,501.53,419.97,-3.42,12.92,14.19,270,0.058,0.3084,0,15.123,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.103,0,-4.3,0,270,0,0,1,-1.34,0,0,0,270,0.3785,0,0.9256,0,270,0.27,-100.62,10.076,-0.002,26.612,1,3,658.02,4.469,0,602.36,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555.34,1074.54,2,0,0.15,0.15,74,6.67,0.15,0.15,10.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
10.54,APPROACH,ILS_TRACK,148.14,152,3.86,500.6,419.01,-2.87,13.06,14.16,270,0.063,0.1884,0,16.32,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.988,0,-3.893,0,270,0,0,1,-1.19,0,0,0,270,0.3786,-0.0001,0.9256,0,270,0.26,-99.14,10.03,-0.003,25.68,1,3,658.02,5.079,0,599.92,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531.73,1076.27,2,0,0.15,0.15,76,6.67,0.15,0.15,10.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
10.84,APPROACH,ILS_TRACK,148.42,152,3.58,499.7,418.33,-1.92,12.51,13.14,270,0.058,0.1942,0,17.421,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.908,0,-3.607,0,270,0,0,1,-0.79,0,0,0,270,0.3786,0,0.9255,0,270,0.25,-97.6,9.983,-0.002,25.178,1,3,658.02,5.127,0,597.48,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.51,1077.46,2,0,0.15,0.15,78,6.67,0.15,0.15,10.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
11.14,APPROACH,ILS_TRACK,148.73,152,3.27,498.88,417.87,-1.38,11.4,11.78,270,0.059,0.1877,0,18.438,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.822,0,-3.304,0,270,0,0,1,-0.56,0,0,0,270,0.3787,0,0.9255,0,270,0.24,-95.99,9.936,-0.003,24.443,1,3,658.02,5.44,0,595.03,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.09,1078.79,2,0,0.15,0.15,80,6.67,0.15,0.15,11.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
11.44,APPROACH,ILS_TRACK,149.11,152,2.89,498.17,417.47,-1.38,10.25,10.68,270,0.061,0.1461,0,19.346,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.717,0,-2.931,0,270,0,0,1,-0.54,0,0,0,270,0.3788,0,0.9255,0,270,0.24,-94.28,9.889,-0.003,23.601,1,3,658.02,5.852,0,592.57,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.22,1080.39,2,0,0.15,0.15,82,6.67,0.15,0.15,11.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
11.74,APPROACH,ILS_TRACK,149.52,152,2.48,497.57,417.05,-1.57,9.56,10.09,270,0.06,0.0961,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.602,0,-2.524,0,270,0,0,1,-0.57,0,0,0,270,0.3789,0,0.9255,0,270,0.23,-92.43,9.843,-0.002,22.744,1,3,658.02,6.233,0,590.11,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.26,1082.11,2,0,0.15,0.15,84,6.67,0.15,0.15,11.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
12.04,APPROACH,ILS_TRACK,149.86,152,2.14,497.13,416.54,-1.69,9.68,10.33,270,0.059,0.0728,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.502,0,-2.168,0,270,0,0,1,-0.65,0,0,0,270,0.3789,0,0.9254,0,270,0.22,-90.43,9.795,-0.002,21.687,1,3,658.02,6.804,0,587.65,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.02,1083.6,2,0,0.15,0.15,86,6.67,0.15,0.15,12.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
12.34,APPROACH,ILS_TRACK,150.1,152,1.9,496.76,416.01,-1.67,10.14,10.82,270,0.056,0.1018,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.432,0,-1.919,0,270,0,0,1,-0.67,0,0,0,270,0.379,-0.0001,0.9254,0,270,0.21,-88.35,9.748,-0.003,20.871,1,3,658.02,7.042,0,585.18,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.26,1084.64,2,0,0.15,0.15,88,6.67,0.15,0.15,12.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
12.64,APPROACH,ILS_TRACK,150.19,152,1.81,496.38,415.55,-1.48,10.46,11.03,270,0.053,0.1829,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.401,0,-1.811,0,270,0,0,1,-0.57,0,0,0,270,0.3791,0,0.9254,0,270,0.2,-86.26,9.701,-0.001,20.325,1,3,658.02,6.94,0,582.71,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.34,1085.08,2,0,0.15,0.15,90,6.67,0.15,0.15,12.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
12.94,APPROACH,ILS_TRACK,150.19,152,1.81,495.97,415.17,-1.16,10.48,10.88,270,0.05,0.2809,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.399,0,-1.803,0,270,0,0,1,-0.45,0,0,0,270,0.3791,-0.0001,0.9253,0,270,0.2,-84.18,9.654,-0.004,19.789,1,3,658.02,6.832,0,580.24,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.67,1085.11,2,0,0.15,0.15,92,6.67,0.15,0.15,12.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
13.24,APPROACH,ILS_TRACK,150.17,152,1.83,495.58,414.82,-1.07,10.33,10.71,270,0.046,0.3586,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.406,0,-1.829,0,270,0,0,1,-0.43,0,0,0,270,0.3792,0,0.9253,0,270,0.19,-82.1,9.607,-0.001,19.032,1,3,658.02,6.999,0,577.76,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.05,1085.03,2,0,0.15,0.15,94,6.67,0.15,0.15,13.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
13.54,APPROACH,ILS_TRACK,150.16,152,1.84,495.23,414.49,-1.17,10.17,10.6,270,0.047,0.4013,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.409,0,-1.839,0,270,0,0,1,-0.43,0,0,0,270,0.3793,0,0.9253,0,270,0.18,-80.01,9.56,-0.002,18.352,1,3,658.02,7.062,0,575.29,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.6,1085.02,2,0,0.15,0.15,96,6.67,0.15,0.15,13.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
13.84,APPROACH,ILS_TRACK,150.17,152,1.83,494.92,414.18,-0.95,10.29,10.62,270,0.039,0.4219,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.408,0,-1.834,0,270,0,0,1,-0.37,0,0,0,270,0.3794,0,0.9252,0,270,0.18,-77.83,9.513,-0.002,17.593,1,3,658.02,7.196,0,572.82,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.28,1085.07,2,0,0.15,0.15,98,6.67,0.15,0.15,13.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
14.14,APPROACH,ILS_TRACK,150.19,152,1.81,494.63,413.88,-0.96,10.26,10.63,270,0.041,0.4272,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.403,0,-1.815,0,270,0,0,1,-0.39,0,0,0,270,0.3794,-0.0001,0.9252,0,270,0.17,-75.66,9.465,-0.003,16.85,1,3,658.02,7.312,0,570.35,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.9,1085.19,2,0,0.15,0.15,100,6.67,0.15,0.15,14.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
14.43,APPROACH,ILS_TRACK,150.23,152,1.77,494.33,413.64,-0.85,10.1,10.39,270,0.036,0.4197,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.391,0,-1.774,0,270,0,0,1,-0.31,0,0,0,270,0.3795,0,0.9252,0,270,0.17,-73.54,9.419,-0.002,16.327,1,3,658.02,7.171,0,567.93,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.01,1085.38,2,0,0.145,0.145,102,6.88,0.15,0.145,14.43,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
14.7,APPROACH,ILS_TRACK,150.32,152,1.68,494.08,413.42,-0.77,10.02,10.29,270,0.034,0.3896,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.367,0,-1.691,0,270,0,0,1,-0.3,0,0,0,270,0.3796,0,0.9252,0,270,0.16,-71.52,9.376,-0.001,15.589,1,3,658.02,7.332,0,565.65,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.68,1085.77,2,0,0.136,0.136,104,7.42,0.145,0.136,14.7,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
15.06,APPROACH,ILS_TRACK,150.47,152,1.53,493.78,413.13,-0.74,9.94,10.2,270,0.031,0.3383,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.325,0,-1.54,0,270,0,0,1,-0.29,0,0,0,270,0.3797,0,0.9251,0,270,0.15,-68.87,9.319,0,14.717,1,3,658.02,7.428,0,562.68,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.82,1086.42,2,0,0.117,0.117,107,8.44,0.136,0.117,15.06,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
15.4,APPROACH,ILS_TRACK,150.62,152,1.38,493.52,412.86,-0.75,9.95,10.24,270,0.032,0.2997,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.282,0,-1.386,0,270,0,0,1,-0.31,0,0,0,270,0.3797,0,0.9251,0,270,0.15,-66.37,9.267,-0.001,13.847,1,3,658.02,7.581,0,559.93,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.74,1087.09,2,0,0.116,0.116,110,8.86,0.117,0.103,15.4,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
15.69,APPROACH,ILS_TRACK,150.73,152,1.27,493.28,412.66,-0.78,9.83,10.11,270,0.032,0.2956,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.253,0,-1.286,0,270,0,0,1,-0.28,0,0,0,270,0.3798,0,0.9251,0,270,0.14,-64.29,9.222,-0.001,13.354,1,3,658.02,7.417,0,557.62,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.05,1087.54,2,0,0.152,0.152,112,6.87,0.152,0.116,15.69,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
16.01,APPROACH,ILS_TRACK,150.86,152,1.14,493.08,412.4,-0.72,10.02,10.29,270,0.029,0.2808,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.216,0,-1.154,0,270,0,0,1,-0.28,0,0,0,270,0.3799,0,0.925,0,270,0.14,-61.88,9.173,-0.001,12.435,1,3,658.02,7.663,0,555.01,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.57,1088.11,2,0,0.16,0.16,114,6.28,0.16,0.152,16.01,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
16.34,APPROACH,ILS_TRACK,150.97,152,1.03,492.85,412.17,-0.66,10.07,10.3,270,0.03,0.2798,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.185,0,-1.043,0,270,0,0,1,-0.25,0,0,0,270,0.38,0,0.925,0,270,0.13,-59.36,9.12,-0.001,11.727,1,3,658.02,7.603,0,552.26,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.96,1088.59,2,0,0.168,0.168,116,5.97,0.168,0.16,16.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
16.69,APPROACH,ILS_TRACK,151.07,152,0.93,492.63,411.92,-0.65,10.12,10.36,270,0.031,0.2821,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.156,0,-0.94,0,270,0,0,1,-0.25,0,0,0,270,0.3801,0,0.925,0,270,0.12,-56.71,9.065,0,10.871,1,3,658.02,7.679,0,549.39,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.58,1089.04,2,0,0.175,0.175,118,5.74,0.175,0.168,16.69,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
17.04,APPROACH,ILS_TRACK,151.15,152,0.85,492.42,411.7,-0.6,10.15,10.37,270,0.031,0.288,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.131,0,-0.854,0,270,0,0,1,-0.23,0,0,0,270,0.3801,0,0.9249,0,270,0.12,-54.03,9.01,0,10.063,1,3,658.02,7.682,0,546.49,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.07,1089.42,2,0,0.175,0.175,120,5.71,0.175,0.175,17.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
17.39,APPROACH,ILS_TRACK,151.23,152,0.77,492.21,411.5,-0.56,10.15,10.35,270,0.03,0.2957,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.111,0,-0.781,0,270,0,0,1,-0.22,0,0,0,270,0.3802,0,0.9249,0,270,0.11,-51.33,8.955,0.002,9.234,1,3,658.02,7.709,0,543.59,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.74,1089.73,2,0,0.175,0.175,122,5.71,0.175,0.175,17.39,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
17.74,APPROACH,ILS_TRACK,151.29,152,0.71,492.02,411.31,-0.53,10.13,10.33,270,0.03,0.3024,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.093,0,-0.717,0,270,0,0,1,-0.2,0,0,0,270,0.3803,0,0.9249,0,270,0.1,-48.63,8.899,0.001,8.391,1,3,658.02,7.746,0,540.68,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.63,1090.02,2,0,0.175,0.175,124,5.71,0.175,0.175,17.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
18.09,APPROACH,ILS_TRACK,151.35,152,0.65,491.84,411.13,-0.49,10.13,10.31,270,0.029,0.3068,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.076,0,-0.657,0,270,0,0,1,-0.19,0,0,0,270,0.3804,0,0.9248,0,270,0.09,-45.91,8.844,0.003,7.54,1,3,658.02,7.79,0,537.78,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.48,1090.28,2,0,0.175,0.175,126,5.71,0.175,0.175,18.09,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
18.44,APPROACH,ILS_TRACK,151.41,152,0.59,491.67,410.97,-0.46,10.13,10.29,270,0.028,0.3085,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.059,0,-0.598,0,270,0,0,1,-0.18,0,0,0,270,0.3805,0,0.9248,0,270,0.09,-43.17,8.788,0.003,6.691,1,3,658.02,7.824,0,534.87,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.72,1090.54,2,0,0.175,0.175,128,5.71,0.175,0.175,18.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
18.79,APPROACH,ILS_TRACK,151.47,152,0.53,491.52,410.81,-0.42,10.11,10.27,270,0.027,0.3077,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.043,0,-0.538,0,270,0,0,1,-0.16,0,0,0,270,0.3806,0.0001,0.9248,0,270,0.08,-40.42,8.733,0.003,5.841,1,3,658.02,7.857,0,531.97,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.05,1090.81,2,0,0.175,0.175,130,5.71,0.175,0.175,18.79,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
19.14,APPROACH,ILS_TRACK,151.53,152,0.47,491.37,410.67,-0.39,10.1,10.24,269.99,0.026,0.3047,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.025,0,-0.476,0,270,0,0,1,-0.15,0,0,0,270,0.3807,0.0001,0.9247,0,270,0.07,-37.66,8.678,0.003,4.986,1,3,658.02,7.892,0,529.06,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.27,1091.08,2,0,0.175,0.175,132,5.71,0.175,0.175,19.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
19.49,APPROACH,ILS_TRACK,151.59,152,0.41,491.24,410.54,-0.37,10.1,10.23,269.99,0.025,0.3007,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.007,0,-0.413,0,270.01,0,0,1,-0.14,0,0,0,270,0.3807,0.0001,0.9247,0,270.01,0.06,-34.89,8.622,0.006,4.124,1,3,658.02,7.93,0,526.15,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.18,1091.36,2,0,0.175,0.175,134,5.71,0.175,0.175,19.49,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
19.84,APPROACH,ILS_TRACK,151.66,152,0.34,491.11,410.41,-0.34,10.09,10.21,269.99,0.023,0.2967,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.989,0,-0.349,0,270,0,0,1,-0.13,0,0,0,270,0.3808,0.0001,0.9246,0,270,0.05,-32.11,8.567,0.004,3.269,1,3,658.02,7.955,0,523.24,0,0,0,,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.59,1091.64,2,0,0.175,0.175,136,5.71,0.175,0.175,19.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
