t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status
33.22,APPROACH,FLY_TO_FIX,206.27,149,-57.27,1283.28,-1.22,6.29,6.75,253.38,0.061,0,0,-18.832,1,0.6,4.5,1.533,0.35,0.0168,0.4,252.92,0.293,0,1,-0.39,0.46,0,6.75,252.97,0.6352,-0.2905,0.7156,6.98,252.92,0,0,47.199,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,3443.82,6,0,0.76,0.5,43,1.32,0.76,0.76,33.26,FLYING
33.98,APPROACH,FLY_TO_FIX,205.23,149,-56.23,1282.79,-0.68,6.63,6.91,253.21,0.037,0,0,-18.738,1,0.6,4.5,1.552,0.35,0.0168,0.4,252.87,0.296,0,1,-0.26,0.34,0,7,252.92,0.6327,-0.2912,0.7175,7.17,252.87,0,0,47.037,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,3430.77,6,0,0.76,0.5,44,1.32,0.76,0.76,34.02,FLYING
34.74,APPROACH,FLY_TO_FIX,204.12,149,-55.12,1282.74,-0.04,6.92,7.05,253.05,0.027,0,0,-18.645,1,0.6,4.5,1.573,0.35,0.0168,0.4,252.82,0.296,0,1,-0.1,0.23,0,7.19,252.87,0.6307,-0.2919,0.719,7.33,252.82,0,0,46.875,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,3416.86,6,0,0.76,0.5,45,1.32,0.76,0.76,34.78,FLYING
35.5,APPROACH,FLY_TO_FIX,202.97,149,-53.97,1283.14,0.61,7.2,7.12,252.9,0.056,0,0,-18.551,1,0.6,4.5,1.597,0.35,0.0168,0.4,252.78,0.295,0,1,0.09,0.12,0,7.34,252.82,0.6299,-0.2926,0.7194,7.4,252.78,0,0,46.715,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,3402.34,6,0,0.76,0.5,46,1.32,0.76,0.76,35.54,FLYING
36.26,APPROACH,FLY_TO_FIX,201.79,149,-52.79,1284,1.26,7.4,7.11,252.74,-0.007,0,0,-18.459,1,0.6,4.5,1.623,0.35,0.0168,0.4,252.73,0.291,0,1,0.28,0.01,0,7.41,252.78,0.6297,-0.2934,0.7193,7.41,252.73,0,0,46.555,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,3387.35,6,0,0.76,0.5,47,1.32,0.76,0.76,36.3,FLYING
37.02,APPROACH,FLY_TO_FIX,200.6,149,-51.6,1285.26,1.76,7.54,7.09,252.58,-0.028,0,0,-18.366,1,0.6,4.5,1.651,0.35,0.0168,0.4,252.68,0.285,0,1,0.45,0.1,0,7.43,252.73,0.6302,-0.2942,0.7185,7.37,252.68,0,0,46.396,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3372.14,6,0,0.76,0.5,48,1.32,0.76,0.76,37.06,FLYING
37.78,APPROACH,FLY_TO_FIX,199.43,149,-50.43,1286.76,2.09,7.58,7.03,252.42,-0.048,0,0,-18.274,1,0.6,4.5,1.68,0.35,0.0168,0.4,252.64,0.278,0,1,0.55,0.22,0,7.39,252.68,0.6307,-0.295,0.7178,7.34,252.64,0,0,46.238,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3357.11,6,0,0.76,0.5,49,1.32,0.76,0.76,37.82,FLYING
38.54,APPROACH,FLY_TO_FIX,198.28,149,-49.28,1288.42,2.28,7.59,6.95,252.26,-0.073,0,0,-18.183,1,0.6,4.5,1.709,0.35,0.0168,0.4,252.59,0.27,0,1,0.63,0.33,0,7.35,252.64,0.632,-0.2958,0.7163,7.24,252.59,0,0,46.081,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3342.22,6,0,0.76,0.5,50,1.32,0.76,0.76,38.58,FLYING
39.3,APPROACH,FLY_TO_FIX,197.17,149,-48.17,1290.1,2.27,7.51,6.86,252.1,-0.049,0,0,-18.092,1,0.6,4.5,1.737,0.35,0.0168,0.4,252.55,0.261,0,1,0.67,0.44,0,7.26,252.59,0.6334,-0.2966,0.7147,7.13,252.55,0,0,45.925,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3327.85,6,0,0.76,0.5,51,1.32,0.76,0.76,39.34,FLYING
40.06,APPROACH,FLY_TO_FIX,196.08,149,-47.08,1291.74,2.18,7.42,6.78,251.95,-0.075,0,0,-18.002,1,0.6,4.5,1.764,0.35,0.0168,0.4,252.51,0.253,0,1,0.65,0.56,0,7.15,252.55,0.6346,-0.2974,0.7133,7.04,252.51,0,0,45.77,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3313.72,6,0,0.76,0.5,52,1.32,0.76,0.76,40.1,FLYING
40.82,APPROACH,FLY_TO_FIX,195.03,149,-46.03,1293.21,1.92,7.3,6.72,251.78,-0.115,0,0,-17.912,1,0.6,4.5,1.789,0.35,0.0168,0.4,252.46,0.246,0,1,0.6,0.68,0,7.06,252.51,0.6355,-0.2982,0.7122,6.98,252.46,0,0,45.616,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300.13,6,0,0.76,0.5,53,1.32,0.76,0.76,40.86,FLYING
41.58,APPROACH,FLY_TO_FIX,194.03,149,-45.03,1294.45,1.53,7.18,6.72,251.62,-0.108,0,0,-17.822,1,0.6,4.5,1.812,0.35,0.0168,0.4,252.42,0.239,0,1,0.51,0.8,0,6.99,252.46,0.6358,-0.2988,0.7117,6.95,252.42,0,0,45.462,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3287.03,6,0,0.76,0.5,54,1.32,0.76,0.76,41.62,FLYING
42.34,APPROACH,FLY_TO_FIX,193.05,149,-44.05,1295.39,1.08,7.1,6.77,251.46,-0.103,0,0,-17.733,1,0.6,4.5,1.832,0.35,0.0168,0.4,252.38,0.234,0,1,0.38,0.92,0,6.97,252.42,0.6354,-0.2995,0.7117,6.99,252.38,0,0,45.31,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3274.27,6,0,0.76,0.5,55,1.32,0.76,0.76,42.38,FLYING
43.1,APPROACH,FLY_TO_FIX,192.07,149,-43.07,1296.04,0.67,7.05,6.86,251.3,-0.143,0,0,-17.644,1,0.6,4.5,1.85,0.35,0.0168,0.4,252.35,0.23,0,1,0.25,1.05,0,7,252.38,0.6345,-0.3001,0.7123,7.06,252.35,0,0,45.158,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3261.55,6,0,0.76,0.5,56,1.32,0.76,0.76,43.14,FLYING
43.86,APPROACH,FLY_TO_FIX,191.09,149,-42.09,1296.41,0.29,7.05,6.97,251.14,-0.178,0,0,-17.556,1,0.6,4.5,1.866,0.35,0.0168,0.4,252.31,0.228,0,1,0.14,1.17,0,7.07,252.35,0.6331,-0.3006,0.7133,7.17,252.31,0,0,45.007,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3248.83,6,0,0.76,0.5,57,1.32,0.76,0.76,43.9,FLYING
44.62,APPROACH,FLY_TO_FIX,190.1,149,-41.1,1296.55,-0.06,7.09,7.14,251.01,-0.191,0,0,-17.468,1,0.6,4.5,1.881,0.35,0.0168,0.4,252.27,0.227,0,1,0.02,1.26,0,7.18,252.31,0.6311,-0.3011,0.7149,7.33,252.27,0,0,44.857,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3236.05,6,0,0.76,0.5,58,1.32,0.76,0.76,44.66,FLYING
45.38,APPROACH,FLY_TO_FIX,189.07,149,-40.07,1296.5,-0.26,7.19,7.32,251,-0.197,0,0,-17.381,1,0.6,4.5,1.896,0.35,0.0168,0.4,252.23,0.227,0,1,-0.06,1.24,0,7.35,252.27,0.6288,-0.3016,0.7167,7.51,252.23,0,0,44.703,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3222.67,6,0,0.76,0.5,59,1.28,0.76,0.76,45.44,FLYING
46.2,APPROACH,FLY_TO_FIX,187.96,149,-38.96,1296.42,-0.19,7.34,7.47,251.06,-0.144,0,0,-17.294,1,0.6,4.5,1.912,0.35,0.0168,0.4,252.2,0.228,0,1,-0.09,1.14,0,7.53,252.23,0.6268,-0.3021,0.7183,7.67,252.2,0,0,44.547,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3208.26,6,0,0.82,0.5,60,1.25,0.82,0.76,46.24,FLYING
46.94,APPROACH,FLY_TO_FIX,186.86,149,-37.86,1296.47,0.19,7.47,7.43,251.12,-0.144,0,0,-17.208,1,0.6,4.5,1.928,0.35,0.0168,0.4,252.16,0.228,0,1,0.01,1.04,0,7.68,252.2,0.6265,-0.3026,0.7183,7.7,252.16,0,0,44.403,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3193.89,6,0,0.74,0.5,61,1.35,0.82,0.74,46.98,FLYING
47.68,APPROACH,FLY_TO_FIX,185.73,149,-36.73,1296.76,0.62,7.48,7.3,251.19,-0.123,0,0,-17.122,1,0.6,4.5,1.945,0.35,0.0168,0.4,252.13,0.227,0,1,0.12,0.94,0,7.71,252.16,0.6282,-0.3032,0.7166,7.57,252.13,0,0,44.26,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3179.14,6,0,0.74,0.5,62,1.35,0.74,0.74,47.72,FLYING
48.42,APPROACH,FLY_TO_FIX,184.56,149,-35.56,1297.33,1.09,7.43,7.09,251.24,-0.126,0,0,-17.036,1,0.6,4.5,1.963,0.35,0.0168,0.4,252.1,0.224,0,1,0.27,0.86,0,7.58,252.13,0.6307,-0.3039,0.714,7.38,252.1,0,0,44.118,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3163.86,6,0,0.74,0.5,63,1.35,0.74,0.74,48.46,FLYING
49.16,APPROACH,FLY_TO_FIX,183.4,149,-34.4,1298.04,1.33,7.22,6.74,251.29,-0.13,0,0,-16.951,1,0.6,4.5,1.981,0.35,0.0168,0.4,252.07,0.221,0,1,0.39,0.78,0,7.39,252.1,0.6351,-0.3047,0.7097,7.04,252.07,0,0,43.977,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3148.56,6,0,0.74,0.5,64,1.35,0.74,0.74,49.2,FLYING
49.9,APPROACH,FLY_TO_FIX,182.33,149,-33.33,1298.83,1.14,6.96,6.6,251.35,-0.125,0,0,-16.866,1,0.6,4.5,1.999,0.35,0.0168,0.4,252.04,0.217,0,1,0.39,0.69,0,7.05,252.07,0.6382,-0.3054,0.7067,6.8,252.04,0,0,43.837,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3134.53,6,0,0.74,0.5,65,1.35,0.74,0.74,49.94,FLYING
50.64,APPROACH,FLY_TO_FIX,181.3,149,-32.3,1299.57,0.96,6.92,6.6,251.41,-0.148,0,0,-16.782,1,0.6,4.5,2.014,0.35,0.0168,0.4,252.01,0.213,0,1,0.34,0.6,0,6.82,252.04,0.6381,-0.3059,0.7066,6.82,252.01,0,0,43.697,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3121.03,6,0,0.74,0.5,66,1.35,0.74,0.74,50.68,FLYING
51.42,APPROACH,FLY_TO_FIX,180.26,149,-31.26,1300.2,0.59,6.83,6.73,251.46,-0.134,0,0,-16.698,1,0.6,4.5,2.028,0.35,0.0168,0.4,251.98,0.21,0,1,0.24,0.52,0,6.83,252.01,0.6374,-0.3064,0.707,6.87,251.98,0,0,43.551,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3107.35,6,0,0.78,0.5,67,1.28,0.78,0.74,51.46,FLYING
52.18,APPROACH,FLY_TO_FIX,179.2,149,-30.2,1300.54,0.42,6.93,6.71,251.5,-0.105,0,0,-16.614,1,0.6,4.5,2.042,0.35,0.0168,0.4,251.94,0.208,0,1,0.17,0.45,0,6.88,251.98,0.6366,-0.3069,0.7075,6.94,251.94,0,0,43.41,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093.4,6,0,0.76,0.5,68,1.32,0.78,0.76,52.22,FLYING
52.94,APPROACH,FLY_TO_FIX,178.23,149,-29.23,1300.85,0.01,6.85,7.04,251.53,-0.1,0,0,-16.531,1,0.6,4.5,2.053,0.35,0.0168,0.4,251.91,0.206,0,1,0.05,0.38,0,6.95,251.94,0.6345,-0.3073,0.7092,7.11,251.91,0,0,43.269,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3080.66,6,0,0.76,0.5,69,1.32,0.76,0.76,52.98,FLYING
53.7,APPROACH,FLY_TO_FIX,177.13,149,-28.13,1301,0,7.23,7.23,251.57,-0.055,0,0,-16.449,1,0.6,4.5,2.064,0.35,0.0168,0.4,251.88,0.205,0,1,0.02,0.31,0,7.12,251.91,0.6308,-0.3075,0.7124,7.4,251.88,0,0,43.129,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066.35,6,0,0.76,0.5,70,1.32,0.76,0.76,53.74,FLYING
54.46,APPROACH,FLY_TO_FIX,176.08,149,-27.08,1301.3,-0.06,7.43,7.73,251.6,-0.005,0,0,-16.366,1,0.6,4.5,2.075,0.35,0.0168,0.4,251.86,0.204,0,1,-0.03,0.26,0,7.42,251.88,0.6261,-0.3077,0.7165,7.77,251.86,0,0,42.99,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3052.59,6,0,0.76,0.5,71,1.32,0.76,0.76,54.5,FLYING
55.22,APPROACH,FLY_TO_FIX,174.84,149,-25.84,1301.47,0.24,7.84,7.72,251.62,-0.048,0,0,-16.285,1,0.6,4.5,2.088,0.35,0.0168,0.4,251.83,0.203,0,1,0.06,0.2,0,7.79,251.86,0.6242,-0.3081,0.718,7.92,251.83,0,0,42.851,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3036.4,6,0,0.76,0.5,72,1.32,0.76,0.76,55.26,FLYING
55.98,APPROACH,FLY_TO_FIX,173.66,149,-24.66,1301.73,0.35,7.8,7.68,251.63,-0.088,0,0,-16.203,1,0.6,4.5,2.102,0.35,0.0168,0.4,251.8,0.202,0,1,0.12,0.16,0,7.94,251.83,0.6247,-0.3086,0.7173,7.89,251.8,0,0,42.714,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3020.98,6,0,0.76,0.5,73,1.32,0.76,0.76,56.02,FLYING
56.74,APPROACH,FLY_TO_FIX,172.53,149,-23.53,1302.22,0.34,7.93,8.02,251.63,-0.061,0,0,-16.122,1,0.6,4.5,2.116,0.35,0.0168,0.4,251.77,0.2,0,1,0.11,0.14,0,7.9,251.8,0.6217,-0.3089,0.7197,8.12,251.77,0,0,42.577,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3006.26,6,0,0.76,0.5,74,1.32,0.76,0.76,56.78,FLYING
57.5,APPROACH,FLY_TO_FIX,171.29,149,-22.29,1302.71,0.6,8.3,8.13,251.64,-0.016,0,0,-16.042,1,0.6,4.5,2.132,0.35,0.0168,0.4,251.74,0.197,0,1,0.16,0.1,0,8.13,251.77,0.6189,-0.3092,0.722,8.34,251.74,0,0,42.442,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2989.98,6,0,0.76,0.5,75,1.32,0.76,0.76,57.54,FLYING
58.26,APPROACH,FLY_TO_FIX,170.07,149,-21.07,1303.26,0.72,8.37,8.17,251.63,-0.005,0,0,-15.961,1,0.6,4.5,2.148,0.35,0.0168,0.4,251.71,0.194,0,1,0.22,0.08,0,8.35,251.74,0.6187,-0.3096,0.722,8.36,251.71,0,0,42.307,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2974.02,6,0,0.76,0.5,76,1.32,0.76,0.76,58.3,FLYING
59.02,APPROACH,FLY_TO_FIX,168.85,149,-19.85,1303.85,0.75,8.4,8.19,251.62,-0.005,0,0,-15.882,1,0.6,4.5,2.165,0.35,0.0168,0.4,251.68,0.191,0,1,0.25,0.06,0,8.37,251.71,0.6186,-0.3101,0.7219,8.37,251.68,0,0,42.173,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2958.12,6,0,0.76,0.5,77,1.32,0.76,0.76,59.06,FLYING
59.78,APPROACH,FLY_TO_FIX,167.66,149,-18.66,1304.52,0.68,8.49,8.4,251.61,-0.039,0,0,-15.802,1,0.6,4.5,2.181,0.35,0.0168,0.4,251.65,0.188,0,1,0.23,0.04,0,8.38,251.68,0.6168,-0.3105,0.7233,8.52,251.65,0,0,42.04,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2942.56,6,0,0.76,0.5,78,1.32,0.76,0.76,59.82,FLYING
60.54,APPROACH,FLY_TO_FIX,166.4,149,-17.4,1305.03,0.71,8.62,8.32,251.59,-0.034,0,0,-15.723,1,0.6,4.5,2.199,0.35,0.0168,0.4,251.62,0.185,0,1,0.26,0.03,0,8.53,251.65,0.6167,-0.3109,0.7232,8.52,251.62,0,0,41.908,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2926.05,6,0,0.76,0.5,79,1.32,0.76,0.76,60.58,FLYING
61.3,APPROACH,FLY_TO_FIX,165.2,149,-16.2,1305.55,0.55,8.58,8.41,251.57,-0.027,0,0,-15.644,1,0.6,4.5,2.216,0.35,0.0168,0.4,251.59,0.183,0,1,0.22,0.02,0,8.54,251.62,0.6162,-0.3114,0.7234,8.57,251.59,0,0,41.777,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2910.51,6,0,0.76,0.5,80,1.32,0.76,0.76,61.34,FLYING
62.06,APPROACH,FLY_TO_FIX,164,149,-15,1306,0.45,8.69,8.57,251.55,-0.04,0,0,-15.566,1,0.6,4.5,2.232,0.35,0.0168,0.4,251.56,0.18,0,1,0.17,0.01,0,8.58,251.59,0.6141,-0.3117,0.7251,8.74,251.56,0,0,41.647,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894.89,6,0,0.76,0.5,81,1.32,0.76,0.76,62.1,FLYING
62.82,APPROACH,FLY_TO_FIX,162.79,149,-13.79,1306.3,0.27,8.72,8.65,251.53,-0.008,0,0,-15.488,1,0.6,4.5,2.248,0.35,0.0168,0.4,251.53,0.179,0,1,0.13,0,0,8.75,251.56,0.6133,-0.3121,0.7255,8.79,251.53,0,0,41.518,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2879.22,6,0,0.76,0.5,82,1.32,0.76,0.76,62.86,FLYING
63.58,APPROACH,FLY_TO_FIX,161.59,149,-12.59,1306.52,0.09,8.81,8.83,251.51,-0.038,0,0,-15.411,1,0.6,4.5,2.264,0.35,0.0168,0.4,251.51,0.178,0,1,0.06,0,0,8.81,251.53,0.6113,-0.3125,0.7271,8.95,251.51,0,0,41.39,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2863.24,6,0,0.76,0.5,83,1.32,0.76,0.76,63.62,FLYING
64.34,APPROACH,FLY_TO_FIX,160.36,149,-11.36,1306.64,-0.06,8.94,9.02,251.48,0.003,0,0,-15.334,1,0.6,4.5,2.279,0.35,0.0168,0.4,251.48,0.177,0,1,0,0.01,0,8.96,251.51,0.6089,-0.3128,0.729,9.14,251.48,0,0,41.262,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2847.44,6,0,0.76,0.5,84,1.32,0.76,0.76,64.38,FLYING
65.1,APPROACH,FLY_TO_FIX,159.12,149,-10.12,1306.66,-0.16,9.08,9.19,251.46,-0.002,0,0,-15.257,1,0.6,4.5,2.295,0.35,0.0168,0.4,251.45,0.177,0,1,-0.04,0.01,0,9.15,251.48,0.6066,-0.3131,0.7308,9.32,251.45,0,0,41.136,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2831.47,6,0,0.76,0.5,85,1.32,0.76,0.76,65.14,FLYING
65.86,APPROACH,FLY_TO_FIX,157.86,149,-8.86,1306.59,-0.28,9.23,9.37,251.43,-0.012,0,0,-15.181,1,0.6,4.5,2.31,0.35,0.0168,0.4,251.42,0.177,0,1,-0.08,0.02,0,9.33,251.45,0.6042,-0.3134,0.7326,9.5,251.42,0,0,41.01,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2815.29,6,0,0.76,0.5,86,1.32,0.76,0.76,65.9,FLYING
66.62,APPROACH,FLY_TO_FIX,156.56,149,-7.56,1306.46,-0.39,9.38,9.57,251.4,0.003,0.0033,0,-19.026,1,0.6,4.5,2.326,0.35,0.0168,0.4,251.39,0.178,0,1,-0.12,0.02,0,9.51,251.42,0.6017,-0.3137,0.7346,9.69,251.39,0,0,40.886,0,0,0,0,0,267.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2799.07,6,0,0.76,0.5,87,1.32,0.76,0.76,66.66,FLYING
