t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status
12.74,TAKEOFF,TO_GROUND_ROLL,17.74,80,62.26,3.61,-0.1,-0.33,-0.04,88.17,0.108,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-2.217,0.0757,0.727,0,0.0757,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794.14,886.41,2,0,0.06,0.06,198,14.29,0.08,0.06,12.68,LANDED
13.02,TAKEOFF,TO_GROUND_ROLL,19.11,80,60.89,3.61,-0.11,-0.33,-0.03,88.19,0.108,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-2.201,0.0765,0.741,0,0.0765,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.99,886.2,2,0,0.06,0.06,202,14.29,0.08,0.06,12.96,LANDED
13.3,TAKEOFF,TO_GROUND_ROLL,20.48,80,59.52,3.61,-0.11,-0.33,-0.03,88.21,0.108,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-2.184,0.0773,0.755,0,0.0773,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803.55,885.98,2,0,0.06,0.06,206,14.29,0.08,0.06,13.24,LANDED
13.58,TAKEOFF,TO_GROUND_ROLL,21.86,80,58.14,3.61,-0.12,-0.33,-0.03,88.22,0.107,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.32,0,0,0.01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-2.168,0.0781,0.769,0,0.0781,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807.84,885.75,2,0,0.06,0.06,210,14.29,0.08,0.06,13.52,LANDED
13.86,TAKEOFF,TO_GROUND_ROLL,23.25,80,56.75,3.61,-0.13,-0.33,-0.03,88.24,0.105,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.32,0,0,0.01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-2.151,0.0789,0.783,0,0.0789,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.87,885.51,2,0,0.06,0.06,214,14.29,0.08,0.06,13.8,LANDED
14.14,TAKEOFF,TO_GROUND_ROLL,24.65,80,55.35,3.61,-0.14,-0.33,-0.03,88.25,0.106,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.31,0,0,0.01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-2.134,0.0797,0.796,0,0.0797,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815.66,885.26,2,0,0.06,0.06,218,14.29,0.08,0.06,14.08,LANDED
14.42,TAKEOFF,TO_GROUND_ROLL,26.05,80,53.95,3.61,-0.14,-0.33,-0.03,88.27,0.106,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.31,0,0,0.01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-2.118,0.0804,0.811,0,0.0804,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819.22,885.01,2,0,0.06,0.06,222,14.29,0.08,0.06,14.36,LANDED
14.7,TAKEOFF,TO_GROUND_ROLL,27.46,80,52.54,3.61,-0.15,-0.33,-0.03,88.29,0.104,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.31,0,0,0.01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-2.101,0.0812,0.825,0,0.0812,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822.57,884.75,2,0,0.06,0.06,226,14.29,0.08,0.06,14.64,LANDED
14.98,TAKEOFF,TO_GROUND_ROLL,28.87,80,51.13,3.61,-0.16,-0.33,-0.03,88.31,0.105,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.31,0,0,0.01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-2.084,0.0819,0.839,0,0.0819,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825.72,884.48,2,0,0.06,0.06,230,14.29,0.08,0.06,14.92,LANDED
15.26,TAKEOFF,TO_GROUND_ROLL,30.29,80,49.71,3.61,-0.16,-0.33,-0.03,88.32,0.105,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.31,0,0,0.01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-2.067,0.0826,0.853,0,0.0826,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828.67,884.21,2,0,0.06,0.06,234,14.29,0.08,0.06,15.2,LANDED
15.54,TAKEOFF,TO_GROUND_ROLL,31.72,80,48.28,3.61,-0.17,-0.33,-0.03,88.34,0.103,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.31,0,0,0.01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-2.05,0.0832,0.867,0,0.0832,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831.45,883.94,2,0,0.06,0.06,238,14.29,0.08,0.06,15.48,LANDED
15.82,TAKEOFF,TO_GROUND_ROLL,33.15,80,46.85,3.61,-0.18,-0.33,-0.03,88.36,0.103,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.31,0,0,0.01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-2.032,0.0839,0.881,0,0.0839,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834.05,883.66,2,0,0.06,0.06,242,14.29,0.08,0.06,15.76,LANDED
16.1,TAKEOFF,TO_GROUND_ROLL,34.58,80,45.42,3.61,-0.19,-0.32,-0.03,88.37,0.103,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.31,0,0,0.01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-2.015,0.0845,0.896,0,0.0845,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836.5,883.38,2,0,0.06,0.06,246,14.29,0.08,0.06,16.04,LANDED
16.38,TAKEOFF,TO_GROUND_ROLL,36.02,80,43.98,3.61,-0.19,-0.32,-0.03,88.39,0.103,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.31,0,0,0.01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.998,0.0851,0.91,0,0.0851,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838.8,883.11,2,0,0.06,0.06,250,14.29,0.08,0.06,16.32,LANDED
16.66,TAKEOFF,TO_GROUND_ROLL,37.46,80,42.54,3.61,-0.2,-0.32,-0.03,88.41,0.102,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.3,0,0,0.01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.981,0.0857,0.925,0,0.0857,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840.95,882.83,2,0,0.06,0.06,254,14.29,0.08,0.06,16.6,LANDED
16.94,TAKEOFF,TO_GROUND_ROLL,38.9,80,41.1,3.61,-0.21,-0.32,-0.03,88.43,0.101,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.3,0,0,0.02,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.964,0.0863,0.939,0,0.0863,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842.98,882.56,2,0,0.06,0.06,258,14.29,0.08,0.06,16.88,LANDED
17.22,TAKEOFF,TO_GROUND_ROLL,40.35,80,39.65,3.61,-0.21,-0.32,-0.04,88.44,0.101,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.3,0,0,0.02,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.946,0.0868,0.953,0,0.0868,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844.88,882.29,2,0,0.06,0.06,262,14.29,0.08,0.06,17.16,LANDED
17.5,TAKEOFF,TO_GROUND_ROLL,41.8,80,38.2,3.61,-0.22,-0.32,-0.03,88.46,0.101,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.3,0,0,0.02,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.929,0.0873,0.968,0,0.0873,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846.67,882.02,2,0,0.06,0.06,266,14.29,0.08,0.06,17.44,LANDED
17.78,TAKEOFF,TO_GROUND_ROLL,43.25,80,36.75,3.61,-0.23,-0.32,-0.04,88.48,0.1,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.3,0,0,0.02,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.912,0.0879,0.983,0,0.0879,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848.34,881.76,2,0,0.06,0.06,270,14.29,0.08,0.06,17.72,LANDED
18.06,TAKEOFF,TO_GROUND_ROLL,44.71,80,35.29,3.61,-0.23,-0.32,-0.04,88.49,0.1,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.3,0,0,0.02,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.895,0.0884,0.997,0,0.0884,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849.92,881.51,2,0,0.06,0.06,274,14.29,0.08,0.06,18,LANDED
18.34,TAKEOFF,TO_GROUND_ROLL,46.17,80,33.83,3.61,-0.24,-0.32,-0.03,88.51,0.1,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.3,0,0,0.02,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.878,0.0878,1,0,0.0878,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851.41,881.26,2,0,0.06,0.06,278,14.29,0.08,0.06,18.28,LANDED
18.62,TAKEOFF,TO_GROUND_ROLL,47.63,80,32.37,3.61,-0.24,-0.32,-0.04,88.53,0.099,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.29,0,0,0.02,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.861,0.0871,1,0,0.0871,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852.81,881.02,2,0,0.06,0.06,282,14.29,0.08,0.06,18.56,LANDED
18.9,TAKEOFF,TO_GROUND_ROLL,49.1,80,30.9,3.61,-0.25,-0.32,-0.04,88.54,0.1,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.29,0,0,0.02,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.845,0.0863,1,0,0.0863,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854.13,880.8,2,0,0.06,0.06,286,14.29,0.08,0.06,18.84,LANDED
19.18,TAKEOFF,TO_GROUND_ROLL,50.56,80,29.44,3.61,-0.26,-0.32,-0.04,88.56,0.099,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.29,0,0,0.03,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.829,0.0856,1,0,0.0856,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855.37,880.58,2,0,0.06,0.06,290,14.29,0.08,0.06,19.12,LANDED
19.46,TAKEOFF,TO_GROUND_ROLL,52.03,80,27.97,3.61,-0.26,-0.32,-0.04,88.58,0.099,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.29,0,0,0.03,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.814,0.0849,1,0,0.0849,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856.55,880.37,2,0,0.06,0.06,294,14.29,0.08,0.06,19.4,LANDED
19.74,TAKEOFF,TO_GROUND_ROLL,53.5,80,26.5,3.61,-0.27,-0.31,-0.04,88.59,0.099,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.29,0,0,0.03,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.799,0.0842,1,0,0.0842,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.66,880.18,2,0,0.06,0.06,298,14.29,0.08,0.06,19.68,LANDED
20.02,TAKEOFF,TO_GROUND_ROLL,54.98,80,25.02,3.61,-0.27,-0.31,-0.04,88.61,0.099,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.29,0,0,0.03,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.784,0.0836,1,0,0.0836,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858.72,880.01,2,0,0.06,0.06,302,14.29,0.08,0.06,19.96,LANDED
20.3,TAKEOFF,TO_GROUND_ROLL,56.45,80,23.55,3.61,-0.28,-0.31,-0.04,88.62,0.1,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.28,0,0,0.03,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.77,0.0829,1,0,0.0829,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859.72,879.84,2,0,0.06,0.06,306,14.29,0.08,0.06,20.24,LANDED
20.58,TAKEOFF,TO_GROUND_ROLL,57.93,80,22.07,3.61,-0.29,-0.31,-0.04,88.64,0.099,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.28,0,0,0.03,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.756,0.0823,1,0,0.0823,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860.68,879.7,2,0,0.06,0.06,310,14.29,0.08,0.06,20.52,LANDED
20.86,TAKEOFF,TO_GROUND_ROLL,59.4,80,20.6,3.61,-0.29,-0.31,-0.04,88.65,0.099,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.28,0,0,0.03,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.741,0.0815,1,0,0.0815,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861.59,879.57,2,0,0.06,0.06,314,14.29,0.08,0.06,20.8,LANDED
21.14,TAKEOFF,TO_GROUND_ROLL,60.88,80,19.12,3.61,-0.3,-0.31,-0.04,88.66,0.099,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.28,0,0,0.04,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.729,0.0811,1,0,0.0811,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862.46,879.46,2,0,0.06,0.06,318,14.29,0.08,0.06,21.08,LANDED
21.42,TAKEOFF,TO_GROUND_ROLL,62.36,80,17.64,3.61,-0.3,-0.31,-0.04,88.68,0.099,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.28,0,0,0.04,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.716,0.0805,1,0,0.0805,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863.3,879.37,2,0,0.06,0.06,322,14.29,0.08,0.06,21.36,LANDED
21.7,TAKEOFF,TO_GROUND_ROLL,63.85,80,16.15,3.61,-0.31,-0.31,-0.04,88.69,0.099,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.28,0,0,0.04,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.703,0.0799,1,0,0.0799,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864.11,879.3,2,0,0.06,0.06,326,14.29,0.08,0.06,21.64,LANDED
21.98,TAKEOFF,TO_GROUND_ROLL,65.33,80,14.67,3.61,-0.31,-0.3,-0.04,88.7,0.099,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.27,0,0,0.04,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.691,0.0793,1,0,0.0793,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864.89,879.26,2,0,0.06,0.06,330,14.29,0.08,0.06,21.92,LANDED
22.26,TAKEOFF,TO_GROUND_ROLL,66.81,80,13.19,3.61,-0.32,-0.3,-0.04,88.71,0.099,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.27,0,0,0.04,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.678,0.0787,1,0,0.0787,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.65,879.23,2,0,0.06,0.06,334,14.29,0.08,0.06,22.2,LANDED
22.54,TAKEOFF,TO_GROUND_ROLL,68.3,80,11.7,3.61,-0.32,-0.3,-0.04,88.73,0.099,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.27,0,0,0.05,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.667,0.0782,1,0,0.0782,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866.39,879.24,2,0,0.06,0.06,338,14.29,0.08,0.06,22.48,LANDED
22.82,TAKEOFF,TO_GROUND_ROLL,69.79,80,10.21,3.61,-0.33,-0.3,-0.04,88.74,0.099,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.27,0,0,0.05,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.656,0.0778,1,0,0.0778,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867.32,879.5,2,0,0.06,0.06,342,14.29,0.08,0.06,22.76,LANDED
23.1,TAKEOFF,TO_GROUND_ROLL,71.28,80,8.72,3.6,-0.32,-0.29,-0.04,88.75,0.099,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.26,0,0,0.05,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.644,0.0771,1,0,0.0771,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868.56,880.1,2,0,0.06,0.06,346,14.29,0.08,0.06,23.04,LANDED
23.38,TAKEOFF,TO_GROUND_ROLL,72.77,80,7.23,3.61,-0.34,-0.3,-0.05,88.76,0.099,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.27,0,0,0.05,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.636,0.077,1,0,0.077,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870.09,881.04,2,0,0.06,0.06,350,14.29,0.08,0.06,23.32,LANDED
23.66,TAKEOFF,TO_GROUND_ROLL,74.26,80,5.74,3.61,-0.34,-0.29,-0.04,88.77,0.101,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.26,0,0,0.05,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.624,0.0763,1,0,0.0763,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871.91,882.31,2,0,0.06,0.06,354,14.29,0.08,0.06,23.6,LANDED
23.94,TAKEOFF,TO_GROUND_ROLL,75.76,80,4.24,3.6,-0.34,-0.3,-0.05,88.78,0.097,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.26,0,0,0.06,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.615,0.0759,1,0,0.0759,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874.02,883.89,2,0,0.06,0.06,358,14.29,0.08,0.06,23.88,LANDED
24.22,TAKEOFF,TO_GROUND_ROLL,77.26,80,2.74,3.61,-0.35,-0.3,-0.05,88.79,0.099,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.26,0,0,0.06,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.604,0.0754,1,0,0.0754,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876.4,885.78,2,0,0.06,0.06,362,14.29,0.08,0.06,24.16,LANDED
24.5,TAKEOFF,TO_GROUND_ROLL,78.76,80,1.24,3.61,-0.35,-0.29,-0.04,88.8,0.099,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.25,0,0,0.06,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.595,0.075,1,0,0.075,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879.05,887.97,2,0,0.06,0.06,366,14.29,0.08,0.06,24.44,LANDED
24.78,TAKEOFF,TO_GROUND_ROLL,80.27,80,-0.27,3.6,-0.35,-0.29,-0.05,88.81,0.098,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.25,0,0,0.06,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.585,0.0745,1,0,0.0745,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881.97,890.46,2,0,0.06,0.06,370,14.29,0.08,0.06,24.72,LANDED
25.06,TAKEOFF,TO_GROUND_ROLL,81.78,80,-1.78,3.61,-0.36,-0.29,-0.05,88.82,0.099,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.25,0,0,0.06,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.575,0.0741,1,0,0.0741,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885.14,893.22,2,0,0.06,0.06,374,14.29,0.08,0.06,25,LANDED
25.34,TAKEOFF,TO_GROUND_ROLL,83.3,80,-3.3,3.6,-0.36,-0.29,-0.05,88.83,0.099,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.25,0,0,0.07,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.566,0.0737,1,0,0.0737,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888.57,896.27,2,0,0.06,0.06,378,14.29,0.08,0.06,25.28,LANDED
25.62,TAKEOFF,TO_GROUND_ROLL,84.83,80,-4.83,3.61,-0.36,-0.29,-0.05,88.84,0.099,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.25,0,0,0.07,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.557,0.0733,1,0,0.0733,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892.24,899.58,2,0,0.06,0.06,382,14.29,0.08,0.06,25.56,LANDED
25.9,TAKEOFF,TO_GROUND_ROLL,86.36,80,-6.36,3.6,-0.36,-0.28,-0.05,88.85,0.099,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.24,0,0,0.07,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.549,0.0729,1,0,0.0729,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896.15,903.14,2,0,0.06,0.06,386,14.29,0.08,0.06,25.84,LANDED
26.18,TAKEOFF,TO_GROUND_ROLL,87.9,80,-7.9,3.6,-0.37,-0.28,-0.05,88.85,0.099,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.24,0,0,0.07,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-1.54,0.0725,1,0,0.0725,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.3,906.96,2,0,0.06,0.06,390,14.29,0.08,0.06,26.12,LANDED
