t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
3.36,APPROACH,ILS_TRACK,151.11,152,0.89,705.74,628.19,-4.58,13.15,14.75,269.91,0.248,0.344,0,-1.179,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.128,0,-0.843,0,269.94,0,0,1,-1.77,0,0,0,269.92,0.4195,-0.0011,0.9078,0,269.94,4.45,-484.54,21.299,-0.065,0,0,3,727.24,2.859,0,1190.5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.47,1070.65,2,0,0.12,0.12,27,7.69,0.14,0.12,3.36,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
3.72,APPROACH,ILS_TRACK,150.44,152,1.56,703.88,626.64,-4.1,11.99,13.42,269.92,0.255,0.488,0,-0.704,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.321,0,-1.525,0,269.93,0,0,1,-1.57,0,0,0,269.92,0.4195,-0.0013,0.9077,0,269.93,4.31,-483.42,21.241,-0.073,0,0,3,727.24,3.35,0,1187.49,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.66,1067.93,2,0,0.12,0.12,30,8.33,0.12,0.12,3.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
4.08,APPROACH,ILS_TRACK,149.99,152,2.01,702.3,625.21,-3.83,11.39,12.75,269.92,0.256,0.632,0,-0.039,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.453,0,-1.993,0,269.93,0,0,1,-1.48,0,0,0,269.93,0.4196,-0.0012,0.9077,0,269.93,4.17,-482.03,21.184,-0.069,0,0,3,727.24,4.099,0,1184.49,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.47,1066.11,2,0,0.12,0.12,33,8.33,0.12,0.12,4.08,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
4.44,APPROACH,ILS_TRACK,149.66,152,2.34,700.92,623.88,-3.53,11.19,12.45,269.92,0.256,0.6165,0,0.762,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.547,0,-2.328,0,269.93,0,0,1,-1.36,0,0,0,269.93,0.4197,-0.0012,0.9077,0,269.93,4.03,-480.43,21.127,-0.07,0,0,3,727.24,4.534,0,1181.5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.04,1064.83,2,0,0.12,0.12,36,8.33,0.12,0.12,4.44,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
4.8,APPROACH,ILS_TRACK,149.44,152,2.56,699.65,622.64,-3.23,11.09,12.26,269.93,0.245,0.5346,0,1.657,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.61,0,-2.551,0,269.94,0,0,1,-1.27,0,0,0,269.92,0.4198,-0.0011,0.9076,0,269.94,3.9,-478.72,21.07,-0.064,0,0,3,727.24,4.94,0,1178.51,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.7,1064.01,2,0,0.12,0.12,39,8.33,0.12,0.12,4.8,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5.16,APPROACH,ILS_TRACK,149.29,152,2.71,698.45,621.53,-3.02,10.76,11.85,269.93,0.234,0.4693,0,2.617,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.653,0,-2.703,0,269.93,0,0,1,-1.17,0,0,0,269.93,0.4199,-0.0012,0.9076,0,269.93,3.78,-476.96,21.013,-0.067,0,0,3,727.24,5.066,0,1175.53,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.09,1063.49,2,0,0.12,0.12,42,8.33,0.12,0.12,5.16,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5.52,APPROACH,ILS_TRACK,149.24,152,2.76,697.38,620.49,-2.79,10.64,11.67,269.93,0.219,0.4006,0,3.605,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.669,0,-2.761,0,269.93,0,0,1,-1.09,0,0,0,269.93,0.42,-0.0012,0.9075,0,269.93,3.67,-475.05,20.956,-0.068,0,0,3,727.24,5.452,0,1172.55,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.89,1063.34,2,0,0.12,0.12,45,8.33,0.12,0.12,5.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5.78,APPROACH,ILS_TRACK,149.2,152,2.8,696.65,619.81,-2.57,10.49,11.41,269.93,0.209,0.3815,0,4.33,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.68,0,-2.799,0,269.93,0,0,1,-0.99,0,0,0,269.93,0.42,-0.0011,0.9075,0,269.93,3.59,-473.63,20.915,-0.066,0,0,3,727.24,5.442,0,1170.39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.8,1063.23,2,0,0.12,0.12,47,7.69,0.14,0.12,5.78,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
6.14,APPROACH,ILS_TRACK,149.18,152,2.82,695.72,618.93,-2.31,10.29,11.11,269.93,0.199,0.3549,0,5.342,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.685,0,-2.819,0,269.93,0,0,1,-0.89,0,0,0,269.94,0.4201,-0.0012,0.9075,0,269.93,3.48,-471.6,20.858,-0.067,0,0,3,727.24,5.652,0,1167.41,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.49,1063.21,2,0,0.12,0.12,50,8.33,0.12,0.12,6.14,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
6.5,APPROACH,ILS_TRACK,149.18,152,2.82,694.87,618.13,-2.09,10.12,10.86,269.93,0.186,0.3386,0,6.356,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.685,0,-2.818,0,269.94,0,0,1,-0.81,0,0,0,269.94,0.4202,-0.0011,0.9074,0,269.94,3.38,-469.47,20.801,-0.065,0,0,3,727.24,5.911,0,1164.43,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.14,1063.28,2,0,0.12,0.12,53,8.33,0.12,0.12,6.5,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
6.86,APPROACH,ILS_TRACK,149.22,152,2.78,694.15,617.38,-2.02,10.21,10.97,269.94,0.174,0.3194,0,7.363,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.675,0,-2.783,0,269.94,0,0,1,-0.8,0,0,0,269.93,0.4203,-0.0011,0.9074,0,269.94,3.28,-467.22,20.744,-0.064,0,0,3,727.24,6.481,0,1161.45,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.47,1063.49,2,0,0.12,0.12,56,8.33,0.12,0.12,6.86,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
7.22,APPROACH,ILS_TRACK,149.23,152,2.77,693.47,616.7,-1.87,10.19,10.88,269.94,0.164,0.3287,0,8.364,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.672,0,-2.773,0,269.94,0,0,1,-0.71,0,0,0,269.93,0.4204,-0.0011,0.9073,0,269.94,3.19,-464.93,20.687,-0.064,0,0,3,727.24,6.45,0,1158.47,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.07,1063.59,2,0,0.12,0.12,59,8.33,0.12,0.12,7.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
7.58,APPROACH,ILS_TRACK,149.24,152,2.76,692.85,616.1,-1.53,10.19,10.72,269.94,0.151,0.3453,0,9.358,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.67,0,-2.764,0,269.93,0,0,1,-0.59,0,0,0,269.94,0.4205,-0.0011,0.9073,0,269.93,3.1,-462.56,20.63,-0.065,0,0,3,727.24,6.425,0,1155.49,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.83,1063.66,2,0,0.12,0.12,62,8.33,0.12,0.12,7.58,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
7.94,APPROACH,ILS_TRACK,149.3,152,2.7,692.31,615.54,-1.49,10.21,10.77,269.94,0.139,0.3323,0,10.34,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.654,0,-2.706,0,269.94,0,0,1,-0.6,0,0,0,269.94,0.4206,-0.001,0.9073,0,269.94,3.01,-460.14,20.574,-0.056,0,0,3,727.24,6.964,0,1152.5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.45,1063.96,2,0,0.12,0.12,65,8.33,0.12,0.12,7.94,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
8.2,APPROACH,ILS_TRACK,149.31,152,2.69,691.91,615.19,-1.31,10.08,10.54,269.94,0.135,0.3458,0,11.04,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.649,0,-2.689,0,269.94,0,0,1,-0.5,0,0,0,269.94,0.4206,-0.0011,0.9072,0,269.94,2.95,-458.38,20.532,-0.061,0,0,3,727.24,6.697,0,1150.35,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.86,1064.06,2,0,0.12,0.12,67,7.69,0.14,0.12,8.2,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
8.56,APPROACH,ILS_TRACK,149.4,152,2.6,691.47,614.7,-1.24,10.22,10.69,269.94,0.122,0.3305,0,11.988,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.625,0,-2.606,0,269.94,0,0,1,-0.5,0,0,0,269.94,0.4207,-0.001,0.9072,0,269.94,2.87,-455.85,20.475,-0.059,0,0,3,727.24,7.228,0,1147.37,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.09,1064.44,2,0,0.12,0.12,70,8.33,0.12,0.12,8.56,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
8.92,APPROACH,ILS_TRACK,149.45,152,2.55,690.97,614.31,-1.11,9.87,10.25,269.94,0.109,0.3446,0,12.918,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.612,0,-2.56,0,269.94,0,0,1,-0.42,0,0,0,269.94,0.4208,-0.0011,0.9072,0,269.94,2.79,-453.36,20.419,-0.062,0,0,3,727.24,6.879,0,1144.38,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.15,1064.67,2,0,0.12,0.12,73,8.33,0.12,0.12,8.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
9.28,APPROACH,ILS_TRACK,149.56,152,2.44,690.61,613.9,-1.01,10.04,10.41,269.94,0.098,0.3251,0,13.811,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.581,0,-2.448,0,269.95,0,0,1,-0.41,0,0,0,269.94,0.4209,-0.0009,0.9071,0,269.95,2.71,-450.74,20.362,-0.054,0,0,3,727.24,7.366,0,1141.39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.85,1065.16,2,0,0.12,0.12,76,8.33,0.12,0.12,9.28,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
9.64,APPROACH,ILS_TRACK,149.66,152,2.34,690.21,613.54,-1.01,9.88,10.25,269.94,0.087,0.3225,0,14.673,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.554,0,-2.352,0,269.95,0,0,1,-0.38,0,0,0,269.94,0.421,-0.0009,0.9071,0,269.95,2.64,-448.15,20.305,-0.052,0,0,3,727.24,7.265,0,1138.4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.97,1065.61,2,0,0.12,0.12,79,8.33,0.12,0.12,9.64,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
