t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
3.36,APPROACH,ILS_TRACK,150.02,152,1.98,769.88,695.98,0.71,10.06,9.78,269.96,0.449,0.3704,0,4.169,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.446,0,-1.971,0,269.98,-0.012,0,1,0.27,0,0,-0.01,269.97,0.5381,-0.0003,0.8429,-0.01,269.98,2.55,-385.8,20.634,-0.017,0,0,3,767.41,8.839,-0.012,1155.66,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.64,1061.12,2,0,0.12,0.12,27,7.69,0.14,0.12,3.36,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
3.72,APPROACH,ILS_TRACK,149.91,152,2.09,770.04,696.2,0.52,9.77,9.58,269.96,0.404,0.366,0,4.91,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.48,0,-2.09,0,269.98,-0.013,0,1,0.21,0,0,-0.01,269.98,0.5382,-0.0004,0.8428,-0.01,269.98,2.44,-382.64,20.576,-0.023,0,0,3,767.41,8.845,-0.013,1152.66,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.37,1060.62,2,0,0.12,0.12,30,8.33,0.12,0.12,3.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
4.08,APPROACH,ILS_TRACK,149.81,152,2.19,770.35,696.37,0.48,10.3,10.16,269.96,0.333,0.3631,0,5.684,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.506,0,-2.182,0,269.98,-0.015,0,1,0.16,0,0,-0.01,269.97,0.5383,-0.0003,0.8428,-0.01,269.98,2.34,-379.33,20.519,-0.019,0,0,3,767.41,9.32,-0.015,1149.65,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.81,1060.22,2,0,0.12,0.12,33,8.33,0.12,0.12,4.08,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
4.44,APPROACH,ILS_TRACK,149.64,152,2.36,770.39,696.62,0.8,9.73,9.36,269.96,0.305,0.4162,0,6.51,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.555,0,-2.356,0,269.98,-0.015,0,1,0.31,0,0,-0.01,269.97,0.5383,-0.0004,0.8427,-0.02,269.98,2.25,-376.25,20.462,-0.023,0,0,3,767.41,8.164,-0.015,1146.65,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.73,1059.47,2,0,0.12,0.12,36,8.33,0.12,0.12,4.44,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
4.8,APPROACH,ILS_TRACK,149.67,152,2.33,770.36,696.82,0.3,8.78,8.64,269.96,0.277,0.3436,0,7.356,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.547,0,-2.33,0,269.97,-0.015,0,1,0.14,0,0,-0.01,269.97,0.5384,-0.0006,0.8427,-0.02,269.97,2.17,-373.29,20.404,-0.032,0,0,3,767.41,8.346,-0.015,1143.64,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.73,1059.59,2,0,0.12,0.12,39,8.33,0.12,0.12,4.8,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5.16,APPROACH,ILS_TRACK,149.74,152,2.26,770.55,696.83,-0.16,9.31,9.44,269.96,0.209,0.2949,0,8.178,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.529,0,-2.265,0,269.97,-0.016,0,1,-0.07,0,0,-0.01,269.97,0.5385,-0.0005,0.8426,-0.02,269.97,2.09,-370.12,20.347,-0.03,0,0,3,767.41,9.074,-0.016,1140.64,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.93,1059.87,2,0,0.12,0.12,42,8.33,0.12,0.12,5.16,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5.52,APPROACH,ILS_TRACK,149.75,152,2.25,770.67,696.83,0.04,9.88,9.87,269.95,0.158,0.3018,0,8.987,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.525,0,-2.249,0,269.97,-0.016,0,1,0.01,0,0,-0.01,269.97,0.5386,-0.0005,0.8426,-0.02,269.97,2.01,-366.96,20.29,-0.031,0,0,3,767.41,8.517,-0.016,1137.63,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.49,1059.93,2,0,0.12,0.12,45,8.33,0.12,0.12,5.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5.78,APPROACH,ILS_TRACK,149.77,152,2.23,770.69,696.85,0.05,9.91,9.89,269.95,0.131,0.3034,0,9.568,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.519,0,-2.23,0,269.98,-0.016,0,1,0.02,0,0,-0.01,269.97,0.5387,-0.0004,0.8425,-0.02,269.98,1.96,-364.77,20.248,-0.021,0,0,3,767.41,8.411,-0.016,1135.46,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.29,1060.01,2,0,0.12,0.12,47,7.69,0.14,0.12,5.78,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
6.14,APPROACH,ILS_TRACK,149.8,152,2.2,770.71,696.87,0.07,9.91,9.89,269.95,0.108,0.3097,0,10.365,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.512,0,-2.205,0,269.98,-0.017,0,1,0.03,0,0,-0.01,269.97,0.5388,-0.0004,0.8425,-0.02,269.98,1.88,-361.75,20.191,-0.024,0,0,3,767.41,8.41,-0.017,1132.46,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.57,1060.12,2,0,0.12,0.12,50,8.33,0.12,0.12,6.14,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
6.5,APPROACH,ILS_TRACK,149.83,152,2.17,770.74,696.9,0.08,9.9,9.87,269.95,0.091,0.3153,0,11.152,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.504,0,-2.174,0,269.97,-0.017,0,1,0.03,0,0,-0.02,269.97,0.5388,-0.0004,0.8424,-0.02,269.97,1.82,-358.71,20.134,-0.025,0,0,3,767.41,8.424,-0.017,1129.45,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.25,1060.25,2,0,0.12,0.12,53,8.33,0.12,0.12,6.5,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
6.86,APPROACH,ILS_TRACK,149.87,152,2.13,770.77,696.93,0.09,9.89,9.86,269.95,0.086,0.3193,0,11.926,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.493,0,-2.136,0,269.97,-0.017,0,1,0.03,0,0,-0.02,269.98,0.5389,-0.0005,0.8424,-0.02,269.97,1.75,-355.68,20.076,-0.029,0,0,3,767.41,8.434,-0.017,1126.44,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.2,1060.4,2,0,0.12,0.12,56,8.33,0.12,0.12,6.86,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
7.22,APPROACH,ILS_TRACK,149.91,152,2.09,770.8,696.97,0.1,9.88,9.85,269.95,0.085,0.3219,0,12.684,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.48,0,-2.091,0,269.98,-0.017,0,1,0.04,0,0,-0.02,269.98,0.539,-0.0004,0.8423,-0.02,269.98,1.68,-352.64,20.019,-0.024,0,0,3,767.41,8.448,-0.017,1123.44,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.29,1060.59,2,0,0.12,0.12,59,8.33,0.12,0.12,7.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
7.58,APPROACH,ILS_TRACK,149.97,152,2.03,770.84,697.01,0.12,9.87,9.83,269.95,0.084,0.3229,0,13.424,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.465,0,-2.036,0,269.98,-0.017,0,1,0.04,0,0,-0.02,269.97,0.5391,-0.0003,0.8423,-0.02,269.98,1.62,-349.6,19.961,-0.017,0,0,3,767.41,8.462,-0.017,1120.43,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.41,1060.82,2,0,0.12,0.12,62,8.33,0.12,0.12,7.58,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
7.94,APPROACH,ILS_TRACK,150.03,152,1.97,770.88,697.05,0.13,9.85,9.81,269.95,0.082,0.3227,0,14.142,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.447,0,-1.974,0,269.98,-0.017,0,1,0.05,0,0,-0.02,269.98,0.5392,-0.0004,0.8422,-0.02,269.98,1.56,-346.55,19.904,-0.024,0,0,3,767.41,8.473,-0.017,1117.42,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.45,1061.08,2,0,0.12,0.12,65,8.33,0.12,0.12,7.94,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
8.2,APPROACH,ILS_TRACK,150.08,152,1.92,770.91,697.08,0.13,9.84,9.79,269.95,0.081,0.3222,0,14.645,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.433,0,-1.923,0,269.99,-0.017,0,1,0.05,0,0,-0.02,269.98,0.5392,-0.0002,0.8422,-0.02,269.99,1.51,-344.34,19.863,-0.013,0,0,3,767.41,8.483,-0.017,1115.24,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.83,1061.29,2,0,0.12,0.12,67,7.69,0.14,0.12,8.2,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
8.56,APPROACH,ILS_TRACK,150.16,152,1.84,770.95,697.13,0.14,9.82,9.77,269.95,0.08,0.3204,0,15.32,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.411,0,-1.847,0,269.99,-0.018,0,1,0.05,0,0,-0.02,269.99,0.5393,-0.0003,0.8421,-0.02,269.99,1.45,-341.28,19.805,-0.015,0,0,3,767.41,8.495,-0.018,1112.23,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.57,1061.61,2,0,0.12,0.12,70,8.33,0.12,0.12,8.56,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
8.92,APPROACH,ILS_TRACK,150.24,152,1.76,771,697.19,0.15,9.81,9.75,269.96,0.081,0.3179,0,15.965,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.388,0,-1.763,0,269.99,-0.018,0,1,0.06,0,0,-0.02,269.98,0.5394,-0.0002,0.8421,-0.02,269.99,1.39,-338.22,19.748,-0.011,0,0,3,767.41,8.51,-0.018,1109.22,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.05,1061.96,2,0,0.12,0.12,73,8.33,0.12,0.12,8.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
9.28,APPROACH,ILS_TRACK,150.33,152,1.67,771.05,697.24,0.16,9.79,9.73,269.96,0.081,0.3153,0,16.578,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.363,0,-1.674,0,269.99,-0.018,0,1,0.06,0,0,-0.02,269.98,0.5395,-0.0002,0.842,-0.02,269.99,1.34,-335.16,19.69,-0.013,0,0,3,767.41,8.523,-0.018,1106.2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.26,1062.33,2,0,0.12,0.12,76,8.33,0.12,0.12,9.28,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
9.64,APPROACH,ILS_TRACK,150.43,152,1.57,771.1,697.3,0.17,9.77,9.71,269.96,0.08,0.3126,0,17.158,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.336,0,-1.579,0,269.99,-0.018,0,1,0.06,0,0,-0.02,269.99,0.5396,-0.0002,0.8419,-0.02,269.99,1.28,-332.08,19.632,-0.009,0,0,3,767.41,8.536,-0.018,1103.18,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,269.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.2,1062.73,2,0,0.12,0.12,79,8.33,0.12,0.12,9.64,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
