t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
357.92,CRUISE,,93.83,80,-13.83,947.88,1.59,6.38,5.48,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.681,0,0,0.97,0,0,11.27,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.64,411.67,2,0,0.04,0.04,5954,19.23,0.06,0.04,310.3,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
358.2,CRUISE,,93.83,80,-13.83,948.32,1.6,6.39,5.49,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.678,0,0,0.98,0,0,11.27,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.24,411.65,2,0,0.04,0.04,5959,17.86,0.06,0.04,310.58,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
358.48,CRUISE,,93.82,80,-13.82,948.77,1.6,6.39,5.49,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.676,0,0,0.98,0,0,11.28,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.04,411.62,2,0,0.04,0.04,5964,17.86,0.06,0.04,310.86,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
358.74,CRUISE,,93.82,80,-13.82,949.19,1.6,6.39,5.49,89.98,0.009,0,0,0,0,0,0,0,0,0,0,90.02,2.674,0,0,0.98,0,0,11.28,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.39,411.6,2,0,0.06,0.06,5969,19.23,0.06,0.04,311.12,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
359.04,CRUISE,,93.81,80,-13.81,949.67,1.6,6.39,5.49,89.98,0.009,0,0,0,0,0,0,0,0,0,0,90.02,2.671,0,0,0.98,0,0,11.28,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.82,411.58,2,0,0.06,0.06,5974,16.67,0.06,0.06,311.42,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
359.3,CRUISE,,93.81,80,-13.81,950.08,1.6,6.36,5.46,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.669,0,0,0.98,0,0,11.28,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.35,411.56,2,0,0.06,0.06,5979,19.23,0.06,0.04,311.68,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
359.56,CRUISE,,93.8,80,-13.8,950.5,1.6,6.39,5.5,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.667,0,0,0.98,0,0,11.29,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.1,411.54,2,0,0.04,0.04,5984,19.23,0.06,0.04,311.94,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
359.84,CRUISE,,93.8,80,-13.8,950.95,1.6,6.39,5.5,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.665,0,0,0.98,0,0,11.29,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.52,411.52,2,0,0.04,0.04,5989,17.86,0.06,0.04,312.22,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
360.12,CRUISE,,93.8,80,-13.8,951.4,1.6,6.39,5.5,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.663,0,0,0.98,0,0,11.29,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.87,411.5,2,0,0.04,0.04,5994,17.86,0.06,0.04,312.5,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
360.38,CRUISE,,93.79,80,-13.79,951.81,1.6,6.38,5.49,89.98,0.011,0,0,0,0,0,0,0,0,0,0,90.02,2.661,0,0,0.98,0,0,11.3,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.74,411.47,2,0,0.06,0.06,5999,19.23,0.06,0.04,312.76,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
360.68,CRUISE,,93.79,80,-13.79,952.29,1.6,6.39,5.49,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.659,0,0,0.97,0,0,11.3,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.22,411.44,2,0,0.06,0.06,6004,16.67,0.06,0.06,313.06,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
360.94,CRUISE,,93.79,80,-13.79,952.7,1.6,6.37,5.47,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.657,0,0,0.98,0,0,11.3,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.36,411.42,2,0,0.06,0.06,6009,19.23,0.06,0.04,313.32,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
361.2,CRUISE,,93.8,80,-13.8,953.12,1.59,6.39,5.49,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.655,0,0,0.97,0,0,11.3,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.98,411.4,2,0,0.04,0.04,6014,19.23,0.06,0.04,313.58,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
361.48,CRUISE,,93.79,80,-13.79,953.57,1.6,6.39,5.49,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.652,0,0,0.97,0,0,11.31,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.61,411.37,2,0,0.04,0.04,6019,17.86,0.06,0.04,313.86,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
361.76,CRUISE,,93.79,80,-13.79,954.01,1.6,6.39,5.49,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.65,0,0,0.97,0,0,11.31,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.33,411.35,2,0,0.04,0.04,6024,17.86,0.06,0.04,314.14,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
362.02,CRUISE,,93.79,80,-13.79,954.43,1.6,6.39,5.5,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.648,0,0,0.98,0,0,11.31,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.62,411.33,2,0,0.06,0.06,6029,19.23,0.06,0.04,314.4,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
362.32,CRUISE,,93.78,80,-13.78,954.91,1.6,6.4,5.5,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.646,0,0,0.98,0,0,11.31,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.44,411.31,2,0,0.06,0.06,6034,16.67,0.06,0.06,314.7,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
362.58,CRUISE,,93.77,80,-13.77,955.33,1.6,6.4,5.5,89.98,0.009,0,0,0,0,0,0,0,0,0,0,90.02,2.643,0,0,0.98,0,0,11.32,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.43,411.29,2,0,0.06,0.06,6039,19.23,0.06,0.04,314.96,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
362.84,CRUISE,,93.77,80,-13.77,955.74,1.59,6.39,5.5,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.642,0,0,0.97,0,0,11.32,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.07,411.27,2,0,0.04,0.04,6044,19.23,0.06,0.04,315.22,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
363.12,CRUISE,,93.76,80,-13.76,956.19,1.6,6.4,5.5,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.639,0,0,0.98,0,0,11.32,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.55,411.25,2,0,0.04,0.04,6049,17.86,0.06,0.04,315.5,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
363.4,CRUISE,,93.76,80,-13.76,956.64,1.6,6.4,5.5,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.637,0,0,0.98,0,0,11.32,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.93,411.22,2,0,0.04,0.04,6054,17.86,0.06,0.04,315.78,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
363.66,CRUISE,,93.76,80,-13.76,957.05,1.61,6.39,5.49,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.634,0,0,0.98,0,0,11.33,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.83,411.2,2,0,0.06,0.06,6059,19.23,0.06,0.04,316.04,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
363.96,CRUISE,,93.76,80,-13.76,957.53,1.6,6.4,5.5,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.632,0,0,0.98,0,0,11.33,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33,411.17,2,0,0.06,0.06,6064,16.67,0.06,0.06,316.34,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
364.22,CRUISE,,93.76,80,-13.76,957.95,1.6,6.4,5.5,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.63,0,0,0.98,0,0,11.33,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.96,411.15,2,0,0.06,0.06,6069,19.23,0.06,0.04,316.6,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
364.48,CRUISE,,93.76,80,-13.76,958.37,1.59,6.39,5.5,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.628,0,0,0.97,0,0,11.34,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.26,411.13,2,0,0.04,0.04,6074,19.23,0.06,0.04,316.86,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
364.76,CRUISE,,93.76,80,-13.76,958.81,1.6,6.4,5.5,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.626,0,0,0.98,0,0,11.34,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.4,411.1,2,0,0.04,0.04,6079,17.86,0.06,0.04,317.14,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
365.04,CRUISE,,93.76,80,-13.76,959.26,1.6,6.4,5.5,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.624,0,0,0.98,0,0,11.34,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.49,411.08,2,0,0.04,0.04,6084,17.86,0.06,0.04,317.42,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
365.3,CRUISE,,93.76,80,-13.76,959.68,1.61,6.38,5.49,89.98,0.011,0,0,0,0,0,0,0,0,0,0,90.02,2.621,0,0,0.98,0,0,11.34,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.17,411.05,2,0,0.06,0.06,6089,19.23,0.06,0.04,317.68,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
365.6,CRUISE,,93.76,80,-13.76,960.16,1.6,6.39,5.5,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.619,0,0,0.98,0,0,11.35,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.41,411.02,2,0,0.06,0.06,6094,16.67,0.06,0.06,317.98,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
365.86,CRUISE,,93.76,80,-13.76,960.57,1.6,6.4,5.5,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.617,0,0,0.98,0,0,11.35,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.86,411,2,0,0.06,0.06,6099,19.23,0.06,0.04,318.24,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
366.12,CRUISE,,93.76,80,-13.76,960.99,1.59,6.39,5.5,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.615,0,0,0.97,0,0,11.35,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.04,410.98,2,0,0.04,0.04,6104,19.23,0.06,0.04,318.5,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
366.4,CRUISE,,93.76,80,-13.76,961.44,1.6,6.4,5.5,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.613,0,0,0.98,0,0,11.35,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.08,410.95,2,0,0.04,0.04,6109,17.86,0.06,0.04,318.78,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
366.68,CRUISE,,93.76,80,-13.76,961.88,1.6,6.4,5.5,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.611,0,0,0.98,0,0,11.36,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.09,410.93,2,0,0.04,0.04,6114,17.86,0.06,0.04,319.06,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
366.94,CRUISE,,93.76,80,-13.76,962.3,1.61,6.38,5.49,89.98,0.011,0,0,0,0,0,0,0,0,0,0,90.02,2.608,0,0,0.98,0,0,11.36,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.75,410.91,2,0,0.06,0.06,6119,19.23,0.06,0.04,319.32,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
367.24,CRUISE,,93.76,80,-13.76,962.78,1.6,6.39,5.5,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.606,0,0,0.98,0,0,11.36,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.46,410.88,2,0,0.06,0.06,6124,16.67,0.06,0.06,319.62,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
367.5,CRUISE,,93.76,80,-13.76,963.19,1.6,6.37,5.47,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.604,0,0,0.98,0,0,11.36,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.43,410.85,2,0,0.06,0.06,6129,19.23,0.06,0.04,319.88,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
367.76,CRUISE,,93.76,80,-13.76,963.61,1.59,6.39,5.5,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.603,0,0,0.97,0,0,11.37,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.29,410.83,2,0,0.04,0.04,6134,19.23,0.06,0.04,320.14,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
368.04,CRUISE,,93.76,80,-13.76,964.05,1.6,6.39,5.5,89.98,0.01,0,0,0,0,0,0,0,0,0,0,90.02,2.6,0,0,0.97,0,0,11.37,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.13,410.81,2,0,0.04,0.04,6139,17.86,0.06,0.04,320.42,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
368.32,CRUISE,,93.76,80,-13.76,964.5,1.6,6.39,5.5,89.98,0.011,0,0,0,0,0,0,0,0,0,0,90.02,2.598,0,0,0.98,0,0,11.37,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.99,410.78,2,0,0.04,0.04,6144,17.86,0.06,0.04,320.7,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
368.58,CRUISE,,93.76,80,-13.76,964.91,1.6,6.38,5.49,89.98,0.011,0,0,0,0,0,0,0,0,0,0,90.02,2.595,0,0,0.98,0,0,11.38,90.41,-0.6773,-0.0068,-0.7357,8,90.4,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.146,0,0,3,0,0,0,10,-0.588,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.54,410.76,2,0,0.06,0.06,6149,19.23,0.06,0.04,320.96,FLYING,CF1-G,0:/Integrated Flight Computer/aircraft/cf1_g_cfg.ks (inferred preloaded)
