t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
84.54,APPROACH,ILS_TRACK,151.99,152,0.01,886.94,807.22,-8.46,6.95,9.92,269.98,-0.095,0.2419,0,14.313,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.894,0,-0.01,0,269.92,-3.168,0,1,-3.19,0,0,-3.24,269.91,0.0539,-0.0015,0.9985,-3.17,269.92,2.12,0.57,15.502,-0.084,-0.168,1,3,1344.95,-0.003,-3.168,886.72,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.79,1062.58,2,0,0.12,0.12,595,7.69,0.14,0.12,84.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
84.9,APPROACH,ILS_TRACK,151.99,152,0.01,883.88,804.15,-8.54,6.95,9.96,269.98,-0.094,0.2393,0,14.317,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.893,0,-0.006,0,269.91,-3.23,0,1,-3.22,0,0,-3.14,269.91,0.0551,-0.0016,0.9985,-3.23,269.91,2.13,0.56,15.444,-0.087,-0.23,1,3,1344.95,0.075,-3.23,883.66,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.84,1062.82,2,0,0.12,0.12,598,8.33,0.12,0.12,84.9,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
85.26,APPROACH,ILS_TRACK,151.99,152,0.01,880.81,801.08,-8.56,6.93,9.96,269.98,-0.094,0.2394,0,14.319,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.893,0,-0.006,0,269.91,-3.177,0,1,-3.22,0,0,-3.11,269.91,0.0543,-0.0016,0.9985,-3.18,269.91,2.13,0.56,15.385,-0.089,-0.177,1,3,1344.95,0.012,-3.177,880.6,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.73,1063.05,2,0,0.12,0.12,601,8.33,0.12,0.12,85.26,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
85.62,APPROACH,ILS_TRACK,152,152,0,877.75,798.01,-8.52,6.96,9.97,269.98,-0.093,0.2392,0,14.321,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.004,0,269.91,-3.172,0,1,-3.21,0,0,-3.14,269.91,0.0543,-0.0015,0.9985,-3.17,269.91,2.13,0.55,15.327,-0.086,-0.172,1,3,1344.95,0.007,-3.172,877.54,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.58,1063.28,2,0,0.12,0.12,604,8.33,0.12,0.12,85.62,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
85.98,APPROACH,ILS_TRACK,152,152,0,874.69,794.95,-8.48,6.97,9.96,269.98,-0.092,0.2391,0,14.322,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.003,0,269.91,-3.175,0,1,-3.2,0,0,-3.15,269.91,0.0545,-0.0016,0.9985,-3.18,269.91,2.13,0.55,15.268,-0.087,-0.175,1,3,1344.95,0.013,-3.175,874.48,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.37,1063.5,2,0,0.12,0.12,607,8.33,0.12,0.12,85.98,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
86.34,APPROACH,ILS_TRACK,151.99,152,0.01,871.62,791.89,-8.48,6.97,9.95,269.98,-0.091,0.241,0,14.324,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.005,0,269.91,-3.161,0,1,-3.19,0,0,-3.17,269.91,0.0543,-0.0015,0.9985,-3.16,269.91,2.14,0.54,15.21,-0.086,-0.161,1,3,1344.95,-0.004,-3.161,871.42,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.25,1063.72,2,0,0.12,0.12,610,8.33,0.12,0.12,86.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
86.7,APPROACH,ILS_TRACK,151.99,152,0.01,868.56,788.83,-8.47,6.96,9.94,269.98,-0.089,0.2418,0,14.326,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.893,0,-0.006,0,269.91,-3.148,0,1,-3.19,0,0,-3.18,269.92,0.0542,-0.0015,0.9985,-3.15,269.91,2.14,0.54,15.152,-0.086,-0.148,1,3,1344.95,-0.017,-3.148,868.36,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.35,1063.93,2,0,0.12,0.12,613,8.33,0.12,0.12,86.7,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
86.96,APPROACH,ILS_TRACK,151.99,152,0.01,866.35,786.61,-8.5,6.97,9.97,269.98,-0.087,0.2408,0,14.328,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.005,0,269.91,-3.198,0,1,-3.21,0,0,-3.13,269.91,0.0551,-0.0016,0.9985,-3.2,269.91,2.14,0.54,15.11,-0.087,-0.198,1,3,1344.95,0.045,-3.198,866.15,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.44,1064.1,2,0,0.12,0.12,615,7.69,0.14,0.12,86.96,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
87.32,APPROACH,ILS_TRACK,151.99,152,0.01,863.29,783.55,-8.54,6.95,9.97,269.98,-0.087,0.2406,0,14.33,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.006,0,269.91,-3.19,0,1,-3.22,0,0,-3.11,269.91,0.0551,-0.0015,0.9985,-3.19,269.91,2.14,0.53,15.051,-0.085,-0.19,1,3,1344.95,0.038,-3.19,863.09,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.55,1064.32,2,0,0.12,0.12,618,8.33,0.12,0.12,87.32,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
87.68,APPROACH,ILS_TRACK,151.99,152,0.01,860.23,780.49,-8.52,6.96,9.97,269.98,-0.086,0.2421,0,14.333,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.893,0,-0.008,0,269.92,-3.176,0,1,-3.21,0,0,-3.11,269.91,0.0549,-0.0015,0.9985,-3.18,269.92,2.14,0.53,14.993,-0.084,-0.176,1,3,1344.95,0.021,-3.176,860.04,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.65,1064.53,2,0,0.12,0.12,621,8.33,0.12,0.12,87.68,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
88.04,APPROACH,ILS_TRACK,151.99,152,0.01,857.17,777.44,-8.48,6.98,9.97,269.99,-0.084,0.2418,0,14.337,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.893,0,-0.009,0,269.91,-3.19,0,1,-3.2,0,0,-3.13,269.91,0.0553,-0.0015,0.9985,-3.19,269.91,2.14,0.53,14.935,-0.086,-0.19,1,3,1344.95,0.038,-3.19,856.98,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.81,1064.75,2,0,0.12,0.12,624,8.33,0.12,0.12,88.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
88.4,APPROACH,ILS_TRACK,151.99,152,0.01,854.12,774.38,-8.5,6.95,9.96,269.98,-0.086,0.2402,0,14.34,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.893,0,-0.007,0,269.91,-3.188,0,1,-3.21,0,0,-3.13,269.91,0.0553,-0.0015,0.9985,-3.19,269.91,2.15,0.53,14.876,-0.086,-0.188,1,3,1344.95,0.037,-3.188,853.93,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.95,1064.98,2,0,0.12,0.12,627,8.33,0.12,0.12,88.4,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
88.76,APPROACH,ILS_TRACK,152,152,0,851.06,771.32,-8.51,6.96,9.97,269.98,-0.085,0.2389,0,14.342,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.004,0,269.91,-3.196,0,1,-3.21,0,0,-3.12,269.92,0.0556,-0.0016,0.9985,-3.2,269.91,2.15,0.53,14.818,-0.089,-0.196,1,3,1344.95,0.047,-3.196,850.87,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.89,1065.22,2,0,0.12,0.12,630,8.33,0.12,0.12,88.76,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
89.12,APPROACH,ILS_TRACK,152,152,0,848,768.27,-8.53,6.94,9.96,269.98,-0.087,0.239,0,14.343,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.002,0,269.91,-3.168,0,1,-3.21,0,0,-3.11,269.91,0.0552,-0.0016,0.9985,-3.17,269.91,2.15,0.52,14.76,-0.089,-0.168,1,3,1344.95,0.015,-3.168,847.82,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.76,1065.45,2,0,0.12,0.12,633,8.33,0.12,0.12,89.12,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
89.38,APPROACH,ILS_TRACK,152,152,0,845.79,766.06,-8.5,6.94,9.94,269.98,-0.087,0.2401,0,14.344,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.003,0,269.92,-3.134,0,1,-3.2,0,0,-3.18,269.91,0.0547,-0.0015,0.9985,-3.13,269.92,2.15,0.52,14.718,-0.083,-0.134,1,3,1344.95,-0.028,-3.134,845.61,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.63,1065.61,2,0,0.12,0.12,635,7.69,0.14,0.12,89.38,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
89.74,APPROACH,ILS_TRACK,152,152,0,842.74,763.01,-8.51,6.93,9.93,269.98,-0.086,0.2409,0,14.344,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.003,0,269.91,-3.126,0,1,-3.2,0,0,-3.13,269.91,0.0546,-0.0016,0.9985,-3.13,269.91,2.15,0.52,14.659,-0.088,-0.126,1,3,1344.95,-0.037,-3.126,842.56,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.54,1065.83,2,0,0.12,0.12,638,8.33,0.12,0.12,89.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
90.1,APPROACH,ILS_TRACK,152,152,0,839.68,759.96,-8.49,6.92,9.91,269.99,-0.086,0.2408,0,14.345,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,-0.002,0,269.91,-3.115,0,1,-3.19,0,0,-3.15,269.92,0.0545,-0.0016,0.9985,-3.11,269.91,2.15,0.52,14.601,-0.088,-0.115,1,3,1344.95,-0.05,-3.115,839.5,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.54,1066.06,2,0,0.12,0.12,641,8.33,0.12,0.12,90.1,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
90.46,APPROACH,ILS_TRACK,152,152,0,836.63,756.9,-8.48,6.92,9.92,269.99,-0.086,0.2422,0,14.345,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.003,0,269.91,-3.118,0,1,-3.19,0,0,-3.16,269.91,0.0547,-0.0016,0.9985,-3.12,269.91,2.15,0.52,14.543,-0.088,-0.118,1,3,1344.95,-0.047,-3.118,836.45,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.62,1066.28,2,0,0.12,0.12,644,8.33,0.12,0.12,90.46,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
90.82,APPROACH,ILS_TRACK,152,152,0,833.58,753.85,-8.49,6.93,9.93,269.99,-0.084,0.2403,0,14.345,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,0,0,269.92,-3.138,0,1,-3.19,0,0,-3.17,269.91,0.0551,-0.0015,0.9985,-3.14,269.92,2.15,0.52,14.485,-0.084,-0.138,1,3,1344.95,-0.022,-3.138,833.4,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.67,1066.52,2,0,0.12,0.12,647,8.33,0.12,0.12,90.82,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
91.18,APPROACH,ILS_TRACK,152,152,0,830.52,750.8,-8.48,6.89,9.88,269.99,-0.085,0.2397,0,14.345,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.002,0,269.91,-3.095,0,1,-3.18,0,0,-3.14,269.91,0.0545,-0.0016,0.9985,-3.1,269.91,2.16,0.51,14.426,-0.089,-0.095,1,3,1344.95,-0.073,-3.095,830.35,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.57,1066.75,2,0,0.12,0.12,650,8.33,0.12,0.12,91.18,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
91.54,APPROACH,ILS_TRACK,152,152,0,827.47,747.75,-8.46,6.92,9.91,269.99,-0.087,0.2401,0,14.343,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.004,0,269.91,-3.12,0,1,-3.18,0,0,-3.2,269.91,0.055,-0.0015,0.9985,-3.12,269.91,2.16,0.52,14.368,-0.085,-0.12,1,3,1344.95,-0.043,-3.12,827.29,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.38,1066.98,2,0,0.12,0.12,653,8.33,0.12,0.12,91.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
91.8,APPROACH,ILS_TRACK,152.01,152,-0.01,825.27,745.54,-8.47,6.96,9.95,269.98,-0.087,0.2387,0,14.341,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.006,0,269.91,-3.191,0,1,-3.19,0,0,-3.15,269.91,0.0563,-0.0015,0.9984,-3.19,269.91,2.16,0.52,14.326,-0.085,-0.191,1,3,1344.95,0.044,-3.191,825.09,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.35,1067.15,2,0,0.12,0.12,655,7.69,0.14,0.12,91.8,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
92.16,APPROACH,ILS_TRACK,152.01,152,-0.01,822.22,742.48,-8.48,6.96,9.96,269.98,-0.086,0.2387,0,14.339,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.007,0,269.91,-3.205,0,1,-3.2,0,0,-3.13,269.91,0.0566,-0.0016,0.9984,-3.2,269.91,2.16,0.52,14.268,-0.089,-0.205,1,3,1344.95,0.061,-3.205,822.04,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.3,1067.38,2,0,0.12,0.12,658,8.33,0.12,0.12,92.16,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
92.52,APPROACH,ILS_TRACK,152.01,152,-0.01,819.15,739.44,-8.54,6.84,9.86,269.99,-0.085,0.2402,0,14.338,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.005,0,269.91,-3.109,0,1,-3.2,0,0,-3.05,269.91,0.0551,-0.0016,0.9985,-3.11,269.91,2.16,0.49,14.21,-0.089,-0.109,1,3,1344.95,-0.049,-3.109,818.99,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.38,1067.6,2,0,0.12,0.12,661,8.33,0.12,0.12,92.52,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
92.88,APPROACH,ILS_TRACK,152,152,0,816.1,736.38,-8.47,6.9,9.89,269.99,-0.087,0.244,0,14.337,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,-0.001,0,269.91,-3.085,0,1,-3.18,0,0,-3.18,269.91,0.0547,-0.0016,0.9985,-3.09,269.91,2.17,0.5,14.152,-0.088,-0.085,1,3,1344.95,-0.081,-3.085,815.94,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.47,1067.8,2,0,0.12,0.12,664,8.33,0.12,0.12,92.88,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
93.24,APPROACH,ILS_TRACK,152,152,0,813.05,733.32,-8.46,6.94,9.93,269.99,-0.086,0.2413,0,14.336,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.002,0,269.91,-3.131,0,1,-3.18,0,0,-3.19,269.91,0.0556,-0.0015,0.9984,-3.13,269.91,2.17,0.5,14.093,-0.086,-0.131,1,3,1344.95,-0.024,-3.131,812.89,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.68,1068.03,2,0,0.12,0.12,667,8.33,0.12,0.12,93.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
93.6,APPROACH,ILS_TRACK,152.01,152,-0.01,810,730.27,-8.46,6.95,9.93,269.99,-0.084,0.2392,0,14.334,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.005,0,269.91,-3.14,0,1,-3.19,0,0,-3.16,269.91,0.0559,-0.0016,0.9984,-3.14,269.91,2.17,0.49,14.035,-0.089,-0.14,1,3,1344.95,-0.01,-3.14,809.84,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.75,1068.27,2,0,0.12,0.12,670,8.33,0.12,0.12,93.6,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
93.96,APPROACH,ILS_TRACK,152.01,152,-0.01,806.94,727.22,-8.46,6.94,9.93,269.99,-0.082,0.2384,0,14.332,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.008,0,269.91,-3.115,0,1,-3.18,0,0,-3.16,269.91,0.0556,-0.0015,0.9985,-3.12,269.91,2.17,0.49,13.977,-0.085,-0.115,1,3,1344.95,-0.039,-3.115,806.79,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.63,1068.51,2,0,0.12,0.12,673,8.33,0.12,0.12,93.96,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
94.22,APPROACH,ILS_TRACK,152.01,152,-0.01,804.74,725.01,-8.47,6.95,9.95,269.99,-0.08,0.2369,0,14.329,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.012,0,269.91,-3.165,0,1,-3.19,0,0,-3.13,269.91,0.0565,-0.0016,0.9984,-3.16,269.91,2.17,0.49,13.935,-0.09,-0.165,1,3,1344.95,0.023,-3.165,804.59,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.48,1068.69,2,0,0.12,0.12,675,7.69,0.14,0.12,94.22,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
94.58,APPROACH,ILS_TRACK,152.01,152,-0.01,801.69,721.96,-8.44,6.93,9.91,269.99,-0.079,0.2376,0,14.325,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.013,0,269.91,-3.127,0,1,-3.18,0,0,-3.15,269.91,0.0559,-0.0015,0.9984,-3.13,269.91,2.17,0.48,13.877,-0.085,-0.127,1,3,1344.95,-0.022,-3.127,801.55,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.17,1068.92,2,0,0.12,0.12,678,8.33,0.12,0.12,94.58,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
94.94,APPROACH,ILS_TRACK,152.01,152,-0.01,798.65,718.91,-8.41,6.98,9.96,269.99,-0.079,0.2407,0,14.32,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.01,0,269.91,-3.179,0,1,-3.17,0,0,-3.2,269.91,0.0569,-0.0016,0.9984,-3.18,269.91,2.18,0.49,13.819,-0.089,-0.179,1,3,1344.95,0.04,-3.179,798.5,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.99,1069.13,2,0,0.12,0.12,681,8.33,0.12,0.12,94.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
95.3,APPROACH,ILS_TRACK,152,152,0,795.6,715.87,-8.48,6.95,9.95,269.99,-0.08,0.243,0,14.319,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.003,0,269.91,-3.193,0,1,-3.2,0,0,-3.11,269.91,0.0573,-0.0016,0.9984,-3.19,269.91,2.18,0.48,13.761,-0.088,-0.193,1,3,1344.95,0.061,-3.193,795.45,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.33,1069.33,2,0,0.12,0.12,684,8.33,0.12,0.12,95.3,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
95.66,APPROACH,ILS_TRACK,152,152,0,792.55,712.82,-8.52,6.92,9.95,269.99,-0.081,0.2413,0,14.319,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.003,0,269.91,-3.157,0,1,-3.2,0,0,-3.09,269.91,0.0567,-0.0016,0.9984,-3.16,269.91,2.18,0.48,13.702,-0.091,-0.157,1,3,1344.95,0.017,-3.157,792.41,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.64,1069.56,2,0,0.12,0.12,687,8.33,0.12,0.12,95.66,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
