t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
68.04,APPROACH,ILS_TRACK,156.13,152.29,-3.84,691.75,611.95,-1.75,9.61,10.53,264.25,-14.352,0.1456,0,13.758,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.723,0,3.853,0,265.12,0,0,1,-0.65,0,0,0,265,-0.0986,-0.085,0.9915,0,265.12,177.97,-354.73,18.552,-4.876,0,0,3,1341.8,6.808,0,1046.55,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.23,1094.94,2,0,0.12,0.12,569,8.33,0.12,0.12,68.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
68.4,APPROACH,ILS_TRACK,155.78,151.72,-4.06,691.14,611.84,-1.64,9.59,10.4,264.06,-8.965,0.2017,0,12.313,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.82,0,4.083,0,265.55,0,0,1,-0.61,0,0,0,265.4,-0.0985,-0.0776,0.9921,0,265.55,174.47,-352.25,18.493,-4.453,0,0,3,1341.8,6.941,0,1043.45,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.84,1093.47,2,0,0.12,0.12,572,8.33,0.12,0.12,68.4,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
68.76,APPROACH,ILS_TRACK,155.43,151.14,-4.29,690.59,611.87,-1.47,9.63,10.18,264.68,-1.841,0.2158,0,10.792,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.92,0,4.306,0,265.87,0,0,1,-0.55,0,0,0,265.79,-0.0985,-0.072,0.9925,0,265.87,170.65,-349.71,18.434,-4.128,0,0,3,1341.8,7.087,0,1040.36,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.17,1092.01,2,0,0.12,0.12,575,8.33,0.12,0.12,68.76,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
69.12,APPROACH,ILS_TRACK,155.15,150.56,-4.59,690.05,611.42,-1.27,9.5,9.91,265.5,0.895,0.1749,0,9.171,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.998,0,4.604,0,266.05,0,0,1,-0.47,0,0,0,266,-0.0984,-0.0689,0.9928,0,266.05,166.73,-347.17,18.375,-3.954,0,0,3,1341.8,7.054,0,1037.28,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.89,1090.86,2,0,0.12,0.12,578,8.33,0.12,0.12,69.12,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
69.48,APPROACH,ILS_TRACK,154.89,149.99,-4.9,689.53,610.96,-1.34,9.25,9.72,266.19,0.942,0.1315,0,7.438,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.072,0,4.919,0,266.17,0,0,1,-0.49,0,0,0,266.14,-0.0983,-0.0669,0.9929,0,266.17,162.84,-344.62,18.316,-3.833,0,0,3,1341.8,7.168,0,1034.2,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.56,1089.77,2,0,0.12,0.12,581,8.33,0.12,0.12,69.48,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
69.84,APPROACH,ILS_TRACK,154.6,149.41,-5.19,689.06,610.51,-1.35,9.25,9.73,266.43,0.673,0.107,0,5.598,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.153,0,5.205,0,266.26,0,0,1,-0.49,0,0,0,266.22,-0.0982,-0.0652,0.993,0,266.26,159.04,-342.01,18.257,-3.739,0,0,3,1341.8,7.242,0,1031.12,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.33,1088.55,2,0,0.12,0.12,584,8.33,0.12,0.12,69.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
70.2,APPROACH,ILS_TRACK,154.27,148.84,-5.44,688.64,610.05,-1.36,9.47,9.96,266.41,0.387,0.0944,0,3.663,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.244,0,5.458,0,266.38,0,0,1,-0.5,0,0,0,266.34,-0.0981,-0.0631,0.9932,0,266.38,155.29,-339.37,18.199,-3.615,0,0,3,1341.8,7.375,0,1028.05,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.69,1087.2,2,0,0.12,0.12,587,8.33,0.12,0.12,70.2,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
70.56,APPROACH,ILS_TRACK,153.89,148.26,-5.63,688.24,609.57,-1.31,9.75,10.23,266.41,0.38,0.1001,0,1.65,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.353,0,5.65,0,266.53,0,0,1,-0.49,0,0,0,266.47,-0.098,-0.0605,0.9933,0,266.53,151.56,-336.7,18.14,-3.469,0,0,3,1341.8,7.409,0,1024.99,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.67,1085.58,2,0,0.12,0.12,590,8.33,0.12,0.12,70.56,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
70.92,APPROACH,ILS_TRACK,153.43,147.68,-5.74,687.88,609.08,-1.26,10.11,10.58,266.45,0.655,0.1202,0,-0.415,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.481,0,5.77,0,266.67,0,0,1,-0.48,0,0,0,266.62,-0.098,-0.0581,0.9935,0,266.67,147.84,-334.01,18.082,-3.329,0,0,3,1341.8,7.518,0,1021.93,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.43,1083.65,2,0,0.12,0.12,593,8.33,0.12,0.12,70.92,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
71.28,APPROACH,ILS_TRACK,152.9,147.11,-5.79,687.52,608.69,-1.01,10.3,10.66,266.51,0.674,0.1461,0,-2.505,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.63,0,5.819,0,266.79,0,0,1,-0.38,0,0,0,266.75,-0.0979,-0.0559,0.9936,0,266.79,144.14,-331.32,18.024,-3.205,0,0,3,1341.8,7.406,0,1018.89,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.3,1081.43,2,0,0.12,0.12,596,8.33,0.12,0.12,71.28,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
71.64,APPROACH,ILS_TRACK,152.34,146.53,-5.8,687.16,608.29,-0.92,10.24,10.57,266.34,-1.038,0.1568,0,-4.604,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.788,0,5.834,0,266.9,0,0,1,-0.35,0,0,0,266.86,-0.0978,-0.0542,0.9937,0,266.9,140.5,-328.66,17.966,-3.105,0,0,3,1341.8,7.437,0,1015.85,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.8,1079.07,2,0,0.12,0.12,599,8.33,0.12,0.12,71.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
72,APPROACH,ILS_TRACK,151.8,146,-5.8,686.83,607.91,-0.87,10.2,10.51,266.09,-1.897,0.1346,0,-6.707,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.94,0,5.827,0,267.06,0,0,1,-0.33,0,0,0,267.01,-0.0977,-0.0513,0.9939,0,267.06,136.86,-325.97,17.908,-2.941,0,0,3,1341.8,7.477,0,1012.83,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.56,1076.81,2,0,0.12,0.12,602,8.33,0.12,0.12,72,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
72.36,APPROACH,ILS_TRACK,151.22,146,-5.22,686.51,607.63,-0.86,10.17,10.47,266.1,0.888,0.1264,0,-8.669,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.101,0,5.254,0,267.26,0,0,1,-0.33,0,0,0,267.19,-0.0976,-0.0478,0.9941,0,267.26,133.17,-323.27,17.851,-2.738,0,0,3,1341.8,7.475,0,1009.82,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.86,1074.4,2,0,0.12,0.12,605,8.33,0.12,0.12,72.36,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
72.72,APPROACH,ILS_TRACK,150.65,146,-4.65,686.18,606.99,-0.88,10.1,10.41,266.66,4.914,0.1048,0,-10.423,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.261,0,4.685,0,267.41,0,0,1,-0.33,0,0,0,267.37,-0.0975,-0.0452,0.9942,0,267.41,129.43,-320.6,17.794,-2.59,0,0,3,1341.8,7.403,0,1006.81,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.72,1072.04,2,0,0.12,0.12,608,8.33,0.12,0.12,72.72,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
72.98,APPROACH,ILS_TRACK,150.26,146,-4.26,685.92,606.66,-0.92,10.03,10.39,267.15,6.233,0.0817,0,-11.564,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.373,0,4.291,0,267.46,0,0,1,-0.35,0,0,0,267.44,-0.0975,-0.0444,0.9942,0,267.46,126.78,-318.69,17.752,-2.544,0,0,3,1341.8,7.327,0,1004.65,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.32,1070.39,2,0,0.12,0.12,610,7.69,0.14,0.12,72.98,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
73.34,APPROACH,ILS_TRACK,149.7,146,-3.7,685.54,606.29,-1.06,9.95,10.38,267.64,6.502,0.0599,0,-12.976,1,0.6,4.5,0.75,0.35,0.0168,0.4,2.722,22.529,2.722,3.736,1,267.47,0,0,1,-0.4,0,0,0,267.47,-0.0974,-0.0441,0.9943,0,267.47,123.26,-316.08,17.695,-2.526,0,0,3,1341.8,7.213,0,1001.67,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.28,1068.08,2,0,0.12,0.12,613,8.33,0.12,0.12,73.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
73.7,APPROACH,ILS_TRACK,149.09,146,-3.09,685.13,606.13,-1.2,9.92,10.39,267.77,4.204,0.1116,0,-14.177,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,22.701,0,3.124,0,267.47,0,0,1,-0.45,0,0,0,267.47,-0.0973,-0.0442,0.9943,0,267.47,119.94,-313.52,17.639,-2.534,0,0,3,1341.8,7.066,0,998.69,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.11,1065.54,2,0,0.12,0.12,616,8.33,0.12,0.12,73.7,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
74.06,APPROACH,ILS_TRACK,148.45,146,-2.45,684.66,605.88,-1.34,9.89,10.36,267.33,-0.822,0.1661,0,-15.145,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,22.882,0,2.482,0,267.49,0,0,1,-0.51,0,0,0,267.47,-0.0972,-0.0437,0.9943,0,267.49,116.78,-311.02,17.582,-2.505,0,0,3,1341.8,6.892,0,995.73,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.09,1062.9,2,0,0.12,0.12,619,8.33,0.12,0.12,74.06,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
74.42,APPROACH,ILS_TRACK,147.86,146,-1.86,684.13,605.19,-1.51,9.84,10.38,266.67,-3.127,0.1817,0,-15.897,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,23.047,0,1.896,0,267.62,0,0,1,-0.58,0,0,0,267.57,-0.0971,-0.0414,0.9944,0,267.62,113.67,-308.59,17.526,-2.375,0,0,3,1341.8,6.673,0,992.78,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.58,1060.52,2,0,0.12,0.12,622,8.33,0.12,0.12,74.42,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
74.78,APPROACH,ILS_TRACK,147.31,146,-1.31,683.54,604.49,-1.72,9.79,10.43,266.15,-4.396,0.1911,0,-16.446,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,23.204,0,1.34,0,267.81,0,0,1,-0.66,0,0,0,267.74,-0.097,-0.0383,0.9945,0,267.81,110.5,-306.24,17.47,-2.192,0,0,3,1341.8,6.465,0,989.84,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.89,1058.26,2,0,0.12,0.12,625,8.33,0.12,0.12,74.78,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
75.14,APPROACH,ILS_TRACK,146.77,146,-0.77,682.85,603.89,-1.89,9.68,10.39,265.78,-4.313,0.2075,0,-16.798,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,23.357,0,0.796,0,268.01,0,0,1,-0.73,0,0,0,267.93,-0.0969,-0.0347,0.9947,0,268.01,107.23,-303.98,17.414,-1.989,0,0,3,1341.8,6.16,0,986.91,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.68,1056.06,2,0,0.12,0.12,628,8.33,0.12,0.12,75.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
75.4,APPROACH,ILS_TRACK,146.36,146,-0.36,682.3,603.68,-2.06,9.54,10.3,265.79,-1.239,0.2338,0,-16.926,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,23.472,0,0.391,0,268.18,0,0,1,-0.79,0,0,0,268.1,-0.0969,-0.0318,0.9948,0,268.18,104.78,-302.42,17.374,-1.821,0,0,3,1341.8,5.949,0,984.8,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.15,1054.42,2,0,0.12,0.12,630,7.69,0.14,0.12,75.4,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
75.76,APPROACH,ILS_TRACK,145.84,146,0.16,681.47,602.45,-2.35,9.41,10.23,266.35,4.861,0.2492,0,-16.938,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,23.619,0,-0.131,0,268.36,0,0,1,-0.91,0,0,0,268.31,-0.0968,-0.0286,0.9949,0,268.36,101.32,-300.33,17.318,-1.641,0,0,3,1341.8,5.716,0,981.89,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.88,1052.36,2,0,0.12,0.12,633,8.33,0.12,0.12,75.76,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
76.12,APPROACH,ILS_TRACK,145.41,146,0.59,680.53,601.32,-2.63,9.28,10.23,267.19,8.124,0.2327,0,-16.785,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,23.742,0,-0.568,0,268.42,0,0,1,-1.02,0,0,0,268.41,-0.0967,-0.0276,0.9949,0,268.42,97.91,-298.36,17.263,-1.581,0,0,3,1341.8,5.367,0,978.99,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.26,1050.64,2,0,0.12,0.12,636,8.33,0.12,0.12,76.12,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
76.48,APPROACH,ILS_TRACK,144.98,146,1.02,679.48,600.6,-2.96,9.13,10.28,267.9,5.418,0.2407,0,-16.478,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,23.863,0,-0.998,0,268.42,0,0,1,-1.15,0,0,0,268.42,-0.0966,-0.0275,0.9949,0,268.42,94.67,-296.5,17.208,-1.578,0,0,3,1341.8,5.043,0,976.1,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.39,1048.95,2,0,0.12,0.12,639,8.33,0.12,0.12,76.48,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
76.84,APPROACH,ILS_TRACK,144.55,146,1.45,678.33,599.67,-3.27,9.06,10.22,268.07,-1.796,0.2637,0,-16.014,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,23.985,0,-1.43,0,268.42,0,0,1,-1.28,0,0,0,268.41,-0.0965,-0.0275,0.995,0,268.42,91.61,-294.75,17.153,-1.578,0,0,3,1341.8,4.763,0,973.21,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.28,1047.28,2,0,0.12,0.12,642,8.33,0.12,0.12,76.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
77.2,APPROACH,ILS_TRACK,144.18,146,1.82,677.06,597.99,-3.57,8.96,10.15,267.42,-7.132,0.2629,0,-15.409,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.089,0,-1.8,0,268.48,0,0,1,-1.41,0,0,0,268.46,-0.0964,-0.0265,0.995,0,268.48,88.67,-293.12,17.098,-1.516,0,0,3,1341.8,4.383,0,970.34,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.88,1045.88,2,0,0.12,0.12,645,8.33,0.12,0.12,77.2,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
77.56,APPROACH,ILS_TRACK,143.9,146,2.1,675.64,596.4,-3.95,8.73,10.11,266.34,-10.265,0.236,0,-14.69,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.17,0,-2.086,0,268.69,0,0,1,-1.55,0,0,0,268.6,-0.0963,-0.0228,0.9951,0,268.69,85.67,-291.66,17.043,-1.309,0,0,3,1341.8,3.925,0,967.47,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.43,1044.84,2,0,0.12,0.12,648,8.33,0.12,0.12,77.56,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
77.82,APPROACH,ILS_TRACK,143.7,146,2.3,674.54,595.43,-4.25,8.6,10.2,265.68,-9.519,0.2331,0,-14.11,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.225,0,-2.281,0,268.89,0,0,1,-1.67,0,0,0,268.79,-0.0963,-0.0193,0.9952,0,268.89,83.39,-290.68,17.003,-1.107,0,0,3,1341.8,3.675,0,965.4,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.12,1044.12,2,0,0.12,0.12,650,7.69,0.14,0.12,77.82,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
78.18,APPROACH,ILS_TRACK,143.42,146,2.58,672.89,594.43,-4.63,8.43,10.22,265.08,-3.289,0.253,0,-13.22,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.305,0,-2.568,0,269.17,0,0,1,-1.83,0,0,0,269.08,-0.0962,-0.0145,0.9953,0,269.17,80.05,-289.46,16.949,-0.831,0,0,3,1341.8,3.294,0,962.53,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.74,1043.07,2,0,0.12,0.12,653,8.33,0.12,0.12,78.18,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
78.54,APPROACH,ILS_TRACK,143.15,146,2.85,671.13,592.36,-4.99,8.34,10.06,265.19,5.324,0.2686,0,-12.23,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.38,0,-2.834,0,269.4,0,0,1,-1.98,0,0,0,269.33,-0.0961,-0.0105,0.9953,0,269.4,76.54,-288.35,16.894,-0.6,0,0,3,1341.8,2.947,0,959.68,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.72,1042.14,2,0,0.12,0.12,656,8.33,0.12,0.12,78.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
78.9,APPROACH,ILS_TRACK,142.94,146,3.06,669.23,590.24,-5.36,8.21,10.08,266.12,9.029,0.2696,0,-11.156,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.442,0,-3.051,0,269.53,0,0,1,-2.13,0,0,0,269.5,-0.096,-0.0083,0.9953,0,269.53,72.99,-287.39,16.84,-0.473,0,0,3,1341.8,2.518,0,956.83,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.08,1041.42,2,0,0.12,0.12,659,8.33,0.12,0.12,78.9,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
79.26,APPROACH,ILS_TRACK,142.76,146,3.24,667.17,588.6,-5.79,8.06,10.26,267.13,5.51,0.2656,0,-10.016,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.491,0,-3.227,0,269.54,0,0,1,-2.3,0,0,0,269.54,-0.0959,-0.0081,0.9954,0,269.54,69.59,-286.58,16.786,-0.463,0,0,3,1341.8,2.124,0,953.99,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.88,1040.86,2,0,0.12,0.12,662,8.33,0.12,0.12,79.26,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
79.62,APPROACH,ILS_TRACK,142.58,146,3.42,665.01,586.5,-6.14,8.03,10.27,267.57,-2.968,0.2839,0,-8.809,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.543,0,-3.411,0,269.55,0,0,1,-2.45,0,0,0,269.54,-0.0958,-0.0079,0.9954,0,269.55,66.36,-285.89,16.731,-0.451,0,0,3,1341.8,1.808,0,951.14,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.66,1040.29,2,0,0.12,0.12,665,8.33,0.12,0.12,79.62,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
