t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
59.34,APPROACH,FLY_TO_FIX,178,81,-97,233.57,-1.37,-0.71,-0.3,307.42,-0.014,0,0,-17.822,1,0.6,4.014,1.704,0.35,0.0168,0.4,307.43,-0.534,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.4,FLYING
60.06,APPROACH,FLY_TO_FIX,176.95,81,-95.95,248.44,-1.36,-0.67,-0.27,307.42,-0.015,0,0,-17.733,1,0.6,4.015,1.73,0.35,0.0168,0.4,307.43,-0.529,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.12,FLYING
60.78,APPROACH,FLY_TO_FIX,175.9,81,-94.9,251.23,-1.35,-0.64,-0.24,307.42,-0.013,0,0,-17.644,1,0.6,4.017,1.755,0.35,0.0168,0.4,307.43,-0.524,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.84,FLYING
61.5,APPROACH,FLY_TO_FIX,174.86,81,-93.86,253.77,-1.33,-0.6,-0.21,307.42,-0.017,0,0,-17.556,1,0.6,4.018,1.778,0.35,0.0168,0.4,307.43,-0.519,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.56,FLYING
62.22,APPROACH,FLY_TO_FIX,173.83,81,-92.83,256.06,-1.32,-0.57,-0.17,307.42,-0.018,0,0,-17.468,1,0.6,4.02,1.8,0.35,0.0168,0.4,307.43,-0.514,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.28,FLYING
62.94,APPROACH,FLY_TO_FIX,172.8,81,-91.8,249.83,-1.3,-0.53,-0.14,307.42,-0.013,0,0,-17.381,1,0.6,4.021,1.821,0.35,0.0168,0.4,307.43,-0.51,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,FLYING
63.66,APPROACH,FLY_TO_FIX,171.78,81,-90.78,243.85,-1.29,-0.5,-0.1,307.42,-0.014,0,0,-17.294,1,0.6,4.023,1.84,0.35,0.0168,0.4,307.43,-0.505,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.72,FLYING
64.38,APPROACH,FLY_TO_FIX,170.77,81,-89.77,244.32,-1.27,-0.46,-0.07,307.42,-0.012,0,0,-17.208,1,0.6,4.025,1.857,0.35,0.0168,0.4,307.43,-0.501,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.44,FLYING
65.1,APPROACH,FLY_TO_FIX,169.77,81,-88.77,243.61,-1.26,-0.42,-0.03,307.42,-0.013,0,0,-17.122,1,0.6,4.027,1.874,0.35,0.0168,0.4,307.43,-0.496,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.16,FLYING
65.82,APPROACH,FLY_TO_FIX,168.77,81,-87.77,254.07,-1.24,-0.38,0,307.42,-0.011,0,0,-17.036,1,0.6,4.029,1.889,0.35,0.0168,0.4,307.44,-0.492,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.88,FLYING
66.54,APPROACH,FLY_TO_FIX,167.78,81,-86.78,256.18,-1.22,-0.35,0.04,307.42,-0.013,0,0,-16.951,1,0.6,4.031,1.903,0.35,0.0168,0.4,307.44,-0.487,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6,FLYING
67.26,APPROACH,FLY_TO_FIX,166.8,81,-85.8,265.52,-1.21,-0.31,0.07,307.42,-0.016,0,0,-16.866,1,0.6,4.033,1.916,0.35,0.0168,0.4,307.44,-0.483,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.32,FLYING
67.98,APPROACH,FLY_TO_FIX,165.82,81,-84.82,281.75,-1.19,-0.27,0.11,307.42,-0.019,0,0,-16.782,1,0.6,4.036,1.928,0.35,0.0168,0.4,307.44,-0.478,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.04,FLYING
68.7,APPROACH,FLY_TO_FIX,164.86,81,-83.86,288.46,-1.18,-0.23,0.14,307.42,-0.018,0,0,-16.698,1,0.6,4.038,1.938,0.35,0.0168,0.4,307.44,-0.474,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.76,FLYING
69.42,APPROACH,FLY_TO_FIX,163.89,81,-82.89,295.26,-1.16,-0.19,0.18,307.42,-0.017,0,0,-16.614,1,0.6,4.04,1.948,0.35,0.0168,0.4,307.44,-0.47,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.48,FLYING
70.14,APPROACH,FLY_TO_FIX,162.94,81,-81.94,298.48,-1.14,-0.15,0.22,307.42,-0.015,0,0,-16.531,1,0.6,4.043,1.956,0.35,0.0168,0.4,307.44,-0.466,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.2,FLYING
70.86,APPROACH,FLY_TO_FIX,161.99,81,-80.99,302.62,-1.13,-0.11,0.26,307.42,-0.013,0,0,-16.449,1,0.6,4.046,1.964,0.35,0.0168,0.4,307.44,-0.462,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.92,FLYING
71.58,APPROACH,FLY_TO_FIX,161.05,81,-80.05,319.84,-1.11,-0.07,0.29,307.43,-0.015,0,0,-16.366,1,0.6,4.048,1.971,0.35,0.0168,0.4,307.44,-0.458,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.64,FLYING
72.3,APPROACH,FLY_TO_FIX,160.12,81,-79.12,336.07,-1.1,-0.02,0.33,307.43,-0.014,0,0,-16.285,1,0.6,4.051,1.977,0.35,0.0168,0.4,307.44,-0.454,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.36,FLYING
73.02,APPROACH,FLY_TO_FIX,159.19,81,-78.19,348.75,-1.08,0.02,0.37,307.43,-0.013,0,0,-16.203,1,0.6,4.054,1.982,0.35,0.0168,0.4,307.45,-0.45,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.08,FLYING
73.74,APPROACH,FLY_TO_FIX,158.26,81,-77.26,360.15,-1.06,0.06,0.41,307.43,-0.015,0,0,-16.122,1,0.6,4.057,1.986,0.35,0.0168,0.4,307.45,-0.446,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.8,FLYING
74.46,APPROACH,FLY_TO_FIX,157.35,81,-76.35,369.37,-1.05,0.1,0.45,307.43,-0.015,0,0,-16.042,1,0.6,4.06,1.989,0.35,0.0168,0.4,307.45,-0.442,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.52,FLYING
75.18,APPROACH,FLY_TO_FIX,156.44,81,-75.44,380.45,-1.03,0.14,0.49,307.43,-0.016,0,0,-15.961,1,0.6,4.063,1.992,0.35,0.0168,0.4,307.45,-0.439,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.24,FLYING
75.9,APPROACH,FLY_TO_FIX,155.53,81,-74.53,381.81,-1.02,0.19,0.53,307.43,-0.012,0,0,-15.882,1,0.6,4.066,1.994,0.35,0.0168,0.4,307.45,-0.435,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.96,FLYING
76.62,APPROACH,FLY_TO_FIX,154.63,81,-73.63,369.26,-1,0.23,0.57,307.43,-0.01,0,0,-15.802,1,0.6,4.07,1.996,0.35,0.0168,0.4,307.45,-0.431,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.68,FLYING
77.34,APPROACH,FLY_TO_FIX,153.73,81,-72.73,371.87,-0.99,0.28,0.61,307.43,-0.011,0,0,-15.723,1,0.6,4.073,1.997,0.35,0.0168,0.4,307.45,-0.428,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.4,FLYING
78.06,APPROACH,FLY_TO_FIX,152.84,81,-71.84,375.69,-0.97,0.32,0.65,307.43,-0.013,0,0,-15.644,1,0.6,4.076,1.998,0.35,0.0168,0.4,307.45,-0.424,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.12,FLYING
78.78,APPROACH,FLY_TO_FIX,151.95,81,-70.95,359.85,-0.96,0.37,0.7,307.43,-0.012,0,0,-15.566,1,0.6,4.08,1.998,0.35,0.0168,0.4,307.45,-0.421,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.84,FLYING
79.5,APPROACH,FLY_TO_FIX,151.07,81,-70.07,351.32,-0.94,0.41,0.74,307.43,-0.013,0,0,-15.488,1,0.6,4.083,1.997,0.35,0.0168,0.4,307.45,-0.417,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.56,FLYING
80.22,APPROACH,FLY_TO_FIX,150.19,81,-69.19,367.73,-0.93,0.46,0.78,307.43,-0.012,0,0,-15.411,1,0.6,4.087,1.996,0.35,0.0168,0.4,307.46,-0.414,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.28,FLYING
80.94,APPROACH,FLY_TO_FIX,149.31,81,-68.31,365.2,-0.92,0.51,0.83,307.43,-0.013,0,0,-15.334,1,0.6,4.09,1.995,0.35,0.0168,0.4,307.46,-0.411,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,FLYING
81.66,APPROACH,FLY_TO_FIX,148.44,81,-67.44,362.76,-0.9,0.56,0.87,307.43,-0.01,0,0,-15.257,1,0.6,4.094,1.994,0.35,0.0168,0.4,307.46,-0.408,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.72,FLYING
82.38,APPROACH,FLY_TO_FIX,147.57,81,-66.57,357.91,-0.89,0.6,0.92,307.43,-0.013,0,0,-15.181,1,0.6,4.098,1.992,0.35,0.0168,0.4,307.46,-0.404,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.44,FLYING
83.1,APPROACH,FLY_TO_FIX,146.71,81,-65.71,354.31,-0.88,0.65,0.96,307.43,-0.012,0,0,-15.105,1,0.6,4.102,1.99,0.35,0.0168,0.4,307.46,-0.401,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.16,FLYING
83.82,APPROACH,FLY_TO_FIX,145.84,81,-64.84,352.97,-0.86,0.7,1.01,307.43,-0.013,0,0,-15.03,1,0.6,4.106,1.988,0.35,0.0168,0.4,307.46,-0.398,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.88,FLYING
84.54,APPROACH,FLY_TO_FIX,144.98,81,-63.98,342.89,-0.85,0.75,1.06,307.43,-0.015,0,0,-14.954,1,0.6,4.11,1.985,0.35,0.0168,0.4,307.46,-0.395,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.6,FLYING
85.26,APPROACH,FLY_TO_FIX,144.13,81,-63.13,322.31,-0.84,0.8,1.1,307.43,-0.014,0,0,-14.88,1,0.6,4.114,1.982,0.35,0.0168,0.4,307.46,-0.392,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.32,FLYING
85.98,APPROACH,FLY_TO_FIX,143.27,81,-62.27,306.62,-0.83,0.85,1.15,307.43,-0.014,0,0,-14.805,1,0.6,4.118,1.979,0.35,0.0168,0.4,307.46,-0.389,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.04,FLYING
86.7,APPROACH,FLY_TO_FIX,142.42,81,-61.42,293.17,-0.81,0.91,1.2,307.43,-0.013,0,0,-14.731,1,0.6,4.122,1.976,0.35,0.0168,0.4,307.46,-0.386,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.76,FLYING
87.42,APPROACH,FLY_TO_FIX,141.53,81,-60.53,279.99,-0.73,3.73,3.68,307.44,-0.01,0,0,-14.658,1,0.6,4.126,1.973,0.35,0.0168,0.4,307.46,-0.384,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.48,FLYING
88.14,APPROACH,FLY_TO_FIX,138.95,81,-57.95,273.45,9.75,13.49,9.66,307.45,-0.064,0,0,-14.584,1,0.6,4.131,1.997,0.35,0.0168,0.4,307.47,-0.401,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.2,FLYING
88.86,APPROACH,FLY_TO_FIX,134.45,81,-53.45,292.44,23.66,21.18,11.98,307.48,-0.129,0.2,0,-20,1,0.6,4.136,2.076,0.35,0.0168,0.4,307.47,-0.458,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.92,FLYING
89.58,APPROACH,FLY_TO_FIX,128.99,81,-47.99,327.21,36.14,24.45,9.75,307.51,-0.225,0.4,0,-20,1,0.6,4.144,2.076,0.35,0.0168,0.4,307.47,-0.562,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.64,FLYING
90.3,APPROACH,FLY_TO_FIX,125.4,81,-44.4,360.59,36.72,15.09,-0.2,307.47,-0.304,0.6,0,-20,1,0.6,4.151,2.076,0.35,0.0168,0.4,307.47,-0.69,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.36,FLYING
91.02,APPROACH,FLY_TO_FIX,123.02,81,-42.02,393.8,33.53,12.96,-1.21,307.47,-0.263,0.7997,0,-20,1,0.6,4.158,2.076,0.35,0.0168,0.4,307.47,-0.818,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.08,FLYING
91.74,APPROACH,FLY_TO_FIX,120.99,81,-39.99,413.91,29.8,13.3,0.55,307.48,-0.187,0.7126,0,-20,1,0.6,4.164,2.076,0.35,0.0168,0.4,307.47,-0.932,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.8,FLYING
92.46,APPROACH,FLY_TO_FIX,119.27,81,-38.27,425.32,25.71,10.84,-0.28,307.48,-0.128,0.6041,0,-20,1,0.6,4.17,2.076,0.35,0.0168,0.4,307.47,-1.032,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.52,FLYING
93.18,APPROACH,FLY_TO_FIX,117.89,81,-36.89,429.67,22.04,9.85,0.24,307.48,-0.086,0.4676,0,-20,1,0.6,4.175,2.076,0.35,0.0168,0.4,307.47,-1.119,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.24,FLYING
93.9,APPROACH,FLY_TO_FIX,116.75,81,-35.75,429.33,18.88,8.97,0.68,307.48,-0.063,0.324,0,-20,1,0.6,4.18,2.076,0.35,0.0168,0.4,307.47,-1.194,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.96,FLYING
94.62,APPROACH,FLY_TO_FIX,115.79,81,-34.79,421.27,16.15,8.2,1.06,307.48,-0.047,0.1827,0,-20,1,0.6,4.184,2.076,0.35,0.0168,0.4,307.47,-1.257,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.68,FLYING
95.34,APPROACH,FLY_TO_FIX,114.96,81,-33.96,401.18,13.77,7.52,1.41,307.48,-0.033,0.0505,0,-20,1,0.6,4.188,2.076,0.35,0.0168,0.4,307.47,-1.312,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.4,FLYING
96.06,APPROACH,FLY_TO_FIX,114.21,81,-33.21,362.92,11.7,6.93,1.72,307.48,-0.02,0,0,-19.9,1,0.6,4.192,2.118,0.35,0.0168,0.4,307.47,-1.358,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.12,FLYING
96.78,APPROACH,FLY_TO_FIX,113.47,81,-32.47,350.98,9.89,6.44,2.01,307.48,-0.009,0,0,-19.8,1,0.6,4.196,2.147,0.35,0.0168,0.4,307.47,-1.398,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.84,FLYING
97.5,APPROACH,FLY_TO_FIX,112.72,81,-31.72,354.14,8.32,6.06,2.31,307.48,0,0,0,-19.701,1,0.6,4.199,2.165,0.35,0.0168,0.4,307.47,-1.431,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.56,FLYING
98.22,APPROACH,FLY_TO_FIX,111.95,81,-30.95,342.99,6.96,5.71,2.56,307.48,0.009,0,0,-19.603,1,0.6,4.202,2.175,0.35,0.0168,0.4,307.47,-1.459,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.28,FLYING
98.94,APPROACH,FLY_TO_FIX,111.18,81,-30.18,337.25,5.76,5.41,2.79,307.48,0.015,0,0,-19.505,1,0.6,4.205,2.178,0.35,0.0168,0.4,307.48,-1.482,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,FLYING
99.66,APPROACH,FLY_TO_FIX,110.41,81,-29.41,338.71,4.71,5.16,3,307.48,0.018,0,0,-19.407,1,0.6,4.209,2.177,0.35,0.0168,0.4,307.48,-1.501,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.72,FLYING
100.38,APPROACH,FLY_TO_FIX,109.64,81,-28.64,328.97,3.78,4.95,3.2,307.48,0.02,0,0,-19.31,1,0.6,4.212,2.173,0.35,0.0168,0.4,307.48,-1.517,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.44,FLYING
101.1,APPROACH,FLY_TO_FIX,108.86,81,-27.86,309.52,2.97,4.78,3.4,307.48,0.021,0,0,-19.214,1,0.6,4.215,2.166,0.35,0.0168,0.4,307.48,-1.529,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.16,FLYING
101.82,APPROACH,FLY_TO_FIX,108.09,81,-27.09,291.25,2.27,4.65,3.59,307.48,0.022,0,0,-19.118,1,0.6,4.219,2.156,0.35,0.0168,0.4,307.48,-1.539,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.88,FLYING
102.54,APPROACH,FLY_TO_FIX,107.32,81,-26.32,281.57,1.65,4.54,3.76,307.48,0.019,0,0,-19.022,1,0.6,4.222,2.146,0.35,0.0168,0.4,307.48,-1.546,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.6,FLYING
103.26,APPROACH,FLY_TO_FIX,106.55,81,-25.55,277.31,1.1,4.46,3.94,307.48,0.02,0,0,-18.927,1,0.6,4.226,2.134,0.35,0.0168,0.4,307.48,-1.551,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.32,FLYING
103.98,APPROACH,FLY_TO_FIX,105.78,81,-24.78,277.4,0.62,4.41,4.11,307.48,0.02,0,0,-18.832,1,0.6,4.229,2.121,0.35,0.0168,0.4,307.48,-1.555,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.04,FLYING
104.7,APPROACH,FLY_TO_FIX,105.02,81,-24.02,279.9,0.2,4.37,4.27,307.48,0.018,0,0,-18.738,1,0.6,4.233,2.108,0.35,0.0168,0.4,307.48,-1.556,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.76,FLYING
105.42,APPROACH,FLY_TO_FIX,104.25,81,-23.25,278.32,-0.16,4.35,4.43,307.48,0.019,0,0,-18.645,1,0.6,4.237,2.094,0.35,0.0168,0.4,307.48,-1.556,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.48,FLYING
106.14,APPROACH,FLY_TO_FIX,103.49,81,-22.49,270.15,-0.48,4.36,4.59,307.47,0.019,0,0,-18.551,1,0.6,4.242,2.08,0.35,0.0168,0.4,307.48,-1.555,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.2,FLYING
106.86,APPROACH,FLY_TO_FIX,102.72,81,-21.72,253.01,-0.76,4.38,4.75,307.47,0.018,0,0,-18.459,1,0.6,4.246,2.067,0.35,0.0168,0.4,307.48,-1.553,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.92,FLYING
107.58,APPROACH,FLY_TO_FIX,101.96,81,-20.96,252.08,-1,4.41,4.91,307.47,0.017,0,0,-18.366,1,0.6,4.25,2.053,0.35,0.0168,0.4,307.48,-1.55,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.64,FLYING
108.14,DONE,FLY_TO_FIX,101.36,75,-26.36,247.85,-1.17,4.45,5.02,307.47,0.015,0,0,-18.366,1,0.6,4.25,2.053,0.35,0.0168,0.4,307.48,-1.55,0,0,0,0,0,0,0,0,64.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.18,FLYING
# end T+108.7  IAS 100.8 m/s
