t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,yaw_cmd,roll_cmd,flaps_cur,flaps_tgt,phase_el_s,status
143.44,ROLLOUT,ILS_TRACK,54.72,76,21.28,1.66,0.07,-1.78,-1.85,274.22,4.536,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.35,0.805,-0.069,3.868,0,0,-0.575,1,1,26.1,LANDED
143.62,ROLLOUT,ILS_TRACK,54.64,76,21.36,1.65,-0.06,-1.62,-1.61,273.81,3.221,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.33,0.807,-0.083,3.62,0,0,-0.4337,1,1,26.28,LANDED
143.8,ROLLOUT,ILS_TRACK,54.55,76,21.45,1.66,-0.16,-0.73,-0.71,272.83,0.212,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.32,0.808,-0.096,2.757,0,0,-0.0731,1,1,26.46,LANDED
143.98,ROLLOUT,ILS_TRACK,54.46,76,21.54,1.66,0.09,-0.24,-0.37,271.66,-2.43,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.31,0.81,-0.108,1.607,0,0,0.2801,1,1,26.64,LANDED
144.18,ROLLOUT,ILS_TRACK,54.36,76,21.64,1.66,0.18,-0.48,-0.67,270.28,-3.473,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.31,0.812,-0.116,0.26,0,0,0.4347,1,1,26.84,LANDED
144.36,ROLLOUT,ILS_TRACK,54.26,76,21.74,1.67,0.41,-0.91,-1.33,268.94,-3.574,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.3,0.814,-0.119,-1.064,0,0,0.4543,1,1,27.02,LANDED
144.54,ROLLOUT,ILS_TRACK,54.16,76,21.84,1.66,0.15,-1.53,-1.69,267.69,-3.808,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.31,0.816,-0.116,-2.351,0,0,0.4789,1,1,27.2,LANDED
144.72,ROLLOUT,ILS_TRACK,54.07,76,21.93,1.65,0.14,-1.72,-1.92,266.58,-4.314,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.31,0.818,-0.109,-3.487,0,0,0.5426,1,1,27.38,LANDED
144.9,ROLLOUT,ILS_TRACK,53.98,76,22.02,1.66,0.13,-1.72,-1.91,265.61,-4.839,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.32,0.82,-0.098,-4.521,0,0,0.613,1,1,27.56,LANDED
145.08,ROLLOUT,ILS_TRACK,53.89,76,22.11,1.65,0.04,-1.85,-1.85,265.2,-5.051,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.33,0.821,-0.083,-5.113,0,0,0.6476,1,1,27.74,LANDED
145.28,ROLLOUT,ILS_TRACK,53.73,76,22.27,1.64,-0.02,-1.85,-1.86,265.68,-3.909,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.35,0.824,-0.064,-4.836,0,0,0.5295,1,1,27.94,LANDED
145.46,ROLLOUT,ILS_TRACK,53.64,76,22.36,1.65,-0.2,-1.07,-0.92,266.74,-0.856,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.36,0.826,-0.046,-3.903,0,0,0.1652,1,1,28.12,LANDED
145.64,ROLLOUT,ILS_TRACK,53.55,76,22.45,1.66,0.08,-0.29,-0.41,268.13,2.383,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.38,0.828,-0.03,-2.569,0,0,-0.2745,1,1,28.3,LANDED
145.82,ROLLOUT,ILS_TRACK,53.45,76,22.55,1.66,0.12,-0.39,-0.52,269.62,3.656,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.39,0.83,-0.018,-1.107,0,0,-0.4657,1,1,28.48,LANDED
146,ROLLOUT,ILS_TRACK,53.34,76,22.66,1.67,0.47,-0.89,-1.37,271.2,3.987,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.39,0.832,-0.011,0.447,0,0,-0.5159,1,1,28.66,LANDED
146.18,ROLLOUT,ILS_TRACK,53.24,76,22.76,1.66,0.19,-1.7,-1.91,272.72,4.536,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.39,0.834,-0.011,2.007,0,0,-0.581,1,1,28.84,LANDED
146.38,ROLLOUT,ILS_TRACK,53.13,76,22.87,1.65,0.18,-2.1,-2.37,274.31,5.616,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.39,0.836,-0.017,3.61,0,0,-0.7196,1,1,29.04,LANDED
146.56,ROLLOUT,ILS_TRACK,53.04,76,22.96,1.65,0.2,-2.26,-2.56,275.61,6.725,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.38,0.838,-0.027,4.966,0,0,-0.8666,1,1,29.22,LANDED
146.74,ROLLOUT,ILS_TRACK,52.94,76,23.06,1.65,0.19,-2.59,-2.85,276.63,7.839,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.37,0.84,-0.041,6.071,0,0,-1,1,1,29.4,LANDED
146.92,ROLLOUT,ILS_TRACK,52.85,76,23.15,1.64,0.17,-3.04,-3.22,277.04,8.769,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.35,0.842,-0.06,6.665,0,0,-1,1,1,29.58,LANDED
147.1,ROLLOUT,ILS_TRACK,52.76,76,23.24,1.61,0.05,-3.4,-3.48,276.69,8.447,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.33,0.844,-0.081,6.508,0,0,-1,1,1,29.76,LANDED
147.28,ROLLOUT,ILS_TRACK,52.67,76,23.33,1.61,-0.11,-2.93,-2.88,275.51,6.3,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.32,0.846,-0.102,5.519,0,0,-0.8819,1,1,29.94,LANDED
147.48,ROLLOUT,ILS_TRACK,52.56,76,23.44,1.63,-0.44,-1.31,-1.06,273.59,1.104,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.3,0.848,-0.123,3.706,0,0,-0.2337,1,1,30.14,LANDED
147.66,ROLLOUT,ILS_TRACK,52.45,76,23.55,1.67,0.13,-0.07,-0.34,271.65,-3.405,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.28,0.85,-0.139,1.799,0,0,0.413,1,1,30.32,LANDED
147.84,ROLLOUT,ILS_TRACK,52.32,76,23.68,1.7,0.57,-0.24,-0.81,269.96,-4.631,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.27,0.852,-0.149,0.01,0,0,0.6143,1,1,30.5,LANDED
148.02,ROLLOUT,ILS_TRACK,52.2,76,23.8,1.68,0.27,-1.55,-1.78,268.85,-5.005,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.27,0.855,-0.151,-1.223,0,0,0.6632,1,1,30.68,LANDED
148.2,ROLLOUT,ILS_TRACK,52.12,76,23.88,1.63,0.16,-2.51,-2.63,268.07,-5.808,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.27,0.857,-0.148,-2.031,0,0,0.7688,1,1,30.86,LANDED
148.38,ROLLOUT,ILS_TRACK,52.04,76,23.96,1.62,0.14,-2.72,-2.92,267.19,-6.408,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.28,0.859,-0.141,-2.885,0,0,0.8552,1,1,31.04,LANDED
148.58,ROLLOUT,ILS_TRACK,51.94,76,24.06,1.64,0.16,-2.66,-2.88,266.3,-7.114,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.29,0.86,-0.131,-3.858,0,0,0.9537,1,1,31.24,LANDED
148.76,ROLLOUT,ILS_TRACK,51.86,76,24.14,1.63,0.12,-2.77,-2.91,266.13,-7.312,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.3,0.862,-0.118,-4.196,0,0,0.9938,1,1,31.42,LANDED
148.94,ROLLOUT,ILS_TRACK,51.78,76,24.22,1.62,-0.01,-2.73,-2.75,266.71,-6.253,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.31,0.864,-0.105,-3.794,0,0,0.8763,1,1,31.6,LANDED
149.12,ROLLOUT,ILS_TRACK,51.69,76,24.31,1.63,-0.22,-1.97,-1.84,267.9,-3.302,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.32,0.865,-0.092,-2.727,0,0,0.5084,1,1,31.78,LANDED
149.3,ROLLOUT,ILS_TRACK,51.6,76,24.4,1.65,-0.15,-0.57,-0.53,269.43,1.313,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.33,0.867,-0.081,-1.256,0,0,-0.1144,1,1,31.96,LANDED
149.48,ROLLOUT,ILS_TRACK,51.5,76,24.5,1.67,0.2,-0.16,-0.44,270.94,3.686,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.34,0.869,-0.073,0.284,0,0,-0.4883,1,1,32.14,LANDED
149.68,ROLLOUT,ILS_TRACK,51.38,76,24.62,1.68,0.47,-0.75,-1.23,272.26,3.939,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.34,0.871,-0.07,1.691,0,0,-0.543,1,1,32.34,LANDED
149.86,ROLLOUT,ILS_TRACK,51.3,76,24.7,1.65,0.15,-1.69,-1.82,273.05,4.012,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.34,0.873,-0.074,2.564,0,0,-0.5473,1,1,32.52,LANDED
150.04,ROLLOUT,ILS_TRACK,51.22,76,24.78,1.68,0.11,-2.03,-2.16,273.54,4.166,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.33,0.875,-0.082,3.141,0,0,-0.5778,1,1,32.7,LANDED
150.22,ROLLOUT,ILS_TRACK,51.13,76,24.87,2.26,-1.76,-3.01,-1.27,273.61,4.236,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.32,0.876,-0.092,3.295,0,0,-0.5718,1,1,32.88,FLYING
150.4,ROLLOUT,ILS_TRACK,51.09,76,24.91,2.49,-3.75,-3.31,0.51,273.48,5.567,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.31,0.878,-0.103,3.204,0,0,-0.7434,1,1,33.06,FLYING
150.58,ROLLOUT,ILS_TRACK,51.13,76,24.87,2.43,-5.38,-3.3,2.32,273.2,7.795,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.3,0.878,-0.114,2.984,0,0,-1,1,1,33.24,FLYING
150.78,ROLLOUT,ILS_TRACK,51.22,76,24.78,2.05,-6.57,-3.36,4,272.65,11.147,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.29,0.876,-0.126,2.485,0,0,-1,1,1,33.44,LANDED
150.96,ROLLOUT,ILS_TRACK,51.25,76,24.75,1.85,-4.03,-5.5,-0.84,272.34,8.742,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.28,0.875,-0.136,2.154,0,0,-1,1,1,33.62,LANDED
151.14,ROLLOUT,ILS_TRACK,51.17,76,24.83,1.34,-3.88,-7.04,-3.68,271.29,5.847,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.27,0.875,-0.145,1.525,0,0,-0.8489,1,1,33.8,LANDED
151.32,ROLLOUT,ILS_TRACK,49.95,76,26.05,1.99,0.35,4.44,3.08,267.47,-1.563,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.27,0.889,-0.151,-2.019,0,0,0.1041,1,1,33.98,LANDED
151.5,ROLLOUT,ILS_TRACK,49.66,76,26.34,2.68,1.64,13.07,10.29,264.43,-5.252,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.27,0.904,-0.15,-5.239,0.0117,0.0117,0.7512,1,1,34.16,LANDED
151.68,ROLLOUT,ILS_TRACK,49.27,76,26.73,3.23,1.29,17.6,15.06,262.37,-10.404,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.28,0.911,-0.137,-7.47,0.0403,0.0403,1,1,1,34.34,FLYING
151.88,ROLLOUT,ILS_TRACK,48.79,76,27.21,3.65,1.52,19.36,15.44,260.33,-15.34,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.29,0.92,-0.12,-9.595,0.0974,0.0974,1,1,1,34.54,FLYING
152.06,ROLLOUT,ILS_TRACK,48.35,76,27.65,3.95,1.46,19.44,14.34,259.09,-18.938,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.3,0.929,-0.106,-11.013,0.1598,0.1598,1,1,1,34.72,FLYING
152.24,ROLLOUT,ILS_TRACK,47.93,76,28.07,4.17,1.12,19,13.2,258.88,-22.243,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.31,0.938,-0.093,-11.496,0.2167,0.2167,1,1,1,34.9,FLYING
152.42,ROLLOUT,ILS_TRACK,47.54,76,28.46,4.32,0.62,18.54,12.71,260.01,-25.502,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.32,0.946,-0.082,-10.689,0.2449,0.2449,1,1,1,35.08,FLYING
152.6,ROLLOUT,ILS_TRACK,47.17,76,28.83,4.38,0.07,18.14,12.99,262.53,-28.877,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.33,0.953,-0.072,-8.475,0.226,0.226,1,1,1,35.26,FLYING
152.78,ROLLOUT,ILS_TRACK,46.83,76,29.17,4.34,-0.45,17.71,13.93,266.24,-32.46,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.34,0.96,-0.063,-5.008,0.1511,0.1511,1,1,1,35.44,FLYING
152.98,ROLLOUT,ILS_TRACK,46.47,76,29.53,4.18,-0.97,17.02,15.42,271.3,-36.76,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.35,0.968,-0.056,-0.119,0.004,0.004,1,1,1,35.64,FLYING
153.16,ROLLOUT,ILS_TRACK,46.08,76,29.92,3.94,-1.05,15.26,17.19,277.07,-37.288,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.36,0.975,-0.043,5.435,-0.2035,-0.2035,1,1,1,35.82,FLYING
153.34,ROLLOUT,ILS_TRACK,45.78,76,30.22,3.5,-1.74,12.02,17.63,281.6,-40.418,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.36,0.982,-0.042,10.442,-0.4287,-0.4287,1,1,1,36,FLYING
153.52,ROLLOUT,ILS_TRACK,45.54,76,30.46,2.81,-2.66,7.09,15.96,284.05,-46.295,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.36,0.987,-0.044,13.338,-0.5815,-0.5815,1,1,1,36.18,LANDED
153.7,ROLLOUT,ILS_TRACK,44.82,76,31.18,2.23,-0.97,-1.39,2.5,280.95,-36.095,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.35,0.993,-0.053,11.732,-0.5469,-0.5469,1,1,1,36.36,LANDED
153.88,ROLLOUT,ILS_TRACK,44.24,76,31.76,1.5,-2.6,-9.51,-5.39,276.39,-16.47,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.33,1,-0.074,6.942,-0.3471,-0.3471,1,1,1,36.54,LANDED
154.1,ROLLOUT,ILS_TRACK,41.69,76,34.31,1.65,-0.5,-8.65,-8.83,271.89,6.284,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.3,1,-0.1,3.109,-0.1555,-0.1555,-1,1,1,36.76,LANDED
154.28,ROLLOUT,ILS_TRACK,39.96,76,36.04,1.55,-2.08,-7.95,-1.58,259.94,17.463,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.29,1,-0.114,-7.22,0.361,0.2945,-1,1,1,36.94,LANDED
154.46,ROLLOUT,ILS_TRACK,39.29,76,36.71,1.55,0.49,-5.94,0.61,244.39,20.001,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.28,1,-0.119,-22.508,1.1254,0.7445,-1,1,1,37.12,LANDED
154.64,ROLLOUT,ILS_TRACK,37.56,76,38.44,1.66,-0.19,-1.63,2.86,229.6,8.345,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.29,1,-0.108,-37.443,1.8722,1,-1,1,1,37.3,LANDED
154.82,ROLLOUT,ILS_TRACK,35.6,76,40.4,1.82,1.07,2.17,-2.71,216.72,-3.46,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.31,1,-0.086,-51.125,0,0.7445,0.4924,1,1,37.48,LANDED
155,ROLLOUT,ILS_TRACK,31.85,76,44.15,2.14,1.19,4.58,-1.92,208.94,-4.939,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.35,1,-0.05,-60.122,0,0.2945,0.7585,1,1,37.66,LANDED
155.2,ROLLOUT,ILS_TRACK,28.25,76,47.75,2.4,0.74,6.88,-1.38,205.23,-9.206,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.4,1,0.002,-64.74,0,0,1,1,1,37.86,LANDED
155.38,ROLLOUT,ILS_TRACK,25.97,76,50.03,2.57,1,8.15,-2.18,205.13,-14.597,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.45,1,0.054,-65.567,0,0,1,1,1,38.04,LANDED
155.56,ROLLOUT,ILS_TRACK,23.7,76,52.3,2.71,1.31,8.34,-1.92,208.15,-24.087,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.51,1,0.112,-63.327,0,0,1,1,1,38.22,LANDED
155.74,ROLLOUT,ILS_TRACK,22.01,76,53.99,2.72,0.68,6.7,2.22,214.32,-41.991,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.58,1,0.176,-57.778,0,0,1,1,1,38.4,LANDED
155.92,ROLLOUT,ILS_TRACK,21.4,76,54.6,2.34,-1.46,2.83,7.61,220.98,-64.654,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.64,1,0.242,-51.101,0,0,1,1,1,38.58,FLYING
156.1,ROLLOUT,ILS_TRACK,21.22,76,54.78,1.81,-2.03,-2.54,11.72,227.39,-80.038,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.71,1,0.308,-44.727,2.2364,0.45,1,1,1,38.76,FLYING
156.32,ROLLOUT,ILS_TRACK,20.68,76,55.32,0.95,0.18,-12.66,19.84,233.96,-76.182,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.79,1,0.387,-37.781,1.889,1,1,1,1,38.98,FLYING
156.5,ROLLOUT,ILS_TRACK,16.13,76,59.87,1.17,3.43,-19.28,36.24,239.67,-61.492,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.84,1,0.44,-31.36,1.568,1,1,1,1,39.16,FLYING
156.68,ROLLOUT,ILS_TRACK,13.32,76,62.68,1.46,1.59,-24.2,42.9,246.92,-49.259,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.88,1,0.481,-25.432,1.2716,1,1,1,1,39.34,FLYING
156.86,ROLLOUT,ILS_TRACK,12.92,76,63.08,1.49,-0.23,-29.11,43.73,252.43,-36.073,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.92,1,0.521,-19.551,0.9775,0.9775,1,1,1,39.52,FLYING
157.04,ROLLOUT,ILS_TRACK,12.62,76,63.38,1.39,0.3,-33.63,48.62,260.11,-23.652,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.96,1,0.56,-13.36,0.668,0.668,1,1,1,39.7,LANDED
157.22,ROLLOUT,ILS_TRACK,9.88,76,66.12,1.5,-0.63,-33.09,44.12,267.3,-12.697,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,270.99,1,0.593,-5.864,0.2932,0.2932,1,1,1,39.88,FLYING
157.44,ROLLOUT,ILS_TRACK,8.83,76,67.17,1.42,-1.12,-33.93,0.86,282.14,-1.119,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,271.03,1,0.629,8.218,-0.4109,-0.2568,0.179,1,1,40.1,LANDED
157.62,ROLLOUT,ILS_TRACK,7.35,76,68.65,1.36,-1.33,-31.74,-62.49,296.42,7.457,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,271.06,1,0.656,22.155,-1.1077,-0.7068,-1,1,1,40.28,LANDED
157.8,ROLLOUT,ILS_TRACK,7.37,76,68.63,1.28,-1.89,-27.61,-55.1,312.07,11.208,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,271.08,1,0.684,37.379,-1.869,-1,-1,1,1,40.46,FLYING
157.98,ROLLOUT,ILS_TRACK,7.36,76,68.64,1.08,-3.18,-22.66,-53.75,326.54,7.029,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,271.11,1,0.71,52.63,0,-0.7068,-1,1,1,40.64,LANDED
158.16,ROLLOUT,ILS_TRACK,7.38,76,68.62,1,-3.11,-12.29,-42,338.42,0.268,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,271.14,1,0.736,64.927,0,-0.2568,-0.3239,1,1,40.82,LANDED
158.34,ROLLOUT,ILS_TRACK,4.89,76,71.11,0.98,0.36,-9.98,5.95,344.56,-11.327,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,271.16,1,0.755,72.238,0,0,1,1,1,41,LANDED
158.54,ROLLOUT,ILS_TRACK,3.19,76,72.81,0.93,0.15,-9.47,30.26,348.02,-21.986,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,271.17,1,0.768,76.312,0,0,1,1,1,41.2,LANDED
158.72,DONE,ILS_TRACK,1.78,76,74.22,0.85,0.01,-8.73,82.75,350.09,-33.031,0,16.624,270.4,-0.398,0.5,0.29,0.332,-0.02,-0.09,-0.398,-0.5,0.904,271.17,1,0.772,78.528,0,0,0,1,1,0.04,LANDED
# end T+158.8  IAS 1.4 m/s
