t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
10.82,APPROACH,ILS_TRACK,147.71,152,4.29,477.97,396.22,-5.93,13.6,15.8,269.99,-0.015,0.4887,0,13.033,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.102,0,-4.296,0,270,0,0,1,-2.33,0,0,0,270,0.3286,-0.0001,0.9445,0,270,0.14,-121.55,10.027,-0.003,35.052,1,3,664,1.767,0,599.77,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488.2,1076.32,2,0,0.12,0.12,89,8.33,0.12,0.12,10.82,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
11.18,APPROACH,ILS_TRACK,147.82,152,4.18,475.9,394.21,-5.35,13.37,15.36,269.99,-0.01,0.4695,0,14.557,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.072,0,-4.19,0,270,0,0,1,-2.1,0,0,0,270,0.3287,0,0.9444,0,270,0.14,-120.74,9.971,-0.001,34.2,1,3,664,2.529,0,596.85,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.88,1076.95,2,0,0.12,0.12,92,8.33,0.12,0.12,11.18,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
11.54,APPROACH,ILS_TRACK,147.96,152,4.04,474.15,392.36,-4.87,13.62,15.47,269.99,-0.008,0.45,0,16.031,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.032,0,-4.047,0,270,0,0,1,-1.91,0,0,0,270,0.3288,0,0.9444,0,270,0.13,-119.61,9.915,-0.002,33.108,1,3,664,3.469,0,593.94,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.66,1077.69,2,0,0.12,0.12,95,8.33,0.12,0.12,11.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
11.8,APPROACH,ILS_TRACK,148.01,152,3.99,473.03,391.22,-3.82,13.83,15.25,269.99,-0.007,0.4763,0,17.071,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.016,0,-3.992,0,269.99,0,0,1,-1.56,0,0,0,270,0.3289,-0.0001,0.9444,0,269.99,0.13,-118.62,9.875,-0.005,32.528,1,3,664,3.824,0,591.83,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.42,1077.98,2,0,0.12,0.12,97,7.69,0.14,0.12,11.8,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
12.16,APPROACH,ILS_TRACK,148.03,152,3.97,471.48,390.15,-2.49,12.41,13.23,269.99,-0.005,0.5312,0,18.514,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.013,0,-3.982,0,270,0,0,1,-1,0,0,0,270,0.3289,-0.0001,0.9443,0,270,0.13,-117.26,9.819,-0.004,32.104,1,3,664,3.842,0,588.91,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.49,1078.15,2,0,0.12,0.12,100,8.33,0.12,0.12,12.16,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
12.52,APPROACH,ILS_TRACK,148.49,152,3.51,470.08,389.34,-2.3,10.38,11.15,270,-0.001,0.3941,0,19.854,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.889,0,-3.54,0,270,0,0,1,-0.89,0,0,0,270,0.329,0,0.9443,0,270,0.12,-115.76,9.764,0,31.173,1,3,664,4.444,0,585.98,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.53,1080.12,2,0,0.12,0.12,103,8.33,0.12,0.12,12.52,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
12.88,APPROACH,ILS_TRACK,149.18,152,2.82,468.98,388.48,-2.61,9.43,10.37,270,0.002,0.2501,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.696,0,-2.857,0,270,0,0,1,-0.98,0,0,0,270,0.3291,0,0.9443,0,270,0.12,-113.96,9.708,-0.002,29.934,1,3,664,5.317,0,583.04,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.85,1083.04,2,0,0.12,0.12,106,8.33,0.12,0.12,12.88,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
13.24,APPROACH,ILS_TRACK,149.81,152,2.19,468.2,387.45,-2.9,10.1,11.24,270,0.003,0.1061,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.516,0,-2.219,0,270,0,0,1,-1.12,0,0,0,270,0.3292,0,0.9443,0,270,0.12,-111.82,9.651,-0.003,28.533,1,3,664,6.265,0,580.09,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.13,1085.76,2,0,0.12,0.12,109,8.33,0.12,0.12,13.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
13.6,APPROACH,ILS_TRACK,150.19,152,1.81,467.54,386.52,-2.18,11.12,11.95,270,-0.001,0.0112,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.405,0,-1.823,0,270,0,0,1,-0.87,0,0,0,270,0.3293,0,0.9442,0,270,0.11,-109.51,9.595,0,27.768,1,3,664,6.357,0,577.13,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.94,1087.43,2,0,0.12,0.12,112,8.33,0.12,0.12,13.6,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
13.96,APPROACH,ILS_TRACK,150.33,152,1.67,466.84,385.85,-1.58,11.07,11.63,270,-0.001,0.1552,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.364,0,-1.68,0,270,0,0,1,-0.63,0,0,0,270,0.3294,-0.0001,0.9442,0,270,0.11,-107.26,9.538,-0.005,27.117,1,3,664,6.325,0,574.17,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.48,1088.05,2,0,0.12,0.12,115,8.33,0.12,0.12,13.96,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
14.22,APPROACH,ILS_TRACK,150.37,152,1.63,466.35,385.48,-1.46,10.7,11.21,270,0,0.2361,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.351,0,-1.632,0,270,0,0,1,-0.55,0,0,0,270,0.3295,0,0.9442,0,270,0.11,-105.61,9.497,-0.002,26.561,1,3,664,6.402,0,572.03,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353.45,1088.28,2,0,0.12,0.12,117,7.69,0.14,0.12,14.22,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
14.58,APPROACH,ILS_TRACK,150.42,152,1.58,465.74,385.03,-1.17,10.2,10.59,270,-0.001,0.3138,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.336,0,-1.58,0,270,0,0,1,-0.44,0,0,0,270,0.3295,0,0.9441,0,270,0.1,-103.25,9.441,-0.002,25.784,1,3,664,6.49,0,569.06,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.96,1088.52,2,0,0.12,0.12,120,8.33,0.12,0.12,14.58,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
14.94,APPROACH,ILS_TRACK,150.53,152,1.47,465.27,384.57,-1.41,10.05,10.59,270,0,0.3217,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.307,0,-1.476,0,270,0,0,1,-0.53,0,0,0,270,0.3296,0,0.9441,0,270,0.1,-100.79,9.384,0,24.554,1,3,664,7.103,0,566.1,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.92,1089,2,0,0.12,0.12,123,8.33,0.12,0.12,14.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
15.3,APPROACH,ILS_TRACK,150.59,152,1.41,464.87,384.13,-1.04,10.26,10.63,270,-0.003,0.3474,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.289,0,-1.414,0,270,0,0,1,-0.4,0,0,0,270,0.3297,0,0.9441,0,270,0.1,-98.21,9.328,-0.002,23.832,1,3,664,7.037,0,563.13,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.79,1089.29,2,0,0.12,0.12,126,8.33,0.12,0.12,15.3,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
15.66,APPROACH,ILS_TRACK,150.68,152,1.32,464.49,383.76,-0.92,10.2,10.52,270,-0.004,0.3411,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.264,0,-1.325,0,270,0,0,1,-0.36,0,0,0,270,0.3298,-0.0001,0.944,0,270,0.09,-95.63,9.271,-0.003,22.925,1,3,664,7.205,0,560.16,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.1,1089.69,2,0,0.12,0.12,129,8.33,0.12,0.12,15.66,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
16.02,APPROACH,ILS_TRACK,150.79,152,1.21,464.11,383.45,-0.87,10,10.3,270,-0.002,0.3244,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.234,0,-1.218,0,270,0,0,1,-0.32,0,0,0,270,0.3299,-0.0001,0.944,0,270,0.09,-93.04,9.214,-0.003,22.143,1,3,664,7.21,0,557.19,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.69,1090.18,2,0,0.12,0.12,132,8.33,0.12,0.12,16.02,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
16.38,APPROACH,ILS_TRACK,150.92,152,1.08,463.79,383.14,-0.82,9.93,10.22,270,-0.002,0.3006,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.197,0,-1.087,0,270,0,0,1,-0.31,0,0,0,270,0.33,0,0.944,0,270,0.09,-90.39,9.158,-0.001,21.244,1,3,664,7.341,0,554.22,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.17,1090.76,2,0,0.12,0.12,135,8.33,0.12,0.12,16.38,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
16.64,APPROACH,ILS_TRACK,151.02,152,0.98,463.59,382.93,-0.73,9.98,10.24,270,-0.004,0.2871,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.17,0,-0.989,0,270,0,0,1,-0.29,0,0,0,270,0.3301,0,0.944,0,270,0.09,-88.44,9.117,-0.002,20.519,1,3,664,7.517,0,552.07,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.14,1091.18,2,0,0.12,0.12,137,7.69,0.14,0.12,16.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
17,APPROACH,ILS_TRACK,151.14,152,0.86,463.33,382.65,-0.8,10.01,10.32,270,-0.003,0.2796,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.136,0,-0.871,0,270,0,0,1,-0.32,0,0,0,270,0.3301,0,0.9439,0,270,0.08,-85.73,9.06,-0.001,19.579,1,3,664,7.675,0,549.09,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.26,1091.7,2,0,0.12,0.12,140,8.33,0.12,0.12,17,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
17.36,APPROACH,ILS_TRACK,151.21,152,0.79,463.07,382.42,-0.66,9.93,10.16,270,-0.005,0.2951,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.115,0,-0.794,0,270,0,0,1,-0.24,0,0,0,270,0.3302,0,0.9439,0,270,0.08,-83.01,9.003,0,18.894,1,3,664,7.513,0,546.11,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.57,1092.04,2,0,0.12,0.12,143,8.33,0.12,0.12,17.36,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
17.72,APPROACH,ILS_TRACK,151.31,152,0.69,462.84,382.2,-0.63,9.91,10.14,270,-0.005,0.2916,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.088,0,-0.7,0,270,0,0,1,-0.23,0,0,0,270,0.3303,0,0.9439,0,270,0.08,-80.26,8.946,-0.001,17.974,1,3,664,7.631,0,543.13,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.31,1092.45,2,0,0.12,0.12,146,8.33,0.12,0.12,17.72,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
18.08,APPROACH,ILS_TRACK,151.39,152,0.61,462.63,381.99,-0.59,9.89,10.1,270,-0.006,0.291,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.064,0,-0.614,0,270,0,0,1,-0.21,0,0,0,270,0.3304,0,0.9438,0,270,0.08,-77.49,8.889,0,17.102,1,3,664,7.683,0,540.15,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.03,1092.83,2,0,0.12,0.12,149,8.33,0.12,0.12,18.08,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
18.44,APPROACH,ILS_TRACK,151.47,152,0.53,462.43,381.81,-0.54,9.82,10.02,270,-0.006,0.2916,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.042,0,-0.535,0,270,0,0,1,-0.2,0,0,0,270,0.3305,0,0.9438,0,270,0.07,-74.71,8.832,-0.001,16.253,1,3,664,7.701,0,537.16,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.02,1093.18,2,0,0.12,0.12,152,8.33,0.12,0.12,18.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
18.8,APPROACH,ILS_TRACK,151.55,152,0.45,462.25,381.63,-0.52,9.83,10.01,270,-0.007,0.2899,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.02,0,-0.458,0,270,0,0,1,-0.19,0,0,0,270,0.3306,0,0.9438,0,270,0.07,-71.91,8.775,-0.002,15.362,1,3,664,7.764,0,534.18,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.17,1093.52,2,0,0.12,0.12,155,8.33,0.12,0.12,18.8,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
19.06,APPROACH,ILS_TRACK,151.6,152,0.4,462.13,381.5,-0.43,9.86,10.01,270,-0.008,0.2905,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.005,0,-0.406,0,270,0,0,1,-0.16,0,0,0,270,0.3307,0,0.9438,0,270,0.07,-69.87,8.734,0.001,14.722,1,3,664,7.799,0,532.02,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.9,1093.73,2,0,0.12,0.12,157,7.69,0.14,0.12,19.06,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
19.42,APPROACH,ILS_TRACK,151.66,152,0.34,461.97,381.35,-0.39,9.86,9.99,270,-0.009,0.2932,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.988,0,-0.344,0,270,0,0,1,-0.14,0,0,0,270,0.3307,0,0.9437,0,270,0.07,-67.04,8.677,0,13.853,1,3,664,7.825,0,529.03,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.55,1094.01,2,0,0.12,0.12,160,8.33,0.12,0.12,19.42,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
19.78,APPROACH,ILS_TRACK,151.72,152,0.28,461.82,381.2,-0.37,9.84,9.97,270,-0.01,0.2939,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.971,0,-0.285,0,270,0,0,1,-0.14,0,0,0,270,0.3308,0,0.9437,0,270,0.07,-64.21,8.62,-0.001,12.976,1,3,664,7.858,0,526.04,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.69,1094.27,2,0,0.12,0.12,163,8.33,0.12,0.12,19.78,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
20.14,APPROACH,ILS_TRACK,151.77,152,0.23,461.68,381.06,-0.34,9.84,9.95,270,-0.011,0.2933,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.955,0,-0.228,0,270,0,0,1,-0.13,0,0,0,270,0.3309,0,0.9437,0,270,0.06,-61.36,8.563,0,12.099,1,3,664,7.886,0,523.05,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.94,1094.52,2,0,0.12,0.12,166,8.33,0.12,0.12,20.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
20.5,APPROACH,ILS_TRACK,151.83,152,0.17,461.55,380.93,-0.32,9.82,9.92,269.99,-0.012,0.2925,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.94,0,-0.173,0,270,0,0,1,-0.12,0,0,0,270,0.331,0,0.9436,0,270,0.06,-58.5,8.506,0,11.228,1,3,664,7.903,0,520.06,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.19,1094.76,2,0,0.12,0.12,169,8.33,0.12,0.12,20.5,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
20.86,APPROACH,ILS_TRACK,151.88,152,0.12,461.42,380.81,-0.32,9.8,9.91,269.99,-0.012,0.2907,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.925,0,-0.119,0,270,0,0,1,-0.11,0,0,0,270,0.3311,0,0.9436,0,270,0.06,-55.63,8.449,-0.001,10.343,1,3,664,7.933,0,517.07,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.39,1095,2,0,0.12,0.12,172,8.33,0.12,0.12,20.86,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
21.22,APPROACH,ILS_TRACK,151.93,152,0.07,461.31,380.7,-0.29,9.8,9.9,269.99,-0.013,0.291,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.911,0,-0.071,0,270,0,0,1,-0.1,0,0,0,270,0.3312,0,0.9436,0,270,0.05,-52.75,8.392,-0.001,9.472,1,3,664,7.943,0,514.08,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.44,1095.21,2,0,0.12,0.12,175,8.33,0.12,0.12,21.22,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
21.48,APPROACH,ILS_TRACK,151.97,152,0.03,461.24,380.62,-0.24,9.84,9.93,269.99,-0.013,0.2888,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.9,0,-0.034,0,270,0,0,1,-0.1,0,0,0,270,0.3313,0,0.9435,0,270,0.05,-50.66,8.35,0.002,8.744,1,3,664,8.068,0,511.92,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.89,1095.37,2,0,0.12,0.12,177,7.69,0.14,0.12,21.48,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
21.84,APPROACH,ILS_TRACK,152.01,152,-0.01,461.14,380.53,-0.23,9.81,9.88,269.99,-0.013,0.2889,0,19.999,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.01,0,270,0,0,1,-0.09,0,0,0,270,0.3313,0,0.9435,0,270,0.05,-47.77,8.293,-0.001,7.899,1,3,664,8.041,0,508.92,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.22,1095.57,2,0,0.12,0.12,180,8.33,0.12,0.12,21.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
22.2,APPROACH,ILS_TRACK,152.06,152,-0.06,461.04,380.44,-0.22,9.79,9.87,269.99,-0.013,0.287,0,19.984,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.876,0,0.055,0,270,0,0,1,-0.08,0,0,0,270,0.3314,0,0.9435,0,270,0.05,-44.87,8.236,0.001,7.029,1,3,664,8.041,0,505.93,0,0,0,,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.39,1095.76,2,0,0.12,0.12,183,8.33,0.12,0.12,22.2,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
