t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
63.64,APPROACH,ILS_TRACK,164.41,152,-12.41,669.68,596.89,-5.91,4.6,5.26,270,-0.026,0,0,0.021,1,0.6,4.5,0.75,0.35,0.0168,0.4,10.845,18.394,10.845,12.408,1,270,-3.204,0,1,-2.06,0,0,-2.31,269.99,0.9998,-0.0001,0.0213,-3.2,270,0.04,-19.7,11.857,-0.004,-0.204,1,3,742.78,7.64,-3.204,695.71,0,0,0,,0,0,0,0,0,0,0,0,596.89,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.76,1133.09,2,0,1.06,0.5,60,0.94,1.06,1.06,63.64,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
64.7,APPROACH,ILS_TRACK,164.96,152,-12.96,662.45,590.32,-7.27,3.16,8.07,270,-0.024,0,0,0.021,1,0.6,4.5,0.75,0.35,0.0168,0.4,11.294,18.24,11.294,12.955,1,270,-2.113,0,1,-2.51,0,0,-3.19,270,0.9992,0,0.04,-2.11,270,0.04,-17.05,11.674,0,0.887,1,3,742.78,5.286,-2.113,686.08,0,0,0,,0,0,0,0,0,0,0,0,590.32,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.56,1132.29,2,0,1.06,0.5,61,0.94,1.06,1.06,64.7,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
65.76,APPROACH,ILS_TRACK,164.49,152,-12.49,654.75,582.25,-7.36,5.65,8.01,270,-0.004,0,0,0.021,1,0.6,4.5,0.75,0.35,0.0168,0.4,10.911,18.372,10.911,12.487,1,270,-2.302,0,1,-2.57,0,0,-2.1,270,0.9993,0,0.0364,-2.3,270,0.03,-14.73,11.49,0.002,0.698,1,3,742.78,4.65,-2.302,676.45,0,0,0,,0,0,0,0,0,0,0,0,582.25,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.08,1127.08,2,0,1.06,0.5,62,0.94,1.06,1.06,65.76,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
66.82,APPROACH,ILS_TRACK,163.13,152,-11.13,647.35,574.57,-7.2,5.63,8.49,270,0.004,0,0,0.021,1,0.6,4.5,0.75,0.35,0.0168,0.4,9.762,18.754,9.762,11.13,1,270,-2.142,0,1,-2.53,0,0,-2.28,270,0.9992,0,0.0389,-2.14,270,0.02,-12.85,11.307,0.003,0.858,1,3,742.78,3.747,-2.142,666.89,0,0,0,,0,0,0,0,0,0,0,0,574.57,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1119.73,2,0,1.06,0.5,63,0.94,1.06,1.06,66.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
67.88,APPROACH,ILS_TRACK,161.29,152,-9.29,639.49,567.04,-6.96,6.17,7.01,270,0.015,0,0,0.021,1,0.6,4.5,0.75,0.35,0.0168,0.4,8.112,19.274,8.112,9.287,1,270,-3.124,0,1,-2.47,0,0,-2.13,270,0.9998,0,0.0215,-3.12,270,0.01,-10.76,11.127,0.004,-0.124,1,3,742.78,4.19,-3.124,657.42,0,0,0,,0,0,0,0,0,0,0,0,567.04,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.62,1111.4,2,0,1.06,0.5,64,0.94,1.06,1.06,67.88,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
68.94,APPROACH,ILS_TRACK,159.28,152,-7.28,631.8,559.61,-7.7,4.65,9.05,270,0.041,0,0,0.021,1,0.6,4.5,0.75,0.35,0.0168,0.4,6.195,19.84,6.195,7.276,1,270,-2.585,0,1,-2.75,0,0,-3.11,270,0.9995,0,0.0306,-2.59,270,0.01,-9.28,10.948,0.004,0.415,1,3,742.78,2.96,-2.585,648.07,0,0,0,,0,0,0,0,0,0,0,0,559.61,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.61,1102.81,2,0,1.06,0.5,65,0.94,1.06,1.06,68.94,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
70,APPROACH,ILS_TRACK,157.1,152,-5.1,623.6,551.31,-7.71,6.44,9.06,270,0.031,0.1698,0,-2.553,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.453,0,5.103,0,270,-3.044,0,1,-2.81,0,0,-2.57,270,0.9998,0,0.0223,-3.04,270,0,-7.79,10.772,0.002,-0.044,1,3,742.78,2.977,-3.044,638.83,0,0,0,,0,0,0,0,0,0,0,0,551.31,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.75,1093.61,2,0,1.06,0.5,66,0.94,1.06,1.06,70,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
71.06,APPROACH,ILS_TRACK,154.86,152,-2.86,615.63,543.13,-7.86,6.37,10.13,270,0.025,0.3698,0,-4.004,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.084,0,2.864,0,270,-2.365,0,1,-2.9,0,0,-3.03,270,0.9994,-0.0001,0.0338,-2.37,270,0.01,-6.89,10.598,-0.002,0.635,1,3,742.78,1.792,-2.365,629.73,0,0,0,,0,0,0,0,0,0,0,0,543.13,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.24,1085.99,2,0,1.06,0.5,67,0.94,1.06,1.06,71.06,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
72.12,APPROACH,ILS_TRACK,152.97,152,-0.97,607.56,534.84,-7.55,7.44,9.57,270,0.011,0.5698,0,-4.503,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.619,0,0.966,0,270,-2.877,0,1,-2.83,0,0,-2.35,270,0.9997,-0.0001,0.0246,-2.88,270,0.01,-5.87,10.427,-0.003,0.123,1,3,742.78,2.047,-2.877,620.74,0,0,0,,0,0,0,0,0,0,0,0,534.84,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.2,1081.64,2,0,1.06,0.5,68,0.94,1.06,1.06,72.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
73.18,APPROACH,ILS_TRACK,151.93,152,0.07,599.58,526.95,-7.48,6.89,9.37,270,0.006,0.7358,0,-4.471,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.911,0,-0.072,0,270,-2.831,0,1,-2.82,0,0,-2.86,270,0.9997,-0.0001,0.0251,-2.83,270,0.02,-5.03,10.257,-0.004,0.169,1,3,742.78,1.676,-2.831,611.84,0,0,0,,0,0,0,0,0,0,0,0,526.95,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.75,1082.47,2,0,1.06,0.5,69,0.94,1.06,1.06,73.18,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
74.24,APPROACH,ILS_TRACK,152.12,152,-0.12,591.29,519.03,-7.47,6.67,8.64,270,0.001,0.5381,0,-4.523,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.857,0,0.121,0,270,-3.179,0,1,-2.81,0,0,-2.81,270,0.9998,-0.0001,0.0188,-3.18,270,0.02,-4.14,10.088,-0.004,-0.179,1,3,742.78,1.778,-3.179,602.96,0,0,0,,0,0,0,0,0,0,0,0,519.03,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.42,1088.05,2,0,1.06,0.5,70,0.94,1.06,1.06,74.24,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
75.3,APPROACH,ILS_TRACK,153.38,152,-1.38,582.86,510.97,-7.86,5.8,8.8,270,-0.011,0.3381,0,-5.197,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.503,0,1.377,0,270,-2.885,0,1,-2.92,0,0,-3.16,270,0.9997,-0.0001,0.0236,-2.88,270,0.03,-3.55,9.917,-0.004,0.115,1,3,742.78,1.187,-2.885,594.04,0,0,0,,0,0,0,0,0,0,0,0,510.97,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.43,1095.54,2,0,1.06,0.5,71,0.94,1.06,1.06,75.3,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
76.36,APPROACH,ILS_TRACK,154.99,152,-2.99,574.27,502.47,-8,5.96,8.58,270,-0.007,0.1381,0,-5.171,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.049,0,2.987,0,270,-3.015,0,1,-2.96,0,0,-2.87,270,0.9998,-0.0001,0.0211,-3.02,270,0.03,-2.98,9.746,-0.002,-0.015,1,3,742.78,1.137,-3.015,585.03,0,0,0,,0,0,0,0,0,0,0,0,502.47,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.01,1102.04,2,0,1.06,0.5,72,0.94,1.06,1.06,76.36,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
77.42,APPROACH,ILS_TRACK,156.27,152,-4.27,565.65,493.94,-8.11,5.75,8.68,270,-0.003,0,0,-5.145,1,0.6,4.5,0.75,0.35,0.0168,0.4,3.103,20.686,3.103,4.275,1,270,-3.029,0,1,-2.97,0,0,-3,270,0.9998,-0.0001,0.0205,-3.03,270,0.03,-2.5,9.572,-0.001,-0.029,1,3,742.78,0.973,-3.029,575.95,0,0,0,,0,0,0,0,0,0,0,0,493.94,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.05,1104.92,2,0,1.06,0.5,73,0.94,1.06,1.06,77.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
78.48,APPROACH,ILS_TRACK,156.66,152,-4.66,556.9,485.29,-8.19,5.85,8.73,270,0,0,0,-5.119,1,0.6,4.5,0.75,0.35,0.0168,0.4,3.518,20.577,3.518,4.663,1,270,-3.204,0,1,-2.99,0,0,-3.01,270,0.9999,-0.0001,0.0172,-3.2,270,0.03,-1.99,9.398,0,-0.204,1,3,742.78,1.003,-3.204,566.83,0,0,0,,0,0,0,0,0,0,0,0,485.29,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.92,1103.62,2,0,1.06,0.5,74,0.94,1.06,1.06,78.48,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
79.54,APPROACH,ILS_TRACK,156.12,152,-4.12,548.15,476.52,-8.38,5.84,9.28,270,0.004,0,0,-5.094,1,0.6,4.5,0.75,0.35,0.0168,0.4,2.932,20.731,2.932,4.117,1,270,-3.043,0,1,-3.07,0,0,-3.19,270,0.9998,0,0.0197,-3.04,270,0.03,-1.66,9.225,0,-0.043,1,3,742.78,0.675,-3.043,557.73,0,0,0,,0,0,0,0,0,0,0,0,476.52,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.34,1099.27,2,0,1.06,0.5,75,0.94,1.06,1.06,79.54,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
80.6,APPROACH,ILS_TRACK,154.86,152,-2.86,539.43,467.61,-8.35,6.37,9.65,270,0.004,0,0,-5.068,1,0.6,4.5,0.75,0.35,0.0168,0.4,1.553,21.084,1.553,2.862,1,270,-3.08,0,1,-3.09,0,0,-3.03,270,0.9998,0,0.0188,-3.08,270,0.02,-1.35,9.052,0.001,-0.08,1,3,742.78,0.607,-3.08,548.68,0,0,0,,0,0,0,0,0,0,0,0,467.61,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.85,1092.67,2,0,1.06,0.5,76,0.94,1.06,1.06,80.6,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
81.66,APPROACH,ILS_TRACK,153.1,152,-1.1,530.8,458.78,-8.29,6.74,10.04,270,0.007,0.1647,0,-5.638,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.58,0,1.103,0,270,-3.054,0,1,-3.1,0,0,-3.06,270,0.9998,0,0.0189,-3.05,270,0.02,-1.11,8.881,0.001,-0.054,1,3,742.78,0.484,-3.054,539.73,0,0,0,,0,0,0,0,0,0,0,0,458.78,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.61,1085.21,2,0,1.06,0.5,77,0.94,1.06,1.06,81.66,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
82.72,APPROACH,ILS_TRACK,151.18,152,0.82,522.22,450.04,-8.19,7.11,10.22,270,0.008,0.3647,0,-5.247,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.121,0,-0.817,0,270,-3.084,0,1,-3.1,0,0,-3.04,270,0.9998,0,0.0181,-3.08,270,0.01,-0.89,8.712,0.002,-0.084,1,3,742.78,0.439,-3.084,530.88,0,0,0,,0,0,0,0,0,0,0,0,450.04,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1079.17,2,0,1.06,0.5,78,0.94,1.06,1.06,82.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
83.78,APPROACH,ILS_TRACK,149.64,152,2.36,513.66,441.41,-8.1,7.28,10.21,270,0.01,0.5647,0,-4.078,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.556,0,-2.36,0,270,-3.044,0,1,-3.1,0,0,-3.07,270,0.9998,0,0.0186,-3.04,270,0.01,-0.73,8.545,0.002,-0.044,1,3,742.78,0.328,-3.044,522.14,0,0,0,,0,0,0,0,0,0,0,0,441.41,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.25,1076.25,2,0,1.06,0.5,79,0.94,1.06,1.06,83.78,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
84.84,APPROACH,ILS_TRACK,148.88,152,3.12,505.1,432.87,-8.02,7.25,9.89,270,0.009,0.7647,0,-2.521,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.77,0,-3.12,0,270,-3.024,0,1,-3.08,0,0,-3.03,270,0.9998,0,0.0186,-3.02,270,0.01,-0.6,8.38,0.001,-0.024,1,3,742.78,0.255,-3.024,513.46,0,0,0,,0,0,0,0,0,0,0,0,432.87,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.36,1077.88,2,0,1.06,0.5,80,0.94,1.06,1.06,84.84,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
85.9,APPROACH,ILS_TRACK,149.26,152,2.74,496.5,424.4,-7.98,6.93,9.46,270,0.009,0.6283,0,-1.139,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.664,0,-2.745,0,270,-3.007,0,1,-3.06,0,0,-3.01,270,0.9998,0,0.0187,-3.01,270,0,-0.5,8.214,0.001,-0.007,1,3,742.78,0.196,-3.007,504.79,0,0,0,,0,0,0,0,0,0,0,0,424.4,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.73,1084.33,2,0,1.06,0.5,81,0.94,1.06,1.06,85.9,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
86.96,APPROACH,ILS_TRACK,150.74,152,1.26,487.83,415.94,-8.01,6.51,8.97,270,0.01,0.4283,0,-0.49,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.247,0,-1.262,0,270,-3.094,0,1,-3.04,0,0,-2.99,270,0.9999,0,0.0169,-3.09,270,0,-0.37,8.048,0.001,-0.094,1,3,742.78,0.258,-3.094,496.06,0,0,0,,0,0,0,0,0,0,0,0,415.94,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.49,1093.49,2,0,1.06,0.5,82,0.94,1.06,1.06,86.96,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
88.02,APPROACH,ILS_TRACK,152.79,152,-0.79,479.05,407.41,-8.13,6.03,8.66,270,0.012,0.2283,0,-0.487,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.668,0,0.789,0,270,-3.158,0,1,-3.04,0,0,-3.08,270,0.9999,0,0.0155,-3.16,270,0,-0.23,7.88,0.001,-0.158,1,3,742.78,0.285,-3.158,487.24,0,0,0,,0,0,0,0,0,0,0,0,407.41,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.96,1102.69,2,0,1.06,0.5,83,0.94,1.06,1.06,88.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
89.08,APPROACH,ILS_TRACK,154.74,152,-2.74,470.16,398.7,-8.31,5.71,8.65,270,0.013,0.0283,0,-0.485,1,0.6,4.5,0.75,0.35,0.0168,0.4,1.416,21.119,1.416,2.74,1,270,-3.192,0,1,-3.07,0,0,-3.14,270,0.9999,0,0.0146,-3.19,270,0,-0.09,7.709,0,-0.192,1,3,742.78,0.275,-3.192,478.31,0,0,0,,0,0,0,0,0,0,0,0,398.7,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.45,1108.75,2,0,1.06,0.5,84,0.94,1.06,1.06,89.08,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
90.14,APPROACH,ILS_TRACK,155.86,152,-3.86,461.2,389.81,-8.46,5.69,8.83,270,0.012,0,0,-0.483,1,0.6,4.5,0.75,0.35,0.0168,0.4,2.657,20.802,2.657,3.863,1,270,-3.189,0,1,-3.11,0,0,-3.18,270,0.9999,-0.0001,0.0143,-3.19,270,0,0.02,7.537,-0.001,-0.189,1,3,742.78,0.229,-3.189,469.29,0,0,0,,0,0,0,0,0,0,0,0,389.81,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.29,1110.04,2,0,1.06,0.5,85,0.94,1.06,1.06,90.14,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
91.2,APPROACH,ILS_TRACK,155.88,152,-3.88,452.25,380.8,-8.53,5.85,9.16,270,0.01,0,0,-0.48,1,0.6,4.5,0.75,0.35,0.0168,0.4,2.672,20.798,2.672,3.877,1,270,-3.141,0,1,-3.13,0,0,-3.17,270,0.9999,-0.0001,0.0149,-3.14,270,0,0.09,7.365,-0.002,-0.141,1,3,742.78,0.142,-3.141,460.26,0,0,0,,0,0,0,0,0,0,0,0,380.8,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.28,1107.46,2,0,1.06,0.5,86,0.94,1.06,1.06,91.2,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
92.26,APPROACH,ILS_TRACK,155.02,152,-3.02,443.37,371.75,-8.5,6.17,9.52,270,0.008,0,0,-0.478,1,0.6,4.5,0.75,0.35,0.0168,0.4,1.726,21.04,1.726,3.018,1,270,-3.134,0,1,-3.14,0,0,-3.13,270,0.9999,-0.0001,0.0147,-3.13,270,0.01,0.15,7.193,-0.002,-0.134,1,3,742.78,0.112,-3.134,451.26,0,0,0,,0,0,0,0,0,0,0,0,371.75,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.1,1102.16,2,0,1.06,0.5,87,0.94,1.06,1.06,92.26,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
93.32,APPROACH,ILS_TRACK,153.54,152,-1.54,434.57,362.76,-8.44,6.53,9.95,270,0.006,0,0,-0.475,1,0.6,4.5,0.75,0.35,0.0168,0.4,0.05,21.456,0.05,1.543,1,270,-3.129,0,1,-3.15,0,0,-3.12,270,0.9999,-0.0001,0.0145,-3.13,270,0.01,0.19,7.023,-0.002,-0.129,1,3,742.78,0.089,-3.129,442.34,0,0,0,,0,0,0,0,0,0,0,0,362.76,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.06,1094.99,2,0,1.06,0.5,88,0.94,1.06,1.06,93.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
94.38,APPROACH,ILS_TRACK,151.63,152,0.37,425.87,353.84,-8.36,6.97,10.33,270,0.005,0.2,0,-0.31,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.995,0,-0.369,0,270,-3.138,0,1,-3.16,0,0,-3.11,270,0.9999,-0.0001,0.0141,-3.14,270,0.02,0.24,6.854,-0.003,-0.138,1,3,742.78,0.084,-3.138,433.51,0,0,0,,0,0,0,0,0,0,0,0,353.84,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.31,1087.21,2,0,1.06,0.5,89,0.94,1.06,1.06,94.38,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
