t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
33.18,APPROACH,ILS_TRACK,152.32,152,-0.32,415,335.36,-8.09,6.64,9.57,270,-0.001,0.2231,0,14.075,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.802,0,0.315,0,270,-3.046,0,1,-3.02,0,0,-2.91,270,0.5349,-0.0001,0.8449,-3.05,270,0.05,-0.68,6.52,-0.005,-0.046,1,3,667.01,0.314,-3.046,416,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.83,1100.5,2,0,0.12,0.12,206,7.69,0.14,0.12,33.18,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
33.54,APPROACH,ILS_TRACK,152.3,152,-0.3,412.15,332.46,-7.93,6.88,9.73,270,-0.005,0.2276,0,13.964,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.807,0,0.3,0,269.99,-3.035,0,1,-2.99,0,0,-3.23,270,0.5348,-0.0001,0.845,-3.04,269.99,0.06,-0.53,6.463,-0.005,-0.035,1,3,667.01,0.244,-3.035,413.01,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.36,1100.66,2,0,0.12,0.12,209,8.33,0.12,0.12,33.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
33.9,APPROACH,ILS_TRACK,152.29,152,-0.29,409.24,329.56,-8.19,6.74,9.71,270,-0.003,0.2203,0,13.859,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.808,0,0.294,0,270,-3.091,0,1,-3.06,0,0,-2.96,270,0.5357,-0.0001,0.8444,-3.09,270,0.06,-0.47,6.406,-0.005,-0.091,1,3,667.01,0.29,-3.091,410.02,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.02,1100.89,2,0,0.12,0.12,212,8.33,0.12,0.12,33.9,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
34.26,APPROACH,ILS_TRACK,152.27,152,-0.27,406.34,326.65,-8,6.86,9.73,270,-0.006,0.2303,0,13.758,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.815,0,0.268,0,270,-2.968,0,1,-3.01,0,0,-3.14,270,0.534,-0.0001,0.8455,-2.97,270,0.06,-0.37,6.349,-0.005,0.032,1,3,667.01,0.098,-2.968,407.04,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.73,1101.01,2,0,0.12,0.12,215,8.33,0.12,0.12,34.26,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
34.62,APPROACH,ILS_TRACK,152.26,152,-0.26,403.43,323.72,-8.21,6.85,9.84,270,-0.004,0.2233,0,13.663,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.817,0,0.261,0,270,-3.176,0,1,-3.09,0,0,-3.03,270,0.5371,-0.0001,0.8435,-3.18,270,0.07,-0.3,6.292,-0.004,-0.176,1,3,667.01,0.333,-3.176,404.05,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.63,1101.23,2,0,0.12,0.12,218,8.33,0.12,0.12,34.62,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
34.98,APPROACH,ILS_TRACK,152.23,152,-0.23,400.5,320.81,-8.13,6.83,9.76,270,-0.006,0.234,0,13.577,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.827,0,0.228,0,269.99,-2.984,0,1,-3.05,0,0,-3.01,269.99,0.5344,-0.0001,0.8452,-2.98,269.99,0.07,-0.24,6.235,-0.006,0.016,1,3,667.01,0.071,-2.984,401.07,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.27,1101.34,2,0,0.12,0.12,221,8.33,0.12,0.12,34.98,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
35.34,APPROACH,ILS_TRACK,152.21,152,-0.21,397.59,317.87,-8.06,6.94,9.85,270,-0.008,0.2326,0,13.498,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.832,0,0.211,0,270,-3.077,0,1,-3.04,0,0,-3.18,269.99,0.5358,-0.0001,0.8443,-3.08,270,0.07,-0.17,6.178,-0.005,-0.077,1,3,667.01,0.159,-3.077,398.08,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.46,1101.5,2,0,0.12,0.12,224,8.33,0.12,0.12,35.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
35.6,APPROACH,ILS_TRACK,152.19,152,-0.19,395.45,315.76,-8.2,6.81,9.78,270,-0.006,0.2325,0,13.447,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.836,0,0.194,0,270,-3.024,0,1,-3.07,0,0,-2.97,270,0.5351,-0.0001,0.8448,-3.02,270,0.07,-0.15,6.137,-0.005,-0.024,1,3,667.01,0.087,-3.024,395.93,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.74,1101.61,2,0,0.12,0.12,226,7.69,0.14,0.12,35.6,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
35.96,APPROACH,ILS_TRACK,152.17,152,-0.17,392.53,312.82,-8.1,6.9,9.82,270,-0.006,0.237,0,13.382,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.844,0,0.168,0,269.99,-3.012,0,1,-3.04,0,0,-3.16,270,0.535,-0.0001,0.8448,-3.01,269.99,0.08,-0.09,6.08,-0.006,-0.012,1,3,667.01,0.048,-3.012,392.95,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.87,1101.74,2,0,0.12,0.12,229,8.33,0.12,0.12,35.96,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
36.32,APPROACH,ILS_TRACK,152.15,152,-0.15,389.6,309.87,-8.17,6.95,9.92,270,-0.005,0.2306,0,13.325,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.847,0,0.156,0,270,-3.187,0,1,-3.09,0,0,-3.1,269.99,0.5377,-0.0001,0.8432,-3.19,270,0.08,-0.04,6.023,-0.004,-0.187,1,3,667.01,0.248,-3.187,389.96,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.35,1101.94,2,0,0.12,0.12,232,8.33,0.12,0.12,36.32,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
36.68,APPROACH,ILS_TRACK,152.13,152,-0.13,386.63,306.95,-8.21,6.78,9.75,270,-0.004,0.2334,0,13.276,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.854,0,0.131,0,270,-3.009,0,1,-3.08,0,0,-2.96,270,0.5351,-0.0001,0.8448,-3.01,270,0.08,-0.03,5.967,-0.005,-0.009,1,3,667.01,0.023,-3.009,386.98,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.72,1102.08,2,0,0.12,0.12,235,8.33,0.12,0.12,36.68,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
37.04,APPROACH,ILS_TRACK,152.11,152,-0.11,383.7,303.99,-8.12,6.91,9.84,270,-0.005,0.2343,0,13.232,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.859,0,0.113,0,269.99,-3.047,0,1,-3.06,0,0,-3.2,269.99,0.5358,-0.0001,0.8444,-3.05,269.99,0.09,0.03,5.91,-0.006,-0.047,1,3,667.01,0.048,-3.047,384,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.75,1102.24,2,0,0.12,0.12,238,8.33,0.12,0.12,37.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
37.4,APPROACH,ILS_TRACK,152.1,152,-0.1,380.76,301.03,-8.26,6.9,9.91,270,-0.003,0.2283,0,13.194,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.862,0,0.104,0,269.99,-3.175,0,1,-3.12,0,0,-3.05,270,0.5377,-0.0001,0.8431,-3.18,269.99,0.09,0.05,5.853,-0.006,-0.175,1,3,667.01,0.199,-3.175,381.03,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.08,1102.46,2,0,0.12,0.12,241,8.33,0.12,0.12,37.4,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
37.76,APPROACH,ILS_TRACK,152.08,152,-0.08,377.79,298.09,-8.24,6.85,9.83,270,-0.004,0.2321,0,13.163,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.868,0,0.082,0,269.99,-3.026,0,1,-3.09,0,0,-3,270,0.5356,-0.0002,0.8445,-3.03,269.99,0.09,0.07,5.796,-0.007,-0.026,1,3,667.01,0.007,-3.026,378.05,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.08,1102.62,2,0,0.12,0.12,244,8.33,0.12,0.12,37.76,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
38.02,APPROACH,ILS_TRACK,152.07,152,-0.07,375.67,295.95,-8.16,6.95,9.91,270,-0.005,0.2303,0,13.142,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.87,0,0.075,0,270,-3.123,0,1,-3.08,0,0,-3.15,270,0.5371,-0.0001,0.8435,-3.12,270,0.09,0.1,5.755,-0.005,-0.123,1,3,667.01,0.115,-3.123,375.9,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.12,1102.76,2,0,0.12,0.12,246,7.69,0.14,0.12,38.02,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
38.38,APPROACH,ILS_TRACK,152.06,152,-0.06,372.72,292.99,-8.23,6.94,9.94,270,-0.003,0.2297,0,13.12,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.874,0,0.061,0,269.99,-3.159,0,1,-3.11,0,0,-3.05,270,0.5377,-0.0002,0.8431,-3.16,269.99,0.09,0.12,5.698,-0.007,-0.159,1,3,667.01,0.152,-3.159,372.92,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.17,1102.95,2,0,0.12,0.12,249,8.33,0.12,0.12,38.38,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
38.74,APPROACH,ILS_TRACK,152.04,152,-0.04,369.75,290.04,-8.28,6.88,9.88,270,-0.003,0.2314,0,13.103,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.879,0,0.043,0,269.99,-3.075,0,1,-3.1,0,0,-3.01,270,0.5366,-0.0001,0.8439,-3.08,269.99,0.1,0.13,5.641,-0.006,-0.075,1,3,667.01,0.045,-3.075,369.94,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.32,1103.13,2,0,0.12,0.12,252,8.33,0.12,0.12,38.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
39.1,APPROACH,ILS_TRACK,152.03,152,-0.03,366.79,287.09,-8.19,6.87,9.83,270,-0.004,0.2341,0,13.091,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.883,0,0.026,0,269.99,-3.006,0,1,-3.08,0,0,-3.08,270,0.5356,-0.0002,0.8445,-3.01,269.99,0.1,0.15,5.585,-0.007,-0.006,1,3,667.01,-0.049,-3.006,366.97,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.38,1103.3,2,0,0.12,0.12,255,8.33,0.12,0.12,39.1,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
39.46,APPROACH,ILS_TRACK,152.02,152,-0.02,363.84,284.12,-8.16,6.94,9.9,270,-0.005,0.2302,0,13.082,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.02,0,269.99,-3.111,0,1,-3.08,0,0,-3.17,269.99,0.5373,-0.0001,0.8434,-3.11,269.99,0.1,0.18,5.528,-0.005,-0.111,1,3,667.01,0.072,-3.111,363.99,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.48,1103.52,2,0,0.12,0.12,258,8.33,0.12,0.12,39.46,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
39.82,APPROACH,ILS_TRACK,152.01,152,-0.01,360.89,281.16,-8.27,6.94,9.96,270,-0.004,0.2285,0,13.078,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.011,0,269.99,-3.183,0,1,-3.12,0,0,-3.06,269.99,0.5384,-0.0001,0.8427,-3.18,269.99,0.1,0.19,5.471,-0.006,-0.183,1,3,667.01,0.156,-3.183,361.02,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.54,1103.73,2,0,0.12,0.12,261,8.33,0.12,0.12,39.82,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
40.18,APPROACH,ILS_TRACK,151.99,152,0.01,357.91,278.21,-8.25,6.85,9.84,270,-0.004,0.2362,0,13.08,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.895,0,-0.013,0,269.99,-3.028,0,1,-3.09,0,0,-3,269.99,0.5362,-0.0001,0.8441,-3.03,269.99,0.11,0.19,5.414,-0.005,-0.028,1,3,667.01,-0.037,-3.028,358.05,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.68,1103.88,2,0,0.12,0.12,264,8.33,0.12,0.12,40.18,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
40.44,APPROACH,ILS_TRACK,151.98,152,0.02,355.79,276.07,-8.18,6.95,9.92,270,-0.006,0.2341,0,13.084,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.896,0,-0.018,0,269.99,-3.143,0,1,-3.09,0,0,-3.15,269.99,0.5379,-0.0002,0.843,-3.14,269.99,0.11,0.22,5.373,-0.007,-0.143,1,3,667.01,0.096,-3.143,355.9,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.96,1104.03,2,0,0.12,0.12,266,7.69,0.14,0.12,40.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
40.8,APPROACH,ILS_TRACK,151.97,152,0.03,352.83,273.1,-8.23,6.96,9.96,270,-0.005,0.233,0,13.094,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.899,0,-0.029,0,269.99,-3.165,0,1,-3.11,0,0,-3.08,269.99,0.5383,-0.0001,0.8427,-3.17,269.99,0.11,0.23,5.317,-0.006,-0.165,1,3,667.01,0.119,-3.165,352.93,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.36,1104.24,2,0,0.12,0.12,269,8.33,0.12,0.12,40.8,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
41.16,APPROACH,ILS_TRACK,151.96,152,0.04,349.86,270.15,-8.28,6.86,9.88,270,-0.005,0.2326,0,13.108,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.902,0,-0.039,0,269.99,-3.075,0,1,-3.11,0,0,-3.01,269.99,0.5371,-0.0001,0.8435,-3.08,269.99,0.11,0.23,5.26,-0.005,-0.075,1,3,667.01,0.009,-3.075,349.96,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.67,1104.45,2,0,0.12,0.12,272,8.33,0.12,0.12,41.16,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
41.52,APPROACH,ILS_TRACK,151.95,152,0.05,346.89,267.19,-8.2,6.87,9.84,270,-0.007,0.2342,0,13.124,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.905,0,-0.049,0,269.99,-3.016,0,1,-3.08,0,0,-3.11,269.99,0.5363,-0.0001,0.844,-3.02,270,0.11,0.24,5.203,-0.005,-0.016,1,3,667.01,-0.069,-3.016,346.99,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.72,1104.65,2,0,0.12,0.12,275,8.33,0.12,0.12,41.52,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
41.88,APPROACH,ILS_TRACK,151.95,152,0.05,343.94,264.22,-8.18,6.94,9.91,270,-0.007,0.2306,0,13.141,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.905,0,-0.05,0,269.99,-3.119,0,1,-3.09,0,0,-3.17,269.99,0.5379,-0.0001,0.843,-3.12,269.99,0.12,0.26,5.147,-0.006,-0.119,1,3,667.01,0.052,-3.119,344.02,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.75,1104.9,2,0,0.12,0.12,278,8.33,0.12,0.12,41.88,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
42.24,APPROACH,ILS_TRACK,151.95,152,0.05,340.98,261.26,-8.26,6.93,9.95,270,-0.006,0.2294,0,13.161,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.906,0,-0.054,0,269.99,-3.168,0,1,-3.12,0,0,-3.06,269.99,0.5387,-0.0001,0.8425,-3.17,269.99,0.12,0.26,5.09,-0.006,-0.168,1,3,667.01,0.112,-3.168,341.05,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.78,1105.13,2,0,0.12,0.12,281,8.33,0.12,0.12,42.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
42.6,APPROACH,ILS_TRACK,151.94,152,0.06,338.01,258.3,-8.29,6.87,9.88,270,-0.006,0.2322,0,13.183,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.909,0,-0.064,0,270,-3.065,0,1,-3.11,0,0,-3.02,269.99,0.5373,-0.0001,0.8434,-3.06,269.99,0.12,0.26,5.033,-0.005,-0.065,1,3,667.01,-0.015,-3.065,338.08,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.79,1105.34,2,0,0.12,0.12,284,8.33,0.12,0.12,42.6,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
42.86,APPROACH,ILS_TRACK,151.93,152,0.07,335.88,256.16,-8.18,6.94,9.91,270,-0.007,0.2321,0,13.2,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.91,0,-0.066,0,269.99,-3.1,0,1,-3.09,0,0,-3.16,269.99,0.5378,-0.0001,0.843,-3.1,269.99,0.12,0.27,4.993,-0.006,-0.1,1,3,667.01,0.022,-3.1,335.94,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.84,1105.51,2,0,0.12,0.12,286,7.69,0.14,0.12,42.86,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
43.22,APPROACH,ILS_TRACK,151.93,152,0.07,332.92,253.19,-8.26,6.93,9.95,270,-0.006,0.2305,0,13.225,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.91,0,-0.069,0,269.99,-3.168,0,1,-3.12,0,0,-3.07,269.99,0.5389,-0.0001,0.8424,-3.17,269.99,0.12,0.28,4.936,-0.005,-0.168,1,3,667.01,0.106,-3.168,332.97,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.99,1105.75,2,0,0.12,0.12,289,8.33,0.12,0.12,43.22,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
43.58,APPROACH,ILS_TRACK,151.92,152,0.08,329.94,250.23,-8.3,6.88,9.9,270,-0.005,0.2325,0,13.253,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.912,0,-0.076,0,269.99,-3.08,0,1,-3.11,0,0,-3.02,270,0.5377,-0.0002,0.8431,-3.08,269.99,0.12,0.27,4.879,-0.007,-0.08,1,3,667.01,-0.001,-3.08,330,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.1,1105.97,2,0,0.12,0.12,292,8.33,0.12,0.12,43.58,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
